,address1,address2,city,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Gülbahar Mahallesi Büyükdere Caddesi,Bengün Plaza Blok No:107 Iç Kapi No:9 Si,Istanbul,Turkey,90 212 266 0033,90 212 243 8178,https://www.peragyo.com,REIT—Diversified,Real Estate,"PERA Gayrimenkul Yatirim Ortakligi AS is a publicly owned real estate investment trust. It invests in the real estate markets of Turkey. PERA Gayrimenkul Yatirim Ortakligi AS is based in Istanbul, Turkey.",13,"{'maxAge': 1, 'name': 'Ms. Aysegul  Bensel', 'age': 58, 'title': 'Chairperson and Gen. Mang.', 'yearBorn': 1964, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9.47,9.47,9.37,9.86,9.47,9.47,9.37,9.86,1139184000,0.0,0.584441,3.1844661,8164770,8164770,7453407,10488332,10488332,9.83,9.85,0,0,1402790400,1.91,9.86,188.78267,7.603,6.36505,0.0,0.0,TRY,1557065728,71.50827,127866341,142560000,0.16481,0.0,4.542,2.1664467,1672444800,1703980800,1688083200,1006.42,531357632,3.09,1:1000,1104710400,209.545,IST,EQUITY,PEGYO.IS,PEGYO.IS,PERA GMYO,PERA Gayrimenkul Yatirim Ortakligi AS,1104910200,Europe/Istanbul,TRT,10800000,9.84,none,998728,0.007,155274112,0.216,3.539,7430716,23.978,0.052,0.13444,1.34589,2800410,-166357168,53337208,1007.272,-0.159,0.23812,0.0,14.02264,TRY,
