,address1,address2,city,zip,country,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,debtToEquity,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Craigmuir Chambers,Road Town PO Box 71,Tortola,VG 1110,British Virgin Islands,https://www.premierafricanminerals.com,Other Industrial Metals & Mining,Basic Materials,"Premier African Minerals Limited, together with its subsidiaries, engages in the mining, exploration, evaluation, development, and investment of natural resource properties on the African continent. It explores for tungsten, lithium, tantalum, fluorspar, potash, and gold deposits. The company holds interests in RHA Tungsten mine, Katete REE project, zulu project, and Tinde projects in Zimbabwe, as well as properties in Mozambique. The company was formerly known as G&B African Resources Limited and changed its name to Premier African Minerals Limited in April 2012. Premier African Minerals Limited was incorporated in 2007 and is based in Tortola, British Virgin Islands.",19,"{'maxAge': 1, 'name': 'Mr. George Greville Roach', 'age': 73, 'title': 'CEO & Acting Chairman', 'yearBorn': 1949, 'fiscalYear': 2022, 'totalPay': 275000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.4,0.4082,0.39,0.43,0.4,0.4082,0.39,0.43,0.0,1.452327,126042196,126042196,303655111,208237212,208237212,0.4,0.43,0,0,106711504,0.238,1.04,0.46258,0.635925,0.0,0.0,GBp,71991640,0.0,17388080965,25407500288,0.30249,0.0,0.001,419.99997,1672444800,1703980800,1672444800,-5359000,-0.0,-17.926,LSE,EQUITY,PREM.L,PREM.L,PREMIER AFRICAN MINERALS LIMITE,Premier African Minerals Limited,1355126400,Europe/London,BST,3600000,0.42,none,9627000,0.0,-4016000,180000,0.286,0.29,1.072,-0.07661,-0.37383,-3827500,30116000,0.0,0.0,0.0,USD,
1,Craigmuir Chambers,Road Town PO Box 71,Tortola,VG 1110,British Virgin Islands,https://www.premierafricanminerals.com,Other Industrial Metals & Mining,Basic Materials,"Premier African Minerals Limited, together with its subsidiaries, engages in the mining, exploration, evaluation, development, and investment of natural resource properties on the African continent. It explores for tungsten, lithium, tantalum, fluorspar, potash, and gold deposits. The company holds interests in RHA Tungsten mine, Katete REE project, zulu project, and Tinde projects in Zimbabwe, as well as properties in Mozambique. The company was formerly known as G&B African Resources Limited and changed its name to Premier African Minerals Limited in April 2012. Premier African Minerals Limited was incorporated in 2007 and is based in Tortola, British Virgin Islands.",19,"{'maxAge': 1, 'name': 'Mr. Wolfgang  Hampel', 'age': 57, 'title': 'Technical Director & Non Exec. Director', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 42000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.4,0.4082,0.39,0.43,0.4,0.4082,0.39,0.43,0.0,1.452327,126042196,126042196,303655111,208237212,208237212,0.4,0.43,0,0,106711504,0.238,1.04,0.46258,0.635925,0.0,0.0,GBp,71991640,0.0,17388080965,25407500288,0.30249,0.0,0.001,419.99997,1672444800,1703980800,1672444800,-5359000,-0.0,-17.926,LSE,EQUITY,PREM.L,PREM.L,PREMIER AFRICAN MINERALS LIMITE,Premier African Minerals Limited,1355126400,Europe/London,BST,3600000,0.42,none,9627000,0.0,-4016000,180000,0.286,0.29,1.072,-0.07661,-0.37383,-3827500,30116000,0.0,0.0,0.0,USD,
2,Craigmuir Chambers,Road Town PO Box 71,Tortola,VG 1110,British Virgin Islands,https://www.premierafricanminerals.com,Other Industrial Metals & Mining,Basic Materials,"Premier African Minerals Limited, together with its subsidiaries, engages in the mining, exploration, evaluation, development, and investment of natural resource properties on the African continent. It explores for tungsten, lithium, tantalum, fluorspar, potash, and gold deposits. The company holds interests in RHA Tungsten mine, Katete REE project, zulu project, and Tinde projects in Zimbabwe, as well as properties in Mozambique. The company was formerly known as G&B African Resources Limited and changed its name to Premier African Minerals Limited in April 2012. Premier African Minerals Limited was incorporated in 2007 and is based in Tortola, British Virgin Islands.",19,"{'maxAge': 1, 'name': 'Mr. Tomas  Apetauer', 'title': 'Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.4,0.4082,0.39,0.43,0.4,0.4082,0.39,0.43,0.0,1.452327,126042196,126042196,303655111,208237212,208237212,0.4,0.43,0,0,106711504,0.238,1.04,0.46258,0.635925,0.0,0.0,GBp,71991640,0.0,17388080965,25407500288,0.30249,0.0,0.001,419.99997,1672444800,1703980800,1672444800,-5359000,-0.0,-17.926,LSE,EQUITY,PREM.L,PREM.L,PREMIER AFRICAN MINERALS LIMITE,Premier African Minerals Limited,1355126400,Europe/London,BST,3600000,0.42,none,9627000,0.0,-4016000,180000,0.286,0.29,1.072,-0.07661,-0.37383,-3827500,30116000,0.0,0.0,0.0,USD,
3,Craigmuir Chambers,Road Town PO Box 71,Tortola,VG 1110,British Virgin Islands,https://www.premierafricanminerals.com,Other Industrial Metals & Mining,Basic Materials,"Premier African Minerals Limited, together with its subsidiaries, engages in the mining, exploration, evaluation, development, and investment of natural resource properties on the African continent. It explores for tungsten, lithium, tantalum, fluorspar, potash, and gold deposits. The company holds interests in RHA Tungsten mine, Katete REE project, zulu project, and Tinde projects in Zimbabwe, as well as properties in Mozambique. The company was formerly known as G&B African Resources Limited and changed its name to Premier African Minerals Limited in April 2012. Premier African Minerals Limited was incorporated in 2007 and is based in Tortola, British Virgin Islands.",19,"{'maxAge': 1, 'name': 'Mr. Errico  Vascotto', 'title': 'Chief Operating Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.4,0.4082,0.39,0.43,0.4,0.4082,0.39,0.43,0.0,1.452327,126042196,126042196,303655111,208237212,208237212,0.4,0.43,0,0,106711504,0.238,1.04,0.46258,0.635925,0.0,0.0,GBp,71991640,0.0,17388080965,25407500288,0.30249,0.0,0.001,419.99997,1672444800,1703980800,1672444800,-5359000,-0.0,-17.926,LSE,EQUITY,PREM.L,PREM.L,PREMIER AFRICAN MINERALS LIMITE,Premier African Minerals Limited,1355126400,Europe/London,BST,3600000,0.42,none,9627000,0.0,-4016000,180000,0.286,0.29,1.072,-0.07661,-0.37383,-3827500,30116000,0.0,0.0,0.0,USD,
4,Craigmuir Chambers,Road Town PO Box 71,Tortola,VG 1110,British Virgin Islands,https://www.premierafricanminerals.com,Other Industrial Metals & Mining,Basic Materials,"Premier African Minerals Limited, together with its subsidiaries, engages in the mining, exploration, evaluation, development, and investment of natural resource properties on the African continent. It explores for tungsten, lithium, tantalum, fluorspar, potash, and gold deposits. The company holds interests in RHA Tungsten mine, Katete REE project, zulu project, and Tinde projects in Zimbabwe, as well as properties in Mozambique. The company was formerly known as G&B African Resources Limited and changed its name to Premier African Minerals Limited in April 2012. Premier African Minerals Limited was incorporated in 2007 and is based in Tortola, British Virgin Islands.",19,"{'maxAge': 1, 'name': 'Mr. Bruce  Cumming', 'age': 67, 'title': 'Exploration Mang.', 'yearBorn': 1955, 'fiscalYear': 2013, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.4,0.4082,0.39,0.43,0.4,0.4082,0.39,0.43,0.0,1.452327,126042196,126042196,303655111,208237212,208237212,0.4,0.43,0,0,106711504,0.238,1.04,0.46258,0.635925,0.0,0.0,GBp,71991640,0.0,17388080965,25407500288,0.30249,0.0,0.001,419.99997,1672444800,1703980800,1672444800,-5359000,-0.0,-17.926,LSE,EQUITY,PREM.L,PREM.L,PREMIER AFRICAN MINERALS LIMITE,Premier African Minerals Limited,1355126400,Europe/London,BST,3600000,0.42,none,9627000,0.0,-4016000,180000,0.286,0.29,1.072,-0.07661,-0.37383,-3827500,30116000,0.0,0.0,0.0,USD,
5,Craigmuir Chambers,Road Town PO Box 71,Tortola,VG 1110,British Virgin Islands,https://www.premierafricanminerals.com,Other Industrial Metals & Mining,Basic Materials,"Premier African Minerals Limited, together with its subsidiaries, engages in the mining, exploration, evaluation, development, and investment of natural resource properties on the African continent. It explores for tungsten, lithium, tantalum, fluorspar, potash, and gold deposits. The company holds interests in RHA Tungsten mine, Katete REE project, zulu project, and Tinde projects in Zimbabwe, as well as properties in Mozambique. The company was formerly known as G&B African Resources Limited and changed its name to Premier African Minerals Limited in April 2012. Premier African Minerals Limited was incorporated in 2007 and is based in Tortola, British Virgin Islands.",19,"{'maxAge': 1, 'name': 'Mr. Brendan  Roach', 'title': 'Corp. Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.4,0.4082,0.39,0.43,0.4,0.4082,0.39,0.43,0.0,1.452327,126042196,126042196,303655111,208237212,208237212,0.4,0.43,0,0,106711504,0.238,1.04,0.46258,0.635925,0.0,0.0,GBp,71991640,0.0,17388080965,25407500288,0.30249,0.0,0.001,419.99997,1672444800,1703980800,1672444800,-5359000,-0.0,-17.926,LSE,EQUITY,PREM.L,PREM.L,PREMIER AFRICAN MINERALS LIMITE,Premier African Minerals Limited,1355126400,Europe/London,BST,3600000,0.42,none,9627000,0.0,-4016000,180000,0.286,0.29,1.072,-0.07661,-0.37383,-3827500,30116000,0.0,0.0,0.0,USD,
