,address1,address2,city,state,zip,country,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Bow Valley Square 1,Suite 1200 202-6th Avenue SW,Calgary,AB,T2P 2R9,Canada,https://www.valeuraenergy.com,Oil & Gas E&P,Energy,"Valeura Energy Inc., together with its subsidiaries, engages in the exploration, development, and production of petroleum and natural gas in Thailand and in Turkey. The company was incorporated in 2000 and is headquartered in Calgary, Canada.",34,"{'maxAge': 1, 'name': 'Dr. W. Sean Guest B.Sc., Ph.D.', 'age': 60, 'title': 'Pres, CEO & Director', 'yearBorn': 1962, 'fiscalYear': 2022, 'totalPay': 660438, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.75,1.77,1.77,1.77,1.75,1.77,1.77,1.77,0.0,1.134477,1.0290698,16873,16873,2851,2887,2887,1.78,1.82,250000,250000,183283504,0.3,2.4,1.1952597,1.5058,1.513065,0.0,0.0,EUR,188063872,1.20785,95877121,101700000,0.0591,0.13069999,2.28,0.7763158,1672444800,1703980800,1688083200,185214000,1.72,1:10,1316044800,1.226,3.133,FRA,EQUITY,83PN.F,83PN.F,VALEURA ENERGY INC. NEW,Valeura Energy Inc.,1305525600,Europe/Berlin,CEST,7200000,1.77,none,108078000,1.063,60030000,116132000,0.95,1.501,153342000,50.088,1.677,-0.01608,1.34347,-23531624,-123764000,3924.205,0.4747,0.39148,-0.066199996,USD,
1,Bow Valley Square 1,Suite 1200 202-6th Avenue SW,Calgary,AB,T2P 2R9,Canada,https://www.valeuraenergy.com,Oil & Gas E&P,Energy,"Valeura Energy Inc., together with its subsidiaries, engages in the exploration, development, and production of petroleum and natural gas in Thailand and in Turkey. The company was incorporated in 2000 and is headquartered in Calgary, Canada.",34,"{'maxAge': 1, 'name': 'Mr. Yacine  Ben-Meriem', 'title': 'Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.75,1.77,1.77,1.77,1.75,1.77,1.77,1.77,0.0,1.134477,1.0290698,16873,16873,2851,2887,2887,1.78,1.82,250000,250000,183283504,0.3,2.4,1.1952597,1.5058,1.513065,0.0,0.0,EUR,188063872,1.20785,95877121,101700000,0.0591,0.13069999,2.28,0.7763158,1672444800,1703980800,1688083200,185214000,1.72,1:10,1316044800,1.226,3.133,FRA,EQUITY,83PN.F,83PN.F,VALEURA ENERGY INC. NEW,Valeura Energy Inc.,1305525600,Europe/Berlin,CEST,7200000,1.77,none,108078000,1.063,60030000,116132000,0.95,1.501,153342000,50.088,1.677,-0.01608,1.34347,-23531624,-123764000,3924.205,0.4747,0.39148,-0.066199996,USD,
2,Bow Valley Square 1,Suite 1200 202-6th Avenue SW,Calgary,AB,T2P 2R9,Canada,https://www.valeuraenergy.com,Oil & Gas E&P,Energy,"Valeura Energy Inc., together with its subsidiaries, engages in the exploration, development, and production of petroleum and natural gas in Thailand and in Turkey. The company was incorporated in 2000 and is headquartered in Calgary, Canada.",34,"{'maxAge': 1, 'name': 'Dr. Grzegorz  Kulawski', 'title': 'Chief Operating Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.75,1.77,1.77,1.77,1.75,1.77,1.77,1.77,0.0,1.134477,1.0290698,16873,16873,2851,2887,2887,1.78,1.82,250000,250000,183283504,0.3,2.4,1.1952597,1.5058,1.513065,0.0,0.0,EUR,188063872,1.20785,95877121,101700000,0.0591,0.13069999,2.28,0.7763158,1672444800,1703980800,1688083200,185214000,1.72,1:10,1316044800,1.226,3.133,FRA,EQUITY,83PN.F,83PN.F,VALEURA ENERGY INC. NEW,Valeura Energy Inc.,1305525600,Europe/Berlin,CEST,7200000,1.77,none,108078000,1.063,60030000,116132000,0.95,1.501,153342000,50.088,1.677,-0.01608,1.34347,-23531624,-123764000,3924.205,0.4747,0.39148,-0.066199996,USD,
3,Bow Valley Square 1,Suite 1200 202-6th Avenue SW,Calgary,AB,T2P 2R9,Canada,https://www.valeuraenergy.com,Oil & Gas E&P,Energy,"Valeura Energy Inc., together with its subsidiaries, engages in the exploration, development, and production of petroleum and natural gas in Thailand and in Turkey. The company was incorporated in 2000 and is headquartered in Calgary, Canada.",34,"{'maxAge': 1, 'name': 'Mr. Robin James  Martin', 'title': 'VP Communications & Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.75,1.77,1.77,1.77,1.75,1.77,1.77,1.77,0.0,1.134477,1.0290698,16873,16873,2851,2887,2887,1.78,1.82,250000,250000,183283504,0.3,2.4,1.1952597,1.5058,1.513065,0.0,0.0,EUR,188063872,1.20785,95877121,101700000,0.0591,0.13069999,2.28,0.7763158,1672444800,1703980800,1688083200,185214000,1.72,1:10,1316044800,1.226,3.133,FRA,EQUITY,83PN.F,83PN.F,VALEURA ENERGY INC. NEW,Valeura Energy Inc.,1305525600,Europe/Berlin,CEST,7200000,1.77,none,108078000,1.063,60030000,116132000,0.95,1.501,153342000,50.088,1.677,-0.01608,1.34347,-23531624,-123764000,3924.205,0.4747,0.39148,-0.066199996,USD,
4,Bow Valley Square 1,Suite 1200 202-6th Avenue SW,Calgary,AB,T2P 2R9,Canada,https://www.valeuraenergy.com,Oil & Gas E&P,Energy,"Valeura Energy Inc., together with its subsidiaries, engages in the exploration, development, and production of petroleum and natural gas in Thailand and in Turkey. The company was incorporated in 2000 and is headquartered in Calgary, Canada.",34,"{'maxAge': 1, 'name': 'Mr. Chih Hao  Tang L.L.B., LLB', 'age': 47, 'title': 'Exec. VP of Corp., Gen. Counsel & Corp. Sec.', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.75,1.77,1.77,1.77,1.75,1.77,1.77,1.77,0.0,1.134477,1.0290698,16873,16873,2851,2887,2887,1.78,1.82,250000,250000,183283504,0.3,2.4,1.1952597,1.5058,1.513065,0.0,0.0,EUR,188063872,1.20785,95877121,101700000,0.0591,0.13069999,2.28,0.7763158,1672444800,1703980800,1688083200,185214000,1.72,1:10,1316044800,1.226,3.133,FRA,EQUITY,83PN.F,83PN.F,VALEURA ENERGY INC. NEW,Valeura Energy Inc.,1305525600,Europe/Berlin,CEST,7200000,1.77,none,108078000,1.063,60030000,116132000,0.95,1.501,153342000,50.088,1.677,-0.01608,1.34347,-23531624,-123764000,3924.205,0.4747,0.39148,-0.066199996,USD,
