,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalRevenue,revenuePerShare,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,402 G Street,PO Box 1401,Eureka,CA,95501,United States,707-444-9800,707-444-9801,https://www.redwoodcapitalbank.com,Banks—Regional,Financial Services,"Redwood Capital Bancorp operates as the bank holding company for Redwood Capital Bank that provides various banking products and services to individuals and businesses in California. The company accepts checking, savings, and money market accounts, as well as certificates of deposit. It also offers real estate loans, home equity lines of credit, construction and development loans, term loans for machinery and equipment, and lines of credit for working capital, as well as industrial, agricultural, and personal credits. In addition, the company provides credit and debit cards, re-order checks, and online and mobile banking services. Redwood Capital Bancorp was founded in 2004 and is based in Eureka, California.","{'maxAge': 1, 'name': 'Mr. John E. Dalby', 'age': 63, 'title': 'Pres, CEO & Director', 'yearBorn': 1959, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,19.7,19.51,19.43,19.51,19.7,19.51,19.43,19.51,0.32,0.0165,1690502400,0.095699996,1.65,0.624135,6.4125414,1000,1000,1577,1900,1900,0.0,0.0,0,0,38424768,17.1,20.4,1.6376437,19.4616,18.69075,0.32,0.016243653,USD,37678500,0.30717,1591379,1977600,0.0,0.09156,19.541,0.9943196,1672444800,1703980800,1688083200,0.12,7207290,3.03,3:2,1156896000,1.606,PNK,EQUITY,RWCB,RWCB,REDWOOD CAP BANCORP,Redwood Capital Bancorp,1108650600,America/New_York,EDT,-14400000,19.43,none,23463448,12.1,0.143,0.136,0.0,0.0,0.42555,USD,
1,402 G Street,PO Box 1401,Eureka,CA,95501,United States,707-444-9800,707-444-9801,https://www.redwoodcapitalbank.com,Banks—Regional,Financial Services,"Redwood Capital Bancorp operates as the bank holding company for Redwood Capital Bank that provides various banking products and services to individuals and businesses in California. The company accepts checking, savings, and money market accounts, as well as certificates of deposit. It also offers real estate loans, home equity lines of credit, construction and development loans, term loans for machinery and equipment, and lines of credit for working capital, as well as industrial, agricultural, and personal credits. In addition, the company provides credit and debit cards, re-order checks, and online and mobile banking services. Redwood Capital Bancorp was founded in 2004 and is based in Eureka, California.","{'maxAge': 1, 'name': 'Ms. Renee L. Byers', 'age': 48, 'title': 'Sr. VP & CFO', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,19.7,19.51,19.43,19.51,19.7,19.51,19.43,19.51,0.32,0.0165,1690502400,0.095699996,1.65,0.624135,6.4125414,1000,1000,1577,1900,1900,0.0,0.0,0,0,38424768,17.1,20.4,1.6376437,19.4616,18.69075,0.32,0.016243653,USD,37678500,0.30717,1591379,1977600,0.0,0.09156,19.541,0.9943196,1672444800,1703980800,1688083200,0.12,7207290,3.03,3:2,1156896000,1.606,PNK,EQUITY,RWCB,RWCB,REDWOOD CAP BANCORP,Redwood Capital Bancorp,1108650600,America/New_York,EDT,-14400000,19.43,none,23463448,12.1,0.143,0.136,0.0,0.0,0.42555,USD,
2,402 G Street,PO Box 1401,Eureka,CA,95501,United States,707-444-9800,707-444-9801,https://www.redwoodcapitalbank.com,Banks—Regional,Financial Services,"Redwood Capital Bancorp operates as the bank holding company for Redwood Capital Bank that provides various banking products and services to individuals and businesses in California. The company accepts checking, savings, and money market accounts, as well as certificates of deposit. It also offers real estate loans, home equity lines of credit, construction and development loans, term loans for machinery and equipment, and lines of credit for working capital, as well as industrial, agricultural, and personal credits. In addition, the company provides credit and debit cards, re-order checks, and online and mobile banking services. Redwood Capital Bancorp was founded in 2004 and is based in Eureka, California.","{'maxAge': 1, 'name': 'Mr. David W. Tierney', 'title': 'Sr. VP & Chief Information Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,19.7,19.51,19.43,19.51,19.7,19.51,19.43,19.51,0.32,0.0165,1690502400,0.095699996,1.65,0.624135,6.4125414,1000,1000,1577,1900,1900,0.0,0.0,0,0,38424768,17.1,20.4,1.6376437,19.4616,18.69075,0.32,0.016243653,USD,37678500,0.30717,1591379,1977600,0.0,0.09156,19.541,0.9943196,1672444800,1703980800,1688083200,0.12,7207290,3.03,3:2,1156896000,1.606,PNK,EQUITY,RWCB,RWCB,REDWOOD CAP BANCORP,Redwood Capital Bancorp,1108650600,America/New_York,EDT,-14400000,19.43,none,23463448,12.1,0.143,0.136,0.0,0.0,0.42555,USD,
3,402 G Street,PO Box 1401,Eureka,CA,95501,United States,707-444-9800,707-444-9801,https://www.redwoodcapitalbank.com,Banks—Regional,Financial Services,"Redwood Capital Bancorp operates as the bank holding company for Redwood Capital Bank that provides various banking products and services to individuals and businesses in California. The company accepts checking, savings, and money market accounts, as well as certificates of deposit. It also offers real estate loans, home equity lines of credit, construction and development loans, term loans for machinery and equipment, and lines of credit for working capital, as well as industrial, agricultural, and personal credits. In addition, the company provides credit and debit cards, re-order checks, and online and mobile banking services. Redwood Capital Bancorp was founded in 2004 and is based in Eureka, California.","{'maxAge': 1, 'name': 'Ms. Jennifer P. Budwig', 'age': 56, 'title': 'Sr. VP & Chief Lending Officer', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,19.7,19.51,19.43,19.51,19.7,19.51,19.43,19.51,0.32,0.0165,1690502400,0.095699996,1.65,0.624135,6.4125414,1000,1000,1577,1900,1900,0.0,0.0,0,0,38424768,17.1,20.4,1.6376437,19.4616,18.69075,0.32,0.016243653,USD,37678500,0.30717,1591379,1977600,0.0,0.09156,19.541,0.9943196,1672444800,1703980800,1688083200,0.12,7207290,3.03,3:2,1156896000,1.606,PNK,EQUITY,RWCB,RWCB,REDWOOD CAP BANCORP,Redwood Capital Bancorp,1108650600,America/New_York,EDT,-14400000,19.43,none,23463448,12.1,0.143,0.136,0.0,0.0,0.42555,USD,
4,402 G Street,PO Box 1401,Eureka,CA,95501,United States,707-444-9800,707-444-9801,https://www.redwoodcapitalbank.com,Banks—Regional,Financial Services,"Redwood Capital Bancorp operates as the bank holding company for Redwood Capital Bank that provides various banking products and services to individuals and businesses in California. The company accepts checking, savings, and money market accounts, as well as certificates of deposit. It also offers real estate loans, home equity lines of credit, construction and development loans, term loans for machinery and equipment, and lines of credit for working capital, as well as industrial, agricultural, and personal credits. In addition, the company provides credit and debit cards, re-order checks, and online and mobile banking services. Redwood Capital Bancorp was founded in 2004 and is based in Eureka, California.","{'maxAge': 1, 'name': 'Ms. Tammy M. Brown', 'age': 55, 'title': 'Chief Credit Officer & Sr. VP', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,19.7,19.51,19.43,19.51,19.7,19.51,19.43,19.51,0.32,0.0165,1690502400,0.095699996,1.65,0.624135,6.4125414,1000,1000,1577,1900,1900,0.0,0.0,0,0,38424768,17.1,20.4,1.6376437,19.4616,18.69075,0.32,0.016243653,USD,37678500,0.30717,1591379,1977600,0.0,0.09156,19.541,0.9943196,1672444800,1703980800,1688083200,0.12,7207290,3.03,3:2,1156896000,1.606,PNK,EQUITY,RWCB,RWCB,REDWOOD CAP BANCORP,Redwood Capital Bancorp,1108650600,America/New_York,EDT,-14400000,19.43,none,23463448,12.1,0.143,0.136,0.0,0.0,0.42555,USD,
5,402 G Street,PO Box 1401,Eureka,CA,95501,United States,707-444-9800,707-444-9801,https://www.redwoodcapitalbank.com,Banks—Regional,Financial Services,"Redwood Capital Bancorp operates as the bank holding company for Redwood Capital Bank that provides various banking products and services to individuals and businesses in California. The company accepts checking, savings, and money market accounts, as well as certificates of deposit. It also offers real estate loans, home equity lines of credit, construction and development loans, term loans for machinery and equipment, and lines of credit for working capital, as well as industrial, agricultural, and personal credits. In addition, the company provides credit and debit cards, re-order checks, and online and mobile banking services. Redwood Capital Bancorp was founded in 2004 and is based in Eureka, California.","{'maxAge': 1, 'name': 'Mr. Michael D. McCoy', 'title': 'Sr. VP & Chief Risk Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,19.7,19.51,19.43,19.51,19.7,19.51,19.43,19.51,0.32,0.0165,1690502400,0.095699996,1.65,0.624135,6.4125414,1000,1000,1577,1900,1900,0.0,0.0,0,0,38424768,17.1,20.4,1.6376437,19.4616,18.69075,0.32,0.016243653,USD,37678500,0.30717,1591379,1977600,0.0,0.09156,19.541,0.9943196,1672444800,1703980800,1688083200,0.12,7207290,3.03,3:2,1156896000,1.606,PNK,EQUITY,RWCB,RWCB,REDWOOD CAP BANCORP,Redwood Capital Bancorp,1108650600,America/New_York,EDT,-14400000,19.43,none,23463448,12.1,0.143,0.136,0.0,0.0,0.42555,USD,
6,402 G Street,PO Box 1401,Eureka,CA,95501,United States,707-444-9800,707-444-9801,https://www.redwoodcapitalbank.com,Banks—Regional,Financial Services,"Redwood Capital Bancorp operates as the bank holding company for Redwood Capital Bank that provides various banking products and services to individuals and businesses in California. The company accepts checking, savings, and money market accounts, as well as certificates of deposit. It also offers real estate loans, home equity lines of credit, construction and development loans, term loans for machinery and equipment, and lines of credit for working capital, as well as industrial, agricultural, and personal credits. In addition, the company provides credit and debit cards, re-order checks, and online and mobile banking services. Redwood Capital Bancorp was founded in 2004 and is based in Eureka, California.","{'maxAge': 1, 'name': 'Cindy M. Conn', 'title': 'Corp. Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,19.7,19.51,19.43,19.51,19.7,19.51,19.43,19.51,0.32,0.0165,1690502400,0.095699996,1.65,0.624135,6.4125414,1000,1000,1577,1900,1900,0.0,0.0,0,0,38424768,17.1,20.4,1.6376437,19.4616,18.69075,0.32,0.016243653,USD,37678500,0.30717,1591379,1977600,0.0,0.09156,19.541,0.9943196,1672444800,1703980800,1688083200,0.12,7207290,3.03,3:2,1156896000,1.606,PNK,EQUITY,RWCB,RWCB,REDWOOD CAP BANCORP,Redwood Capital Bancorp,1108650600,America/New_York,EDT,-14400000,19.43,none,23463448,12.1,0.143,0.136,0.0,0.0,0.42555,USD,
