,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,930 Riverside Parkway,Suite 10,West Sacramento,CA,95605,United States,916 231 9329,https://www.originmaterials.com,Chemicals,Basic Materials,"Origin Materials, Inc., together with its subsidiaries, operates as a carbon-negative materials company. The company develops proprietary platform technology to convert biomass or plant-based carbon into building block chemicals chloromethylfurfural and hydrothermal carbon, as well as other product intermediates. Origin Materials, Inc. is headquartered in West Sacramento, California.",201,"{'maxAge': 1, 'name': 'Mr. John  Bissell', 'age': 37, 'title': 'Co-Founder, Co-CEO & Director', 'yearBorn': 1985, 'fiscalYear': 2022, 'totalPay': 310115, 'exercisedValue': 2368216, 'unexercisedValue': 3559454}",9,5,10,7,9,1693526400,1672444800,86400,4,1.5,1.49,1.46,1.545,1.5,1.49,1.46,1.545,0.0,1.413928,7.35,-3.4186046,2368894,2368894,2889211,2025500,2025500,1.46,1.5,3100,3100,210968528,1.18,6.26,24.52552,2.7849,4.209125,0.0,0.0,USD,-353047,3.2082102,106567980,143516000,7063624,8380877,1690761600,1693440000,0.049200002,0.21756001,0.29604998,1.44,0.069299996,2.824,0.5205383,1672444800,1703980800,1688083200,27597000,0.2,-0.43,0.04,-0.041,0.007,NCM,EQUITY,ORGN,ORGN,"Origin Materials, Inc.","Origin Materials, Inc.",1599226200,America/New_York,EDT,-14400000,1.47,10.0,2.0,4.4,2.0,2.7,hold,5,217692992,1.566,-48234000,12862000,19.113,19.465,8602000,3.277,0.062,-0.063140005,0.07424,-159831248,-58694000,0.096260004,0.0,-5.72797,USD,
1,930 Riverside Parkway,Suite 10,West Sacramento,CA,95605,United States,916 231 9329,https://www.originmaterials.com,Chemicals,Basic Materials,"Origin Materials, Inc., together with its subsidiaries, operates as a carbon-negative materials company. The company develops proprietary platform technology to convert biomass or plant-based carbon into building block chemicals chloromethylfurfural and hydrothermal carbon, as well as other product intermediates. Origin Materials, Inc. is headquartered in West Sacramento, California.",201,"{'maxAge': 1, 'name': 'Mr. Richard J. Riley', 'age': 48, 'title': 'Co-CEO & Director', 'yearBorn': 1974, 'fiscalYear': 2022, 'totalPay': 412799, 'exercisedValue': 699797, 'unexercisedValue': 5835102}",9,5,10,7,9,1693526400,1672444800,86400,4,1.5,1.49,1.46,1.545,1.5,1.49,1.46,1.545,0.0,1.413928,7.35,-3.4186046,2368894,2368894,2889211,2025500,2025500,1.46,1.5,3100,3100,210968528,1.18,6.26,24.52552,2.7849,4.209125,0.0,0.0,USD,-353047,3.2082102,106567980,143516000,7063624,8380877,1690761600,1693440000,0.049200002,0.21756001,0.29604998,1.44,0.069299996,2.824,0.5205383,1672444800,1703980800,1688083200,27597000,0.2,-0.43,0.04,-0.041,0.007,NCM,EQUITY,ORGN,ORGN,"Origin Materials, Inc.","Origin Materials, Inc.",1599226200,America/New_York,EDT,-14400000,1.47,10.0,2.0,4.4,2.0,2.7,hold,5,217692992,1.566,-48234000,12862000,19.113,19.465,8602000,3.277,0.062,-0.063140005,0.07424,-159831248,-58694000,0.096260004,0.0,-5.72797,USD,
2,930 Riverside Parkway,Suite 10,West Sacramento,CA,95605,United States,916 231 9329,https://www.originmaterials.com,Chemicals,Basic Materials,"Origin Materials, Inc., together with its subsidiaries, operates as a carbon-negative materials company. The company develops proprietary platform technology to convert biomass or plant-based carbon into building block chemicals chloromethylfurfural and hydrothermal carbon, as well as other product intermediates. Origin Materials, Inc. is headquartered in West Sacramento, California.",201,"{'maxAge': 1, 'name': 'Mr. Joshua C. Lee', 'age': 45, 'title': 'Gen. Counsel & Sec.', 'yearBorn': 1977, 'fiscalYear': 2022, 'totalPay': 213141, 'exercisedValue': 36356, 'unexercisedValue': 415179}",9,5,10,7,9,1693526400,1672444800,86400,4,1.5,1.49,1.46,1.545,1.5,1.49,1.46,1.545,0.0,1.413928,7.35,-3.4186046,2368894,2368894,2889211,2025500,2025500,1.46,1.5,3100,3100,210968528,1.18,6.26,24.52552,2.7849,4.209125,0.0,0.0,USD,-353047,3.2082102,106567980,143516000,7063624,8380877,1690761600,1693440000,0.049200002,0.21756001,0.29604998,1.44,0.069299996,2.824,0.5205383,1672444800,1703980800,1688083200,27597000,0.2,-0.43,0.04,-0.041,0.007,NCM,EQUITY,ORGN,ORGN,"Origin Materials, Inc.","Origin Materials, Inc.",1599226200,America/New_York,EDT,-14400000,1.47,10.0,2.0,4.4,2.0,2.7,hold,5,217692992,1.566,-48234000,12862000,19.113,19.465,8602000,3.277,0.062,-0.063140005,0.07424,-159831248,-58694000,0.096260004,0.0,-5.72797,USD,
3,930 Riverside Parkway,Suite 10,West Sacramento,CA,95605,United States,916 231 9329,https://www.originmaterials.com,Chemicals,Basic Materials,"Origin Materials, Inc., together with its subsidiaries, operates as a carbon-negative materials company. The company develops proprietary platform technology to convert biomass or plant-based carbon into building block chemicals chloromethylfurfural and hydrothermal carbon, as well as other product intermediates. Origin Materials, Inc. is headquartered in West Sacramento, California.",201,"{'maxAge': 1, 'name': 'Mr. Nate S. Whaley', 'age': 48, 'title': 'Advisor', 'yearBorn': 1974, 'fiscalYear': 2022, 'totalPay': 296263, 'exercisedValue': 245934, 'unexercisedValue': 1402547}",9,5,10,7,9,1693526400,1672444800,86400,4,1.5,1.49,1.46,1.545,1.5,1.49,1.46,1.545,0.0,1.413928,7.35,-3.4186046,2368894,2368894,2889211,2025500,2025500,1.46,1.5,3100,3100,210968528,1.18,6.26,24.52552,2.7849,4.209125,0.0,0.0,USD,-353047,3.2082102,106567980,143516000,7063624,8380877,1690761600,1693440000,0.049200002,0.21756001,0.29604998,1.44,0.069299996,2.824,0.5205383,1672444800,1703980800,1688083200,27597000,0.2,-0.43,0.04,-0.041,0.007,NCM,EQUITY,ORGN,ORGN,"Origin Materials, Inc.","Origin Materials, Inc.",1599226200,America/New_York,EDT,-14400000,1.47,10.0,2.0,4.4,2.0,2.7,hold,5,217692992,1.566,-48234000,12862000,19.113,19.465,8602000,3.277,0.062,-0.063140005,0.07424,-159831248,-58694000,0.096260004,0.0,-5.72797,USD,
4,930 Riverside Parkway,Suite 10,West Sacramento,CA,95605,United States,916 231 9329,https://www.originmaterials.com,Chemicals,Basic Materials,"Origin Materials, Inc., together with its subsidiaries, operates as a carbon-negative materials company. The company develops proprietary platform technology to convert biomass or plant-based carbon into building block chemicals chloromethylfurfural and hydrothermal carbon, as well as other product intermediates. Origin Materials, Inc. is headquartered in West Sacramento, California.",201,"{'maxAge': 1, 'name': 'Mr. Stephen  Galowitz', 'age': 58, 'title': 'Chief Commercial Officer', 'yearBorn': 1964, 'fiscalYear': 2022, 'totalPay': 303915, 'exercisedValue': 1553237, 'unexercisedValue': 1632154}",9,5,10,7,9,1693526400,1672444800,86400,4,1.5,1.49,1.46,1.545,1.5,1.49,1.46,1.545,0.0,1.413928,7.35,-3.4186046,2368894,2368894,2889211,2025500,2025500,1.46,1.5,3100,3100,210968528,1.18,6.26,24.52552,2.7849,4.209125,0.0,0.0,USD,-353047,3.2082102,106567980,143516000,7063624,8380877,1690761600,1693440000,0.049200002,0.21756001,0.29604998,1.44,0.069299996,2.824,0.5205383,1672444800,1703980800,1688083200,27597000,0.2,-0.43,0.04,-0.041,0.007,NCM,EQUITY,ORGN,ORGN,"Origin Materials, Inc.","Origin Materials, Inc.",1599226200,America/New_York,EDT,-14400000,1.47,10.0,2.0,4.4,2.0,2.7,hold,5,217692992,1.566,-48234000,12862000,19.113,19.465,8602000,3.277,0.062,-0.063140005,0.07424,-159831248,-58694000,0.096260004,0.0,-5.72797,USD,
5,930 Riverside Parkway,Suite 10,West Sacramento,CA,95605,United States,916 231 9329,https://www.originmaterials.com,Chemicals,Basic Materials,"Origin Materials, Inc., together with its subsidiaries, operates as a carbon-negative materials company. The company develops proprietary platform technology to convert biomass or plant-based carbon into building block chemicals chloromethylfurfural and hydrothermal carbon, as well as other product intermediates. Origin Materials, Inc. is headquartered in West Sacramento, California.",201,"{'maxAge': 1, 'name': 'Mr. Ryan  Smith', 'age': 43, 'title': 'Co-Founder & CTO', 'yearBorn': 1979, 'exercisedValue': 0, 'unexercisedValue': 0}",9,5,10,7,9,1693526400,1672444800,86400,4,1.5,1.49,1.46,1.545,1.5,1.49,1.46,1.545,0.0,1.413928,7.35,-3.4186046,2368894,2368894,2889211,2025500,2025500,1.46,1.5,3100,3100,210968528,1.18,6.26,24.52552,2.7849,4.209125,0.0,0.0,USD,-353047,3.2082102,106567980,143516000,7063624,8380877,1690761600,1693440000,0.049200002,0.21756001,0.29604998,1.44,0.069299996,2.824,0.5205383,1672444800,1703980800,1688083200,27597000,0.2,-0.43,0.04,-0.041,0.007,NCM,EQUITY,ORGN,ORGN,"Origin Materials, Inc.","Origin Materials, Inc.",1599226200,America/New_York,EDT,-14400000,1.47,10.0,2.0,4.4,2.0,2.7,hold,5,217692992,1.566,-48234000,12862000,19.113,19.465,8602000,3.277,0.062,-0.063140005,0.07424,-159831248,-58694000,0.096260004,0.0,-5.72797,USD,
6,930 Riverside Parkway,Suite 10,West Sacramento,CA,95605,United States,916 231 9329,https://www.originmaterials.com,Chemicals,Basic Materials,"Origin Materials, Inc., together with its subsidiaries, operates as a carbon-negative materials company. The company develops proprietary platform technology to convert biomass or plant-based carbon into building block chemicals chloromethylfurfural and hydrothermal carbon, as well as other product intermediates. Origin Materials, Inc. is headquartered in West Sacramento, California.",201,"{'maxAge': 1, 'name': 'Ms. Pamela  Haley', 'age': 51, 'title': 'Interim Chief Financial Officer', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",9,5,10,7,9,1693526400,1672444800,86400,4,1.5,1.49,1.46,1.545,1.5,1.49,1.46,1.545,0.0,1.413928,7.35,-3.4186046,2368894,2368894,2889211,2025500,2025500,1.46,1.5,3100,3100,210968528,1.18,6.26,24.52552,2.7849,4.209125,0.0,0.0,USD,-353047,3.2082102,106567980,143516000,7063624,8380877,1690761600,1693440000,0.049200002,0.21756001,0.29604998,1.44,0.069299996,2.824,0.5205383,1672444800,1703980800,1688083200,27597000,0.2,-0.43,0.04,-0.041,0.007,NCM,EQUITY,ORGN,ORGN,"Origin Materials, Inc.","Origin Materials, Inc.",1599226200,America/New_York,EDT,-14400000,1.47,10.0,2.0,4.4,2.0,2.7,hold,5,217692992,1.566,-48234000,12862000,19.113,19.465,8602000,3.277,0.062,-0.063140005,0.07424,-159831248,-58694000,0.096260004,0.0,-5.72797,USD,
7,930 Riverside Parkway,Suite 10,West Sacramento,CA,95605,United States,916 231 9329,https://www.originmaterials.com,Chemicals,Basic Materials,"Origin Materials, Inc., together with its subsidiaries, operates as a carbon-negative materials company. The company develops proprietary platform technology to convert biomass or plant-based carbon into building block chemicals chloromethylfurfural and hydrothermal carbon, as well as other product intermediates. Origin Materials, Inc. is headquartered in West Sacramento, California.",201,"{'maxAge': 1, 'name': 'Dr. Mako  Masuno Ph.D.', 'title': 'Chief Scientist', 'exercisedValue': 0, 'unexercisedValue': 0}",9,5,10,7,9,1693526400,1672444800,86400,4,1.5,1.49,1.46,1.545,1.5,1.49,1.46,1.545,0.0,1.413928,7.35,-3.4186046,2368894,2368894,2889211,2025500,2025500,1.46,1.5,3100,3100,210968528,1.18,6.26,24.52552,2.7849,4.209125,0.0,0.0,USD,-353047,3.2082102,106567980,143516000,7063624,8380877,1690761600,1693440000,0.049200002,0.21756001,0.29604998,1.44,0.069299996,2.824,0.5205383,1672444800,1703980800,1688083200,27597000,0.2,-0.43,0.04,-0.041,0.007,NCM,EQUITY,ORGN,ORGN,"Origin Materials, Inc.","Origin Materials, Inc.",1599226200,America/New_York,EDT,-14400000,1.47,10.0,2.0,4.4,2.0,2.7,hold,5,217692992,1.566,-48234000,12862000,19.113,19.465,8602000,3.277,0.062,-0.063140005,0.07424,-159831248,-58694000,0.096260004,0.0,-5.72797,USD,
8,930 Riverside Parkway,Suite 10,West Sacramento,CA,95605,United States,916 231 9329,https://www.originmaterials.com,Chemicals,Basic Materials,"Origin Materials, Inc., together with its subsidiaries, operates as a carbon-negative materials company. The company develops proprietary platform technology to convert biomass or plant-based carbon into building block chemicals chloromethylfurfural and hydrothermal carbon, as well as other product intermediates. Origin Materials, Inc. is headquartered in West Sacramento, California.",201,"{'maxAge': 1, 'name': 'Mr. Christopher  Williams-Campbell', 'title': 'VP of HR', 'exercisedValue': 0, 'unexercisedValue': 0}",9,5,10,7,9,1693526400,1672444800,86400,4,1.5,1.49,1.46,1.545,1.5,1.49,1.46,1.545,0.0,1.413928,7.35,-3.4186046,2368894,2368894,2889211,2025500,2025500,1.46,1.5,3100,3100,210968528,1.18,6.26,24.52552,2.7849,4.209125,0.0,0.0,USD,-353047,3.2082102,106567980,143516000,7063624,8380877,1690761600,1693440000,0.049200002,0.21756001,0.29604998,1.44,0.069299996,2.824,0.5205383,1672444800,1703980800,1688083200,27597000,0.2,-0.43,0.04,-0.041,0.007,NCM,EQUITY,ORGN,ORGN,"Origin Materials, Inc.","Origin Materials, Inc.",1599226200,America/New_York,EDT,-14400000,1.47,10.0,2.0,4.4,2.0,2.7,hold,5,217692992,1.566,-48234000,12862000,19.113,19.465,8602000,3.277,0.062,-0.063140005,0.07424,-159831248,-58694000,0.096260004,0.0,-5.72797,USD,
