,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,profitMargins,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,trailingEps,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,recommendationKey,grossMargins,ebitdaMargins,operatingMargins,trailingPegRatio
0,333 West Wacker Drive,Chicago,IL,60606-1220,United States,312 917 7700,https://www.nuveen.com/CEF/Product/Overview.aspx?FundCode=NUW&refsrc=vu_nuveen.com/nuw,Asset Management,Asset Management,Financial Services,Financial Services,"Nuveen AMT-Free Municipal Value Fund is a close-ended fixed income mutual fund launched by Nuveen Investments Inc. The fund is co-managed by Nuveen Fund Advisors LLC and Nuveen Asset Management, LLC. It invests in fixed income markets of the United States. The fund makes its investments in the securities of companies operating across diversified sectors. It primarily invests its assets in a portfolio of municipal securities. The fund uses value oriented strategy to make its investments. It employs a fundamental analysis with a combination of top-down and bottom-up stock picking approach to create its portfolio. The fund conducts in-house research to make its investments. Nuveen AMT-Free Municipal Value Fund was formed on November 19, 2008 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Thomas C. Spalding Jr., C.F.A., CFA', 'age': 60, 'title': 'Portfolio Mang.', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,13.19,13.19,13.13,13.24,13.19,13.19,13.13,13.24,0.49,0.0368,1694649600,1.6241001,3.41,45.517242,25766,25766,35198,44160,44160,12.98,13.5,1000,900,236957152,12.87,14.69,13.6026,13.7754,0.0,0.0,USD,0.0,17951300,10894,5104,1690761600,1693440000,0.00059999997,0.0,0.36933997,0.3,0.00059999997,17951300,0.29,-0.020044565,0.14113986,0.041,1694649600,NYQ,EQUITY,NUW,NUW,Nuveen AMT-Free Municipal Value,Nuveen AMT-Free Municipal Value Fund,1235572200,America/New_York,EDT,5dfcf917-e5e0-3b45-bcf7-febd9bc64e84,finmb_51044893,-14400000,13.2,none,0.0,0.0,0.0,
