,address1,city,state,zip,country,phone,fax,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendYield,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1943 50th Street North,Birmingham,AL,35212,United States,205-592-0011,205-595-7079,Conglomerates,Industrials,"Kaiser Group Holdings, Inc., through its subsidiary, Kaiser Aircraft Industries, Inc., provides aircraft maintenance and modification services for government, military, and commercial customers. It also manufactures and assemblies parts and kits. The company was founded in 1969 and is headquartered in Birmingham, Alabama.","{'maxAge': 1, 'name': 'Mr. Harold T. Bowling', 'age': 87, 'title': 'Chairman, Chief Exec. Officer and Pres', 'yearBorn': 1935, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0357,1167264000,0.0,-25.301867,300,300,0,0,0,0.0,0.0,0,0,49130796,0.02,1.0,13.501181,0.02,0.02,0.0,0.0,USD,-2263597,-1.4663401,0,0.01,2.0,1419984000,1451520000,1388448000,-5336000,-0.0,-0.622,0.375,PNK,EQUITY,KGHI,KGHI,KAISER GROUP HOLDINGS INC,"Kaiser Group Holdings, Inc.",991661400,America/New_York,EDT,-14400000,0.02,none,2290000,1.735,-6034000,0,0.159,0.228,3639000,2.756,-0.76541,-1.9902999,-1030000,-871500,-2871000,2.095,-0.28304002,-1.6581501,-1.67848,USD,
