,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Pendelis 16,Palaio Faliro,Athens,175 64,Greece,30 210 94 70 100,30 210 94 70 101,https://www.dianashippinginc.com,Marine Shipping,Industrials,"Diana Shipping Inc. provides shipping transportation services. The company transports a range of dry bulk cargoes, including commodities, such as iron ore, coal, grain, and other materials in shipping routes worldwide. As of March 17, 2023, it operated a fleet of 41 dry bulk vessels, including 4 Newcastlemax, 10 Capesize, 5 Post-Panamax, 6 Kamsarmax, 9 Ultramax, and 7 Panamax. The company was formerly known as Diana Shipping Investments Corp. and changed its name to Diana Shipping Inc. in February 2005. Diana Shipping Inc. was incorporated in 1999 and is based in Athens, Greece.",1020,"{'maxAge': 1, 'name': 'Ms. Semiramis  Paliou', 'age': 47, 'title': 'CEO & Director', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,3.56,3.55,3.541,3.58,3.56,3.55,3.541,3.58,0.62,0.17559999,1691712000,0.8065,3.768421,7.4583335,237242,237242,468469,299490,299490,3.55,3.59,1800,3000,384499136,3.36,4.85,1.3279793,3.7108,3.85215,0.325,0.091292135,USD,829047488,0.31254,57417514,107402000,1543523,1291769,1690761600,1693440000,0.014400001,0.23878,0.1041,2.59,0.026600001,4.891,0.73195666,1672444800,1703980800,1688083200,-0.709,84722000,0.95,0.48,1.98,2.863,5.208,NYQ,EQUITY,DSX,DSX,Diana Shipping inc.,Diana Shipping Inc.,1111588200,America/New_York,EDT,-14400000,3.58,4.8,4.0,4.35,4.3,2.0,buy,4,197616992,1.983,159194000,671934016,289536992,137.864,3.195,0.06831,0.19899,210997000,130577000,-0.784,-0.096,0.67667,0.54982,0.39876997,USD,
1,Pendelis 16,Palaio Faliro,Athens,175 64,Greece,30 210 94 70 100,30 210 94 70 101,https://www.dianashippinginc.com,Marine Shipping,Industrials,"Diana Shipping Inc. provides shipping transportation services. The company transports a range of dry bulk cargoes, including commodities, such as iron ore, coal, grain, and other materials in shipping routes worldwide. As of March 17, 2023, it operated a fleet of 41 dry bulk vessels, including 4 Newcastlemax, 10 Capesize, 5 Post-Panamax, 6 Kamsarmax, 9 Ultramax, and 7 Panamax. The company was formerly known as Diana Shipping Investments Corp. and changed its name to Diana Shipping Inc. in February 2005. Diana Shipping Inc. was incorporated in 1999 and is based in Athens, Greece.",1020,"{'maxAge': 1, 'name': 'Mr. Anastasios C. Margaronis', 'age': 66, 'title': 'Pres & Director', 'yearBorn': 1956, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,3.56,3.55,3.541,3.58,3.56,3.55,3.541,3.58,0.62,0.17559999,1691712000,0.8065,3.768421,7.4583335,237242,237242,468469,299490,299490,3.55,3.59,1800,3000,384499136,3.36,4.85,1.3279793,3.7108,3.85215,0.325,0.091292135,USD,829047488,0.31254,57417514,107402000,1543523,1291769,1690761600,1693440000,0.014400001,0.23878,0.1041,2.59,0.026600001,4.891,0.73195666,1672444800,1703980800,1688083200,-0.709,84722000,0.95,0.48,1.98,2.863,5.208,NYQ,EQUITY,DSX,DSX,Diana Shipping inc.,Diana Shipping Inc.,1111588200,America/New_York,EDT,-14400000,3.58,4.8,4.0,4.35,4.3,2.0,buy,4,197616992,1.983,159194000,671934016,289536992,137.864,3.195,0.06831,0.19899,210997000,130577000,-0.784,-0.096,0.67667,0.54982,0.39876997,USD,
2,Pendelis 16,Palaio Faliro,Athens,175 64,Greece,30 210 94 70 100,30 210 94 70 101,https://www.dianashippinginc.com,Marine Shipping,Industrials,"Diana Shipping Inc. provides shipping transportation services. The company transports a range of dry bulk cargoes, including commodities, such as iron ore, coal, grain, and other materials in shipping routes worldwide. As of March 17, 2023, it operated a fleet of 41 dry bulk vessels, including 4 Newcastlemax, 10 Capesize, 5 Post-Panamax, 6 Kamsarmax, 9 Ultramax, and 7 Panamax. The company was formerly known as Diana Shipping Investments Corp. and changed its name to Diana Shipping Inc. in February 2005. Diana Shipping Inc. was incorporated in 1999 and is based in Athens, Greece.",1020,"{'maxAge': 1, 'name': 'Mr. Ioannis G. Zafirakis', 'age': 50, 'title': 'CFO, Chief Strategy Officer, Treasurer, Sec. & Director', 'yearBorn': 1972, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,3.56,3.55,3.541,3.58,3.56,3.55,3.541,3.58,0.62,0.17559999,1691712000,0.8065,3.768421,7.4583335,237242,237242,468469,299490,299490,3.55,3.59,1800,3000,384499136,3.36,4.85,1.3279793,3.7108,3.85215,0.325,0.091292135,USD,829047488,0.31254,57417514,107402000,1543523,1291769,1690761600,1693440000,0.014400001,0.23878,0.1041,2.59,0.026600001,4.891,0.73195666,1672444800,1703980800,1688083200,-0.709,84722000,0.95,0.48,1.98,2.863,5.208,NYQ,EQUITY,DSX,DSX,Diana Shipping inc.,Diana Shipping Inc.,1111588200,America/New_York,EDT,-14400000,3.58,4.8,4.0,4.35,4.3,2.0,buy,4,197616992,1.983,159194000,671934016,289536992,137.864,3.195,0.06831,0.19899,210997000,130577000,-0.784,-0.096,0.67667,0.54982,0.39876997,USD,
3,Pendelis 16,Palaio Faliro,Athens,175 64,Greece,30 210 94 70 100,30 210 94 70 101,https://www.dianashippinginc.com,Marine Shipping,Industrials,"Diana Shipping Inc. provides shipping transportation services. The company transports a range of dry bulk cargoes, including commodities, such as iron ore, coal, grain, and other materials in shipping routes worldwide. As of March 17, 2023, it operated a fleet of 41 dry bulk vessels, including 4 Newcastlemax, 10 Capesize, 5 Post-Panamax, 6 Kamsarmax, 9 Ultramax, and 7 Panamax. The company was formerly known as Diana Shipping Investments Corp. and changed its name to Diana Shipping Inc. in February 2005. Diana Shipping Inc. was incorporated in 1999 and is based in Athens, Greece.",1020,"{'maxAge': 1, 'name': 'Ms. Maria  Dede', 'age': 49, 'title': 'Chief Accounting Officer', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,3.56,3.55,3.541,3.58,3.56,3.55,3.541,3.58,0.62,0.17559999,1691712000,0.8065,3.768421,7.4583335,237242,237242,468469,299490,299490,3.55,3.59,1800,3000,384499136,3.36,4.85,1.3279793,3.7108,3.85215,0.325,0.091292135,USD,829047488,0.31254,57417514,107402000,1543523,1291769,1690761600,1693440000,0.014400001,0.23878,0.1041,2.59,0.026600001,4.891,0.73195666,1672444800,1703980800,1688083200,-0.709,84722000,0.95,0.48,1.98,2.863,5.208,NYQ,EQUITY,DSX,DSX,Diana Shipping inc.,Diana Shipping Inc.,1111588200,America/New_York,EDT,-14400000,3.58,4.8,4.0,4.35,4.3,2.0,buy,4,197616992,1.983,159194000,671934016,289536992,137.864,3.195,0.06831,0.19899,210997000,130577000,-0.784,-0.096,0.67667,0.54982,0.39876997,USD,
4,Pendelis 16,Palaio Faliro,Athens,175 64,Greece,30 210 94 70 100,30 210 94 70 101,https://www.dianashippinginc.com,Marine Shipping,Industrials,"Diana Shipping Inc. provides shipping transportation services. The company transports a range of dry bulk cargoes, including commodities, such as iron ore, coal, grain, and other materials in shipping routes worldwide. As of March 17, 2023, it operated a fleet of 41 dry bulk vessels, including 4 Newcastlemax, 10 Capesize, 5 Post-Panamax, 6 Kamsarmax, 9 Ultramax, and 7 Panamax. The company was formerly known as Diana Shipping Investments Corp. and changed its name to Diana Shipping Inc. in February 2005. Diana Shipping Inc. was incorporated in 1999 and is based in Athens, Greece.",1020,"{'maxAge': 1, 'name': 'Ms. Margarita  Veniou', 'age': 43, 'title': 'Chief Corp. Devel., Governance & Communications Officer', 'yearBorn': 1979, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,3.56,3.55,3.541,3.58,3.56,3.55,3.541,3.58,0.62,0.17559999,1691712000,0.8065,3.768421,7.4583335,237242,237242,468469,299490,299490,3.55,3.59,1800,3000,384499136,3.36,4.85,1.3279793,3.7108,3.85215,0.325,0.091292135,USD,829047488,0.31254,57417514,107402000,1543523,1291769,1690761600,1693440000,0.014400001,0.23878,0.1041,2.59,0.026600001,4.891,0.73195666,1672444800,1703980800,1688083200,-0.709,84722000,0.95,0.48,1.98,2.863,5.208,NYQ,EQUITY,DSX,DSX,Diana Shipping inc.,Diana Shipping Inc.,1111588200,America/New_York,EDT,-14400000,3.58,4.8,4.0,4.35,4.3,2.0,buy,4,197616992,1.983,159194000,671934016,289536992,137.864,3.195,0.06831,0.19899,210997000,130577000,-0.784,-0.096,0.67667,0.54982,0.39876997,USD,
5,Pendelis 16,Palaio Faliro,Athens,175 64,Greece,30 210 94 70 100,30 210 94 70 101,https://www.dianashippinginc.com,Marine Shipping,Industrials,"Diana Shipping Inc. provides shipping transportation services. The company transports a range of dry bulk cargoes, including commodities, such as iron ore, coal, grain, and other materials in shipping routes worldwide. As of March 17, 2023, it operated a fleet of 41 dry bulk vessels, including 4 Newcastlemax, 10 Capesize, 5 Post-Panamax, 6 Kamsarmax, 9 Ultramax, and 7 Panamax. The company was formerly known as Diana Shipping Investments Corp. and changed its name to Diana Shipping Inc. in February 2005. Diana Shipping Inc. was incorporated in 1999 and is based in Athens, Greece.",1020,"{'maxAge': 1, 'name': 'Ms. Maria-Christina  Tsemani', 'age': 43, 'title': 'Chief People Officer', 'yearBorn': 1979, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,3.56,3.55,3.541,3.58,3.56,3.55,3.541,3.58,0.62,0.17559999,1691712000,0.8065,3.768421,7.4583335,237242,237242,468469,299490,299490,3.55,3.59,1800,3000,384499136,3.36,4.85,1.3279793,3.7108,3.85215,0.325,0.091292135,USD,829047488,0.31254,57417514,107402000,1543523,1291769,1690761600,1693440000,0.014400001,0.23878,0.1041,2.59,0.026600001,4.891,0.73195666,1672444800,1703980800,1688083200,-0.709,84722000,0.95,0.48,1.98,2.863,5.208,NYQ,EQUITY,DSX,DSX,Diana Shipping inc.,Diana Shipping Inc.,1111588200,America/New_York,EDT,-14400000,3.58,4.8,4.0,4.35,4.3,2.0,buy,4,197616992,1.983,159194000,671934016,289536992,137.864,3.195,0.06831,0.19899,210997000,130577000,-0.784,-0.096,0.67667,0.54982,0.39876997,USD,
