,address1,address2,city,state,zip,country,phone,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,175 South Main Street,Suite 900,Salt Lake City,UT,84111,United States,801 519 8500,Oil & Gas E&P,Energy,"Stratex Oil & Gas Holdings, Inc., an independent energy company, focuses on the acquisition, exploitation, and development of crude oil in Kansas and Texas, as well as non-operated working interests in North Dakota, Montana, Utah, Colorado, and Kansas. The company is also involved in the sale of oil and gas. The company was formerly known as Poway Muffler and Brake, Inc. and changed its name to Stratex Oil & Gas Holdings, Inc. in May 2012. Stratex Oil & Gas Holdings, Inc. is based in Salt Lake City, Utah.",9,"{'maxAge': 1, 'name': 'Mr. Stephen P. Funk', 'age': 59, 'title': 'CEO, Pres, CFO, COO, Sec. and Director', 'yearBorn': 1963, 'fiscalYear': 2014, 'totalPay': 302500, 'exercisedValue': 0, 'unexercisedValue': 0}",1419984000,86400,4,0.0022,0.0008,0.0022,0.0022,0.0022,0.0008,0.0022,0.0022,0.0,0.667704,6700,6700,13188,7500,7500,0.0,0.0,0,0,560733,0.0001,0.0079,0.4415784,0.002252,0.0042045,0.0,0.0,USD,22324538,0.0,119305000,0.0,0.0,-0.071,1419984000,1451520000,1435622400,-20606124,-0.03,3:1,1339545600,17.581,-5.375,PNK,EQUITY,STTX,STTX,STRATEX OIL & GAS HOLDINGS INC,"Stratex Oil & Gas Holdings, Inc.",1348579800,America/New_York,EDT,-14400000,0.0022,none,104104,0.001,-4153752,22186172,0.013,0.013,1269838,0.014,-0.37678,288276,906796,-5926988,-0.112,0.10024,0.0,-7.95978,USD,
