,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"9, rue d'Enghien",Paris,75010,France,33 1 48 24 03 45,33 1 48 24 12 18,https://www.maunakeatech.com,Medical Devices,Healthcare,"Mauna Kea Technologies SA develops and markets medical devices in Europe and internationally. The company offers range of medical devices, which includes gastroenterology, pulmonology, urology, and drug development. Its product portfolio includes Cellvizio, a real-time in vivo cellular imaging platform which enables physicians to monitor progression of disease over time, assess point-in-time reactions, classify indeterminate areas, and guide surgical interventions. The company was incorporated in 2000 and is headquartered in Paris, France.",68,"{'maxAge': 1, 'name': 'Mr. Alexandre  Loiseau Ph.D.', 'title': 'Co-Founder, CEO & Chairman', 'fiscalYear': 2021, 'totalPay': 220308, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.0,1.452702,1200,1200,0,0,0,0.0,0.0,0,0,26579280,0.42,1.4,3.2773464,0.42,0.433,0.0,0.0,USD,45522356,-1.3785499,30979518,48583300,0.012159999,0.22814,-0.43,1672444800,1703980800,1672444800,-11180000,-0.29,5.613,-5.503,PNK,EQUITY,MKEAF,MKEAF,MAUNA KEA TECHNOLOGIES,Mauna Kea Technologies SA,1366032600,America/New_York,EDT,-14400000,0.42,none,3146000,0.068,-8273000,29201000,0.913,1.19,8110000,0.182,-0.25208,6106000,-5511125,-8830000,-0.059,0.75487,-1.0201,-1.10764,EUR,
1,"9, rue d'Enghien",Paris,75010,France,33 1 48 24 03 45,33 1 48 24 12 18,https://www.maunakeatech.com,Medical Devices,Healthcare,"Mauna Kea Technologies SA develops and markets medical devices in Europe and internationally. The company offers range of medical devices, which includes gastroenterology, pulmonology, urology, and drug development. Its product portfolio includes Cellvizio, a real-time in vivo cellular imaging platform which enables physicians to monitor progression of disease over time, assess point-in-time reactions, classify indeterminate areas, and guide surgical interventions. The company was incorporated in 2000 and is headquartered in Paris, France.",68,"{'maxAge': 1, 'name': 'Mr. Come  de La Tour du Pin', 'title': 'Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.0,1.452702,1200,1200,0,0,0,0.0,0.0,0,0,26579280,0.42,1.4,3.2773464,0.42,0.433,0.0,0.0,USD,45522356,-1.3785499,30979518,48583300,0.012159999,0.22814,-0.43,1672444800,1703980800,1672444800,-11180000,-0.29,5.613,-5.503,PNK,EQUITY,MKEAF,MKEAF,MAUNA KEA TECHNOLOGIES,Mauna Kea Technologies SA,1366032600,America/New_York,EDT,-14400000,0.42,none,3146000,0.068,-8273000,29201000,0.913,1.19,8110000,0.182,-0.25208,6106000,-5511125,-8830000,-0.059,0.75487,-1.0201,-1.10764,EUR,
2,"9, rue d'Enghien",Paris,75010,France,33 1 48 24 03 45,33 1 48 24 12 18,https://www.maunakeatech.com,Medical Devices,Healthcare,"Mauna Kea Technologies SA develops and markets medical devices in Europe and internationally. The company offers range of medical devices, which includes gastroenterology, pulmonology, urology, and drug development. Its product portfolio includes Cellvizio, a real-time in vivo cellular imaging platform which enables physicians to monitor progression of disease over time, assess point-in-time reactions, classify indeterminate areas, and guide surgical interventions. The company was incorporated in 2000 and is headquartered in Paris, France.",68,"{'maxAge': 1, 'name': 'Ms. Nathalie  Lecoq', 'title': 'Chief Operating Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.0,1.452702,1200,1200,0,0,0,0.0,0.0,0,0,26579280,0.42,1.4,3.2773464,0.42,0.433,0.0,0.0,USD,45522356,-1.3785499,30979518,48583300,0.012159999,0.22814,-0.43,1672444800,1703980800,1672444800,-11180000,-0.29,5.613,-5.503,PNK,EQUITY,MKEAF,MKEAF,MAUNA KEA TECHNOLOGIES,Mauna Kea Technologies SA,1366032600,America/New_York,EDT,-14400000,0.42,none,3146000,0.068,-8273000,29201000,0.913,1.19,8110000,0.182,-0.25208,6106000,-5511125,-8830000,-0.059,0.75487,-1.0201,-1.10764,EUR,
3,"9, rue d'Enghien",Paris,75010,France,33 1 48 24 03 45,33 1 48 24 12 18,https://www.maunakeatech.com,Medical Devices,Healthcare,"Mauna Kea Technologies SA develops and markets medical devices in Europe and internationally. The company offers range of medical devices, which includes gastroenterology, pulmonology, urology, and drug development. Its product portfolio includes Cellvizio, a real-time in vivo cellular imaging platform which enables physicians to monitor progression of disease over time, assess point-in-time reactions, classify indeterminate areas, and guide surgical interventions. The company was incorporated in 2000 and is headquartered in Paris, France.",68,"{'maxAge': 1, 'name': 'Mr. Frederic  Banegas Ph.D.', 'title': 'Chief Technology Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.0,1.452702,1200,1200,0,0,0,0.0,0.0,0,0,26579280,0.42,1.4,3.2773464,0.42,0.433,0.0,0.0,USD,45522356,-1.3785499,30979518,48583300,0.012159999,0.22814,-0.43,1672444800,1703980800,1672444800,-11180000,-0.29,5.613,-5.503,PNK,EQUITY,MKEAF,MKEAF,MAUNA KEA TECHNOLOGIES,Mauna Kea Technologies SA,1366032600,America/New_York,EDT,-14400000,0.42,none,3146000,0.068,-8273000,29201000,0.913,1.19,8110000,0.182,-0.25208,6106000,-5511125,-8830000,-0.059,0.75487,-1.0201,-1.10764,EUR,
4,"9, rue d'Enghien",Paris,75010,France,33 1 48 24 03 45,33 1 48 24 12 18,https://www.maunakeatech.com,Medical Devices,Healthcare,"Mauna Kea Technologies SA develops and markets medical devices in Europe and internationally. The company offers range of medical devices, which includes gastroenterology, pulmonology, urology, and drug development. Its product portfolio includes Cellvizio, a real-time in vivo cellular imaging platform which enables physicians to monitor progression of disease over time, assess point-in-time reactions, classify indeterminate areas, and guide surgical interventions. The company was incorporated in 2000 and is headquartered in Paris, France.",68,"{'maxAge': 1, 'name': 'Mr. François  Lacombe Ph.D.', 'title': 'Chief Scientific Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.0,1.452702,1200,1200,0,0,0,0.0,0.0,0,0,26579280,0.42,1.4,3.2773464,0.42,0.433,0.0,0.0,USD,45522356,-1.3785499,30979518,48583300,0.012159999,0.22814,-0.43,1672444800,1703980800,1672444800,-11180000,-0.29,5.613,-5.503,PNK,EQUITY,MKEAF,MKEAF,MAUNA KEA TECHNOLOGIES,Mauna Kea Technologies SA,1366032600,America/New_York,EDT,-14400000,0.42,none,3146000,0.068,-8273000,29201000,0.913,1.19,8110000,0.182,-0.25208,6106000,-5511125,-8830000,-0.059,0.75487,-1.0201,-1.10764,EUR,
5,"9, rue d'Enghien",Paris,75010,France,33 1 48 24 03 45,33 1 48 24 12 18,https://www.maunakeatech.com,Medical Devices,Healthcare,"Mauna Kea Technologies SA develops and markets medical devices in Europe and internationally. The company offers range of medical devices, which includes gastroenterology, pulmonology, urology, and drug development. Its product portfolio includes Cellvizio, a real-time in vivo cellular imaging platform which enables physicians to monitor progression of disease over time, assess point-in-time reactions, classify indeterminate areas, and guide surgical interventions. The company was incorporated in 2000 and is headquartered in Paris, France.",68,"{'maxAge': 1, 'name': 'Mr. Daryl  Donatelli', 'title': 'VP of Global Marketing & U.S. Sales', 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.0,1.452702,1200,1200,0,0,0,0.0,0.0,0,0,26579280,0.42,1.4,3.2773464,0.42,0.433,0.0,0.0,USD,45522356,-1.3785499,30979518,48583300,0.012159999,0.22814,-0.43,1672444800,1703980800,1672444800,-11180000,-0.29,5.613,-5.503,PNK,EQUITY,MKEAF,MKEAF,MAUNA KEA TECHNOLOGIES,Mauna Kea Technologies SA,1366032600,America/New_York,EDT,-14400000,0.42,none,3146000,0.068,-8273000,29201000,0.913,1.19,8110000,0.182,-0.25208,6106000,-5511125,-8830000,-0.059,0.75487,-1.0201,-1.10764,EUR,
