,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,6601 Lyons Road,Suite D-10,Coconut Creek,FL,33073,United States,754-229-6858,https://www.greysonproducts.com,Household & Personal Products,Consumer Defensive,"Greyson International, Inc. engages in the research, development, manufacture, distribution, and marketing of beauty and pharmaceutical products. It offers Trilexon, a skin care delivery system. The company also provides anti-aging skin care products, such as foaming cleansers, pore diminishing toners, moisturizers, night creams, and eye creams under the Trilexon brand name. It offers its products online. Greyson International, Inc. was founded in 1996 and is based in Coconut Creek, Florida.","{'maxAge': 1, 'name': 'Mr. Chaudhury Mukesh Prasad', 'age': 71, 'title': 'Pres & Director', 'yearBorn': 1951, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.949515,217000,217000,3587,24716,24716,0.0,0.0,0,0,1087410,0.0001,0.0006,27.02647,0.000436,0.000484,0.0,0.0,USD,0.0,0,0.0,0.0,1325289600,1356912000,1333152000,-864959,PNK,EQUITY,GYSN,GYSN,GREYSON INTERNATIONAL INC.,"Greyson International, Inc.",1275053400,America/New_York,EDT,-14400000,0.0001,none,113539,-810800,0,3.312,7.066,40235,-0.24821,-0.42835,31696,-517897,-861204,0.102,0.79115,0.0,-20.18293,USD,
