,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,7 Alimou Avenue,Alimos,Athens,174 55,Greece,30 210 98 86 187,30 210 98 44 529,https://www.kiriacoulis.com,Leisure,Consumer Cyclical,"Kiriacoulis Mediterranean Cruises Shipping SA, together with its subsidiaries, engages in the professional sea tourism, tourist ports management, and real estate businesses. It offers yacht chartering services, flotillas, bareboat chartering services, crew chartering services, etc. The company also sells yachts, as well as provides parking station for vehicles. As of December 31, 2022, it operated through a fleet of approximately 392 yachts. The company operates in Italy, Croatia, France, Malta, Spain, the Caribbean, and internationally. Kiriacoulis Mediterranean Cruises Shipping SA was founded in 1980 and is headquartered in Athens, Greece.",53,"{'maxAge': 1, 'name': 'Mr. Spiridon S. Kiriacoulis', 'age': 50, 'title': 'Exec. Pres of the Board', 'yearBorn': 1972, 'fiscalYear': 2022, 'totalPay': 60000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.0,0.96,0.96,1.04,1.0,0.96,0.96,1.04,1568073600,0.0,0.979354,1414,1414,2468,641,641,0.0,1.04,20000,10000,7898966,0.868,1.265,0.27486545,1.0531,1.067385,0.0,0.0,EUR,14790180,-0.1012,2732739,7595160,0.5628,0.07645,1.306,0.7963246,1672444800,1703980800,1672444800,-2908304,-0.39,2:1,1282694400,0.515,-11.016,ATH,EQUITY,KYRI.AT,KYRI.AT,KIRIAKOULIS SHIPPING S.A.,Kiriacoulis Mediterranean Cruises Shipping SA,946888200,Europe/Athens,EEST,10800000,1.04,none,1601089,0.211,-1342589,8838112,1.079,1.164,28737572,88.946,3.784,-0.03105,-0.25706,2385964,1197448,0.324,0.12235,-0.046719998,-0.08882,EUR,
1,7 Alimou Avenue,Alimos,Athens,174 55,Greece,30 210 98 86 187,30 210 98 44 529,https://www.kiriacoulis.com,Leisure,Consumer Cyclical,"Kiriacoulis Mediterranean Cruises Shipping SA, together with its subsidiaries, engages in the professional sea tourism, tourist ports management, and real estate businesses. It offers yacht chartering services, flotillas, bareboat chartering services, crew chartering services, etc. The company also sells yachts, as well as provides parking station for vehicles. As of December 31, 2022, it operated through a fleet of approximately 392 yachts. The company operates in Italy, Croatia, France, Malta, Spain, the Caribbean, and internationally. Kiriacoulis Mediterranean Cruises Shipping SA was founded in 1980 and is headquartered in Athens, Greece.",53,"{'maxAge': 1, 'name': 'Mr. Theofanis S. Kiriacoulis', 'age': 57, 'title': 'MD & Exec. Director', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 68226, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.0,0.96,0.96,1.04,1.0,0.96,0.96,1.04,1568073600,0.0,0.979354,1414,1414,2468,641,641,0.0,1.04,20000,10000,7898966,0.868,1.265,0.27486545,1.0531,1.067385,0.0,0.0,EUR,14790180,-0.1012,2732739,7595160,0.5628,0.07645,1.306,0.7963246,1672444800,1703980800,1672444800,-2908304,-0.39,2:1,1282694400,0.515,-11.016,ATH,EQUITY,KYRI.AT,KYRI.AT,KIRIAKOULIS SHIPPING S.A.,Kiriacoulis Mediterranean Cruises Shipping SA,946888200,Europe/Athens,EEST,10800000,1.04,none,1601089,0.211,-1342589,8838112,1.079,1.164,28737572,88.946,3.784,-0.03105,-0.25706,2385964,1197448,0.324,0.12235,-0.046719998,-0.08882,EUR,
2,7 Alimou Avenue,Alimos,Athens,174 55,Greece,30 210 98 86 187,30 210 98 44 529,https://www.kiriacoulis.com,Leisure,Consumer Cyclical,"Kiriacoulis Mediterranean Cruises Shipping SA, together with its subsidiaries, engages in the professional sea tourism, tourist ports management, and real estate businesses. It offers yacht chartering services, flotillas, bareboat chartering services, crew chartering services, etc. The company also sells yachts, as well as provides parking station for vehicles. As of December 31, 2022, it operated through a fleet of approximately 392 yachts. The company operates in Italy, Croatia, France, Malta, Spain, the Caribbean, and internationally. Kiriacoulis Mediterranean Cruises Shipping SA was founded in 1980 and is headquartered in Athens, Greece.",53,"{'maxAge': 1, 'name': 'Ms. Hariklia D. Theodorou', 'age': 65, 'title': 'Exec. Director', 'yearBorn': 1957, 'fiscalYear': 2022, 'totalPay': 60839, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.0,0.96,0.96,1.04,1.0,0.96,0.96,1.04,1568073600,0.0,0.979354,1414,1414,2468,641,641,0.0,1.04,20000,10000,7898966,0.868,1.265,0.27486545,1.0531,1.067385,0.0,0.0,EUR,14790180,-0.1012,2732739,7595160,0.5628,0.07645,1.306,0.7963246,1672444800,1703980800,1672444800,-2908304,-0.39,2:1,1282694400,0.515,-11.016,ATH,EQUITY,KYRI.AT,KYRI.AT,KIRIAKOULIS SHIPPING S.A.,Kiriacoulis Mediterranean Cruises Shipping SA,946888200,Europe/Athens,EEST,10800000,1.04,none,1601089,0.211,-1342589,8838112,1.079,1.164,28737572,88.946,3.784,-0.03105,-0.25706,2385964,1197448,0.324,0.12235,-0.046719998,-0.08882,EUR,
3,7 Alimou Avenue,Alimos,Athens,174 55,Greece,30 210 98 86 187,30 210 98 44 529,https://www.kiriacoulis.com,Leisure,Consumer Cyclical,"Kiriacoulis Mediterranean Cruises Shipping SA, together with its subsidiaries, engages in the professional sea tourism, tourist ports management, and real estate businesses. It offers yacht chartering services, flotillas, bareboat chartering services, crew chartering services, etc. The company also sells yachts, as well as provides parking station for vehicles. As of December 31, 2022, it operated through a fleet of approximately 392 yachts. The company operates in Italy, Croatia, France, Malta, Spain, the Caribbean, and internationally. Kiriacoulis Mediterranean Cruises Shipping SA was founded in 1980 and is headquartered in Athens, Greece.",53,"{'maxAge': 1, 'name': 'Ms. Argiro G. Micha', 'age': 46, 'title': 'Head of the Support Service of Directorate Strategic Planning & PR', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.0,0.96,0.96,1.04,1.0,0.96,0.96,1.04,1568073600,0.0,0.979354,1414,1414,2468,641,641,0.0,1.04,20000,10000,7898966,0.868,1.265,0.27486545,1.0531,1.067385,0.0,0.0,EUR,14790180,-0.1012,2732739,7595160,0.5628,0.07645,1.306,0.7963246,1672444800,1703980800,1672444800,-2908304,-0.39,2:1,1282694400,0.515,-11.016,ATH,EQUITY,KYRI.AT,KYRI.AT,KIRIAKOULIS SHIPPING S.A.,Kiriacoulis Mediterranean Cruises Shipping SA,946888200,Europe/Athens,EEST,10800000,1.04,none,1601089,0.211,-1342589,8838112,1.079,1.164,28737572,88.946,3.784,-0.03105,-0.25706,2385964,1197448,0.324,0.12235,-0.046719998,-0.08882,EUR,
4,7 Alimou Avenue,Alimos,Athens,174 55,Greece,30 210 98 86 187,30 210 98 44 529,https://www.kiriacoulis.com,Leisure,Consumer Cyclical,"Kiriacoulis Mediterranean Cruises Shipping SA, together with its subsidiaries, engages in the professional sea tourism, tourist ports management, and real estate businesses. It offers yacht chartering services, flotillas, bareboat chartering services, crew chartering services, etc. The company also sells yachts, as well as provides parking station for vehicles. As of December 31, 2022, it operated through a fleet of approximately 392 yachts. The company operates in Italy, Croatia, France, Malta, Spain, the Caribbean, and internationally. Kiriacoulis Mediterranean Cruises Shipping SA was founded in 1980 and is headquartered in Athens, Greece.",53,"{'maxAge': 1, 'name': 'Ms. Efstratia P. Strogylou', 'age': 45, 'title': 'Head of Internal Audit Department', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.0,0.96,0.96,1.04,1.0,0.96,0.96,1.04,1568073600,0.0,0.979354,1414,1414,2468,641,641,0.0,1.04,20000,10000,7898966,0.868,1.265,0.27486545,1.0531,1.067385,0.0,0.0,EUR,14790180,-0.1012,2732739,7595160,0.5628,0.07645,1.306,0.7963246,1672444800,1703980800,1672444800,-2908304,-0.39,2:1,1282694400,0.515,-11.016,ATH,EQUITY,KYRI.AT,KYRI.AT,KIRIAKOULIS SHIPPING S.A.,Kiriacoulis Mediterranean Cruises Shipping SA,946888200,Europe/Athens,EEST,10800000,1.04,none,1601089,0.211,-1342589,8838112,1.079,1.164,28737572,88.946,3.784,-0.03105,-0.25706,2385964,1197448,0.324,0.12235,-0.046719998,-0.08882,EUR,
