,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,forwardPE,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,250-200 Burrard Street,Vancouver,BC,V6C 3L6,Canada,775 463 3510,https://www.nevadacopper.com,Copper,Basic Materials,"Nevada Copper Corp. engages in the exploration, development, and operation of mineral properties in Nevada. The company explores for copper, iron magnetite, gold, and silver ores. It holds 100% interests in the Pumpkin Hollow property that consist of approximately 24,300 acres of contiguous mineral rights located in northwestern Nevada, the United States. Nevada Copper Corp. was incorporated in 1999 and is based in Vancouver, British Columbia.","{'maxAge': 1, 'name': 'Mr. Randy Earl Buffington', 'age': 62, 'title': 'Pres, CEO & Director', 'yearBorn': 1960, 'fiscalYear': 2022, 'totalPay': 671053, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.155,0.15,0.15,0.16,0.155,0.15,0.15,0.16,0.0,2.822603,157315,157315,356027,719860,719860,0.15,0.16,0,0,215659184,0.14,0.44,-208.76978,0.1824,0.28135,0.0,0.0,CAD,384752896,Infinity,0.0,334904808,1347869952,270490,242271,1690761600,1693440000,0.0002,0.75227,0.013049999,1.21,0.194,0.8247422,1672444800,1703980800,1688083200,-388156000,-1.09,0.0,1:10,1632182400,-372.462,-6.679,TOR,EQUITY,NCU.TO,NCU.TO,NEVADA COPPER CORP.,Nevada Copper Corp.,1187357400,America/Toronto,EDT,-14400000,0.16,0.3,0.24,0.27,0.27,3.0,hold,2,32680000,0.024,-57608000,201774000,0.387,0.572,-1033000,77.405,-0.002,-0.27866,-1.00968,-47566000,-157398368,-46219000,0.0,0.0,347.21298,USD,
1,250-200 Burrard Street,Vancouver,BC,V6C 3L6,Canada,775 463 3510,https://www.nevadacopper.com,Copper,Basic Materials,"Nevada Copper Corp. engages in the exploration, development, and operation of mineral properties in Nevada. The company explores for copper, iron magnetite, gold, and silver ores. It holds 100% interests in the Pumpkin Hollow property that consist of approximately 24,300 acres of contiguous mineral rights located in northwestern Nevada, the United States. Nevada Copper Corp. was incorporated in 1999 and is based in Vancouver, British Columbia.","{'maxAge': 1, 'name': 'Mr. Gregory John Martin CGA, CPA, MBA, P.Eng.', 'age': 54, 'title': 'Exec. VP & CFO', 'yearBorn': 1968, 'fiscalYear': 2022, 'totalPay': 71045, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.155,0.15,0.15,0.16,0.155,0.15,0.15,0.16,0.0,2.822603,157315,157315,356027,719860,719860,0.15,0.16,0,0,215659184,0.14,0.44,-208.76978,0.1824,0.28135,0.0,0.0,CAD,384752896,Infinity,0.0,334904808,1347869952,270490,242271,1690761600,1693440000,0.0002,0.75227,0.013049999,1.21,0.194,0.8247422,1672444800,1703980800,1688083200,-388156000,-1.09,0.0,1:10,1632182400,-372.462,-6.679,TOR,EQUITY,NCU.TO,NCU.TO,NEVADA COPPER CORP.,Nevada Copper Corp.,1187357400,America/Toronto,EDT,-14400000,0.16,0.3,0.24,0.27,0.27,3.0,hold,2,32680000,0.024,-57608000,201774000,0.387,0.572,-1033000,77.405,-0.002,-0.27866,-1.00968,-47566000,-157398368,-46219000,0.0,0.0,347.21298,USD,
2,250-200 Burrard Street,Vancouver,BC,V6C 3L6,Canada,775 463 3510,https://www.nevadacopper.com,Copper,Basic Materials,"Nevada Copper Corp. engages in the exploration, development, and operation of mineral properties in Nevada. The company explores for copper, iron magnetite, gold, and silver ores. It holds 100% interests in the Pumpkin Hollow property that consist of approximately 24,300 acres of contiguous mineral rights located in northwestern Nevada, the United States. Nevada Copper Corp. was incorporated in 1999 and is based in Vancouver, British Columbia.","{'maxAge': 1, 'name': 'Mr. Steven  Newman', 'title': 'VP of Technical Services', 'fiscalYear': 2022, 'totalPay': 401543, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.155,0.15,0.15,0.16,0.155,0.15,0.15,0.16,0.0,2.822603,157315,157315,356027,719860,719860,0.15,0.16,0,0,215659184,0.14,0.44,-208.76978,0.1824,0.28135,0.0,0.0,CAD,384752896,Infinity,0.0,334904808,1347869952,270490,242271,1690761600,1693440000,0.0002,0.75227,0.013049999,1.21,0.194,0.8247422,1672444800,1703980800,1688083200,-388156000,-1.09,0.0,1:10,1632182400,-372.462,-6.679,TOR,EQUITY,NCU.TO,NCU.TO,NEVADA COPPER CORP.,Nevada Copper Corp.,1187357400,America/Toronto,EDT,-14400000,0.16,0.3,0.24,0.27,0.27,3.0,hold,2,32680000,0.024,-57608000,201774000,0.387,0.572,-1033000,77.405,-0.002,-0.27866,-1.00968,-47566000,-157398368,-46219000,0.0,0.0,347.21298,USD,
3,250-200 Burrard Street,Vancouver,BC,V6C 3L6,Canada,775 463 3510,https://www.nevadacopper.com,Copper,Basic Materials,"Nevada Copper Corp. engages in the exploration, development, and operation of mineral properties in Nevada. The company explores for copper, iron magnetite, gold, and silver ores. It holds 100% interests in the Pumpkin Hollow property that consist of approximately 24,300 acres of contiguous mineral rights located in northwestern Nevada, the United States. Nevada Copper Corp. was incorporated in 1999 and is based in Vancouver, British Columbia.","{'maxAge': 1, 'name': 'Mr. Gregory  French', 'title': 'Vice Project of Exploration & Projects', 'fiscalYear': 2022, 'totalPay': 374440, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.155,0.15,0.15,0.16,0.155,0.15,0.15,0.16,0.0,2.822603,157315,157315,356027,719860,719860,0.15,0.16,0,0,215659184,0.14,0.44,-208.76978,0.1824,0.28135,0.0,0.0,CAD,384752896,Infinity,0.0,334904808,1347869952,270490,242271,1690761600,1693440000,0.0002,0.75227,0.013049999,1.21,0.194,0.8247422,1672444800,1703980800,1688083200,-388156000,-1.09,0.0,1:10,1632182400,-372.462,-6.679,TOR,EQUITY,NCU.TO,NCU.TO,NEVADA COPPER CORP.,Nevada Copper Corp.,1187357400,America/Toronto,EDT,-14400000,0.16,0.3,0.24,0.27,0.27,3.0,hold,2,32680000,0.024,-57608000,201774000,0.387,0.572,-1033000,77.405,-0.002,-0.27866,-1.00968,-47566000,-157398368,-46219000,0.0,0.0,347.21298,USD,
4,250-200 Burrard Street,Vancouver,BC,V6C 3L6,Canada,775 463 3510,https://www.nevadacopper.com,Copper,Basic Materials,"Nevada Copper Corp. engages in the exploration, development, and operation of mineral properties in Nevada. The company explores for copper, iron magnetite, gold, and silver ores. It holds 100% interests in the Pumpkin Hollow property that consist of approximately 24,300 acres of contiguous mineral rights located in northwestern Nevada, the United States. Nevada Copper Corp. was incorporated in 1999 and is based in Vancouver, British Columbia.","{'maxAge': 1, 'name': 'Ms. Theresa Marie Thom', 'age': 48, 'title': 'VP of Investor Relations & Community Relations.', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.155,0.15,0.15,0.16,0.155,0.15,0.15,0.16,0.0,2.822603,157315,157315,356027,719860,719860,0.15,0.16,0,0,215659184,0.14,0.44,-208.76978,0.1824,0.28135,0.0,0.0,CAD,384752896,Infinity,0.0,334904808,1347869952,270490,242271,1690761600,1693440000,0.0002,0.75227,0.013049999,1.21,0.194,0.8247422,1672444800,1703980800,1688083200,-388156000,-1.09,0.0,1:10,1632182400,-372.462,-6.679,TOR,EQUITY,NCU.TO,NCU.TO,NEVADA COPPER CORP.,Nevada Copper Corp.,1187357400,America/Toronto,EDT,-14400000,0.16,0.3,0.24,0.27,0.27,3.0,hold,2,32680000,0.024,-57608000,201774000,0.387,0.572,-1033000,77.405,-0.002,-0.27866,-1.00968,-47566000,-157398368,-46219000,0.0,0.0,347.21298,USD,
5,250-200 Burrard Street,Vancouver,BC,V6C 3L6,Canada,775 463 3510,https://www.nevadacopper.com,Copper,Basic Materials,"Nevada Copper Corp. engages in the exploration, development, and operation of mineral properties in Nevada. The company explores for copper, iron magnetite, gold, and silver ores. It holds 100% interests in the Pumpkin Hollow property that consist of approximately 24,300 acres of contiguous mineral rights located in northwestern Nevada, the United States. Nevada Copper Corp. was incorporated in 1999 and is based in Vancouver, British Columbia.","{'maxAge': 1, 'name': 'Ms. Carolyn  Tanner', 'title': 'Gen. Counsel', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.155,0.15,0.15,0.16,0.155,0.15,0.15,0.16,0.0,2.822603,157315,157315,356027,719860,719860,0.15,0.16,0,0,215659184,0.14,0.44,-208.76978,0.1824,0.28135,0.0,0.0,CAD,384752896,Infinity,0.0,334904808,1347869952,270490,242271,1690761600,1693440000,0.0002,0.75227,0.013049999,1.21,0.194,0.8247422,1672444800,1703980800,1688083200,-388156000,-1.09,0.0,1:10,1632182400,-372.462,-6.679,TOR,EQUITY,NCU.TO,NCU.TO,NEVADA COPPER CORP.,Nevada Copper Corp.,1187357400,America/Toronto,EDT,-14400000,0.16,0.3,0.24,0.27,0.27,3.0,hold,2,32680000,0.024,-57608000,201774000,0.387,0.572,-1033000,77.405,-0.002,-0.27866,-1.00968,-47566000,-157398368,-46219000,0.0,0.0,347.21298,USD,
6,250-200 Burrard Street,Vancouver,BC,V6C 3L6,Canada,775 463 3510,https://www.nevadacopper.com,Copper,Basic Materials,"Nevada Copper Corp. engages in the exploration, development, and operation of mineral properties in Nevada. The company explores for copper, iron magnetite, gold, and silver ores. It holds 100% interests in the Pumpkin Hollow property that consist of approximately 24,300 acres of contiguous mineral rights located in northwestern Nevada, the United States. Nevada Copper Corp. was incorporated in 1999 and is based in Vancouver, British Columbia.","{'maxAge': 1, 'name': 'Ms. Tori  Martinez', 'title': 'VP of Human Resource', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.155,0.15,0.15,0.16,0.155,0.15,0.15,0.16,0.0,2.822603,157315,157315,356027,719860,719860,0.15,0.16,0,0,215659184,0.14,0.44,-208.76978,0.1824,0.28135,0.0,0.0,CAD,384752896,Infinity,0.0,334904808,1347869952,270490,242271,1690761600,1693440000,0.0002,0.75227,0.013049999,1.21,0.194,0.8247422,1672444800,1703980800,1688083200,-388156000,-1.09,0.0,1:10,1632182400,-372.462,-6.679,TOR,EQUITY,NCU.TO,NCU.TO,NEVADA COPPER CORP.,Nevada Copper Corp.,1187357400,America/Toronto,EDT,-14400000,0.16,0.3,0.24,0.27,0.27,3.0,hold,2,32680000,0.024,-57608000,201774000,0.387,0.572,-1033000,77.405,-0.002,-0.27866,-1.00968,-47566000,-157398368,-46219000,0.0,0.0,347.21298,USD,
