,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,568 Chapel Street,Level 2 Entrance Oxford Street,South Yarra,VIC,3141,Australia,61 3 8669 1408,61 3 9620 5200,https://www.alicequeen.com.au,Other Industrial Metals & Mining,Basic Materials,"Alice Queen Limited engages in the exploration for and development of mineral properties in Australia. The company primarily explores for gold and copper deposits. Its flagship property is the Horn Island Gold project located in the Torres Strait, Queensland. The company was incorporated in 2002 and is based in South Yarra, Australia.","{'maxAge': 1, 'name': 'Mr. Andrew Thomas Buxton', 'title': 'MD & Director', 'fiscalYear': 2022, 'totalPay': 325300, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.0,1.948948,804,804,207986,301896,301896,0.012,0.013,0,0,1771196,0.012,0.06,-33.236305,0.01488,0.02512,0.0,0.0,AUD,-661759,0.0,87780078,126514000,0.22238001,0.0,0.104,0.13461539,1656547200,1688083200,1672444800,-9054305,-0.09,1:10,1442534400,12.418,0.35,ASX,EQUITY,AQX.AX,AQX.AX,ALICEQUEEN FPO,Alice Queen Limited,1094601600,Australia/Sydney,AEST,36000000,0.014,none,312015,0.003,-1888201,239229,0.56,0.66,-53291,2.554,-0.001,-0.38075,-0.82655,105,-1199815,-1660039,-0.958,0.0,0.0,156.09032,AUD,
1,568 Chapel Street,Level 2 Entrance Oxford Street,South Yarra,VIC,3141,Australia,61 3 8669 1408,61 3 9620 5200,https://www.alicequeen.com.au,Other Industrial Metals & Mining,Basic Materials,"Alice Queen Limited engages in the exploration for and development of mineral properties in Australia. The company primarily explores for gold and copper deposits. Its flagship property is the Horn Island Gold project located in the Torres Strait, Queensland. The company was incorporated in 2002 and is based in South Yarra, Australia.","{'maxAge': 1, 'name': 'Mr. Dale  McCabe', 'title': 'Exec. Director', 'fiscalYear': 2022, 'totalPay': 210600, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.0,1.948948,804,804,207986,301896,301896,0.012,0.013,0,0,1771196,0.012,0.06,-33.236305,0.01488,0.02512,0.0,0.0,AUD,-661759,0.0,87780078,126514000,0.22238001,0.0,0.104,0.13461539,1656547200,1688083200,1672444800,-9054305,-0.09,1:10,1442534400,12.418,0.35,ASX,EQUITY,AQX.AX,AQX.AX,ALICEQUEEN FPO,Alice Queen Limited,1094601600,Australia/Sydney,AEST,36000000,0.014,none,312015,0.003,-1888201,239229,0.56,0.66,-53291,2.554,-0.001,-0.38075,-0.82655,105,-1199815,-1660039,-0.958,0.0,0.0,156.09032,AUD,
2,568 Chapel Street,Level 2 Entrance Oxford Street,South Yarra,VIC,3141,Australia,61 3 8669 1408,61 3 9620 5200,https://www.alicequeen.com.au,Other Industrial Metals & Mining,Basic Materials,"Alice Queen Limited engages in the exploration for and development of mineral properties in Australia. The company primarily explores for gold and copper deposits. Its flagship property is the Horn Island Gold project located in the Torres Strait, Queensland. The company was incorporated in 2002 and is based in South Yarra, Australia.","{'maxAge': 1, 'name': 'Ms. Anne  Adaley NIA, PNA', 'age': 62, 'title': 'Company Sec. & CFO', 'yearBorn': 1960, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.0,1.948948,804,804,207986,301896,301896,0.012,0.013,0,0,1771196,0.012,0.06,-33.236305,0.01488,0.02512,0.0,0.0,AUD,-661759,0.0,87780078,126514000,0.22238001,0.0,0.104,0.13461539,1656547200,1688083200,1672444800,-9054305,-0.09,1:10,1442534400,12.418,0.35,ASX,EQUITY,AQX.AX,AQX.AX,ALICEQUEEN FPO,Alice Queen Limited,1094601600,Australia/Sydney,AEST,36000000,0.014,none,312015,0.003,-1888201,239229,0.56,0.66,-53291,2.554,-0.001,-0.38075,-0.82655,105,-1199815,-1660039,-0.958,0.0,0.0,156.09032,AUD,
3,568 Chapel Street,Level 2 Entrance Oxford Street,South Yarra,VIC,3141,Australia,61 3 8669 1408,61 3 9620 5200,https://www.alicequeen.com.au,Other Industrial Metals & Mining,Basic Materials,"Alice Queen Limited engages in the exploration for and development of mineral properties in Australia. The company primarily explores for gold and copper deposits. Its flagship property is the Horn Island Gold project located in the Torres Strait, Queensland. The company was incorporated in 2002 and is based in South Yarra, Australia.","{'maxAge': 1, 'name': 'Mr. John Richard Holliday AGS, AIG, ASEG, B.Econ, B.ScHons', 'title': 'Chief Technical Advisor (Porphyry)', 'fiscalYear': 2017, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.0,1.948948,804,804,207986,301896,301896,0.012,0.013,0,0,1771196,0.012,0.06,-33.236305,0.01488,0.02512,0.0,0.0,AUD,-661759,0.0,87780078,126514000,0.22238001,0.0,0.104,0.13461539,1656547200,1688083200,1672444800,-9054305,-0.09,1:10,1442534400,12.418,0.35,ASX,EQUITY,AQX.AX,AQX.AX,ALICEQUEEN FPO,Alice Queen Limited,1094601600,Australia/Sydney,AEST,36000000,0.014,none,312015,0.003,-1888201,239229,0.56,0.66,-53291,2.554,-0.001,-0.38075,-0.82655,105,-1199815,-1660039,-0.958,0.0,0.0,156.09032,AUD,
