,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Mall Taman Palem,"Lantai 3, Blok D No. 9 Jl. Kamal Raya Outer Ring Road Cengkareng",Jakarta Barat,11730,Indonesia,62 21 5436 0381,62 21 5436 0385,https://bpg.id,Real Estate—Development,Real Estate,"PT Binakarya Jaya Abadi Tbk develops properties in Indonesia. The company's property portfolio comprises apartments, hotels, recreation parks, commercial complexes, kiosks, shopping centers, condominiums, shophouses, and kavling projects. It also engages in the land transportation, trading, farming, printing, mining, and machinery and services businesses, as well as offers technical services. The company was incorporated in 2007 and is based in Jakarta Barat, Indonesia.",185,"{'maxAge': 1, 'name': 'Mr. Budianto  Halim', 'age': 67, 'title': 'Pres Director', 'yearBorn': 1955, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,69.0,74.0,65.0,75.0,69.0,74.0,65.0,75.0,0.614029,0.6851308,729600,729600,71252,227140,227140,73.0,74.0,0,0,43236438016,63.0,170.0,0.08223514,76.0,86.23,0.0,0.0,IDR,1102188904448,-0.19073999,136597536,592280000,0.75773,0.0,-199.08,1672444800,1703980800,1688083200,-100285988864,106.549,2.096,11.254,JKT,EQUITY,BIKA.JK,BIKA.JK,Binakarya Jaya Abadi Tbk.,PT Binakarya Jaya Abadi Tbk,1436839200,Asia/Jakarta,WIB,25200000,73.0,none,87902871552,148.414,97933729792,1416501657600,0.045,1.084,525765935104,887.698,0.01766,-184312086528,221361127424,0.515,0.45941,0.18627001,0.16341,IDR,
1,Mall Taman Palem,"Lantai 3, Blok D No. 9 Jl. Kamal Raya Outer Ring Road Cengkareng",Jakarta Barat,11730,Indonesia,62 21 5436 0381,62 21 5436 0385,https://bpg.id,Real Estate—Development,Real Estate,"PT Binakarya Jaya Abadi Tbk develops properties in Indonesia. The company's property portfolio comprises apartments, hotels, recreation parks, commercial complexes, kiosks, shopping centers, condominiums, shophouses, and kavling projects. It also engages in the land transportation, trading, farming, printing, mining, and machinery and services businesses, as well as offers technical services. The company was incorporated in 2007 and is based in Jakarta Barat, Indonesia.",185,"{'maxAge': 1, 'name': 'Ulrike Jeanette Stella', 'age': 46, 'title': 'Fin. Mang. & Head of Internal Audit Unit', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,69.0,74.0,65.0,75.0,69.0,74.0,65.0,75.0,0.614029,0.6851308,729600,729600,71252,227140,227140,73.0,74.0,0,0,43236438016,63.0,170.0,0.08223514,76.0,86.23,0.0,0.0,IDR,1102188904448,-0.19073999,136597536,592280000,0.75773,0.0,-199.08,1672444800,1703980800,1688083200,-100285988864,106.549,2.096,11.254,JKT,EQUITY,BIKA.JK,BIKA.JK,Binakarya Jaya Abadi Tbk.,PT Binakarya Jaya Abadi Tbk,1436839200,Asia/Jakarta,WIB,25200000,73.0,none,87902871552,148.414,97933729792,1416501657600,0.045,1.084,525765935104,887.698,0.01766,-184312086528,221361127424,0.515,0.45941,0.18627001,0.16341,IDR,
2,Mall Taman Palem,"Lantai 3, Blok D No. 9 Jl. Kamal Raya Outer Ring Road Cengkareng",Jakarta Barat,11730,Indonesia,62 21 5436 0381,62 21 5436 0385,https://bpg.id,Real Estate—Development,Real Estate,"PT Binakarya Jaya Abadi Tbk develops properties in Indonesia. The company's property portfolio comprises apartments, hotels, recreation parks, commercial complexes, kiosks, shopping centers, condominiums, shophouses, and kavling projects. It also engages in the land transportation, trading, farming, printing, mining, and machinery and services businesses, as well as offers technical services. The company was incorporated in 2007 and is based in Jakarta Barat, Indonesia.",185,"{'maxAge': 1, 'name': 'Mr. Endang  Sanusi', 'age': 58, 'title': 'HR Mang.', 'yearBorn': 1964, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,69.0,74.0,65.0,75.0,69.0,74.0,65.0,75.0,0.614029,0.6851308,729600,729600,71252,227140,227140,73.0,74.0,0,0,43236438016,63.0,170.0,0.08223514,76.0,86.23,0.0,0.0,IDR,1102188904448,-0.19073999,136597536,592280000,0.75773,0.0,-199.08,1672444800,1703980800,1688083200,-100285988864,106.549,2.096,11.254,JKT,EQUITY,BIKA.JK,BIKA.JK,Binakarya Jaya Abadi Tbk.,PT Binakarya Jaya Abadi Tbk,1436839200,Asia/Jakarta,WIB,25200000,73.0,none,87902871552,148.414,97933729792,1416501657600,0.045,1.084,525765935104,887.698,0.01766,-184312086528,221361127424,0.515,0.45941,0.18627001,0.16341,IDR,
3,Mall Taman Palem,"Lantai 3, Blok D No. 9 Jl. Kamal Raya Outer Ring Road Cengkareng",Jakarta Barat,11730,Indonesia,62 21 5436 0381,62 21 5436 0385,https://bpg.id,Real Estate—Development,Real Estate,"PT Binakarya Jaya Abadi Tbk develops properties in Indonesia. The company's property portfolio comprises apartments, hotels, recreation parks, commercial complexes, kiosks, shopping centers, condominiums, shophouses, and kavling projects. It also engages in the land transportation, trading, farming, printing, mining, and machinery and services businesses, as well as offers technical services. The company was incorporated in 2007 and is based in Jakarta Barat, Indonesia.",185,"{'maxAge': 1, 'name': '.  Antoni', 'title': 'Head of Information Technology Division', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,69.0,74.0,65.0,75.0,69.0,74.0,65.0,75.0,0.614029,0.6851308,729600,729600,71252,227140,227140,73.0,74.0,0,0,43236438016,63.0,170.0,0.08223514,76.0,86.23,0.0,0.0,IDR,1102188904448,-0.19073999,136597536,592280000,0.75773,0.0,-199.08,1672444800,1703980800,1688083200,-100285988864,106.549,2.096,11.254,JKT,EQUITY,BIKA.JK,BIKA.JK,Binakarya Jaya Abadi Tbk.,PT Binakarya Jaya Abadi Tbk,1436839200,Asia/Jakarta,WIB,25200000,73.0,none,87902871552,148.414,97933729792,1416501657600,0.045,1.084,525765935104,887.698,0.01766,-184312086528,221361127424,0.515,0.45941,0.18627001,0.16341,IDR,
4,Mall Taman Palem,"Lantai 3, Blok D No. 9 Jl. Kamal Raya Outer Ring Road Cengkareng",Jakarta Barat,11730,Indonesia,62 21 5436 0381,62 21 5436 0385,https://bpg.id,Real Estate—Development,Real Estate,"PT Binakarya Jaya Abadi Tbk develops properties in Indonesia. The company's property portfolio comprises apartments, hotels, recreation parks, commercial complexes, kiosks, shopping centers, condominiums, shophouses, and kavling projects. It also engages in the land transportation, trading, farming, printing, mining, and machinery and services businesses, as well as offers technical services. The company was incorporated in 2007 and is based in Jakarta Barat, Indonesia.",185,"{'maxAge': 1, 'name': 'Paula  Galuh', 'title': 'Head of Project & Property Management Division', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,69.0,74.0,65.0,75.0,69.0,74.0,65.0,75.0,0.614029,0.6851308,729600,729600,71252,227140,227140,73.0,74.0,0,0,43236438016,63.0,170.0,0.08223514,76.0,86.23,0.0,0.0,IDR,1102188904448,-0.19073999,136597536,592280000,0.75773,0.0,-199.08,1672444800,1703980800,1688083200,-100285988864,106.549,2.096,11.254,JKT,EQUITY,BIKA.JK,BIKA.JK,Binakarya Jaya Abadi Tbk.,PT Binakarya Jaya Abadi Tbk,1436839200,Asia/Jakarta,WIB,25200000,73.0,none,87902871552,148.414,97933729792,1416501657600,0.045,1.084,525765935104,887.698,0.01766,-184312086528,221361127424,0.515,0.45941,0.18627001,0.16341,IDR,
5,Mall Taman Palem,"Lantai 3, Blok D No. 9 Jl. Kamal Raya Outer Ring Road Cengkareng",Jakarta Barat,11730,Indonesia,62 21 5436 0381,62 21 5436 0385,https://bpg.id,Real Estate—Development,Real Estate,"PT Binakarya Jaya Abadi Tbk develops properties in Indonesia. The company's property portfolio comprises apartments, hotels, recreation parks, commercial complexes, kiosks, shopping centers, condominiums, shophouses, and kavling projects. It also engages in the land transportation, trading, farming, printing, mining, and machinery and services businesses, as well as offers technical services. The company was incorporated in 2007 and is based in Jakarta Barat, Indonesia.",185,"{'maxAge': 1, 'name': 'Mr. Erwin Budi Satria', 'age': 45, 'title': 'Corp. Sec.', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,69.0,74.0,65.0,75.0,69.0,74.0,65.0,75.0,0.614029,0.6851308,729600,729600,71252,227140,227140,73.0,74.0,0,0,43236438016,63.0,170.0,0.08223514,76.0,86.23,0.0,0.0,IDR,1102188904448,-0.19073999,136597536,592280000,0.75773,0.0,-199.08,1672444800,1703980800,1688083200,-100285988864,106.549,2.096,11.254,JKT,EQUITY,BIKA.JK,BIKA.JK,Binakarya Jaya Abadi Tbk.,PT Binakarya Jaya Abadi Tbk,1436839200,Asia/Jakarta,WIB,25200000,73.0,none,87902871552,148.414,97933729792,1416501657600,0.045,1.084,525765935104,887.698,0.01766,-184312086528,221361127424,0.515,0.45941,0.18627001,0.16341,IDR,
