,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,fiveYearAvgDividendYield,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,825 North East Multnomah Street,Suite 1900,Portland,OR,97232,United States,888 221 7070,https://www.pacificorp.com,Utilities—Regulated Electric,Utilities,"PacifiCorp, a regulated electric utility company, generates, transmits, distributes, and sells electricity in the United States. It owns interests in coal, natural gas/steam, wind, hydroelectric, thermal, and geothermal, as well as in electric transmission and distribution assets. The company also buys and sells electricity on the wholesale market with other utilities, energy marketing companies, financial institutions, and other market participants. It delivers electricity to customers in Utah, Oregon, Wyoming, Washington, Idaho, and California. The company serves retail, residential, commercial, industrial, irrigation, and other customers. The company was incorporated in 1989 and is based in Portland, Oregon. PacifiCorp operates as a subsidiary of PPW Holdings LLC.",4800,"{'maxAge': 1, 'name': 'Mr. Scott W. Thon ICD.D, P.Eng.', 'age': 58, 'title': 'Chairman & CEO', 'yearBorn': 1964, 'fiscalYear': 2022, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,118.9999,118.9999,114.0,118.9999,118.9999,118.9999,114.0,118.9999,7.0,0.0614,1689724800,4.83,47.939445,27,27,58,70,70,0.0,0.0,0,0,40704954368,108.51,184.99,6.9237885,120.29448,131.46794,0.0,0.0,USD,50669944832,0.11805,357060992,29.202,3.9038422,1672444800,1703980800,1688083200,0.293,694000000,2.378,8.619,27.213,PNK,EQUITY,PPWLM,PPWLM,PACIFICORP 7% PRF USD100,PacifiCorp,1351258200,America/New_York,EDT,-14400000,114.0,none,586000000,1.641,1862000000,10549000192,0.567,1.005,5879000064,101.17,16.468,0.01602,0.06786,2473000000,-1464125056,1512999936,0.293,0.01,0.34989,0.31672,0.12638,USD,
1,825 North East Multnomah Street,Suite 1900,Portland,OR,97232,United States,888 221 7070,https://www.pacificorp.com,Utilities—Regulated Electric,Utilities,"PacifiCorp, a regulated electric utility company, generates, transmits, distributes, and sells electricity in the United States. It owns interests in coal, natural gas/steam, wind, hydroelectric, thermal, and geothermal, as well as in electric transmission and distribution assets. The company also buys and sells electricity on the wholesale market with other utilities, energy marketing companies, financial institutions, and other market participants. It delivers electricity to customers in Utah, Oregon, Wyoming, Washington, Idaho, and California. The company serves retail, residential, commercial, industrial, irrigation, and other customers. The company was incorporated in 1989 and is based in Portland, Oregon. PacifiCorp operates as a subsidiary of PPW Holdings LLC.",4800,"{'maxAge': 1, 'name': 'Ms. Nikki L. Kobliha', 'age': 49, 'title': 'VP, CFO, Treasurer & Director', 'yearBorn': 1973, 'fiscalYear': 2022, 'totalPay': 578423, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,118.9999,118.9999,114.0,118.9999,118.9999,118.9999,114.0,118.9999,7.0,0.0614,1689724800,4.83,47.939445,27,27,58,70,70,0.0,0.0,0,0,40704954368,108.51,184.99,6.9237885,120.29448,131.46794,0.0,0.0,USD,50669944832,0.11805,357060992,29.202,3.9038422,1672444800,1703980800,1688083200,0.293,694000000,2.378,8.619,27.213,PNK,EQUITY,PPWLM,PPWLM,PACIFICORP 7% PRF USD100,PacifiCorp,1351258200,America/New_York,EDT,-14400000,114.0,none,586000000,1.641,1862000000,10549000192,0.567,1.005,5879000064,101.17,16.468,0.01602,0.06786,2473000000,-1464125056,1512999936,0.293,0.01,0.34989,0.31672,0.12638,USD,
2,825 North East Multnomah Street,Suite 1900,Portland,OR,97232,United States,888 221 7070,https://www.pacificorp.com,Utilities—Regulated Electric,Utilities,"PacifiCorp, a regulated electric utility company, generates, transmits, distributes, and sells electricity in the United States. It owns interests in coal, natural gas/steam, wind, hydroelectric, thermal, and geothermal, as well as in electric transmission and distribution assets. The company also buys and sells electricity on the wholesale market with other utilities, energy marketing companies, financial institutions, and other market participants. It delivers electricity to customers in Utah, Oregon, Wyoming, Washington, Idaho, and California. The company serves retail, residential, commercial, industrial, irrigation, and other customers. The company was incorporated in 1989 and is based in Portland, Oregon. PacifiCorp operates as a subsidiary of PPW Holdings LLC.",4800,"{'maxAge': 1, 'name': 'Ms. Cindy A. Crane', 'age': 60, 'title': 'Chief Exec. Officer', 'yearBorn': 1962, 'fiscalYear': 2018, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,118.9999,118.9999,114.0,118.9999,118.9999,118.9999,114.0,118.9999,7.0,0.0614,1689724800,4.83,47.939445,27,27,58,70,70,0.0,0.0,0,0,40704954368,108.51,184.99,6.9237885,120.29448,131.46794,0.0,0.0,USD,50669944832,0.11805,357060992,29.202,3.9038422,1672444800,1703980800,1688083200,0.293,694000000,2.378,8.619,27.213,PNK,EQUITY,PPWLM,PPWLM,PACIFICORP 7% PRF USD100,PacifiCorp,1351258200,America/New_York,EDT,-14400000,114.0,none,586000000,1.641,1862000000,10549000192,0.567,1.005,5879000064,101.17,16.468,0.01602,0.06786,2473000000,-1464125056,1512999936,0.293,0.01,0.34989,0.31672,0.12638,USD,
3,825 North East Multnomah Street,Suite 1900,Portland,OR,97232,United States,888 221 7070,https://www.pacificorp.com,Utilities—Regulated Electric,Utilities,"PacifiCorp, a regulated electric utility company, generates, transmits, distributes, and sells electricity in the United States. It owns interests in coal, natural gas/steam, wind, hydroelectric, thermal, and geothermal, as well as in electric transmission and distribution assets. The company also buys and sells electricity on the wholesale market with other utilities, energy marketing companies, financial institutions, and other market participants. It delivers electricity to customers in Utah, Oregon, Wyoming, Washington, Idaho, and California. The company serves retail, residential, commercial, industrial, irrigation, and other customers. The company was incorporated in 1989 and is based in Portland, Oregon. PacifiCorp operates as a subsidiary of PPW Holdings LLC.",4800,"{'maxAge': 1, 'name': 'Mark  Reis', 'title': 'Corp. Accounting Director', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,118.9999,118.9999,114.0,118.9999,118.9999,118.9999,114.0,118.9999,7.0,0.0614,1689724800,4.83,47.939445,27,27,58,70,70,0.0,0.0,0,0,40704954368,108.51,184.99,6.9237885,120.29448,131.46794,0.0,0.0,USD,50669944832,0.11805,357060992,29.202,3.9038422,1672444800,1703980800,1688083200,0.293,694000000,2.378,8.619,27.213,PNK,EQUITY,PPWLM,PPWLM,PACIFICORP 7% PRF USD100,PacifiCorp,1351258200,America/New_York,EDT,-14400000,114.0,none,586000000,1.641,1862000000,10549000192,0.567,1.005,5879000064,101.17,16.468,0.01602,0.06786,2473000000,-1464125056,1512999936,0.293,0.01,0.34989,0.31672,0.12638,USD,
4,825 North East Multnomah Street,Suite 1900,Portland,OR,97232,United States,888 221 7070,https://www.pacificorp.com,Utilities—Regulated Electric,Utilities,"PacifiCorp, a regulated electric utility company, generates, transmits, distributes, and sells electricity in the United States. It owns interests in coal, natural gas/steam, wind, hydroelectric, thermal, and geothermal, as well as in electric transmission and distribution assets. The company also buys and sells electricity on the wholesale market with other utilities, energy marketing companies, financial institutions, and other market participants. It delivers electricity to customers in Utah, Oregon, Wyoming, Washington, Idaho, and California. The company serves retail, residential, commercial, industrial, irrigation, and other customers. The company was incorporated in 1989 and is based in Portland, Oregon. PacifiCorp operates as a subsidiary of PPW Holdings LLC.",4800,"{'maxAge': 1, 'name': 'Mr. Jeffery B. Erb', 'title': 'Assistant Gen. Counsel & Assistant Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,118.9999,118.9999,114.0,118.9999,118.9999,118.9999,114.0,118.9999,7.0,0.0614,1689724800,4.83,47.939445,27,27,58,70,70,0.0,0.0,0,0,40704954368,108.51,184.99,6.9237885,120.29448,131.46794,0.0,0.0,USD,50669944832,0.11805,357060992,29.202,3.9038422,1672444800,1703980800,1688083200,0.293,694000000,2.378,8.619,27.213,PNK,EQUITY,PPWLM,PPWLM,PACIFICORP 7% PRF USD100,PacifiCorp,1351258200,America/New_York,EDT,-14400000,114.0,none,586000000,1.641,1862000000,10549000192,0.567,1.005,5879000064,101.17,16.468,0.01602,0.06786,2473000000,-1464125056,1512999936,0.293,0.01,0.34989,0.31672,0.12638,USD,
