,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,505-3rd Street SW,Suite 700,Calgary,AB,T2P 3E6,Canada,403-705-8038,403-705-8035,https://www.wilmingtoncapital.ca,Asset Management,Financial Services,"Wilmington Capital Management Inc. is a private equity firm specializing in special situation investments. The firm prefers to invest in real estate and energy sectors. It owns and operates 38 self-storage facilities with approximately 1.6 million square feet of rentable area in British Columbia, Alberta, Manitoba, and Ontario. In addition, it owns and operates 4 marinas in Ontario, which include approximately 1,700 boat slips and 100 acres of waterfront land. The company was formerly known as Unicorp Inc. and changed its name to Wilmington Capital Management Inc. in March 2002. Wilmington Capital Management Inc. was founded in 1979 and is based in Calgary, Canada with an additional office in Toronto, Canada.",3,"{'maxAge': 1, 'name': 'Mr. Christopher J. Killi', 'title': 'Managing Partner, CEO & Non-Independent Director', 'fiscalYear': 2022, 'totalPay': 475000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,1575417600,0.0,0.349546,51.42857,100,100,80,340,340,3.6,0.0,0,0,40781520,3.51,4.63,10.912904,3.8252,4.16435,0.0,0.0,CAD,28111002,0.24726,5418930,11328200,3,13,1685491200,1689292800,0.0,0.54106,0.0,0.04,5.53,0.65099454,1672444800,1703980800,1688083200,-0.378,924000,0.07,7.522,18.089,TOR,EQUITY,WCM-A.TO,WCM-A.TO,"WILMINGTON CAPITAL MGMT INC., C",Wilmington Capital Management Inc.,789921000,America/Toronto,EDT,-14400000,3.6,none,16400000,1.331,1554000,138000,20.282,31.219,3737000,0.202,0.303,0.01382,0.01381,2972000,-5314875,2652000,-0.362,0.39,1.0,0.41584,0.40835,CAD,
1,505-3rd Street SW,Suite 700,Calgary,AB,T2P 3E6,Canada,403-705-8038,403-705-8035,https://www.wilmingtoncapital.ca,Asset Management,Financial Services,"Wilmington Capital Management Inc. is a private equity firm specializing in special situation investments. The firm prefers to invest in real estate and energy sectors. It owns and operates 38 self-storage facilities with approximately 1.6 million square feet of rentable area in British Columbia, Alberta, Manitoba, and Ontario. In addition, it owns and operates 4 marinas in Ontario, which include approximately 1,700 boat slips and 100 acres of waterfront land. The company was formerly known as Unicorp Inc. and changed its name to Wilmington Capital Management Inc. in March 2002. Wilmington Capital Management Inc. was founded in 1979 and is based in Calgary, Canada with an additional office in Toronto, Canada.",3,"{'maxAge': 1, 'name': 'Mr. Joseph F. Killi CA', 'age': 70, 'title': 'Non-Independent Vice Chairman', 'yearBorn': 1952, 'fiscalYear': 2022, 'totalPay': 15000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,1575417600,0.0,0.349546,51.42857,100,100,80,340,340,3.6,0.0,0,0,40781520,3.51,4.63,10.912904,3.8252,4.16435,0.0,0.0,CAD,28111002,0.24726,5418930,11328200,3,13,1685491200,1689292800,0.0,0.54106,0.0,0.04,5.53,0.65099454,1672444800,1703980800,1688083200,-0.378,924000,0.07,7.522,18.089,TOR,EQUITY,WCM-A.TO,WCM-A.TO,"WILMINGTON CAPITAL MGMT INC., C",Wilmington Capital Management Inc.,789921000,America/Toronto,EDT,-14400000,3.6,none,16400000,1.331,1554000,138000,20.282,31.219,3737000,0.202,0.303,0.01382,0.01381,2972000,-5314875,2652000,-0.362,0.39,1.0,0.41584,0.40835,CAD,
2,505-3rd Street SW,Suite 700,Calgary,AB,T2P 3E6,Canada,403-705-8038,403-705-8035,https://www.wilmingtoncapital.ca,Asset Management,Financial Services,"Wilmington Capital Management Inc. is a private equity firm specializing in special situation investments. The firm prefers to invest in real estate and energy sectors. It owns and operates 38 self-storage facilities with approximately 1.6 million square feet of rentable area in British Columbia, Alberta, Manitoba, and Ontario. In addition, it owns and operates 4 marinas in Ontario, which include approximately 1,700 boat slips and 100 acres of waterfront land. The company was formerly known as Unicorp Inc. and changed its name to Wilmington Capital Management Inc. in March 2002. Wilmington Capital Management Inc. was founded in 1979 and is based in Calgary, Canada with an additional office in Toronto, Canada.",3,"{'maxAge': 1, 'name': 'Mr. Patrick Richard Craddock', 'title': 'Managing Partner & VP of Fin.', 'fiscalYear': 2022, 'totalPay': 302500, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,1575417600,0.0,0.349546,51.42857,100,100,80,340,340,3.6,0.0,0,0,40781520,3.51,4.63,10.912904,3.8252,4.16435,0.0,0.0,CAD,28111002,0.24726,5418930,11328200,3,13,1685491200,1689292800,0.0,0.54106,0.0,0.04,5.53,0.65099454,1672444800,1703980800,1688083200,-0.378,924000,0.07,7.522,18.089,TOR,EQUITY,WCM-A.TO,WCM-A.TO,"WILMINGTON CAPITAL MGMT INC., C",Wilmington Capital Management Inc.,789921000,America/Toronto,EDT,-14400000,3.6,none,16400000,1.331,1554000,138000,20.282,31.219,3737000,0.202,0.303,0.01382,0.01381,2972000,-5314875,2652000,-0.362,0.39,1.0,0.41584,0.40835,CAD,
3,505-3rd Street SW,Suite 700,Calgary,AB,T2P 3E6,Canada,403-705-8038,403-705-8035,https://www.wilmingtoncapital.ca,Asset Management,Financial Services,"Wilmington Capital Management Inc. is a private equity firm specializing in special situation investments. The firm prefers to invest in real estate and energy sectors. It owns and operates 38 self-storage facilities with approximately 1.6 million square feet of rentable area in British Columbia, Alberta, Manitoba, and Ontario. In addition, it owns and operates 4 marinas in Ontario, which include approximately 1,700 boat slips and 100 acres of waterfront land. The company was formerly known as Unicorp Inc. and changed its name to Wilmington Capital Management Inc. in March 2002. Wilmington Capital Management Inc. was founded in 1979 and is based in Calgary, Canada with an additional office in Toronto, Canada.",3,"{'maxAge': 1, 'name': 'Mr. J. Francis Cooke', 'title': 'Advisory Services', 'fiscalYear': 2014, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,1575417600,0.0,0.349546,51.42857,100,100,80,340,340,3.6,0.0,0,0,40781520,3.51,4.63,10.912904,3.8252,4.16435,0.0,0.0,CAD,28111002,0.24726,5418930,11328200,3,13,1685491200,1689292800,0.0,0.54106,0.0,0.04,5.53,0.65099454,1672444800,1703980800,1688083200,-0.378,924000,0.07,7.522,18.089,TOR,EQUITY,WCM-A.TO,WCM-A.TO,"WILMINGTON CAPITAL MGMT INC., C",Wilmington Capital Management Inc.,789921000,America/Toronto,EDT,-14400000,3.6,none,16400000,1.331,1554000,138000,20.282,31.219,3737000,0.202,0.303,0.01382,0.01381,2972000,-5314875,2652000,-0.362,0.39,1.0,0.41584,0.40835,CAD,
4,505-3rd Street SW,Suite 700,Calgary,AB,T2P 3E6,Canada,403-705-8038,403-705-8035,https://www.wilmingtoncapital.ca,Asset Management,Financial Services,"Wilmington Capital Management Inc. is a private equity firm specializing in special situation investments. The firm prefers to invest in real estate and energy sectors. It owns and operates 38 self-storage facilities with approximately 1.6 million square feet of rentable area in British Columbia, Alberta, Manitoba, and Ontario. In addition, it owns and operates 4 marinas in Ontario, which include approximately 1,700 boat slips and 100 acres of waterfront land. The company was formerly known as Unicorp Inc. and changed its name to Wilmington Capital Management Inc. in March 2002. Wilmington Capital Management Inc. was founded in 1979 and is based in Calgary, Canada with an additional office in Toronto, Canada.",3,"{'maxAge': 1, 'name': 'Ms. Alex  Powell', 'title': 'Corp. Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,1575417600,0.0,0.349546,51.42857,100,100,80,340,340,3.6,0.0,0,0,40781520,3.51,4.63,10.912904,3.8252,4.16435,0.0,0.0,CAD,28111002,0.24726,5418930,11328200,3,13,1685491200,1689292800,0.0,0.54106,0.0,0.04,5.53,0.65099454,1672444800,1703980800,1688083200,-0.378,924000,0.07,7.522,18.089,TOR,EQUITY,WCM-A.TO,WCM-A.TO,"WILMINGTON CAPITAL MGMT INC., C",Wilmington Capital Management Inc.,789921000,America/Toronto,EDT,-14400000,3.6,none,16400000,1.331,1554000,138000,20.282,31.219,3737000,0.202,0.303,0.01382,0.01381,2972000,-5314875,2652000,-0.362,0.39,1.0,0.41584,0.40835,CAD,
