,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1150 Assembly Drive,Suite 500,Tampa,FL,33607,United States,813 552 5000,https://www.kforce.com,Staffing & Employment Services,Industrials,"Kforce Inc. provides professional staffing services and solutions in the United States. It operates through two segments, Technology, and Finance and Accounting (FA). The Technology segment provides talent solutions to its clients primarily in the areas of information technology, such as systems/applications architecture and development, data management and analytics, business and artificial intelligence, machine learning, project and program management, and network architecture and security. This segment serves clients in various industries comprising financial and business services, communications, insurance, retail, and technology industries. The FA businesses segment offers talent solutions to its clients in areas, including financial planning and analysis, business intelligence analysis, accounting, transactional accounting, business and cost analysis, and taxation and treasury. It also provides consultants in lower skilled areas comprising loan servicing and support, customer and call center support, data entry, and other administrative roles. This segment serves clients in various industries, including financial and business services, healthcare, and manufacturing sectors. The company was founded in 1962 and is headquartered in Tampa, Florida.",2000,"{'maxAge': 1, 'name': 'Mr. Joseph J. Liberatore', 'age': 59, 'title': 'CEO, Pres & Director', 'yearBorn': 1963, 'fiscalYear': 2022, 'totalPay': 2764909, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,1,3,2,1693526400,1672444800,86400,2,58.56,58.64,57.7,58.82,58.56,58.64,57.7,58.82,1.44,0.0247,1694649600,0.4087,1.88,0.894536,18.06192,16.668571,154063,154063,116901,91460,91460,23.36,60.31,800,1100,1173841664,49.35,66.74,0.71035624,61.1518,59.5666,1.32,0.022540985,USD,1159644672,0.0388,18054727,20120700,1260504,1350301,1690761600,1693440000,0.0626,0.057350002,0.96387,10.19,0.0887,9.771,5.97073,1672444800,1703980800,1688083200,-0.31,64118000,3.23,3.5,1.18,2:1,877305600,0.702,10.79,NMS,EQUITY,KFRC,KFRC,"Kforce, Inc.",Kforce Inc.,808493400,America/New_York,EDT,-14400000,58.34,71.0,57.0,63.5,63.0,2.3,buy,4,147000,0.008,107476000,39270000,2.405,2.489,1652468992,20.931,84.297,0.16141,0.32208002,501107000,30729750,60476000,-0.269,-0.108,0.28465998,0.06504,0.0633,USD,
1,1150 Assembly Drive,Suite 500,Tampa,FL,33607,United States,813 552 5000,https://www.kforce.com,Staffing & Employment Services,Industrials,"Kforce Inc. provides professional staffing services and solutions in the United States. It operates through two segments, Technology, and Finance and Accounting (FA). The Technology segment provides talent solutions to its clients primarily in the areas of information technology, such as systems/applications architecture and development, data management and analytics, business and artificial intelligence, machine learning, project and program management, and network architecture and security. This segment serves clients in various industries comprising financial and business services, communications, insurance, retail, and technology industries. The FA businesses segment offers talent solutions to its clients in areas, including financial planning and analysis, business intelligence analysis, accounting, transactional accounting, business and cost analysis, and taxation and treasury. It also provides consultants in lower skilled areas comprising loan servicing and support, customer and call center support, data entry, and other administrative roles. This segment serves clients in various industries, including financial and business services, healthcare, and manufacturing sectors. The company was founded in 1962 and is headquartered in Tampa, Florida.",2000,"{'maxAge': 1, 'name': 'Mr. Jeffrey B. Hackman', 'age': 43, 'title': 'CFO & Principal Accounting Officer', 'yearBorn': 1979, 'fiscalYear': 2022, 'totalPay': 1100277, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,1,3,2,1693526400,1672444800,86400,2,58.56,58.64,57.7,58.82,58.56,58.64,57.7,58.82,1.44,0.0247,1694649600,0.4087,1.88,0.894536,18.06192,16.668571,154063,154063,116901,91460,91460,23.36,60.31,800,1100,1173841664,49.35,66.74,0.71035624,61.1518,59.5666,1.32,0.022540985,USD,1159644672,0.0388,18054727,20120700,1260504,1350301,1690761600,1693440000,0.0626,0.057350002,0.96387,10.19,0.0887,9.771,5.97073,1672444800,1703980800,1688083200,-0.31,64118000,3.23,3.5,1.18,2:1,877305600,0.702,10.79,NMS,EQUITY,KFRC,KFRC,"Kforce, Inc.",Kforce Inc.,808493400,America/New_York,EDT,-14400000,58.34,71.0,57.0,63.5,63.0,2.3,buy,4,147000,0.008,107476000,39270000,2.405,2.489,1652468992,20.931,84.297,0.16141,0.32208002,501107000,30729750,60476000,-0.269,-0.108,0.28465998,0.06504,0.0633,USD,
2,1150 Assembly Drive,Suite 500,Tampa,FL,33607,United States,813 552 5000,https://www.kforce.com,Staffing & Employment Services,Industrials,"Kforce Inc. provides professional staffing services and solutions in the United States. It operates through two segments, Technology, and Finance and Accounting (FA). The Technology segment provides talent solutions to its clients primarily in the areas of information technology, such as systems/applications architecture and development, data management and analytics, business and artificial intelligence, machine learning, project and program management, and network architecture and security. This segment serves clients in various industries comprising financial and business services, communications, insurance, retail, and technology industries. The FA businesses segment offers talent solutions to its clients in areas, including financial planning and analysis, business intelligence analysis, accounting, transactional accounting, business and cost analysis, and taxation and treasury. It also provides consultants in lower skilled areas comprising loan servicing and support, customer and call center support, data entry, and other administrative roles. This segment serves clients in various industries, including financial and business services, healthcare, and manufacturing sectors. The company was founded in 1962 and is headquartered in Tampa, Florida.",2000,"{'maxAge': 1, 'name': 'Mr. David M. Kelly', 'age': 56, 'title': 'COO, Chief Admin. Officer and Corp. Sec.', 'yearBorn': 1966, 'fiscalYear': 2022, 'totalPay': 1484969, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,1,3,2,1693526400,1672444800,86400,2,58.56,58.64,57.7,58.82,58.56,58.64,57.7,58.82,1.44,0.0247,1694649600,0.4087,1.88,0.894536,18.06192,16.668571,154063,154063,116901,91460,91460,23.36,60.31,800,1100,1173841664,49.35,66.74,0.71035624,61.1518,59.5666,1.32,0.022540985,USD,1159644672,0.0388,18054727,20120700,1260504,1350301,1690761600,1693440000,0.0626,0.057350002,0.96387,10.19,0.0887,9.771,5.97073,1672444800,1703980800,1688083200,-0.31,64118000,3.23,3.5,1.18,2:1,877305600,0.702,10.79,NMS,EQUITY,KFRC,KFRC,"Kforce, Inc.",Kforce Inc.,808493400,America/New_York,EDT,-14400000,58.34,71.0,57.0,63.5,63.0,2.3,buy,4,147000,0.008,107476000,39270000,2.405,2.489,1652468992,20.931,84.297,0.16141,0.32208002,501107000,30729750,60476000,-0.269,-0.108,0.28465998,0.06504,0.0633,USD,
3,1150 Assembly Drive,Suite 500,Tampa,FL,33607,United States,813 552 5000,https://www.kforce.com,Staffing & Employment Services,Industrials,"Kforce Inc. provides professional staffing services and solutions in the United States. It operates through two segments, Technology, and Finance and Accounting (FA). The Technology segment provides talent solutions to its clients primarily in the areas of information technology, such as systems/applications architecture and development, data management and analytics, business and artificial intelligence, machine learning, project and program management, and network architecture and security. This segment serves clients in various industries comprising financial and business services, communications, insurance, retail, and technology industries. The FA businesses segment offers talent solutions to its clients in areas, including financial planning and analysis, business intelligence analysis, accounting, transactional accounting, business and cost analysis, and taxation and treasury. It also provides consultants in lower skilled areas comprising loan servicing and support, customer and call center support, data entry, and other administrative roles. This segment serves clients in various industries, including financial and business services, healthcare, and manufacturing sectors. The company was founded in 1962 and is headquartered in Tampa, Florida.",2000,"{'maxAge': 1, 'name': 'Mr. Andrew G. Thomas', 'age': 55, 'title': 'Chief Marketing & People Officer', 'yearBorn': 1967, 'fiscalYear': 2022, 'totalPay': 1109806, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,1,3,2,1693526400,1672444800,86400,2,58.56,58.64,57.7,58.82,58.56,58.64,57.7,58.82,1.44,0.0247,1694649600,0.4087,1.88,0.894536,18.06192,16.668571,154063,154063,116901,91460,91460,23.36,60.31,800,1100,1173841664,49.35,66.74,0.71035624,61.1518,59.5666,1.32,0.022540985,USD,1159644672,0.0388,18054727,20120700,1260504,1350301,1690761600,1693440000,0.0626,0.057350002,0.96387,10.19,0.0887,9.771,5.97073,1672444800,1703980800,1688083200,-0.31,64118000,3.23,3.5,1.18,2:1,877305600,0.702,10.79,NMS,EQUITY,KFRC,KFRC,"Kforce, Inc.",Kforce Inc.,808493400,America/New_York,EDT,-14400000,58.34,71.0,57.0,63.5,63.0,2.3,buy,4,147000,0.008,107476000,39270000,2.405,2.489,1652468992,20.931,84.297,0.16141,0.32208002,501107000,30729750,60476000,-0.269,-0.108,0.28465998,0.06504,0.0633,USD,
4,1150 Assembly Drive,Suite 500,Tampa,FL,33607,United States,813 552 5000,https://www.kforce.com,Staffing & Employment Services,Industrials,"Kforce Inc. provides professional staffing services and solutions in the United States. It operates through two segments, Technology, and Finance and Accounting (FA). The Technology segment provides talent solutions to its clients primarily in the areas of information technology, such as systems/applications architecture and development, data management and analytics, business and artificial intelligence, machine learning, project and program management, and network architecture and security. This segment serves clients in various industries comprising financial and business services, communications, insurance, retail, and technology industries. The FA businesses segment offers talent solutions to its clients in areas, including financial planning and analysis, business intelligence analysis, accounting, transactional accounting, business and cost analysis, and taxation and treasury. It also provides consultants in lower skilled areas comprising loan servicing and support, customer and call center support, data entry, and other administrative roles. This segment serves clients in various industries, including financial and business services, healthcare, and manufacturing sectors. The company was founded in 1962 and is headquartered in Tampa, Florida.",2000,"{'maxAge': 1, 'name': 'Mr. Denis  Edwards', 'title': 'Chief Information Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,1,3,2,1693526400,1672444800,86400,2,58.56,58.64,57.7,58.82,58.56,58.64,57.7,58.82,1.44,0.0247,1694649600,0.4087,1.88,0.894536,18.06192,16.668571,154063,154063,116901,91460,91460,23.36,60.31,800,1100,1173841664,49.35,66.74,0.71035624,61.1518,59.5666,1.32,0.022540985,USD,1159644672,0.0388,18054727,20120700,1260504,1350301,1690761600,1693440000,0.0626,0.057350002,0.96387,10.19,0.0887,9.771,5.97073,1672444800,1703980800,1688083200,-0.31,64118000,3.23,3.5,1.18,2:1,877305600,0.702,10.79,NMS,EQUITY,KFRC,KFRC,"Kforce, Inc.",Kforce Inc.,808493400,America/New_York,EDT,-14400000,58.34,71.0,57.0,63.5,63.0,2.3,buy,4,147000,0.008,107476000,39270000,2.405,2.489,1652468992,20.931,84.297,0.16141,0.32208002,501107000,30729750,60476000,-0.269,-0.108,0.28465998,0.06504,0.0633,USD,
5,1150 Assembly Drive,Suite 500,Tampa,FL,33607,United States,813 552 5000,https://www.kforce.com,Staffing & Employment Services,Industrials,"Kforce Inc. provides professional staffing services and solutions in the United States. It operates through two segments, Technology, and Finance and Accounting (FA). The Technology segment provides talent solutions to its clients primarily in the areas of information technology, such as systems/applications architecture and development, data management and analytics, business and artificial intelligence, machine learning, project and program management, and network architecture and security. This segment serves clients in various industries comprising financial and business services, communications, insurance, retail, and technology industries. The FA businesses segment offers talent solutions to its clients in areas, including financial planning and analysis, business intelligence analysis, accounting, transactional accounting, business and cost analysis, and taxation and treasury. It also provides consultants in lower skilled areas comprising loan servicing and support, customer and call center support, data entry, and other administrative roles. This segment serves clients in various industries, including financial and business services, healthcare, and manufacturing sectors. The company was founded in 1962 and is headquartered in Tampa, Florida.",2000,"{'maxAge': 1, 'name': 'Ms. Jennifer  Smayda', 'title': 'Gen. Counsel', 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,1,3,2,1693526400,1672444800,86400,2,58.56,58.64,57.7,58.82,58.56,58.64,57.7,58.82,1.44,0.0247,1694649600,0.4087,1.88,0.894536,18.06192,16.668571,154063,154063,116901,91460,91460,23.36,60.31,800,1100,1173841664,49.35,66.74,0.71035624,61.1518,59.5666,1.32,0.022540985,USD,1159644672,0.0388,18054727,20120700,1260504,1350301,1690761600,1693440000,0.0626,0.057350002,0.96387,10.19,0.0887,9.771,5.97073,1672444800,1703980800,1688083200,-0.31,64118000,3.23,3.5,1.18,2:1,877305600,0.702,10.79,NMS,EQUITY,KFRC,KFRC,"Kforce, Inc.",Kforce Inc.,808493400,America/New_York,EDT,-14400000,58.34,71.0,57.0,63.5,63.0,2.3,buy,4,147000,0.008,107476000,39270000,2.405,2.489,1652468992,20.931,84.297,0.16141,0.32208002,501107000,30729750,60476000,-0.269,-0.108,0.28465998,0.06504,0.0633,USD,
6,1150 Assembly Drive,Suite 500,Tampa,FL,33607,United States,813 552 5000,https://www.kforce.com,Staffing & Employment Services,Industrials,"Kforce Inc. provides professional staffing services and solutions in the United States. It operates through two segments, Technology, and Finance and Accounting (FA). The Technology segment provides talent solutions to its clients primarily in the areas of information technology, such as systems/applications architecture and development, data management and analytics, business and artificial intelligence, machine learning, project and program management, and network architecture and security. This segment serves clients in various industries comprising financial and business services, communications, insurance, retail, and technology industries. The FA businesses segment offers talent solutions to its clients in areas, including financial planning and analysis, business intelligence analysis, accounting, transactional accounting, business and cost analysis, and taxation and treasury. It also provides consultants in lower skilled areas comprising loan servicing and support, customer and call center support, data entry, and other administrative roles. This segment serves clients in various industries, including financial and business services, healthcare, and manufacturing sectors. The company was founded in 1962 and is headquartered in Tampa, Florida.",2000,"{'maxAge': 1, 'name': 'Mr. Michael R. Blackman', 'age': 67, 'title': 'Chief Corp. Devel. Officer', 'yearBorn': 1955, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,1,3,2,1693526400,1672444800,86400,2,58.56,58.64,57.7,58.82,58.56,58.64,57.7,58.82,1.44,0.0247,1694649600,0.4087,1.88,0.894536,18.06192,16.668571,154063,154063,116901,91460,91460,23.36,60.31,800,1100,1173841664,49.35,66.74,0.71035624,61.1518,59.5666,1.32,0.022540985,USD,1159644672,0.0388,18054727,20120700,1260504,1350301,1690761600,1693440000,0.0626,0.057350002,0.96387,10.19,0.0887,9.771,5.97073,1672444800,1703980800,1688083200,-0.31,64118000,3.23,3.5,1.18,2:1,877305600,0.702,10.79,NMS,EQUITY,KFRC,KFRC,"Kforce, Inc.",Kforce Inc.,808493400,America/New_York,EDT,-14400000,58.34,71.0,57.0,63.5,63.0,2.3,buy,4,147000,0.008,107476000,39270000,2.405,2.489,1652468992,20.931,84.297,0.16141,0.32208002,501107000,30729750,60476000,-0.269,-0.108,0.28465998,0.06504,0.0633,USD,
7,1150 Assembly Drive,Suite 500,Tampa,FL,33607,United States,813 552 5000,https://www.kforce.com,Staffing & Employment Services,Industrials,"Kforce Inc. provides professional staffing services and solutions in the United States. It operates through two segments, Technology, and Finance and Accounting (FA). The Technology segment provides talent solutions to its clients primarily in the areas of information technology, such as systems/applications architecture and development, data management and analytics, business and artificial intelligence, machine learning, project and program management, and network architecture and security. This segment serves clients in various industries comprising financial and business services, communications, insurance, retail, and technology industries. The FA businesses segment offers talent solutions to its clients in areas, including financial planning and analysis, business intelligence analysis, accounting, transactional accounting, business and cost analysis, and taxation and treasury. It also provides consultants in lower skilled areas comprising loan servicing and support, customer and call center support, data entry, and other administrative roles. This segment serves clients in various industries, including financial and business services, healthcare, and manufacturing sectors. The company was founded in 1962 and is headquartered in Tampa, Florida.",2000,"{'maxAge': 1, 'name': 'Mr. Virgil  Palumbo', 'title': 'Pres of Organizational Efficiency', 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,1,3,2,1693526400,1672444800,86400,2,58.56,58.64,57.7,58.82,58.56,58.64,57.7,58.82,1.44,0.0247,1694649600,0.4087,1.88,0.894536,18.06192,16.668571,154063,154063,116901,91460,91460,23.36,60.31,800,1100,1173841664,49.35,66.74,0.71035624,61.1518,59.5666,1.32,0.022540985,USD,1159644672,0.0388,18054727,20120700,1260504,1350301,1690761600,1693440000,0.0626,0.057350002,0.96387,10.19,0.0887,9.771,5.97073,1672444800,1703980800,1688083200,-0.31,64118000,3.23,3.5,1.18,2:1,877305600,0.702,10.79,NMS,EQUITY,KFRC,KFRC,"Kforce, Inc.",Kforce Inc.,808493400,America/New_York,EDT,-14400000,58.34,71.0,57.0,63.5,63.0,2.3,buy,4,147000,0.008,107476000,39270000,2.405,2.489,1652468992,20.931,84.297,0.16141,0.32208002,501107000,30729750,60476000,-0.269,-0.108,0.28465998,0.06504,0.0633,USD,
8,1150 Assembly Drive,Suite 500,Tampa,FL,33607,United States,813 552 5000,https://www.kforce.com,Staffing & Employment Services,Industrials,"Kforce Inc. provides professional staffing services and solutions in the United States. It operates through two segments, Technology, and Finance and Accounting (FA). The Technology segment provides talent solutions to its clients primarily in the areas of information technology, such as systems/applications architecture and development, data management and analytics, business and artificial intelligence, machine learning, project and program management, and network architecture and security. This segment serves clients in various industries comprising financial and business services, communications, insurance, retail, and technology industries. The FA businesses segment offers talent solutions to its clients in areas, including financial planning and analysis, business intelligence analysis, accounting, transactional accounting, business and cost analysis, and taxation and treasury. It also provides consultants in lower skilled areas comprising loan servicing and support, customer and call center support, data entry, and other administrative roles. This segment serves clients in various industries, including financial and business services, healthcare, and manufacturing sectors. The company was founded in 1962 and is headquartered in Tampa, Florida.",2000,"{'maxAge': 1, 'name': 'Mr. Manish  Mohan', 'title': 'Chief Global Talent Solutions Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,1,3,2,1693526400,1672444800,86400,2,58.56,58.64,57.7,58.82,58.56,58.64,57.7,58.82,1.44,0.0247,1694649600,0.4087,1.88,0.894536,18.06192,16.668571,154063,154063,116901,91460,91460,23.36,60.31,800,1100,1173841664,49.35,66.74,0.71035624,61.1518,59.5666,1.32,0.022540985,USD,1159644672,0.0388,18054727,20120700,1260504,1350301,1690761600,1693440000,0.0626,0.057350002,0.96387,10.19,0.0887,9.771,5.97073,1672444800,1703980800,1688083200,-0.31,64118000,3.23,3.5,1.18,2:1,877305600,0.702,10.79,NMS,EQUITY,KFRC,KFRC,"Kforce, Inc.",Kforce Inc.,808493400,America/New_York,EDT,-14400000,58.34,71.0,57.0,63.5,63.0,2.3,buy,4,147000,0.008,107476000,39270000,2.405,2.489,1652468992,20.931,84.297,0.16141,0.32208002,501107000,30729750,60476000,-0.269,-0.108,0.28465998,0.06504,0.0633,USD,
9,1150 Assembly Drive,Suite 500,Tampa,FL,33607,United States,813 552 5000,https://www.kforce.com,Staffing & Employment Services,Industrials,"Kforce Inc. provides professional staffing services and solutions in the United States. It operates through two segments, Technology, and Finance and Accounting (FA). The Technology segment provides talent solutions to its clients primarily in the areas of information technology, such as systems/applications architecture and development, data management and analytics, business and artificial intelligence, machine learning, project and program management, and network architecture and security. This segment serves clients in various industries comprising financial and business services, communications, insurance, retail, and technology industries. The FA businesses segment offers talent solutions to its clients in areas, including financial planning and analysis, business intelligence analysis, accounting, transactional accounting, business and cost analysis, and taxation and treasury. It also provides consultants in lower skilled areas comprising loan servicing and support, customer and call center support, data entry, and other administrative roles. This segment serves clients in various industries, including financial and business services, healthcare, and manufacturing sectors. The company was founded in 1962 and is headquartered in Tampa, Florida.",2000,"{'maxAge': 1, 'name': 'Mr. Douglas  Rich', 'title': 'Chief of Staff', 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,1,3,2,1693526400,1672444800,86400,2,58.56,58.64,57.7,58.82,58.56,58.64,57.7,58.82,1.44,0.0247,1694649600,0.4087,1.88,0.894536,18.06192,16.668571,154063,154063,116901,91460,91460,23.36,60.31,800,1100,1173841664,49.35,66.74,0.71035624,61.1518,59.5666,1.32,0.022540985,USD,1159644672,0.0388,18054727,20120700,1260504,1350301,1690761600,1693440000,0.0626,0.057350002,0.96387,10.19,0.0887,9.771,5.97073,1672444800,1703980800,1688083200,-0.31,64118000,3.23,3.5,1.18,2:1,877305600,0.702,10.79,NMS,EQUITY,KFRC,KFRC,"Kforce, Inc.",Kforce Inc.,808493400,America/New_York,EDT,-14400000,58.34,71.0,57.0,63.5,63.0,2.3,buy,4,147000,0.008,107476000,39270000,2.405,2.489,1652468992,20.931,84.297,0.16141,0.32208002,501107000,30729750,60476000,-0.269,-0.108,0.28465998,0.06504,0.0633,USD,
