,address1,address2,city,zip,country,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Pacific Century Place Marunouchi,1-11-1 Marunouchi Chiyoda-ku,Tokyo,100-6221,Japan,https://www.gungho.co.jp,Electronic Gaming & Multimedia,Communication Services,"GungHo Online Entertainment, Inc. plans, develops, operates, and distributes online computer games, smartphone applications, and console games. The company was formerly known as ONSale Co., Ltd. and changed its name to GungHo Online Entertainment, Inc. in August 2002. GungHo Online Entertainment, Inc. was founded in 1998 and is based in Tokyo, Japan.",1451,"{'maxAge': 1, 'name': 'Mr. Kazuki  Morishita', 'age': 49, 'title': 'CEO, Pres & Representative Director', 'yearBorn': 1973, 'fiscalYear': 2022, 'totalPay': 1179720, 'exercisedValue': 0, 'unexercisedValue': 0}",1,10,1,10,10,1693526400,1672444800,86400,2,14.7,14.8,14.8,14.8,14.7,14.8,14.8,14.8,0.44,0.03,1672272000,0.0904,1.39,0.391141,7.0476193,40,40,0,0,0,14.8,15.5,170000,170000,908909440,14.0,18.9,0.007182727,15.766,16.259,30.0,2.0408163,EUR,-115418570752,0.16209999,41497602,59896300,0.21083,0.22368999,2048.216,0.0072258003,1672444800,1703980800,1688083200,0.301,20512999424,2.1,1:10,1561507200,-0.912,-3.551,FRA,EQUITY,G03.F,G03.F,GUNGHO ONLINE ENTMT,"GungHo Online Entertainment, Inc.",1394175600,Europe/Berlin,CEST,7200000,14.8,none,136114003968,2272.579,32500000768,845000000,6.648,6.725,126540996608,0.597,2065.154,0.12984,0.19923,58421000000,20393500672,24529999872,0.342,0.629,0.485,0.25683,0.24869,JPY,
1,Pacific Century Place Marunouchi,1-11-1 Marunouchi Chiyoda-ku,Tokyo,100-6221,Japan,https://www.gungho.co.jp,Electronic Gaming & Multimedia,Communication Services,"GungHo Online Entertainment, Inc. plans, develops, operates, and distributes online computer games, smartphone applications, and console games. The company was formerly known as ONSale Co., Ltd. and changed its name to GungHo Online Entertainment, Inc. in August 2002. GungHo Online Entertainment, Inc. was founded in 1998 and is based in Tokyo, Japan.",1451,"{'maxAge': 1, 'name': 'Mr. Kazuya  Sakai', 'age': 57, 'title': 'CFO, Exec. GM of Fin. & Accounting Division and Director', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",1,10,1,10,10,1693526400,1672444800,86400,2,14.7,14.8,14.8,14.8,14.7,14.8,14.8,14.8,0.44,0.03,1672272000,0.0904,1.39,0.391141,7.0476193,40,40,0,0,0,14.8,15.5,170000,170000,908909440,14.0,18.9,0.007182727,15.766,16.259,30.0,2.0408163,EUR,-115418570752,0.16209999,41497602,59896300,0.21083,0.22368999,2048.216,0.0072258003,1672444800,1703980800,1688083200,0.301,20512999424,2.1,1:10,1561507200,-0.912,-3.551,FRA,EQUITY,G03.F,G03.F,GUNGHO ONLINE ENTMT,"GungHo Online Entertainment, Inc.",1394175600,Europe/Berlin,CEST,7200000,14.8,none,136114003968,2272.579,32500000768,845000000,6.648,6.725,126540996608,0.597,2065.154,0.12984,0.19923,58421000000,20393500672,24529999872,0.342,0.629,0.485,0.25683,0.24869,JPY,
2,Pacific Century Place Marunouchi,1-11-1 Marunouchi Chiyoda-ku,Tokyo,100-6221,Japan,https://www.gungho.co.jp,Electronic Gaming & Multimedia,Communication Services,"GungHo Online Entertainment, Inc. plans, develops, operates, and distributes online computer games, smartphone applications, and console games. The company was formerly known as ONSale Co., Ltd. and changed its name to GungHo Online Entertainment, Inc. in August 2002. GungHo Online Entertainment, Inc. was founded in 1998 and is based in Tokyo, Japan.",1451,"{'maxAge': 1, 'name': 'Mr. Akihiko  Ichikawa', 'age': 49, 'title': 'Head of Publishing Division & Director', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}",1,10,1,10,10,1693526400,1672444800,86400,2,14.7,14.8,14.8,14.8,14.7,14.8,14.8,14.8,0.44,0.03,1672272000,0.0904,1.39,0.391141,7.0476193,40,40,0,0,0,14.8,15.5,170000,170000,908909440,14.0,18.9,0.007182727,15.766,16.259,30.0,2.0408163,EUR,-115418570752,0.16209999,41497602,59896300,0.21083,0.22368999,2048.216,0.0072258003,1672444800,1703980800,1688083200,0.301,20512999424,2.1,1:10,1561507200,-0.912,-3.551,FRA,EQUITY,G03.F,G03.F,GUNGHO ONLINE ENTMT,"GungHo Online Entertainment, Inc.",1394175600,Europe/Berlin,CEST,7200000,14.8,none,136114003968,2272.579,32500000768,845000000,6.648,6.725,126540996608,0.597,2065.154,0.12984,0.19923,58421000000,20393500672,24529999872,0.342,0.629,0.485,0.25683,0.24869,JPY,
3,Pacific Century Place Marunouchi,1-11-1 Marunouchi Chiyoda-ku,Tokyo,100-6221,Japan,https://www.gungho.co.jp,Electronic Gaming & Multimedia,Communication Services,"GungHo Online Entertainment, Inc. plans, develops, operates, and distributes online computer games, smartphone applications, and console games. The company was formerly known as ONSale Co., Ltd. and changed its name to GungHo Online Entertainment, Inc. in August 2002. GungHo Online Entertainment, Inc. was founded in 1998 and is based in Tokyo, Japan.",1451,"{'maxAge': 1, 'name': 'Mr. Yoshinori  Kitamura', 'age': 54, 'title': 'Exec. GM of GV Bus. Division & Director', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",1,10,1,10,10,1693526400,1672444800,86400,2,14.7,14.8,14.8,14.8,14.7,14.8,14.8,14.8,0.44,0.03,1672272000,0.0904,1.39,0.391141,7.0476193,40,40,0,0,0,14.8,15.5,170000,170000,908909440,14.0,18.9,0.007182727,15.766,16.259,30.0,2.0408163,EUR,-115418570752,0.16209999,41497602,59896300,0.21083,0.22368999,2048.216,0.0072258003,1672444800,1703980800,1688083200,0.301,20512999424,2.1,1:10,1561507200,-0.912,-3.551,FRA,EQUITY,G03.F,G03.F,GUNGHO ONLINE ENTMT,"GungHo Online Entertainment, Inc.",1394175600,Europe/Berlin,CEST,7200000,14.8,none,136114003968,2272.579,32500000768,845000000,6.648,6.725,126540996608,0.597,2065.154,0.12984,0.19923,58421000000,20393500672,24529999872,0.342,0.629,0.485,0.25683,0.24869,JPY,
4,Pacific Century Place Marunouchi,1-11-1 Marunouchi Chiyoda-ku,Tokyo,100-6221,Japan,https://www.gungho.co.jp,Electronic Gaming & Multimedia,Communication Services,"GungHo Online Entertainment, Inc. plans, develops, operates, and distributes online computer games, smartphone applications, and console games. The company was formerly known as ONSale Co., Ltd. and changed its name to GungHo Online Entertainment, Inc. in August 2002. GungHo Online Entertainment, Inc. was founded in 1998 and is based in Tokyo, Japan.",1451,"{'maxAge': 1, 'name': 'Mr. Koji  Yoshida', 'age': 69, 'title': 'CCO, Exec. GM of Bus. Admin. Division & Director', 'yearBorn': 1953, 'exercisedValue': 0, 'unexercisedValue': 0}",1,10,1,10,10,1693526400,1672444800,86400,2,14.7,14.8,14.8,14.8,14.7,14.8,14.8,14.8,0.44,0.03,1672272000,0.0904,1.39,0.391141,7.0476193,40,40,0,0,0,14.8,15.5,170000,170000,908909440,14.0,18.9,0.007182727,15.766,16.259,30.0,2.0408163,EUR,-115418570752,0.16209999,41497602,59896300,0.21083,0.22368999,2048.216,0.0072258003,1672444800,1703980800,1688083200,0.301,20512999424,2.1,1:10,1561507200,-0.912,-3.551,FRA,EQUITY,G03.F,G03.F,GUNGHO ONLINE ENTMT,"GungHo Online Entertainment, Inc.",1394175600,Europe/Berlin,CEST,7200000,14.8,none,136114003968,2272.579,32500000768,845000000,6.648,6.725,126540996608,0.597,2065.154,0.12984,0.19923,58421000000,20393500672,24529999872,0.342,0.629,0.485,0.25683,0.24869,JPY,
