,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendYield,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,shortRatio,shortPercentOfFloat,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,500 Arsenal Street,Watertown,MA,02472,United States,617-648-8800,https://www.acusphere.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Acusphere, Inc. operates as a specialty pharmaceutical company that develops and commercializes cardiovascular drugs. It offers Imagify (perflubutane polymer microspheres), a cardiovascular drug that evaluates myocardial perfusion and detects coronary artery disease. It provides Imagify as an injectable suspension. The company was formerly known as Polymers For Medicine, Inc. and changed its name to Acusphere, Inc. in March 2004. Acusphere, Inc. was founded in 1993 and is based in Watertown, Massachusetts.","{'maxAge': 1, 'name': 'Dr. William I. Ramage D.Phil', 'age': 68, 'title': 'Chief Devel. Officer', 'yearBorn': 1954, 'fiscalYear': 2000, 'totalPay': 225094, 'exercisedValue': 0, 'unexercisedValue': 0}",978220800,86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0294,0.0,0.324688,40,40,0,0,0,0.0,0.0,0,0,371301,1e-06,1e-05,0.13833867,1e-05,1e-05,0.0,0.0,USD,6807005,0.0,0,6503,57181,1227830400,1230681600,0.0013,0.03,0.0015,-5.784,1230681600,1262217600,1230681600,-69421000,-0.0,1:10,1328054400,2.536,-0.21,PNK,EQUITY,ACUS,ACUS,ACUSPHERE INC,"Acusphere, Inc.",1065619800,America/New_York,EDT,-14400000,1e-06,none,16450000,3.338,-32413336,23250000,1.181,1.271,2684000,0.566,-0.70661,-31768000,0.235,0.0,0.0,-15.82414,USD,
