,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,debtToEquity,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,111 Eagle Street,Level 27,Brisbane,QLD,4000,Australia,61 7 3303 0660,https://www.solgold.com.au,Other Industrial Metals & Mining,Basic Materials,"SolGold Plc, a mineral exploration and development company, explores for and develops mineral properties in Ecuador, Australia, and Solomon Islands. The company primarily explores for copper, gold, silver, and molybdenum deposits. Its flagship project is the Alpala project that covers an area of approximately 50 square kilometers located in Imbabura province, Northern Ecuador. The company was formerly known as Solomon Gold plc and changed its name to SolGold plc in May 2012. SolGold Plc was incorporated in 2005 and is headquartered in Brisbane, Australia.",530,"{'maxAge': 1, 'name': 'Mr. Ingo  Hofmaier CFA', 'age': 46, 'title': 'Exec. Gen. Mang. of Project & Corp. Fin.', 'yearBorn': 1976, 'fiscalYear': 2022, 'totalPay': 650377, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,14.48,14.2922,14.2411,14.96,14.48,14.2922,14.2411,14.96,0.0,0.978228,-1440.0,2250344,2250344,1921610,1193899,1193899,13.9,21.4,0,0,444163680,12.955,22.6,15.342,16.6665,0.0,0.0,GBp,527924544,0.0,1602290609,3001110016,0.53577,0.12833,0.107,134.57944,1656547200,1688083200,1680220800,-16946068,-0.01,-0.01,-24.17,LSE,EQUITY,SOLG.L,SOLG.L,SOLGOLD PLC ORD 1P,SolGold Plc,1139558400,Europe/London,BST,3600000,14.4,0.59,0.59,0.59,0.59,1.5,strong_buy,1,48066084,0.016,-21842022,143701792,3.931,4.111,44.714,-0.030079998,-0.054109998,10584502,-24720636,0.0,0.0,0.0,USD,
1,111 Eagle Street,Level 27,Brisbane,QLD,4000,Australia,61 7 3303 0660,https://www.solgold.com.au,Other Industrial Metals & Mining,Basic Materials,"SolGold Plc, a mineral exploration and development company, explores for and develops mineral properties in Ecuador, Australia, and Solomon Islands. The company primarily explores for copper, gold, silver, and molybdenum deposits. Its flagship project is the Alpala project that covers an area of approximately 50 square kilometers located in Imbabura province, Northern Ecuador. The company was formerly known as Solomon Gold plc and changed its name to SolGold plc in May 2012. SolGold Plc was incorporated in 2005 and is headquartered in Brisbane, Australia.",530,"{'maxAge': 1, 'name': 'Mr. Andrew  Taunton', 'age': 67, 'title': 'VP', 'yearBorn': 1955, 'fiscalYear': 2022, 'totalPay': 531207, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,14.48,14.2922,14.2411,14.96,14.48,14.2922,14.2411,14.96,0.0,0.978228,-1440.0,2250344,2250344,1921610,1193899,1193899,13.9,21.4,0,0,444163680,12.955,22.6,15.342,16.6665,0.0,0.0,GBp,527924544,0.0,1602290609,3001110016,0.53577,0.12833,0.107,134.57944,1656547200,1688083200,1680220800,-16946068,-0.01,-0.01,-24.17,LSE,EQUITY,SOLG.L,SOLG.L,SOLGOLD PLC ORD 1P,SolGold Plc,1139558400,Europe/London,BST,3600000,14.4,0.59,0.59,0.59,0.59,1.5,strong_buy,1,48066084,0.016,-21842022,143701792,3.931,4.111,44.714,-0.030079998,-0.054109998,10584502,-24720636,0.0,0.0,0.0,USD,
2,111 Eagle Street,Level 27,Brisbane,QLD,4000,Australia,61 7 3303 0660,https://www.solgold.com.au,Other Industrial Metals & Mining,Basic Materials,"SolGold Plc, a mineral exploration and development company, explores for and develops mineral properties in Ecuador, Australia, and Solomon Islands. The company primarily explores for copper, gold, silver, and molybdenum deposits. Its flagship project is the Alpala project that covers an area of approximately 50 square kilometers located in Imbabura province, Northern Ecuador. The company was formerly known as Solomon Gold plc and changed its name to SolGold plc in May 2012. SolGold Plc was incorporated in 2005 and is headquartered in Brisbane, Australia.",530,"{'maxAge': 1, 'name': 'Mr. Scott Andrew Caldwell B.Sc., P.ENG. B.SC', 'age': 65, 'title': 'CEO & Director', 'yearBorn': 1957, 'fiscalYear': 2017, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,14.48,14.2922,14.2411,14.96,14.48,14.2922,14.2411,14.96,0.0,0.978228,-1440.0,2250344,2250344,1921610,1193899,1193899,13.9,21.4,0,0,444163680,12.955,22.6,15.342,16.6665,0.0,0.0,GBp,527924544,0.0,1602290609,3001110016,0.53577,0.12833,0.107,134.57944,1656547200,1688083200,1680220800,-16946068,-0.01,-0.01,-24.17,LSE,EQUITY,SOLG.L,SOLG.L,SOLGOLD PLC ORD 1P,SolGold Plc,1139558400,Europe/London,BST,3600000,14.4,0.59,0.59,0.59,0.59,1.5,strong_buy,1,48066084,0.016,-21842022,143701792,3.931,4.111,44.714,-0.030079998,-0.054109998,10584502,-24720636,0.0,0.0,0.0,USD,
3,111 Eagle Street,Level 27,Brisbane,QLD,4000,Australia,61 7 3303 0660,https://www.solgold.com.au,Other Industrial Metals & Mining,Basic Materials,"SolGold Plc, a mineral exploration and development company, explores for and develops mineral properties in Ecuador, Australia, and Solomon Islands. The company primarily explores for copper, gold, silver, and molybdenum deposits. Its flagship project is the Alpala project that covers an area of approximately 50 square kilometers located in Imbabura province, Northern Ecuador. The company was formerly known as Solomon Gold plc and changed its name to SolGold plc in May 2012. SolGold Plc was incorporated in 2005 and is headquartered in Brisbane, Australia.",530,"{'maxAge': 1, 'name': 'Mr. Christopher  Stackhouse B.B.A., BBA, C.A., CPA, CA, CPA', 'age': 39, 'title': 'Chief Financial Officer', 'yearBorn': 1983, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,14.48,14.2922,14.2411,14.96,14.48,14.2922,14.2411,14.96,0.0,0.978228,-1440.0,2250344,2250344,1921610,1193899,1193899,13.9,21.4,0,0,444163680,12.955,22.6,15.342,16.6665,0.0,0.0,GBp,527924544,0.0,1602290609,3001110016,0.53577,0.12833,0.107,134.57944,1656547200,1688083200,1680220800,-16946068,-0.01,-0.01,-24.17,LSE,EQUITY,SOLG.L,SOLG.L,SOLGOLD PLC ORD 1P,SolGold Plc,1139558400,Europe/London,BST,3600000,14.4,0.59,0.59,0.59,0.59,1.5,strong_buy,1,48066084,0.016,-21842022,143701792,3.931,4.111,44.714,-0.030079998,-0.054109998,10584502,-24720636,0.0,0.0,0.0,USD,
4,111 Eagle Street,Level 27,Brisbane,QLD,4000,Australia,61 7 3303 0660,https://www.solgold.com.au,Other Industrial Metals & Mining,Basic Materials,"SolGold Plc, a mineral exploration and development company, explores for and develops mineral properties in Ecuador, Australia, and Solomon Islands. The company primarily explores for copper, gold, silver, and molybdenum deposits. Its flagship project is the Alpala project that covers an area of approximately 50 square kilometers located in Imbabura province, Northern Ecuador. The company was formerly known as Solomon Gold plc and changed its name to SolGold plc in May 2012. SolGold Plc was incorporated in 2005 and is headquartered in Brisbane, Australia.",530,"{'maxAge': 1, 'name': 'Dr. Steven Lee Garwin BSc, Ph.D., MSc, MAusIMM, FSEG', 'age': 60, 'title': 'Chief Technical Advisor', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,14.48,14.2922,14.2411,14.96,14.48,14.2922,14.2411,14.96,0.0,0.978228,-1440.0,2250344,2250344,1921610,1193899,1193899,13.9,21.4,0,0,444163680,12.955,22.6,15.342,16.6665,0.0,0.0,GBp,527924544,0.0,1602290609,3001110016,0.53577,0.12833,0.107,134.57944,1656547200,1688083200,1680220800,-16946068,-0.01,-0.01,-24.17,LSE,EQUITY,SOLG.L,SOLG.L,SOLGOLD PLC ORD 1P,SolGold Plc,1139558400,Europe/London,BST,3600000,14.4,0.59,0.59,0.59,0.59,1.5,strong_buy,1,48066084,0.016,-21842022,143701792,3.931,4.111,44.714,-0.030079998,-0.054109998,10584502,-24720636,0.0,0.0,0.0,USD,
5,111 Eagle Street,Level 27,Brisbane,QLD,4000,Australia,61 7 3303 0660,https://www.solgold.com.au,Other Industrial Metals & Mining,Basic Materials,"SolGold Plc, a mineral exploration and development company, explores for and develops mineral properties in Ecuador, Australia, and Solomon Islands. The company primarily explores for copper, gold, silver, and molybdenum deposits. Its flagship project is the Alpala project that covers an area of approximately 50 square kilometers located in Imbabura province, Northern Ecuador. The company was formerly known as Solomon Gold plc and changed its name to SolGold plc in May 2012. SolGold Plc was incorporated in 2005 and is headquartered in Brisbane, Australia.",530,"{'maxAge': 1, 'name': 'Mr. Rufus  Gandhi', 'title': 'Gen. Counsel & Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,14.48,14.2922,14.2411,14.96,14.48,14.2922,14.2411,14.96,0.0,0.978228,-1440.0,2250344,2250344,1921610,1193899,1193899,13.9,21.4,0,0,444163680,12.955,22.6,15.342,16.6665,0.0,0.0,GBp,527924544,0.0,1602290609,3001110016,0.53577,0.12833,0.107,134.57944,1656547200,1688083200,1680220800,-16946068,-0.01,-0.01,-24.17,LSE,EQUITY,SOLG.L,SOLG.L,SOLGOLD PLC ORD 1P,SolGold Plc,1139558400,Europe/London,BST,3600000,14.4,0.59,0.59,0.59,0.59,1.5,strong_buy,1,48066084,0.016,-21842022,143701792,3.931,4.111,44.714,-0.030079998,-0.054109998,10584502,-24720636,0.0,0.0,0.0,USD,
6,111 Eagle Street,Level 27,Brisbane,QLD,4000,Australia,61 7 3303 0660,https://www.solgold.com.au,Other Industrial Metals & Mining,Basic Materials,"SolGold Plc, a mineral exploration and development company, explores for and develops mineral properties in Ecuador, Australia, and Solomon Islands. The company primarily explores for copper, gold, silver, and molybdenum deposits. Its flagship project is the Alpala project that covers an area of approximately 50 square kilometers located in Imbabura province, Northern Ecuador. The company was formerly known as Solomon Gold plc and changed its name to SolGold plc in May 2012. SolGold Plc was incorporated in 2005 and is headquartered in Brisbane, Australia.",530,"{'maxAge': 1, 'name': 'Mr. Santiago  Vaca', 'title': 'Chief Geologist Ecuador', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,14.48,14.2922,14.2411,14.96,14.48,14.2922,14.2411,14.96,0.0,0.978228,-1440.0,2250344,2250344,1921610,1193899,1193899,13.9,21.4,0,0,444163680,12.955,22.6,15.342,16.6665,0.0,0.0,GBp,527924544,0.0,1602290609,3001110016,0.53577,0.12833,0.107,134.57944,1656547200,1688083200,1680220800,-16946068,-0.01,-0.01,-24.17,LSE,EQUITY,SOLG.L,SOLG.L,SOLGOLD PLC ORD 1P,SolGold Plc,1139558400,Europe/London,BST,3600000,14.4,0.59,0.59,0.59,0.59,1.5,strong_buy,1,48066084,0.016,-21842022,143701792,3.931,4.111,44.714,-0.030079998,-0.054109998,10584502,-24720636,0.0,0.0,0.0,USD,
