,address1,city,state,zip,country,phone,fax,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,profitMargins,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,trailingEps,lastSplitFactor,lastSplitDate,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,recommendationKey,grossMargins,ebitdaMargins,operatingMargins,trailingPegRatio
0,One Corporate Center,Rye,NY,10580-1422,United States,914 921 5000,914 921 5118,https://www.gabelli.com/Template/fundinfo.cfm?tid=NGIzNzM=&bid=MjNhYQ==&mid=M2QyMjc=&num=MzZlNGY=&kid=Mjk3Mzk=&fid=MzdhOWM=&rid=021-=edoc_dnuf,Asset Management,Asset Management,Financial Services,Financial Services,"The Gabelli Global Small and Mid Cap Value Trust is a closed-ended equity mutual fund launched by GAMCO Investors, Inc. The fund is managed by Gabelli Funds, LLC. It invests in public equity markets across the globe. The fund seeks to invest in stocks of companies that are operating across diversified sectors. It primarily invests in value stocks of small and mid-cap companies with a market capitalization of $12 billion or less. The fund benchmarks the performance of its portfolio against the MSCI World SMID Cap Index. The Gabelli Global Small and Mid Cap Value Trust was formed on August 19, 2013 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Bruce N. Alpert CPA, CPA', 'age': 70, 'title': 'Exec. VP & Chief Operating Officer', 'yearBorn': 1952, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,10.93,10.92,10.92,10.99,10.93,10.92,10.92,10.99,0.64,0.0585,1694649600,0.3616,6.1837287,13321,13321,11474,17760,17760,10.26,11.68,1800,800,94337552,9.47,13.02,11.8228,11.7506,0.0,0.0,USD,0.0,8619080,1194,2314,1690761600,1693440000,0.0001,0.30743998,0.26528,0.14,0.0002,8619080,1.77,1035:1000,1508457600,0.033018827,0.14113986,0.16,1694649600,NYQ,EQUITY,GGZ,GGZ,Gabelli Global Small and Mid Ca,The Gabelli Global Small and Mid Cap Value Trust,1402579800,America/New_York,EDT,1edf1faa-1d7a-347b-955c-caeac6b2cd4e,finmb_246254791,-14400000,10.9452,none,0.0,0.0,0.0,
1,One Corporate Center,Rye,NY,10580-1422,United States,914 921 5000,914 921 5118,https://www.gabelli.com/Template/fundinfo.cfm?tid=NGIzNzM=&bid=MjNhYQ==&mid=M2QyMjc=&num=MzZlNGY=&kid=Mjk3Mzk=&fid=MzdhOWM=&rid=021-=edoc_dnuf,Asset Management,Asset Management,Financial Services,Financial Services,"The Gabelli Global Small and Mid Cap Value Trust is a closed-ended equity mutual fund launched by GAMCO Investors, Inc. The fund is managed by Gabelli Funds, LLC. It invests in public equity markets across the globe. The fund seeks to invest in stocks of companies that are operating across diversified sectors. It primarily invests in value stocks of small and mid-cap companies with a market capitalization of $12 billion or less. The fund benchmarks the performance of its portfolio against the MSCI World SMID Cap Index. The Gabelli Global Small and Mid Cap Value Trust was formed on August 19, 2013 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Mario Joseph Gabelli C.F.A., CFA', 'age': 79, 'title': 'Portfolio Mang.', 'yearBorn': 1943, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,10.93,10.92,10.92,10.99,10.93,10.92,10.92,10.99,0.64,0.0585,1694649600,0.3616,6.1837287,13321,13321,11474,17760,17760,10.26,11.68,1800,800,94337552,9.47,13.02,11.8228,11.7506,0.0,0.0,USD,0.0,8619080,1194,2314,1690761600,1693440000,0.0001,0.30743998,0.26528,0.14,0.0002,8619080,1.77,1035:1000,1508457600,0.033018827,0.14113986,0.16,1694649600,NYQ,EQUITY,GGZ,GGZ,Gabelli Global Small and Mid Ca,The Gabelli Global Small and Mid Cap Value Trust,1402579800,America/New_York,EDT,1edf1faa-1d7a-347b-955c-caeac6b2cd4e,finmb_246254791,-14400000,10.9452,none,0.0,0.0,0.0,
2,One Corporate Center,Rye,NY,10580-1422,United States,914 921 5000,914 921 5118,https://www.gabelli.com/Template/fundinfo.cfm?tid=NGIzNzM=&bid=MjNhYQ==&mid=M2QyMjc=&num=MzZlNGY=&kid=Mjk3Mzk=&fid=MzdhOWM=&rid=021-=edoc_dnuf,Asset Management,Asset Management,Financial Services,Financial Services,"The Gabelli Global Small and Mid Cap Value Trust is a closed-ended equity mutual fund launched by GAMCO Investors, Inc. The fund is managed by Gabelli Funds, LLC. It invests in public equity markets across the globe. The fund seeks to invest in stocks of companies that are operating across diversified sectors. It primarily invests in value stocks of small and mid-cap companies with a market capitalization of $12 billion or less. The fund benchmarks the performance of its portfolio against the MSCI World SMID Cap Index. The Gabelli Global Small and Mid Cap Value Trust was formed on August 19, 2013 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Kevin V. Dreyer', 'title': 'Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,10.93,10.92,10.92,10.99,10.93,10.92,10.92,10.99,0.64,0.0585,1694649600,0.3616,6.1837287,13321,13321,11474,17760,17760,10.26,11.68,1800,800,94337552,9.47,13.02,11.8228,11.7506,0.0,0.0,USD,0.0,8619080,1194,2314,1690761600,1693440000,0.0001,0.30743998,0.26528,0.14,0.0002,8619080,1.77,1035:1000,1508457600,0.033018827,0.14113986,0.16,1694649600,NYQ,EQUITY,GGZ,GGZ,Gabelli Global Small and Mid Ca,The Gabelli Global Small and Mid Cap Value Trust,1402579800,America/New_York,EDT,1edf1faa-1d7a-347b-955c-caeac6b2cd4e,finmb_246254791,-14400000,10.9452,none,0.0,0.0,0.0,
3,One Corporate Center,Rye,NY,10580-1422,United States,914 921 5000,914 921 5118,https://www.gabelli.com/Template/fundinfo.cfm?tid=NGIzNzM=&bid=MjNhYQ==&mid=M2QyMjc=&num=MzZlNGY=&kid=Mjk3Mzk=&fid=MzdhOWM=&rid=021-=edoc_dnuf,Asset Management,Asset Management,Financial Services,Financial Services,"The Gabelli Global Small and Mid Cap Value Trust is a closed-ended equity mutual fund launched by GAMCO Investors, Inc. The fund is managed by Gabelli Funds, LLC. It invests in public equity markets across the globe. The fund seeks to invest in stocks of companies that are operating across diversified sectors. It primarily invests in value stocks of small and mid-cap companies with a market capitalization of $12 billion or less. The fund benchmarks the performance of its portfolio against the MSCI World SMID Cap Index. The Gabelli Global Small and Mid Cap Value Trust was formed on August 19, 2013 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Christopher J. Marangi', 'age': 48, 'title': 'Portfolio Mang.', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,10.93,10.92,10.92,10.99,10.93,10.92,10.92,10.99,0.64,0.0585,1694649600,0.3616,6.1837287,13321,13321,11474,17760,17760,10.26,11.68,1800,800,94337552,9.47,13.02,11.8228,11.7506,0.0,0.0,USD,0.0,8619080,1194,2314,1690761600,1693440000,0.0001,0.30743998,0.26528,0.14,0.0002,8619080,1.77,1035:1000,1508457600,0.033018827,0.14113986,0.16,1694649600,NYQ,EQUITY,GGZ,GGZ,Gabelli Global Small and Mid Ca,The Gabelli Global Small and Mid Cap Value Trust,1402579800,America/New_York,EDT,1edf1faa-1d7a-347b-955c-caeac6b2cd4e,finmb_246254791,-14400000,10.9452,none,0.0,0.0,0.0,
4,One Corporate Center,Rye,NY,10580-1422,United States,914 921 5000,914 921 5118,https://www.gabelli.com/Template/fundinfo.cfm?tid=NGIzNzM=&bid=MjNhYQ==&mid=M2QyMjc=&num=MzZlNGY=&kid=Mjk3Mzk=&fid=MzdhOWM=&rid=021-=edoc_dnuf,Asset Management,Asset Management,Financial Services,Financial Services,"The Gabelli Global Small and Mid Cap Value Trust is a closed-ended equity mutual fund launched by GAMCO Investors, Inc. The fund is managed by Gabelli Funds, LLC. It invests in public equity markets across the globe. The fund seeks to invest in stocks of companies that are operating across diversified sectors. It primarily invests in value stocks of small and mid-cap companies with a market capitalization of $12 billion or less. The fund benchmarks the performance of its portfolio against the MSCI World SMID Cap Index. The Gabelli Global Small and Mid Cap Value Trust was formed on August 19, 2013 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Jeffrey J. Jonas Jr., C.F.A., Jr.', 'title': 'Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,10.93,10.92,10.92,10.99,10.93,10.92,10.92,10.99,0.64,0.0585,1694649600,0.3616,6.1837287,13321,13321,11474,17760,17760,10.26,11.68,1800,800,94337552,9.47,13.02,11.8228,11.7506,0.0,0.0,USD,0.0,8619080,1194,2314,1690761600,1693440000,0.0001,0.30743998,0.26528,0.14,0.0002,8619080,1.77,1035:1000,1508457600,0.033018827,0.14113986,0.16,1694649600,NYQ,EQUITY,GGZ,GGZ,Gabelli Global Small and Mid Ca,The Gabelli Global Small and Mid Cap Value Trust,1402579800,America/New_York,EDT,1edf1faa-1d7a-347b-955c-caeac6b2cd4e,finmb_246254791,-14400000,10.9452,none,0.0,0.0,0.0,
