,address1,city,state,zip,country,phone,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,returnOnAssets,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,113 Barksdale Professional Center,Newark,DE,19711,United States,450 443 1153,Travel Services,Consumer Cyclical,"W&E Source Corp. provides air ticket reservation, hotel reservation, and other travel related services in the United States. The company offers airline and cruise ticketing, customized and packaged tours, travel blogs, travel magazines, business and conference travel arrangements, car rental, and admission ticket sale services for local tourist attractions. It also sells travel related merchandise. The company was formerly known as News of China, Inc. and changed its name to W&E Source Corp. in January 2012. W&E Source Corp. was incorporated in 2005 and is based in Newark, Delaware.","{'maxAge': 1, 'name': 'Ms. Ba  Hong', 'age': 56, 'title': 'CEO, Pres, CFO & Director', 'yearBorn': 1966, 'fiscalYear': 2022, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.0,-1.165629,500,500,8,0,0,0.0,0.0,0,0,1951290,0.005,0.015,0.013656,0.008467,0.0,0.0,USD,1950468,0.0,11962663,130086000,0.90804,0.0,-0.001,1656547200,1688083200,1680220800,-87075,-0.0,PNK,EQUITY,WESC,WESC,W & E SOURCE CORP,W&E Source Corp.,1174397400,America/New_York,EDT,-14400000,0.015,none,814,0.0,0,0.006,0.006,-3.54642,22367,-75361,0.0,0.0,0.0,USD,
