,address1,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,79 Careniup Avenue,Gwelup,WA,6018,Australia,61 2 9048 8856,61 2 9993 4433,https://www.fitzroyriver.net.au,Oil & Gas E&P,Energy,"Fitzroy River Corporation Limited operates as an oil and gas, and mineral investment holding company. The company focuses on non-operational assets, such as royalties and equity investments. It holds royalty interests in various permits in Australia, the Gulf of Mexico, and New Zealand. The company was incorporated in 1996 and is based in Gwelup, Australia.","{'maxAge': 1, 'name': 'Mr. Brendon  Morton A.C.I.S., C.A.', 'title': 'Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.0715,0.0725,0.0725,0.0725,0.0715,0.0725,0.0725,0.0725,1670976000,0.0,0.811936,Infinity,5000,5000,0,0,0,0.072,0.1,1794900,1489400,9497355,0.0555,0.092,6.4815445,0.07879,0.074435,0.0,0.0,EUR,6254703,0.4795,46779816,107954000,0.66788,0.22413999,0.056,1.2946428,1656547200,1688083200,1672444800,-0.657,702610,0.0,4.269,5.662,FRA,EQUITY,KIO.F,KIO.F,FITZROY RIVER CORP.LTD,Fitzroy River Corporation Limited,1143525600,Europe/Berlin,CEST,7200000,0.0725,none,1464026,0.014,1104636,0,27.593,27.998,1465292,0.014,0.07615,0.10673001,1291092,720195,1023909,-0.665,0.341,1.0,0.75387,0.5523,AUD,
