,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Guoco Tower,"Level 19 Damansara City No. 6, Jalan Damanlela, Bukit Damansara",Kuala Lumpur,50490,Malaysia,60 3 2720 8188,60 3 2720 8106,https://www.batmalaysia.com,Tobacco,Consumer Defensive,"British American Tobacco (Malaysia) Berhad manufactures, imports, markets, and sells cigarettes, pipe tobaccos, cigars, devices, and other tobacco and nicotine products primarily in Malaysia. The company markets its products under the Dunhill, Peter Stuyvesant, Rothmans, KYO, Benson & Hedges, Lucky Strike, and glo brand names. British American Tobacco (Malaysia) Berhad was founded in 1912 and is headquartered in Kuala Lumpur, Malaysia. British American Tobacco (Malaysia) Berhad operates as a British American Tobacco Holdings Malaysia B V.",350,"{'maxAge': 1, 'name': 'Mr. Nedal Louay Salem', 'age': 52, 'title': 'MD & Non-Independent Exec. Director', 'yearBorn': 1970, 'fiscalYear': 2022, 'totalPay': 2300000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,9.75,9.78,9.57,9.8,9.75,9.78,9.57,9.8,0.75,0.0784,1691539200,1.0673001,7.47,0.815824,12.113923,11.127907,1875600,1875600,244198,454000,454000,9.57,9.6,0,0,2732521984,9.57,13.18,2.6006582,10.0826,10.82155,0.75,0.07692308,MYR,3328264192,0.21398,106025855,285529984,0.63175,0.06829,1.31,7.3053436,1672444800,1703980800,1688083200,-0.351,224830000,0.79,0.86,-20.86,3.168,9.567,KLS,EQUITY,4162.KL,4162.KL,BAT,British American Tobacco (Malaysia) Berhad,946861200,Asia/Kuala_Lumpur,MYT,28800000,9.57,14.4,8.0,10.08,10.0,3.0,hold,9,14894000,0.052,347880000,610636032,0.853,0.904,1050704000,163.293,3.68,0.16475001,0.59096,677960000,383358880,425548000,-0.351,0.064,0.60988,0.33109,0.32758,MYR,
1,Guoco Tower,"Level 19 Damansara City No. 6, Jalan Damanlela, Bukit Damansara",Kuala Lumpur,50490,Malaysia,60 3 2720 8188,60 3 2720 8106,https://www.batmalaysia.com,Tobacco,Consumer Defensive,"British American Tobacco (Malaysia) Berhad manufactures, imports, markets, and sells cigarettes, pipe tobaccos, cigars, devices, and other tobacco and nicotine products primarily in Malaysia. The company markets its products under the Dunhill, Peter Stuyvesant, Rothmans, KYO, Benson & Hedges, Lucky Strike, and glo brand names. British American Tobacco (Malaysia) Berhad was founded in 1912 and is headquartered in Kuala Lumpur, Malaysia. British American Tobacco (Malaysia) Berhad operates as a British American Tobacco Holdings Malaysia B V.",350,"{'maxAge': 1, 'name': 'Mr. Mun Seng Yong', 'age': 49, 'title': 'Fin. Director & Exec. Director', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,9.75,9.78,9.57,9.8,9.75,9.78,9.57,9.8,0.75,0.0784,1691539200,1.0673001,7.47,0.815824,12.113923,11.127907,1875600,1875600,244198,454000,454000,9.57,9.6,0,0,2732521984,9.57,13.18,2.6006582,10.0826,10.82155,0.75,0.07692308,MYR,3328264192,0.21398,106025855,285529984,0.63175,0.06829,1.31,7.3053436,1672444800,1703980800,1688083200,-0.351,224830000,0.79,0.86,-20.86,3.168,9.567,KLS,EQUITY,4162.KL,4162.KL,BAT,British American Tobacco (Malaysia) Berhad,946861200,Asia/Kuala_Lumpur,MYT,28800000,9.57,14.4,8.0,10.08,10.0,3.0,hold,9,14894000,0.052,347880000,610636032,0.853,0.904,1050704000,163.293,3.68,0.16475001,0.59096,677960000,383358880,425548000,-0.351,0.064,0.60988,0.33109,0.32758,MYR,
2,Guoco Tower,"Level 19 Damansara City No. 6, Jalan Damanlela, Bukit Damansara",Kuala Lumpur,50490,Malaysia,60 3 2720 8188,60 3 2720 8106,https://www.batmalaysia.com,Tobacco,Consumer Defensive,"British American Tobacco (Malaysia) Berhad manufactures, imports, markets, and sells cigarettes, pipe tobaccos, cigars, devices, and other tobacco and nicotine products primarily in Malaysia. The company markets its products under the Dunhill, Peter Stuyvesant, Rothmans, KYO, Benson & Hedges, Lucky Strike, and glo brand names. British American Tobacco (Malaysia) Berhad was founded in 1912 and is headquartered in Kuala Lumpur, Malaysia. British American Tobacco (Malaysia) Berhad operates as a British American Tobacco Holdings Malaysia B V.",350,"{'maxAge': 1, 'name': 'Mr. Rohan  Gnanaganesan', 'age': 46, 'title': 'Legal & Corp. Affairs Director', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,9.75,9.78,9.57,9.8,9.75,9.78,9.57,9.8,0.75,0.0784,1691539200,1.0673001,7.47,0.815824,12.113923,11.127907,1875600,1875600,244198,454000,454000,9.57,9.6,0,0,2732521984,9.57,13.18,2.6006582,10.0826,10.82155,0.75,0.07692308,MYR,3328264192,0.21398,106025855,285529984,0.63175,0.06829,1.31,7.3053436,1672444800,1703980800,1688083200,-0.351,224830000,0.79,0.86,-20.86,3.168,9.567,KLS,EQUITY,4162.KL,4162.KL,BAT,British American Tobacco (Malaysia) Berhad,946861200,Asia/Kuala_Lumpur,MYT,28800000,9.57,14.4,8.0,10.08,10.0,3.0,hold,9,14894000,0.052,347880000,610636032,0.853,0.904,1050704000,163.293,3.68,0.16475001,0.59096,677960000,383358880,425548000,-0.351,0.064,0.60988,0.33109,0.32758,MYR,
3,Guoco Tower,"Level 19 Damansara City No. 6, Jalan Damanlela, Bukit Damansara",Kuala Lumpur,50490,Malaysia,60 3 2720 8188,60 3 2720 8106,https://www.batmalaysia.com,Tobacco,Consumer Defensive,"British American Tobacco (Malaysia) Berhad manufactures, imports, markets, and sells cigarettes, pipe tobaccos, cigars, devices, and other tobacco and nicotine products primarily in Malaysia. The company markets its products under the Dunhill, Peter Stuyvesant, Rothmans, KYO, Benson & Hedges, Lucky Strike, and glo brand names. British American Tobacco (Malaysia) Berhad was founded in 1912 and is headquartered in Kuala Lumpur, Malaysia. British American Tobacco (Malaysia) Berhad operates as a British American Tobacco Holdings Malaysia B V.",350,"{'maxAge': 1, 'name': 'Ms. Adrita  Datta', 'age': 38, 'title': 'HR Director', 'yearBorn': 1984, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,9.75,9.78,9.57,9.8,9.75,9.78,9.57,9.8,0.75,0.0784,1691539200,1.0673001,7.47,0.815824,12.113923,11.127907,1875600,1875600,244198,454000,454000,9.57,9.6,0,0,2732521984,9.57,13.18,2.6006582,10.0826,10.82155,0.75,0.07692308,MYR,3328264192,0.21398,106025855,285529984,0.63175,0.06829,1.31,7.3053436,1672444800,1703980800,1688083200,-0.351,224830000,0.79,0.86,-20.86,3.168,9.567,KLS,EQUITY,4162.KL,4162.KL,BAT,British American Tobacco (Malaysia) Berhad,946861200,Asia/Kuala_Lumpur,MYT,28800000,9.57,14.4,8.0,10.08,10.0,3.0,hold,9,14894000,0.052,347880000,610636032,0.853,0.904,1050704000,163.293,3.68,0.16475001,0.59096,677960000,383358880,425548000,-0.351,0.064,0.60988,0.33109,0.32758,MYR,
4,Guoco Tower,"Level 19 Damansara City No. 6, Jalan Damanlela, Bukit Damansara",Kuala Lumpur,50490,Malaysia,60 3 2720 8188,60 3 2720 8106,https://www.batmalaysia.com,Tobacco,Consumer Defensive,"British American Tobacco (Malaysia) Berhad manufactures, imports, markets, and sells cigarettes, pipe tobaccos, cigars, devices, and other tobacco and nicotine products primarily in Malaysia. The company markets its products under the Dunhill, Peter Stuyvesant, Rothmans, KYO, Benson & Hedges, Lucky Strike, and glo brand names. British American Tobacco (Malaysia) Berhad was founded in 1912 and is headquartered in Kuala Lumpur, Malaysia. British American Tobacco (Malaysia) Berhad operates as a British American Tobacco Holdings Malaysia B V.",350,"{'maxAge': 1, 'name': 'Adiel Emir Ikram Bin Aziz Al Rahim', 'title': 'Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,9.75,9.78,9.57,9.8,9.75,9.78,9.57,9.8,0.75,0.0784,1691539200,1.0673001,7.47,0.815824,12.113923,11.127907,1875600,1875600,244198,454000,454000,9.57,9.6,0,0,2732521984,9.57,13.18,2.6006582,10.0826,10.82155,0.75,0.07692308,MYR,3328264192,0.21398,106025855,285529984,0.63175,0.06829,1.31,7.3053436,1672444800,1703980800,1688083200,-0.351,224830000,0.79,0.86,-20.86,3.168,9.567,KLS,EQUITY,4162.KL,4162.KL,BAT,British American Tobacco (Malaysia) Berhad,946861200,Asia/Kuala_Lumpur,MYT,28800000,9.57,14.4,8.0,10.08,10.0,3.0,hold,9,14894000,0.052,347880000,610636032,0.853,0.904,1050704000,163.293,3.68,0.16475001,0.59096,677960000,383358880,425548000,-0.351,0.064,0.60988,0.33109,0.32758,MYR,
