,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1066 West Hastings Street,Suite 1750,Vancouver,BC,V6E 3X1,Canada,604 633 1368,https://www.newpacificmetals.com,Other Precious Metals & Mining,Basic Materials,"New Pacific Metals Corp., together with its subsidiaries, engages in the exploration and development of mineral properties in Bolivia. It explores for silver and gold deposits. The company's flagship property is the Silver Sand property, which covers an area of 5.42 square kilometers located in the Potosí Department, in Southwestern Bolivia. The company was formerly known as New Pacific Holdings Corp. and changed its name to New Pacific Metals Corp. in July 2017. New Pacific Metals Corp. is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Dr. Rui  Feng Ph.D.', 'age': 59, 'title': 'Founder & Director', 'yearBorn': 1963, 'fiscalYear': 2022, 'totalPay': 44316, 'exercisedValue': 0, 'unexercisedValue': 0}",6,5,10,3,7,1693526400,1672444800,86400,4,2.32,2.38,2.38,2.49,2.32,2.38,2.38,2.49,0.0,1.19504,-48.8,81301,81301,125185,126050,126050,2.4,2.42,1100,800,384556192,1.86,3.04,2.3994,2.4536,0.0,0.0,USD,377320800,0.0,85626981,157604992,683675,643327,1690761600,1693440000,0.0043,0.46043,0.14696999,6.72,0.737,3.3107193,1688083200,1719705600,1688083200,-8095449,-0.05,-0.05,-52.532,ASE,EQUITY,NEWP,NEWP,New Pacific Metals Corp.,New Pacific Metals Corp.,1228314600,America/New_York,EDT,-14400000,2.44,6.0,6.0,6.0,6.0,2.0,buy,1,7126089,0.045,-7182716,0,3.23,3.23,-0.03803,-0.06859,-460901,-18029020,-5513975,0.0,0.0,0.0,USD,
1,1066 West Hastings Street,Suite 1750,Vancouver,BC,V6E 3X1,Canada,604 633 1368,https://www.newpacificmetals.com,Other Precious Metals & Mining,Basic Materials,"New Pacific Metals Corp., together with its subsidiaries, engages in the exploration and development of mineral properties in Bolivia. It explores for silver and gold deposits. The company's flagship property is the Silver Sand property, which covers an area of 5.42 square kilometers located in the Potosí Department, in Southwestern Bolivia. The company was formerly known as New Pacific Holdings Corp. and changed its name to New Pacific Metals Corp. in July 2017. New Pacific Metals Corp. is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Jalen  Yuan C.A., CPA', 'age': 42, 'title': 'Chief Financial Officer', 'yearBorn': 1980, 'fiscalYear': 2022, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",6,5,10,3,7,1693526400,1672444800,86400,4,2.32,2.38,2.38,2.49,2.32,2.38,2.38,2.49,0.0,1.19504,-48.8,81301,81301,125185,126050,126050,2.4,2.42,1100,800,384556192,1.86,3.04,2.3994,2.4536,0.0,0.0,USD,377320800,0.0,85626981,157604992,683675,643327,1690761600,1693440000,0.0043,0.46043,0.14696999,6.72,0.737,3.3107193,1688083200,1719705600,1688083200,-8095449,-0.05,-0.05,-52.532,ASE,EQUITY,NEWP,NEWP,New Pacific Metals Corp.,New Pacific Metals Corp.,1228314600,America/New_York,EDT,-14400000,2.44,6.0,6.0,6.0,6.0,2.0,buy,1,7126089,0.045,-7182716,0,3.23,3.23,-0.03803,-0.06859,-460901,-18029020,-5513975,0.0,0.0,0.0,USD,
2,1066 West Hastings Street,Suite 1750,Vancouver,BC,V6E 3X1,Canada,604 633 1368,https://www.newpacificmetals.com,Other Precious Metals & Mining,Basic Materials,"New Pacific Metals Corp., together with its subsidiaries, engages in the exploration and development of mineral properties in Bolivia. It explores for silver and gold deposits. The company's flagship property is the Silver Sand property, which covers an area of 5.42 square kilometers located in the Potosí Department, in Southwestern Bolivia. The company was formerly known as New Pacific Holdings Corp. and changed its name to New Pacific Metals Corp. in July 2017. New Pacific Metals Corp. is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Yongming  Zhang M.Eng, M.Sc., M.Sci, P.Geo.', 'title': 'VP of Exploration', 'fiscalYear': 2022, 'totalPay': 268717, 'exercisedValue': 0, 'unexercisedValue': 0}",6,5,10,3,7,1693526400,1672444800,86400,4,2.32,2.38,2.38,2.49,2.32,2.38,2.38,2.49,0.0,1.19504,-48.8,81301,81301,125185,126050,126050,2.4,2.42,1100,800,384556192,1.86,3.04,2.3994,2.4536,0.0,0.0,USD,377320800,0.0,85626981,157604992,683675,643327,1690761600,1693440000,0.0043,0.46043,0.14696999,6.72,0.737,3.3107193,1688083200,1719705600,1688083200,-8095449,-0.05,-0.05,-52.532,ASE,EQUITY,NEWP,NEWP,New Pacific Metals Corp.,New Pacific Metals Corp.,1228314600,America/New_York,EDT,-14400000,2.44,6.0,6.0,6.0,6.0,2.0,buy,1,7126089,0.045,-7182716,0,3.23,3.23,-0.03803,-0.06859,-460901,-18029020,-5513975,0.0,0.0,0.0,USD,
3,1066 West Hastings Street,Suite 1750,Vancouver,BC,V6E 3X1,Canada,604 633 1368,https://www.newpacificmetals.com,Other Precious Metals & Mining,Basic Materials,"New Pacific Metals Corp., together with its subsidiaries, engages in the exploration and development of mineral properties in Bolivia. It explores for silver and gold deposits. The company's flagship property is the Silver Sand property, which covers an area of 5.42 square kilometers located in the Potosí Department, in Southwestern Bolivia. The company was formerly known as New Pacific Holdings Corp. and changed its name to New Pacific Metals Corp. in July 2017. New Pacific Metals Corp. is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Xiangdong  Jiang', 'title': 'VP of Devel.', 'fiscalYear': 2022, 'totalPay': 207773, 'exercisedValue': 0, 'unexercisedValue': 0}",6,5,10,3,7,1693526400,1672444800,86400,4,2.32,2.38,2.38,2.49,2.32,2.38,2.38,2.49,0.0,1.19504,-48.8,81301,81301,125185,126050,126050,2.4,2.42,1100,800,384556192,1.86,3.04,2.3994,2.4536,0.0,0.0,USD,377320800,0.0,85626981,157604992,683675,643327,1690761600,1693440000,0.0043,0.46043,0.14696999,6.72,0.737,3.3107193,1688083200,1719705600,1688083200,-8095449,-0.05,-0.05,-52.532,ASE,EQUITY,NEWP,NEWP,New Pacific Metals Corp.,New Pacific Metals Corp.,1228314600,America/New_York,EDT,-14400000,2.44,6.0,6.0,6.0,6.0,2.0,buy,1,7126089,0.045,-7182716,0,3.23,3.23,-0.03803,-0.06859,-460901,-18029020,-5513975,0.0,0.0,0.0,USD,
4,1066 West Hastings Street,Suite 1750,Vancouver,BC,V6E 3X1,Canada,604 633 1368,https://www.newpacificmetals.com,Other Precious Metals & Mining,Basic Materials,"New Pacific Metals Corp., together with its subsidiaries, engages in the exploration and development of mineral properties in Bolivia. It explores for silver and gold deposits. The company's flagship property is the Silver Sand property, which covers an area of 5.42 square kilometers located in the Potosí Department, in Southwestern Bolivia. The company was formerly known as New Pacific Holdings Corp. and changed its name to New Pacific Metals Corp. in July 2017. New Pacific Metals Corp. is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Carolina  Ordonez', 'title': 'VP of Corp. Affairs', 'fiscalYear': 2022, 'totalPay': 88354, 'exercisedValue': 0, 'unexercisedValue': 0}",6,5,10,3,7,1693526400,1672444800,86400,4,2.32,2.38,2.38,2.49,2.32,2.38,2.38,2.49,0.0,1.19504,-48.8,81301,81301,125185,126050,126050,2.4,2.42,1100,800,384556192,1.86,3.04,2.3994,2.4536,0.0,0.0,USD,377320800,0.0,85626981,157604992,683675,643327,1690761600,1693440000,0.0043,0.46043,0.14696999,6.72,0.737,3.3107193,1688083200,1719705600,1688083200,-8095449,-0.05,-0.05,-52.532,ASE,EQUITY,NEWP,NEWP,New Pacific Metals Corp.,New Pacific Metals Corp.,1228314600,America/New_York,EDT,-14400000,2.44,6.0,6.0,6.0,6.0,2.0,buy,1,7126089,0.045,-7182716,0,3.23,3.23,-0.03803,-0.06859,-460901,-18029020,-5513975,0.0,0.0,0.0,USD,
5,1066 West Hastings Street,Suite 1750,Vancouver,BC,V6E 3X1,Canada,604 633 1368,https://www.newpacificmetals.com,Other Precious Metals & Mining,Basic Materials,"New Pacific Metals Corp., together with its subsidiaries, engages in the exploration and development of mineral properties in Bolivia. It explores for silver and gold deposits. The company's flagship property is the Silver Sand property, which covers an area of 5.42 square kilometers located in the Potosí Department, in Southwestern Bolivia. The company was formerly known as New Pacific Holdings Corp. and changed its name to New Pacific Metals Corp. in July 2017. New Pacific Metals Corp. is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Andrew  Williams', 'title': 'Chief Exec. Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",6,5,10,3,7,1693526400,1672444800,86400,4,2.32,2.38,2.38,2.49,2.32,2.38,2.38,2.49,0.0,1.19504,-48.8,81301,81301,125185,126050,126050,2.4,2.42,1100,800,384556192,1.86,3.04,2.3994,2.4536,0.0,0.0,USD,377320800,0.0,85626981,157604992,683675,643327,1690761600,1693440000,0.0043,0.46043,0.14696999,6.72,0.737,3.3107193,1688083200,1719705600,1688083200,-8095449,-0.05,-0.05,-52.532,ASE,EQUITY,NEWP,NEWP,New Pacific Metals Corp.,New Pacific Metals Corp.,1228314600,America/New_York,EDT,-14400000,2.44,6.0,6.0,6.0,6.0,2.0,buy,1,7126089,0.045,-7182716,0,3.23,3.23,-0.03803,-0.06859,-460901,-18029020,-5513975,0.0,0.0,0.0,USD,
6,1066 West Hastings Street,Suite 1750,Vancouver,BC,V6E 3X1,Canada,604 633 1368,https://www.newpacificmetals.com,Other Precious Metals & Mining,Basic Materials,"New Pacific Metals Corp., together with its subsidiaries, engages in the exploration and development of mineral properties in Bolivia. It explores for silver and gold deposits. The company's flagship property is the Silver Sand property, which covers an area of 5.42 square kilometers located in the Potosí Department, in Southwestern Bolivia. The company was formerly known as New Pacific Holdings Corp. and changed its name to New Pacific Metals Corp. in July 2017. New Pacific Metals Corp. is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Dustin Simon VanDoorselaere B.E., B.Sc.', 'title': 'VP of Operations', 'exercisedValue': 0, 'unexercisedValue': 0}",6,5,10,3,7,1693526400,1672444800,86400,4,2.32,2.38,2.38,2.49,2.32,2.38,2.38,2.49,0.0,1.19504,-48.8,81301,81301,125185,126050,126050,2.4,2.42,1100,800,384556192,1.86,3.04,2.3994,2.4536,0.0,0.0,USD,377320800,0.0,85626981,157604992,683675,643327,1690761600,1693440000,0.0043,0.46043,0.14696999,6.72,0.737,3.3107193,1688083200,1719705600,1688083200,-8095449,-0.05,-0.05,-52.532,ASE,EQUITY,NEWP,NEWP,New Pacific Metals Corp.,New Pacific Metals Corp.,1228314600,America/New_York,EDT,-14400000,2.44,6.0,6.0,6.0,6.0,2.0,buy,1,7126089,0.045,-7182716,0,3.23,3.23,-0.03803,-0.06859,-460901,-18029020,-5513975,0.0,0.0,0.0,USD,
