,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Saray Mh. Dr. Adnan Buyukdeniz Cad. No:4/2 Cessas Plaza,Floor:3 D:7 Umraniye,Istanbul,34676,Turkey,90 216 970 57 57,90 216 557 57 07 61,https://hedefgirisim.com.tr,Asset Management,Financial Services,"Hedef Girisim Sermayesi Yatirim Ortakligi A.S. is a venture capital and private equity firm specializing in seed/startup, middle market in growth capital companies. It prefers to invest in materials, industrials, consumer discretionary, financials, capital markets, insurance, information technology, communication services, SaaS, real sector, fintech, software, gaming, real estate, agriculture and food, marketing, press and publishing, education, logistics, medical health products, polycarbonate, polymer, plastic, and plastic-like products, blockchain, crypto and SaaS. The firm prefers to invest in Africa/Middle East with a focus on Turkey. Hedef Girisim Sermayesi Yatirim Ortakligi A.S. is based in Istanbul, Turkey.",18,"{'maxAge': 1, 'name': 'Mr. Süleyman  Arpaslan', 'title': 'Director of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,2.0,2.01,1.95,2.06,2.0,2.01,1.95,2.06,1526515200,0.0,2.6493506,57249925,57249925,32042064,41052626,41052626,2.03,2.04,0,0,1152599936,1.133185,2.513716,2.7206626,1.8936441,1.676716,0.0,0.0,TRY,1036815936,1.0555,445310391,565000000,0.0,0.29589,2.082,0.97982705,1672444800,1703980800,1688083200,447161152,0.77,135:100,1621814400,2.447,2.402,IST,EQUITY,HDFGS.IS,HDFGS.IS,HEDEF GIRISIM,Hedef Girisim Sermayesi Yatirim Ortakligi A.S.,1422948600,Europe/Istanbul,TRT,10800000,2.04,none,122338440,0.217,431695936,904417,202.05,226.762,423646784,0.088,1.111,0.34739,0.57711,627443421,226330176,-56591888,1.0,1.019,1.01861,TRY,
