,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1331 Gemini Street,Suite 250,Houston,TX,77058,United States,866 660 8156,https://www.vertexenergy.com,Oil & Gas Refining & Marketing,Energy,"Vertex Energy, Inc., an energy transition company that focuses on the production and distribution of conventional and alternative fuels. It engages in refining and distributing petroleum products comprising the mobile refinery and related operations. The company also sells ferrous and non-ferrous recyclable metal products, and markets Group III base oils and other petroleum-based products, as well as provides transportation and marine salvage services. Vertex Energy, Inc. was founded in 2001 and is headquartered in Houston, Texas.",497,"{'maxAge': 1, 'name': 'Mr. Benjamin P. Cowart', 'age': 53, 'title': 'Founder, Chairman, CEO & Pres', 'yearBorn': 1969, 'fiscalYear': 2022, 'totalPay': 1305927, 'exercisedValue': 0, 'unexercisedValue': 2199482}",9,8,5,3,6,1693526400,1672444800,86400,2,5.23,5.24,5.08,5.31,5.23,5.24,5.08,5.31,0.0,2.030082,8.728814,2535810,2535810,2433691,2360030,2360030,5.13,5.19,2200,1300,480447616,3.91,11.2,0.15429406,5.1442,6.770925,0.0,0.0,USD,901073600,0.01258,82248893,93290800,15403270,18173171,1690761600,1693440000,0.16510001,0.123050004,0.41041002,6.63,0.2013,2.557,2.014079,1672444800,1703980800,1688083200,-18197000,-0.07,0.59,-0.79,1:10,1241395200,0.289,11.976,NCM,EQUITY,VTNR,VTNR,"Vertex Energy, Inc","Vertex Energy, Inc.",719674200,America/New_York,EDT,-14400000,5.15,10.0,6.0,7.92,8.0,2.3,buy,6,48532000,0.52,75237000,466105984,0.292,1.091,3113843968,193.012,40.617,0.041840002,-0.10865,193439000,178038368,122553000,-0.286,0.07537,0.02416,0.016619999,USD,
1,1331 Gemini Street,Suite 250,Houston,TX,77058,United States,866 660 8156,https://www.vertexenergy.com,Oil & Gas Refining & Marketing,Energy,"Vertex Energy, Inc., an energy transition company that focuses on the production and distribution of conventional and alternative fuels. It engages in refining and distributing petroleum products comprising the mobile refinery and related operations. The company also sells ferrous and non-ferrous recyclable metal products, and markets Group III base oils and other petroleum-based products, as well as provides transportation and marine salvage services. Vertex Energy, Inc. was founded in 2001 and is headquartered in Houston, Texas.",497,"{'maxAge': 1, 'name': 'Mr. Christopher  Carlson', 'age': 49, 'title': 'Chief Financial Officer', 'yearBorn': 1973, 'fiscalYear': 2022, 'totalPay': 809461, 'exercisedValue': 0, 'unexercisedValue': 2652016}",9,8,5,3,6,1693526400,1672444800,86400,2,5.23,5.24,5.08,5.31,5.23,5.24,5.08,5.31,0.0,2.030082,8.728814,2535810,2535810,2433691,2360030,2360030,5.13,5.19,2200,1300,480447616,3.91,11.2,0.15429406,5.1442,6.770925,0.0,0.0,USD,901073600,0.01258,82248893,93290800,15403270,18173171,1690761600,1693440000,0.16510001,0.123050004,0.41041002,6.63,0.2013,2.557,2.014079,1672444800,1703980800,1688083200,-18197000,-0.07,0.59,-0.79,1:10,1241395200,0.289,11.976,NCM,EQUITY,VTNR,VTNR,"Vertex Energy, Inc","Vertex Energy, Inc.",719674200,America/New_York,EDT,-14400000,5.15,10.0,6.0,7.92,8.0,2.3,buy,6,48532000,0.52,75237000,466105984,0.292,1.091,3113843968,193.012,40.617,0.041840002,-0.10865,193439000,178038368,122553000,-0.286,0.07537,0.02416,0.016619999,USD,
2,1331 Gemini Street,Suite 250,Houston,TX,77058,United States,866 660 8156,https://www.vertexenergy.com,Oil & Gas Refining & Marketing,Energy,"Vertex Energy, Inc., an energy transition company that focuses on the production and distribution of conventional and alternative fuels. It engages in refining and distributing petroleum products comprising the mobile refinery and related operations. The company also sells ferrous and non-ferrous recyclable metal products, and markets Group III base oils and other petroleum-based products, as well as provides transportation and marine salvage services. Vertex Energy, Inc. was founded in 2001 and is headquartered in Houston, Texas.",497,"{'maxAge': 1, 'name': 'Mr. James Gary Rhame', 'age': 62, 'title': 'Chief Operating Officer', 'yearBorn': 1960, 'fiscalYear': 2022, 'totalPay': 818110, 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,5,3,6,1693526400,1672444800,86400,2,5.23,5.24,5.08,5.31,5.23,5.24,5.08,5.31,0.0,2.030082,8.728814,2535810,2535810,2433691,2360030,2360030,5.13,5.19,2200,1300,480447616,3.91,11.2,0.15429406,5.1442,6.770925,0.0,0.0,USD,901073600,0.01258,82248893,93290800,15403270,18173171,1690761600,1693440000,0.16510001,0.123050004,0.41041002,6.63,0.2013,2.557,2.014079,1672444800,1703980800,1688083200,-18197000,-0.07,0.59,-0.79,1:10,1241395200,0.289,11.976,NCM,EQUITY,VTNR,VTNR,"Vertex Energy, Inc","Vertex Energy, Inc.",719674200,America/New_York,EDT,-14400000,5.15,10.0,6.0,7.92,8.0,2.3,buy,6,48532000,0.52,75237000,466105984,0.292,1.091,3113843968,193.012,40.617,0.041840002,-0.10865,193439000,178038368,122553000,-0.286,0.07537,0.02416,0.016619999,USD,
3,1331 Gemini Street,Suite 250,Houston,TX,77058,United States,866 660 8156,https://www.vertexenergy.com,Oil & Gas Refining & Marketing,Energy,"Vertex Energy, Inc., an energy transition company that focuses on the production and distribution of conventional and alternative fuels. It engages in refining and distributing petroleum products comprising the mobile refinery and related operations. The company also sells ferrous and non-ferrous recyclable metal products, and markets Group III base oils and other petroleum-based products, as well as provides transportation and marine salvage services. Vertex Energy, Inc. was founded in 2001 and is headquartered in Houston, Texas.",497,"{'maxAge': 1, 'name': 'Mr. James Paul Gregory Esq.', 'age': 72, 'title': 'Gen. Counsel & Sec.', 'yearBorn': 1950, 'fiscalYear': 2022, 'totalPay': 128125, 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,5,3,6,1693526400,1672444800,86400,2,5.23,5.24,5.08,5.31,5.23,5.24,5.08,5.31,0.0,2.030082,8.728814,2535810,2535810,2433691,2360030,2360030,5.13,5.19,2200,1300,480447616,3.91,11.2,0.15429406,5.1442,6.770925,0.0,0.0,USD,901073600,0.01258,82248893,93290800,15403270,18173171,1690761600,1693440000,0.16510001,0.123050004,0.41041002,6.63,0.2013,2.557,2.014079,1672444800,1703980800,1688083200,-18197000,-0.07,0.59,-0.79,1:10,1241395200,0.289,11.976,NCM,EQUITY,VTNR,VTNR,"Vertex Energy, Inc","Vertex Energy, Inc.",719674200,America/New_York,EDT,-14400000,5.15,10.0,6.0,7.92,8.0,2.3,buy,6,48532000,0.52,75237000,466105984,0.292,1.091,3113843968,193.012,40.617,0.041840002,-0.10865,193439000,178038368,122553000,-0.286,0.07537,0.02416,0.016619999,USD,
4,1331 Gemini Street,Suite 250,Houston,TX,77058,United States,866 660 8156,https://www.vertexenergy.com,Oil & Gas Refining & Marketing,Energy,"Vertex Energy, Inc., an energy transition company that focuses on the production and distribution of conventional and alternative fuels. It engages in refining and distributing petroleum products comprising the mobile refinery and related operations. The company also sells ferrous and non-ferrous recyclable metal products, and markets Group III base oils and other petroleum-based products, as well as provides transportation and marine salvage services. Vertex Energy, Inc. was founded in 2001 and is headquartered in Houston, Texas.",497,"{'maxAge': 1, 'name': 'Mr. Alvaro  Ruiz', 'age': 53, 'title': 'Chief Strategy Officer', 'yearBorn': 1969, 'fiscalYear': 2022, 'totalPay': 1608192, 'exercisedValue': 491937, 'unexercisedValue': 0}",9,8,5,3,6,1693526400,1672444800,86400,2,5.23,5.24,5.08,5.31,5.23,5.24,5.08,5.31,0.0,2.030082,8.728814,2535810,2535810,2433691,2360030,2360030,5.13,5.19,2200,1300,480447616,3.91,11.2,0.15429406,5.1442,6.770925,0.0,0.0,USD,901073600,0.01258,82248893,93290800,15403270,18173171,1690761600,1693440000,0.16510001,0.123050004,0.41041002,6.63,0.2013,2.557,2.014079,1672444800,1703980800,1688083200,-18197000,-0.07,0.59,-0.79,1:10,1241395200,0.289,11.976,NCM,EQUITY,VTNR,VTNR,"Vertex Energy, Inc","Vertex Energy, Inc.",719674200,America/New_York,EDT,-14400000,5.15,10.0,6.0,7.92,8.0,2.3,buy,6,48532000,0.52,75237000,466105984,0.292,1.091,3113843968,193.012,40.617,0.041840002,-0.10865,193439000,178038368,122553000,-0.286,0.07537,0.02416,0.016619999,USD,
5,1331 Gemini Street,Suite 250,Houston,TX,77058,United States,866 660 8156,https://www.vertexenergy.com,Oil & Gas Refining & Marketing,Energy,"Vertex Energy, Inc., an energy transition company that focuses on the production and distribution of conventional and alternative fuels. It engages in refining and distributing petroleum products comprising the mobile refinery and related operations. The company also sells ferrous and non-ferrous recyclable metal products, and markets Group III base oils and other petroleum-based products, as well as provides transportation and marine salvage services. Vertex Energy, Inc. was founded in 2001 and is headquartered in Houston, Texas.",497,"{'maxAge': 1, 'name': 'Mr. Bart  Rice', 'title': 'Exec. VP', 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,5,3,6,1693526400,1672444800,86400,2,5.23,5.24,5.08,5.31,5.23,5.24,5.08,5.31,0.0,2.030082,8.728814,2535810,2535810,2433691,2360030,2360030,5.13,5.19,2200,1300,480447616,3.91,11.2,0.15429406,5.1442,6.770925,0.0,0.0,USD,901073600,0.01258,82248893,93290800,15403270,18173171,1690761600,1693440000,0.16510001,0.123050004,0.41041002,6.63,0.2013,2.557,2.014079,1672444800,1703980800,1688083200,-18197000,-0.07,0.59,-0.79,1:10,1241395200,0.289,11.976,NCM,EQUITY,VTNR,VTNR,"Vertex Energy, Inc","Vertex Energy, Inc.",719674200,America/New_York,EDT,-14400000,5.15,10.0,6.0,7.92,8.0,2.3,buy,6,48532000,0.52,75237000,466105984,0.292,1.091,3113843968,193.012,40.617,0.041840002,-0.10865,193439000,178038368,122553000,-0.286,0.07537,0.02416,0.016619999,USD,
6,1331 Gemini Street,Suite 250,Houston,TX,77058,United States,866 660 8156,https://www.vertexenergy.com,Oil & Gas Refining & Marketing,Energy,"Vertex Energy, Inc., an energy transition company that focuses on the production and distribution of conventional and alternative fuels. It engages in refining and distributing petroleum products comprising the mobile refinery and related operations. The company also sells ferrous and non-ferrous recyclable metal products, and markets Group III base oils and other petroleum-based products, as well as provides transportation and marine salvage services. Vertex Energy, Inc. was founded in 2001 and is headquartered in Houston, Texas.",497,"{'maxAge': 1, 'name': 'Mr. Douglas S. Haugh', 'age': 51, 'title': 'Chief Commercial Officer', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,5,3,6,1693526400,1672444800,86400,2,5.23,5.24,5.08,5.31,5.23,5.24,5.08,5.31,0.0,2.030082,8.728814,2535810,2535810,2433691,2360030,2360030,5.13,5.19,2200,1300,480447616,3.91,11.2,0.15429406,5.1442,6.770925,0.0,0.0,USD,901073600,0.01258,82248893,93290800,15403270,18173171,1690761600,1693440000,0.16510001,0.123050004,0.41041002,6.63,0.2013,2.557,2.014079,1672444800,1703980800,1688083200,-18197000,-0.07,0.59,-0.79,1:10,1241395200,0.289,11.976,NCM,EQUITY,VTNR,VTNR,"Vertex Energy, Inc","Vertex Energy, Inc.",719674200,America/New_York,EDT,-14400000,5.15,10.0,6.0,7.92,8.0,2.3,buy,6,48532000,0.52,75237000,466105984,0.292,1.091,3113843968,193.012,40.617,0.041840002,-0.10865,193439000,178038368,122553000,-0.286,0.07537,0.02416,0.016619999,USD,
7,1331 Gemini Street,Suite 250,Houston,TX,77058,United States,866 660 8156,https://www.vertexenergy.com,Oil & Gas Refining & Marketing,Energy,"Vertex Energy, Inc., an energy transition company that focuses on the production and distribution of conventional and alternative fuels. It engages in refining and distributing petroleum products comprising the mobile refinery and related operations. The company also sells ferrous and non-ferrous recyclable metal products, and markets Group III base oils and other petroleum-based products, as well as provides transportation and marine salvage services. Vertex Energy, Inc. was founded in 2001 and is headquartered in Houston, Texas.",497,"{'maxAge': 1, 'name': 'John  Ragozzino Jr., C.F.A.', 'title': 'Investor Relations Contact', 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,5,3,6,1693526400,1672444800,86400,2,5.23,5.24,5.08,5.31,5.23,5.24,5.08,5.31,0.0,2.030082,8.728814,2535810,2535810,2433691,2360030,2360030,5.13,5.19,2200,1300,480447616,3.91,11.2,0.15429406,5.1442,6.770925,0.0,0.0,USD,901073600,0.01258,82248893,93290800,15403270,18173171,1690761600,1693440000,0.16510001,0.123050004,0.41041002,6.63,0.2013,2.557,2.014079,1672444800,1703980800,1688083200,-18197000,-0.07,0.59,-0.79,1:10,1241395200,0.289,11.976,NCM,EQUITY,VTNR,VTNR,"Vertex Energy, Inc","Vertex Energy, Inc.",719674200,America/New_York,EDT,-14400000,5.15,10.0,6.0,7.92,8.0,2.3,buy,6,48532000,0.52,75237000,466105984,0.292,1.091,3113843968,193.012,40.617,0.041840002,-0.10865,193439000,178038368,122553000,-0.286,0.07537,0.02416,0.016619999,USD,
