,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Hausvogteiplatz 12,Berlin,10117,Germany,49 800 854 00 00,49 30 2430 3123,https://www.wcm.de,Real Estate—Development,Real Estate,"WCM Beteiligungs- und Grundbesitz-AG is a real estate investment firm. It previously operated as an international industrial company. WCM Beteiligungs- und Grundbesitz-AG was founded in 1766 and is based in Frankfurt am Main, Germany.","{'maxAge': 1, 'name': 'Mr. Armin  Hei\xadden\xadre\xadich', 'title': 'Mem\xadber of the Man\xadage\xadment Board', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.95,1.92,1.92,1.92,1.95,1.92,1.92,1.92,0.93,0.47689998,1688601600,0.983108,8.0,1037,1037,103,106,106,1.86,1.95,292800,291400,288927360,1.87,4.1,2.2826214,2.212,2.9525,0.93,0.47692308,EUR,233246992,-0.08809,3476153,150483008,0.9761,0.00017999999,2.659,0.722076,1672444800,1703980800,1688083200,-11150000,-0.08,0.24,1:20,1378166400,1.843,57.72,FRA,EQUITY,WCMK.F,WCMK.F,WCM BET.GRD.AG  O.N.,WCM Beteiligungs- und Grundbesitz-AG,946882800,Europe/Berlin,CEST,7200000,1.92,none,55680000,0.37,4041000,0,8.955,12.489,126577000,0.238,0.841,0.00513,-0.02703,17004000,6530125,-6923000,0.519,0.05114,0.03192,0.03165,EUR,
1,Hausvogteiplatz 12,Berlin,10117,Germany,49 800 854 00 00,49 30 2430 3123,https://www.wcm.de,Real Estate—Development,Real Estate,"WCM Beteiligungs- und Grundbesitz-AG is a real estate investment firm. It previously operated as an international industrial company. WCM Beteiligungs- und Grundbesitz-AG was founded in 1766 and is based in Frankfurt am Main, Germany.","{'maxAge': 1, 'name': 'Mr. Dvir  Wolf', 'title': 'Member of the Management Board', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.95,1.92,1.92,1.92,1.95,1.92,1.92,1.92,0.93,0.47689998,1688601600,0.983108,8.0,1037,1037,103,106,106,1.86,1.95,292800,291400,288927360,1.87,4.1,2.2826214,2.212,2.9525,0.93,0.47692308,EUR,233246992,-0.08809,3476153,150483008,0.9761,0.00017999999,2.659,0.722076,1672444800,1703980800,1688083200,-11150000,-0.08,0.24,1:20,1378166400,1.843,57.72,FRA,EQUITY,WCMK.F,WCMK.F,WCM BET.GRD.AG  O.N.,WCM Beteiligungs- und Grundbesitz-AG,946882800,Europe/Berlin,CEST,7200000,1.92,none,55680000,0.37,4041000,0,8.955,12.489,126577000,0.238,0.841,0.00513,-0.02703,17004000,6530125,-6923000,0.519,0.05114,0.03192,0.03165,EUR,
2,Hausvogteiplatz 12,Berlin,10117,Germany,49 800 854 00 00,49 30 2430 3123,https://www.wcm.de,Real Estate—Development,Real Estate,"WCM Beteiligungs- und Grundbesitz-AG is a real estate investment firm. It previously operated as an international industrial company. WCM Beteiligungs- und Grundbesitz-AG was founded in 1766 and is based in Frankfurt am Main, Germany.","{'maxAge': 1, 'name': 'Mr. Max  Bensel', 'age': 54, 'title': 'Head of Fin. & Tax', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.95,1.92,1.92,1.92,1.95,1.92,1.92,1.92,0.93,0.47689998,1688601600,0.983108,8.0,1037,1037,103,106,106,1.86,1.95,292800,291400,288927360,1.87,4.1,2.2826214,2.212,2.9525,0.93,0.47692308,EUR,233246992,-0.08809,3476153,150483008,0.9761,0.00017999999,2.659,0.722076,1672444800,1703980800,1688083200,-11150000,-0.08,0.24,1:20,1378166400,1.843,57.72,FRA,EQUITY,WCMK.F,WCMK.F,WCM BET.GRD.AG  O.N.,WCM Beteiligungs- und Grundbesitz-AG,946882800,Europe/Berlin,CEST,7200000,1.92,none,55680000,0.37,4041000,0,8.955,12.489,126577000,0.238,0.841,0.00513,-0.02703,17004000,6530125,-6923000,0.519,0.05114,0.03192,0.03165,EUR,
3,Hausvogteiplatz 12,Berlin,10117,Germany,49 800 854 00 00,49 30 2430 3123,https://www.wcm.de,Real Estate—Development,Real Estate,"WCM Beteiligungs- und Grundbesitz-AG is a real estate investment firm. It previously operated as an international industrial company. WCM Beteiligungs- und Grundbesitz-AG was founded in 1766 and is based in Frankfurt am Main, Germany.","{'maxAge': 1, 'name': 'Mr. Ivo Joachim Mokroß', 'age': 60, 'title': 'Head of Asset Management', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.95,1.92,1.92,1.92,1.95,1.92,1.92,1.92,0.93,0.47689998,1688601600,0.983108,8.0,1037,1037,103,106,106,1.86,1.95,292800,291400,288927360,1.87,4.1,2.2826214,2.212,2.9525,0.93,0.47692308,EUR,233246992,-0.08809,3476153,150483008,0.9761,0.00017999999,2.659,0.722076,1672444800,1703980800,1688083200,-11150000,-0.08,0.24,1:20,1378166400,1.843,57.72,FRA,EQUITY,WCMK.F,WCMK.F,WCM BET.GRD.AG  O.N.,WCM Beteiligungs- und Grundbesitz-AG,946882800,Europe/Berlin,CEST,7200000,1.92,none,55680000,0.37,4041000,0,8.955,12.489,126577000,0.238,0.841,0.00513,-0.02703,17004000,6530125,-6923000,0.519,0.05114,0.03192,0.03165,EUR,
