,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,debtToEquity,revenuePerShare,grossProfits,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"405-406, Kewal Industrial Estate",Senapati Bapat Marg Lower Parel (West),Mumbai,400013,India,91 22 6660 7965,91 22 6660 7970,https://www.banggroup.com,Apparel Manufacturing,Consumer Cyclical,"Bang Overseas Limited, together with its subsidiaries, manufactures and trades in textile and textile products in India and internationally. It offers men's formal and casual wear under the Thomas Scott, Italian Gold, Hammersmith, Bang & Scott, Bang Europa, and FCC brand names. The company was incorporated in 1992 and is headquartered in Mumbai, India.",349,"{'maxAge': 1, 'name': 'Mr. Brijgopal Balaram Bang', 'age': 55, 'title': 'Chairman & MD', 'yearBorn': 1967, 'fiscalYear': 2023, 'totalPay': 4392000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,48.17,48.0,47.5,48.3,48.17,48.0,47.5,48.3,0.0,0.026595,910,910,6720,6360,6360,47.29,47.61,0,0,644099968,32.55,61.0,0.53223926,44.747,43.3089,0.0,0.0,INR,831216128,-0.00819,3242163,13560000,0.75049,0.0,96.724,0.49108806,1680220800,1711843200,1688083200,-9915000,-0.72,0.687,438.001,BSE,EQUITY,BANG.BO,BANG.BO,BANG OVERSEAS LTD.,Bang Overseas Limited,1203479100,Asia/Kolkata,IST,19800000,47.5,none,143872992,10.614,1897750,331238016,1210169984,33.906,89.383,246730000,0.133,0.20392999,0.0015700001,-0.0092,INR,
1,"405-406, Kewal Industrial Estate",Senapati Bapat Marg Lower Parel (West),Mumbai,400013,India,91 22 6660 7965,91 22 6660 7970,https://www.banggroup.com,Apparel Manufacturing,Consumer Cyclical,"Bang Overseas Limited, together with its subsidiaries, manufactures and trades in textile and textile products in India and internationally. It offers men's formal and casual wear under the Thomas Scott, Italian Gold, Hammersmith, Bang & Scott, Bang Europa, and FCC brand names. The company was incorporated in 1992 and is headquartered in Mumbai, India.",349,"{'maxAge': 1, 'name': 'Mr. Jaydas Tulshiram Dighe B.Com', 'age': 49, 'title': 'Chief Financial Officer', 'yearBorn': 1973, 'fiscalYear': 2023, 'totalPay': 1084000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,48.17,48.0,47.5,48.3,48.17,48.0,47.5,48.3,0.0,0.026595,910,910,6720,6360,6360,47.29,47.61,0,0,644099968,32.55,61.0,0.53223926,44.747,43.3089,0.0,0.0,INR,831216128,-0.00819,3242163,13560000,0.75049,0.0,96.724,0.49108806,1680220800,1711843200,1688083200,-9915000,-0.72,0.687,438.001,BSE,EQUITY,BANG.BO,BANG.BO,BANG OVERSEAS LTD.,Bang Overseas Limited,1203479100,Asia/Kolkata,IST,19800000,47.5,none,143872992,10.614,1897750,331238016,1210169984,33.906,89.383,246730000,0.133,0.20392999,0.0015700001,-0.0092,INR,
2,"405-406, Kewal Industrial Estate",Senapati Bapat Marg Lower Parel (West),Mumbai,400013,India,91 22 6660 7965,91 22 6660 7970,https://www.banggroup.com,Apparel Manufacturing,Consumer Cyclical,"Bang Overseas Limited, together with its subsidiaries, manufactures and trades in textile and textile products in India and internationally. It offers men's formal and casual wear under the Thomas Scott, Italian Gold, Hammersmith, Bang & Scott, Bang Europa, and FCC brand names. The company was incorporated in 1992 and is headquartered in Mumbai, India.",349,"{'maxAge': 1, 'name': 'Ms. Vandana Brijgopal Bang', 'age': 49, 'title': 'GM of Design Division & Whole Time Director', 'yearBorn': 1973, 'fiscalYear': 2023, 'totalPay': 2878000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,48.17,48.0,47.5,48.3,48.17,48.0,47.5,48.3,0.0,0.026595,910,910,6720,6360,6360,47.29,47.61,0,0,644099968,32.55,61.0,0.53223926,44.747,43.3089,0.0,0.0,INR,831216128,-0.00819,3242163,13560000,0.75049,0.0,96.724,0.49108806,1680220800,1711843200,1688083200,-9915000,-0.72,0.687,438.001,BSE,EQUITY,BANG.BO,BANG.BO,BANG OVERSEAS LTD.,Bang Overseas Limited,1203479100,Asia/Kolkata,IST,19800000,47.5,none,143872992,10.614,1897750,331238016,1210169984,33.906,89.383,246730000,0.133,0.20392999,0.0015700001,-0.0092,INR,
3,"405-406, Kewal Industrial Estate",Senapati Bapat Marg Lower Parel (West),Mumbai,400013,India,91 22 6660 7965,91 22 6660 7970,https://www.banggroup.com,Apparel Manufacturing,Consumer Cyclical,"Bang Overseas Limited, together with its subsidiaries, manufactures and trades in textile and textile products in India and internationally. It offers men's formal and casual wear under the Thomas Scott, Italian Gold, Hammersmith, Bang & Scott, Bang Europa, and FCC brand names. The company was incorporated in 1992 and is headquartered in Mumbai, India.",349,"{'maxAge': 1, 'name': 'Ms. Aishwarya  Srivastava', 'title': 'Company Sec. & Compliance Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,48.17,48.0,47.5,48.3,48.17,48.0,47.5,48.3,0.0,0.026595,910,910,6720,6360,6360,47.29,47.61,0,0,644099968,32.55,61.0,0.53223926,44.747,43.3089,0.0,0.0,INR,831216128,-0.00819,3242163,13560000,0.75049,0.0,96.724,0.49108806,1680220800,1711843200,1688083200,-9915000,-0.72,0.687,438.001,BSE,EQUITY,BANG.BO,BANG.BO,BANG OVERSEAS LTD.,Bang Overseas Limited,1203479100,Asia/Kolkata,IST,19800000,47.5,none,143872992,10.614,1897750,331238016,1210169984,33.906,89.383,246730000,0.133,0.20392999,0.0015700001,-0.0092,INR,
