,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"6, Dafnis Street",Palaio,Psychiko,154 52,Greece,30 210 67 12 071,30 210 67 14 146,https://www.kekrops.gr,Real Estate—Development,Real Estate,"Kekrops S.A. engages in the development, construction, and exploitation of real estate properties with a focus on maisonettes and luxury residences in Greece. It is also involved in purchase, lease, construction, and operation of hotels, hostels, summer accommodation, tourist kiosks, and other facilities. The company operates travel attractions and services tourists. Kekrops S.A. was founded in 1923 and is based in Psychiko, Greece.",3,"{'maxAge': 1, 'name': 'Mr. Dimitrios Christou Klonis', 'title': 'Exec. Chairman', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.145,1.155,1.11,1.165,1.145,1.155,1.11,1.165,1088640000,0.0,1.186561,2.111111,1451,1451,7573,3842,3842,0.0,0.0,57000,30000,22576674,0.82,1.4,1383.7137,1.2317,1.173485,0.0,0.0,EUR,26953936,638.4014,19804100,0.78225,0.0,0.663,1.719457,1672444800,1703980800,1672444800,10416158,0.54,1651.994,-58.265,ATH,EQUITY,KEKR.AT,KEKR.AT,Kekrops Hotel Tourist. Build,Kekrops S.A.,536574600,Europe/Athens,EEST,10800000,1.14,none,88644,0.004,-462611,4960970,0.777,1.53,16316,37.781,0.001,-0.0201,1.31582,-252134,-558395,0.862,0.0,0.0,-28.724009,EUR,
1,"6, Dafnis Street",Palaio,Psychiko,154 52,Greece,30 210 67 12 071,30 210 67 14 146,https://www.kekrops.gr,Real Estate—Development,Real Estate,"Kekrops S.A. engages in the development, construction, and exploitation of real estate properties with a focus on maisonettes and luxury residences in Greece. It is also involved in purchase, lease, construction, and operation of hotels, hostels, summer accommodation, tourist kiosks, and other facilities. The company operates travel attractions and services tourists. Kekrops S.A. was founded in 1923 and is based in Psychiko, Greece.",3,"{'maxAge': 1, 'name': 'Mr. Petros K. Souretis', 'age': 53, 'title': 'CEO & Exec. Director', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.145,1.155,1.11,1.165,1.145,1.155,1.11,1.165,1088640000,0.0,1.186561,2.111111,1451,1451,7573,3842,3842,0.0,0.0,57000,30000,22576674,0.82,1.4,1383.7137,1.2317,1.173485,0.0,0.0,EUR,26953936,638.4014,19804100,0.78225,0.0,0.663,1.719457,1672444800,1703980800,1672444800,10416158,0.54,1651.994,-58.265,ATH,EQUITY,KEKR.AT,KEKR.AT,Kekrops Hotel Tourist. Build,Kekrops S.A.,536574600,Europe/Athens,EEST,10800000,1.14,none,88644,0.004,-462611,4960970,0.777,1.53,16316,37.781,0.001,-0.0201,1.31582,-252134,-558395,0.862,0.0,0.0,-28.724009,EUR,
2,"6, Dafnis Street",Palaio,Psychiko,154 52,Greece,30 210 67 12 071,30 210 67 14 146,https://www.kekrops.gr,Real Estate—Development,Real Estate,"Kekrops S.A. engages in the development, construction, and exploitation of real estate properties with a focus on maisonettes and luxury residences in Greece. It is also involved in purchase, lease, construction, and operation of hotels, hostels, summer accommodation, tourist kiosks, and other facilities. The company operates travel attractions and services tourists. Kekrops S.A. was founded in 1923 and is based in Psychiko, Greece.",3,"{'maxAge': 1, 'name': 'Mr. Dimitrios G. Antonakos', 'age': 70, 'title': 'Exec. VP of the Board', 'yearBorn': 1952, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.145,1.155,1.11,1.165,1.145,1.155,1.11,1.165,1088640000,0.0,1.186561,2.111111,1451,1451,7573,3842,3842,0.0,0.0,57000,30000,22576674,0.82,1.4,1383.7137,1.2317,1.173485,0.0,0.0,EUR,26953936,638.4014,19804100,0.78225,0.0,0.663,1.719457,1672444800,1703980800,1672444800,10416158,0.54,1651.994,-58.265,ATH,EQUITY,KEKR.AT,KEKR.AT,Kekrops Hotel Tourist. Build,Kekrops S.A.,536574600,Europe/Athens,EEST,10800000,1.14,none,88644,0.004,-462611,4960970,0.777,1.53,16316,37.781,0.001,-0.0201,1.31582,-252134,-558395,0.862,0.0,0.0,-28.724009,EUR,
3,"6, Dafnis Street",Palaio,Psychiko,154 52,Greece,30 210 67 12 071,30 210 67 14 146,https://www.kekrops.gr,Real Estate—Development,Real Estate,"Kekrops S.A. engages in the development, construction, and exploitation of real estate properties with a focus on maisonettes and luxury residences in Greece. It is also involved in purchase, lease, construction, and operation of hotels, hostels, summer accommodation, tourist kiosks, and other facilities. The company operates travel attractions and services tourists. Kekrops S.A. was founded in 1923 and is based in Psychiko, Greece.",3,"{'maxAge': 1, 'name': 'Ms. Kiriaki G. Anastopoulou', 'age': 48, 'title': 'Financial Director', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.145,1.155,1.11,1.165,1.145,1.155,1.11,1.165,1088640000,0.0,1.186561,2.111111,1451,1451,7573,3842,3842,0.0,0.0,57000,30000,22576674,0.82,1.4,1383.7137,1.2317,1.173485,0.0,0.0,EUR,26953936,638.4014,19804100,0.78225,0.0,0.663,1.719457,1672444800,1703980800,1672444800,10416158,0.54,1651.994,-58.265,ATH,EQUITY,KEKR.AT,KEKR.AT,Kekrops Hotel Tourist. Build,Kekrops S.A.,536574600,Europe/Athens,EEST,10800000,1.14,none,88644,0.004,-462611,4960970,0.777,1.53,16316,37.781,0.001,-0.0201,1.31582,-252134,-558395,0.862,0.0,0.0,-28.724009,EUR,
4,"6, Dafnis Street",Palaio,Psychiko,154 52,Greece,30 210 67 12 071,30 210 67 14 146,https://www.kekrops.gr,Real Estate—Development,Real Estate,"Kekrops S.A. engages in the development, construction, and exploitation of real estate properties with a focus on maisonettes and luxury residences in Greece. It is also involved in purchase, lease, construction, and operation of hotels, hostels, summer accommodation, tourist kiosks, and other facilities. The company operates travel attractions and services tourists. Kekrops S.A. was founded in 1923 and is based in Psychiko, Greece.",3,"{'maxAge': 1, 'name': 'Mr. Ioannis N. Schoinas', 'age': 49, 'title': 'GM & Exec. Member', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.145,1.155,1.11,1.165,1.145,1.155,1.11,1.165,1088640000,0.0,1.186561,2.111111,1451,1451,7573,3842,3842,0.0,0.0,57000,30000,22576674,0.82,1.4,1383.7137,1.2317,1.173485,0.0,0.0,EUR,26953936,638.4014,19804100,0.78225,0.0,0.663,1.719457,1672444800,1703980800,1672444800,10416158,0.54,1651.994,-58.265,ATH,EQUITY,KEKR.AT,KEKR.AT,Kekrops Hotel Tourist. Build,Kekrops S.A.,536574600,Europe/Athens,EEST,10800000,1.14,none,88644,0.004,-462611,4960970,0.777,1.53,16316,37.781,0.001,-0.0201,1.31582,-252134,-558395,0.862,0.0,0.0,-28.724009,EUR,
