,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Moosacher Strasse 88,Munich,80809,Germany,49 89 550 544 0,49 89 550 544 445,https://www.westwing.com,"Furnishings, Fixtures & Appliances",Consumer Cyclical,"Westwing Group SE, together with its subsidiaries, engages in the home and living eCommerce business. The company operates through two segments, DACH and International. It offers textiles, furniture, kitchen accessories, rugs, and home décor and accessories, as well as lighting, dining, and other products. The company provides its products under own and private label, and third-party brands. It has operations in 11 European countries, including Germany, Austria, Switzerland, Poland, France, Spain, Belgium, the Netherlands, the Czech Republic, Slovakia, and Italy. Westwing Group SE was incorporated in 2011 and is headquartered in Munich, Germany.",1570,"{'maxAge': 1, 'name': 'Mr. Andreas  Hoerning', 'title': 'CEO & Member of Management Board', 'fiscalYear': 2022, 'totalPay': 428000, 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,6,1,3,1693526400,1672444800,86400,2,9.35,9.05,9.05,9.05,9.35,9.05,9.05,9.05,0.0,1.259203,118,118,35,0,0,8.91,9.25,41000,39400,185721392,5.005,12.18,0.4407247,8.7828,8.715875,0.0,0.0,EUR,157157088,-0.05149,9306468,20521700,0.33799,0.57063,4.261,2.1239145,1672444800,1703980800,1688083200,-21700000,-1.08,0.373,-17.859,FRA,EQUITY,WEW.F,WEW.F,WESTWING GROUP  INH. O.N.,Westwing Group SE,1539064800,Europe/Berlin,CEST,7200000,9.05,30.0,25.0,27.5,27.5,none,2,76300000,3.746,-8800000,49100000,0.977,1.558,421400000,56.567,20.585,-0.03575,-0.22063999,29087500,30000000,-0.012,0.47627,-0.02088,-0.031089999,EUR,
1,Moosacher Strasse 88,Munich,80809,Germany,49 89 550 544 0,49 89 550 544 445,https://www.westwing.com,"Furnishings, Fixtures & Appliances",Consumer Cyclical,"Westwing Group SE, together with its subsidiaries, engages in the home and living eCommerce business. The company operates through two segments, DACH and International. It offers textiles, furniture, kitchen accessories, rugs, and home décor and accessories, as well as lighting, dining, and other products. The company provides its products under own and private label, and third-party brands. It has operations in 11 European countries, including Germany, Austria, Switzerland, Poland, France, Spain, Belgium, the Netherlands, the Czech Republic, Slovakia, and Italy. Westwing Group SE was incorporated in 2011 and is headquartered in Munich, Germany.",1570,"{'maxAge': 1, 'name': 'Ms. Delia  Lachance', 'age': 38, 'title': 'Founder & Chief Creative Officer', 'yearBorn': 1984, 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,6,1,3,1693526400,1672444800,86400,2,9.35,9.05,9.05,9.05,9.35,9.05,9.05,9.05,0.0,1.259203,118,118,35,0,0,8.91,9.25,41000,39400,185721392,5.005,12.18,0.4407247,8.7828,8.715875,0.0,0.0,EUR,157157088,-0.05149,9306468,20521700,0.33799,0.57063,4.261,2.1239145,1672444800,1703980800,1688083200,-21700000,-1.08,0.373,-17.859,FRA,EQUITY,WEW.F,WEW.F,WESTWING GROUP  INH. O.N.,Westwing Group SE,1539064800,Europe/Berlin,CEST,7200000,9.05,30.0,25.0,27.5,27.5,none,2,76300000,3.746,-8800000,49100000,0.977,1.558,421400000,56.567,20.585,-0.03575,-0.22063999,29087500,30000000,-0.012,0.47627,-0.02088,-0.031089999,EUR,
2,Moosacher Strasse 88,Munich,80809,Germany,49 89 550 544 0,49 89 550 544 445,https://www.westwing.com,"Furnishings, Fixtures & Appliances",Consumer Cyclical,"Westwing Group SE, together with its subsidiaries, engages in the home and living eCommerce business. The company operates through two segments, DACH and International. It offers textiles, furniture, kitchen accessories, rugs, and home décor and accessories, as well as lighting, dining, and other products. The company provides its products under own and private label, and third-party brands. It has operations in 11 European countries, including Germany, Austria, Switzerland, Poland, France, Spain, Belgium, the Netherlands, the Czech Republic, Slovakia, and Italy. Westwing Group SE was incorporated in 2011 and is headquartered in Munich, Germany.",1570,"{'maxAge': 1, 'name': 'Tim  Schafer', 'title': 'Co-Founder', 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,6,1,3,1693526400,1672444800,86400,2,9.35,9.05,9.05,9.05,9.35,9.05,9.05,9.05,0.0,1.259203,118,118,35,0,0,8.91,9.25,41000,39400,185721392,5.005,12.18,0.4407247,8.7828,8.715875,0.0,0.0,EUR,157157088,-0.05149,9306468,20521700,0.33799,0.57063,4.261,2.1239145,1672444800,1703980800,1688083200,-21700000,-1.08,0.373,-17.859,FRA,EQUITY,WEW.F,WEW.F,WESTWING GROUP  INH. O.N.,Westwing Group SE,1539064800,Europe/Berlin,CEST,7200000,9.05,30.0,25.0,27.5,27.5,none,2,76300000,3.746,-8800000,49100000,0.977,1.558,421400000,56.567,20.585,-0.03575,-0.22063999,29087500,30000000,-0.012,0.47627,-0.02088,-0.031089999,EUR,
3,Moosacher Strasse 88,Munich,80809,Germany,49 89 550 544 0,49 89 550 544 445,https://www.westwing.com,"Furnishings, Fixtures & Appliances",Consumer Cyclical,"Westwing Group SE, together with its subsidiaries, engages in the home and living eCommerce business. The company operates through two segments, DACH and International. It offers textiles, furniture, kitchen accessories, rugs, and home décor and accessories, as well as lighting, dining, and other products. The company provides its products under own and private label, and third-party brands. It has operations in 11 European countries, including Germany, Austria, Switzerland, Poland, France, Spain, Belgium, the Netherlands, the Czech Republic, Slovakia, and Italy. Westwing Group SE was incorporated in 2011 and is headquartered in Munich, Germany.",1570,"{'maxAge': 1, 'name': 'Matthias  Siep', 'title': 'Co-Founder', 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,6,1,3,1693526400,1672444800,86400,2,9.35,9.05,9.05,9.05,9.35,9.05,9.05,9.05,0.0,1.259203,118,118,35,0,0,8.91,9.25,41000,39400,185721392,5.005,12.18,0.4407247,8.7828,8.715875,0.0,0.0,EUR,157157088,-0.05149,9306468,20521700,0.33799,0.57063,4.261,2.1239145,1672444800,1703980800,1688083200,-21700000,-1.08,0.373,-17.859,FRA,EQUITY,WEW.F,WEW.F,WESTWING GROUP  INH. O.N.,Westwing Group SE,1539064800,Europe/Berlin,CEST,7200000,9.05,30.0,25.0,27.5,27.5,none,2,76300000,3.746,-8800000,49100000,0.977,1.558,421400000,56.567,20.585,-0.03575,-0.22063999,29087500,30000000,-0.012,0.47627,-0.02088,-0.031089999,EUR,
4,Moosacher Strasse 88,Munich,80809,Germany,49 89 550 544 0,49 89 550 544 445,https://www.westwing.com,"Furnishings, Fixtures & Appliances",Consumer Cyclical,"Westwing Group SE, together with its subsidiaries, engages in the home and living eCommerce business. The company operates through two segments, DACH and International. It offers textiles, furniture, kitchen accessories, rugs, and home décor and accessories, as well as lighting, dining, and other products. The company provides its products under own and private label, and third-party brands. It has operations in 11 European countries, including Germany, Austria, Switzerland, Poland, France, Spain, Belgium, the Netherlands, the Czech Republic, Slovakia, and Italy. Westwing Group SE was incorporated in 2011 and is headquartered in Munich, Germany.",1570,"{'maxAge': 1, 'name': 'Georg  Biersack', 'title': 'Co-Founder', 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,6,1,3,1693526400,1672444800,86400,2,9.35,9.05,9.05,9.05,9.35,9.05,9.05,9.05,0.0,1.259203,118,118,35,0,0,8.91,9.25,41000,39400,185721392,5.005,12.18,0.4407247,8.7828,8.715875,0.0,0.0,EUR,157157088,-0.05149,9306468,20521700,0.33799,0.57063,4.261,2.1239145,1672444800,1703980800,1688083200,-21700000,-1.08,0.373,-17.859,FRA,EQUITY,WEW.F,WEW.F,WESTWING GROUP  INH. O.N.,Westwing Group SE,1539064800,Europe/Berlin,CEST,7200000,9.05,30.0,25.0,27.5,27.5,none,2,76300000,3.746,-8800000,49100000,0.977,1.558,421400000,56.567,20.585,-0.03575,-0.22063999,29087500,30000000,-0.012,0.47627,-0.02088,-0.031089999,EUR,
5,Moosacher Strasse 88,Munich,80809,Germany,49 89 550 544 0,49 89 550 544 445,https://www.westwing.com,"Furnishings, Fixtures & Appliances",Consumer Cyclical,"Westwing Group SE, together with its subsidiaries, engages in the home and living eCommerce business. The company operates through two segments, DACH and International. It offers textiles, furniture, kitchen accessories, rugs, and home décor and accessories, as well as lighting, dining, and other products. The company provides its products under own and private label, and third-party brands. It has operations in 11 European countries, including Germany, Austria, Switzerland, Poland, France, Spain, Belgium, the Netherlands, the Czech Republic, Slovakia, and Italy. Westwing Group SE was incorporated in 2011 and is headquartered in Munich, Germany.",1570,"{'maxAge': 1, 'name': 'Mr. Sebastian  Westrich', 'title': 'Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,6,1,3,1693526400,1672444800,86400,2,9.35,9.05,9.05,9.05,9.35,9.05,9.05,9.05,0.0,1.259203,118,118,35,0,0,8.91,9.25,41000,39400,185721392,5.005,12.18,0.4407247,8.7828,8.715875,0.0,0.0,EUR,157157088,-0.05149,9306468,20521700,0.33799,0.57063,4.261,2.1239145,1672444800,1703980800,1688083200,-21700000,-1.08,0.373,-17.859,FRA,EQUITY,WEW.F,WEW.F,WESTWING GROUP  INH. O.N.,Westwing Group SE,1539064800,Europe/Berlin,CEST,7200000,9.05,30.0,25.0,27.5,27.5,none,2,76300000,3.746,-8800000,49100000,0.977,1.558,421400000,56.567,20.585,-0.03575,-0.22063999,29087500,30000000,-0.012,0.47627,-0.02088,-0.031089999,EUR,
