,address1,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,601 Delsea Drive,Washington Township,NJ,08080,United States,856 256 2500,856 256 2590,https://www.parkebank.com,Banks—Regional,Financial Services,"Parke Bancorp, Inc. operates as the bank holding company for Parke Bank that provides personal and business financial services to individuals and small to mid-sized businesses. The company offers various deposit products, including checking, savings, time, money market, and individual retirement accounts, as well as certificates of deposit. Its loan portfolio comprises commercial and industrial, construction, commercial and residential real estate mortgage, and consumer loans. In addition, the company provides debit cards, internet banking, and online bill payment services. Parke Bancorp, Inc. was founded in 1999 and is headquartered in Washington Township, New Jersey.",104,"{'maxAge': 1, 'name': 'Mr. Vito S. Pantilione', 'age': 70, 'title': 'Pres, CEO & Director', 'yearBorn': 1952, 'fiscalYear': 2022, 'totalPay': 1858251, 'exercisedValue': 0, 'unexercisedValue': 309553}",10,8,7,9,8,1693526400,1672444800,86400,2,16.77,16.76,16.7291,17.24,16.77,16.76,16.7291,17.24,0.72,0.0424,1688688000,0.2169,3.25,0.800829,5.120482,24455,24455,40329,25870,25870,17.08,27.32,900,1000,203093904,14.86,22.4,2.5744588,17.7852,18.4632,0.72,0.04293381,USD,305207392,0.51027,10193378,11946700,75179,77946,1690761600,1693440000,0.0063,0.14651,0.45411,1.27,0.0073,23.328,0.728738,1672444800,1703980800,1688083200,-0.243,40227000,3.32,11:10,1581638400,3.869,NCM,EQUITY,PKBK,PKBK,"Parke Bancorp, Inc.","Parke Bancorp, Inc.",1056375000,America/New_York,EDT,-14400000,17.0,none,137496992,11.509,239166000,78888000,6.609,0.02026,0.1524,79909000,36263000,-0.239,-0.158,0.0,0.0,0.69927,USD,
1,601 Delsea Drive,Washington Township,NJ,08080,United States,856 256 2500,856 256 2590,https://www.parkebank.com,Banks—Regional,Financial Services,"Parke Bancorp, Inc. operates as the bank holding company for Parke Bank that provides personal and business financial services to individuals and small to mid-sized businesses. The company offers various deposit products, including checking, savings, time, money market, and individual retirement accounts, as well as certificates of deposit. Its loan portfolio comprises commercial and industrial, construction, commercial and residential real estate mortgage, and consumer loans. In addition, the company provides debit cards, internet banking, and online bill payment services. Parke Bancorp, Inc. was founded in 1999 and is headquartered in Washington Township, New Jersey.",104,"{'maxAge': 1, 'name': 'Mr. Ralph Martin Gallo', 'age': 64, 'title': 'Exec. VP & COO', 'yearBorn': 1958, 'fiscalYear': 2022, 'totalPay': 419385, 'exercisedValue': 0, 'unexercisedValue': 51756}",10,8,7,9,8,1693526400,1672444800,86400,2,16.77,16.76,16.7291,17.24,16.77,16.76,16.7291,17.24,0.72,0.0424,1688688000,0.2169,3.25,0.800829,5.120482,24455,24455,40329,25870,25870,17.08,27.32,900,1000,203093904,14.86,22.4,2.5744588,17.7852,18.4632,0.72,0.04293381,USD,305207392,0.51027,10193378,11946700,75179,77946,1690761600,1693440000,0.0063,0.14651,0.45411,1.27,0.0073,23.328,0.728738,1672444800,1703980800,1688083200,-0.243,40227000,3.32,11:10,1581638400,3.869,NCM,EQUITY,PKBK,PKBK,"Parke Bancorp, Inc.","Parke Bancorp, Inc.",1056375000,America/New_York,EDT,-14400000,17.0,none,137496992,11.509,239166000,78888000,6.609,0.02026,0.1524,79909000,36263000,-0.239,-0.158,0.0,0.0,0.69927,USD,
2,601 Delsea Drive,Washington Township,NJ,08080,United States,856 256 2500,856 256 2590,https://www.parkebank.com,Banks—Regional,Financial Services,"Parke Bancorp, Inc. operates as the bank holding company for Parke Bank that provides personal and business financial services to individuals and small to mid-sized businesses. The company offers various deposit products, including checking, savings, time, money market, and individual retirement accounts, as well as certificates of deposit. Its loan portfolio comprises commercial and industrial, construction, commercial and residential real estate mortgage, and consumer loans. In addition, the company provides debit cards, internet banking, and online bill payment services. Parke Bancorp, Inc. was founded in 1999 and is headquartered in Washington Township, New Jersey.",104,"{'maxAge': 1, 'name': 'Mr. Paul E. Palmieri', 'age': 64, 'title': 'Sr. VP & Chief Credit Officer', 'yearBorn': 1958, 'fiscalYear': 2022, 'totalPay': 369651, 'exercisedValue': 0, 'unexercisedValue': 129385}",10,8,7,9,8,1693526400,1672444800,86400,2,16.77,16.76,16.7291,17.24,16.77,16.76,16.7291,17.24,0.72,0.0424,1688688000,0.2169,3.25,0.800829,5.120482,24455,24455,40329,25870,25870,17.08,27.32,900,1000,203093904,14.86,22.4,2.5744588,17.7852,18.4632,0.72,0.04293381,USD,305207392,0.51027,10193378,11946700,75179,77946,1690761600,1693440000,0.0063,0.14651,0.45411,1.27,0.0073,23.328,0.728738,1672444800,1703980800,1688083200,-0.243,40227000,3.32,11:10,1581638400,3.869,NCM,EQUITY,PKBK,PKBK,"Parke Bancorp, Inc.","Parke Bancorp, Inc.",1056375000,America/New_York,EDT,-14400000,17.0,none,137496992,11.509,239166000,78888000,6.609,0.02026,0.1524,79909000,36263000,-0.239,-0.158,0.0,0.0,0.69927,USD,
3,601 Delsea Drive,Washington Township,NJ,08080,United States,856 256 2500,856 256 2590,https://www.parkebank.com,Banks—Regional,Financial Services,"Parke Bancorp, Inc. operates as the bank holding company for Parke Bank that provides personal and business financial services to individuals and small to mid-sized businesses. The company offers various deposit products, including checking, savings, time, money market, and individual retirement accounts, as well as certificates of deposit. Its loan portfolio comprises commercial and industrial, construction, commercial and residential real estate mortgage, and consumer loans. In addition, the company provides debit cards, internet banking, and online bill payment services. Parke Bancorp, Inc. was founded in 1999 and is headquartered in Washington Township, New Jersey.",104,"{'maxAge': 1, 'name': 'Mr. John S. Kaufman', 'age': 40, 'title': 'Sr. VP & CFO', 'yearBorn': 1982, 'exercisedValue': 0, 'unexercisedValue': 0}",10,8,7,9,8,1693526400,1672444800,86400,2,16.77,16.76,16.7291,17.24,16.77,16.76,16.7291,17.24,0.72,0.0424,1688688000,0.2169,3.25,0.800829,5.120482,24455,24455,40329,25870,25870,17.08,27.32,900,1000,203093904,14.86,22.4,2.5744588,17.7852,18.4632,0.72,0.04293381,USD,305207392,0.51027,10193378,11946700,75179,77946,1690761600,1693440000,0.0063,0.14651,0.45411,1.27,0.0073,23.328,0.728738,1672444800,1703980800,1688083200,-0.243,40227000,3.32,11:10,1581638400,3.869,NCM,EQUITY,PKBK,PKBK,"Parke Bancorp, Inc.","Parke Bancorp, Inc.",1056375000,America/New_York,EDT,-14400000,17.0,none,137496992,11.509,239166000,78888000,6.609,0.02026,0.1524,79909000,36263000,-0.239,-0.158,0.0,0.0,0.69927,USD,
4,601 Delsea Drive,Washington Township,NJ,08080,United States,856 256 2500,856 256 2590,https://www.parkebank.com,Banks—Regional,Financial Services,"Parke Bancorp, Inc. operates as the bank holding company for Parke Bank that provides personal and business financial services to individuals and small to mid-sized businesses. The company offers various deposit products, including checking, savings, time, money market, and individual retirement accounts, as well as certificates of deposit. Its loan portfolio comprises commercial and industrial, construction, commercial and residential real estate mortgage, and consumer loans. In addition, the company provides debit cards, internet banking, and online bill payment services. Parke Bancorp, Inc. was founded in 1999 and is headquartered in Washington Township, New Jersey.",104,"{'maxAge': 1, 'name': 'Linda A. Kaiser', 'title': 'Corp. Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",10,8,7,9,8,1693526400,1672444800,86400,2,16.77,16.76,16.7291,17.24,16.77,16.76,16.7291,17.24,0.72,0.0424,1688688000,0.2169,3.25,0.800829,5.120482,24455,24455,40329,25870,25870,17.08,27.32,900,1000,203093904,14.86,22.4,2.5744588,17.7852,18.4632,0.72,0.04293381,USD,305207392,0.51027,10193378,11946700,75179,77946,1690761600,1693440000,0.0063,0.14651,0.45411,1.27,0.0073,23.328,0.728738,1672444800,1703980800,1688083200,-0.243,40227000,3.32,11:10,1581638400,3.869,NCM,EQUITY,PKBK,PKBK,"Parke Bancorp, Inc.","Parke Bancorp, Inc.",1056375000,America/New_York,EDT,-14400000,17.0,none,137496992,11.509,239166000,78888000,6.609,0.02026,0.1524,79909000,36263000,-0.239,-0.158,0.0,0.0,0.69927,USD,
5,601 Delsea Drive,Washington Township,NJ,08080,United States,856 256 2500,856 256 2590,https://www.parkebank.com,Banks—Regional,Financial Services,"Parke Bancorp, Inc. operates as the bank holding company for Parke Bank that provides personal and business financial services to individuals and small to mid-sized businesses. The company offers various deposit products, including checking, savings, time, money market, and individual retirement accounts, as well as certificates of deposit. Its loan portfolio comprises commercial and industrial, construction, commercial and residential real estate mortgage, and consumer loans. In addition, the company provides debit cards, internet banking, and online bill payment services. Parke Bancorp, Inc. was founded in 1999 and is headquartered in Washington Township, New Jersey.",104,"{'maxAge': 1, 'name': 'Mr. Nicholas J. Pantilione', 'age': 36, 'title': 'Sr. VP & Chief Lending Officer', 'yearBorn': 1986, 'exercisedValue': 0, 'unexercisedValue': 0}",10,8,7,9,8,1693526400,1672444800,86400,2,16.77,16.76,16.7291,17.24,16.77,16.76,16.7291,17.24,0.72,0.0424,1688688000,0.2169,3.25,0.800829,5.120482,24455,24455,40329,25870,25870,17.08,27.32,900,1000,203093904,14.86,22.4,2.5744588,17.7852,18.4632,0.72,0.04293381,USD,305207392,0.51027,10193378,11946700,75179,77946,1690761600,1693440000,0.0063,0.14651,0.45411,1.27,0.0073,23.328,0.728738,1672444800,1703980800,1688083200,-0.243,40227000,3.32,11:10,1581638400,3.869,NCM,EQUITY,PKBK,PKBK,"Parke Bancorp, Inc.","Parke Bancorp, Inc.",1056375000,America/New_York,EDT,-14400000,17.0,none,137496992,11.509,239166000,78888000,6.609,0.02026,0.1524,79909000,36263000,-0.239,-0.158,0.0,0.0,0.69927,USD,
