,address1,address2,city,zip,country,phone,fax,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,7 Straits View,#23-04 Marina One East Tower,Singapore,018936,Singapore,65 63952700,65 65357159,https://www.aberdeenjeq.com,Asset Management,Asset Management,Financial Services,Financial Services,"Abrdn Japan Equity Fund Inc is a close ended equity mutual fund launched and managed by Aberdeen Standard Investments (Asia) Limited. It invests in the public equity markets of Japan. The fund invests in stocks of companies operating across diversified sectors. It employs quantitative analysis to build its portfolio. The fund employs a quantitative analysis to create its portfolio. It benchmarks the performance of its portfolio against the TOPIX Index. The fund was previously known as Japan Equity Fund, Inc. Abrdn Japan Equity Fund Inc was formed on July 12, 1990 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Gary Robert Marshall', 'age': 61, 'title': 'VP', 'yearBorn': 1961, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,5.68,5.66,5.6159,5.68,5.68,5.66,5.6159,5.68,0.41,0.0728,1692748800,6.52,0.873098,14909,14909,26212,20530,20530,5.48,6.14,1100,800,76568000,4.92,6.29,44.239677,5.7912,5.6265,0.41,0.0721831,USD,86964816,-0.51779,13600000,14799,10586,1690761600,1693440000,0.0011,7e-05,0.67119,0.69,13600000,6.533,0.8617787,1667174400,1698710400,1682812800,-896169,-0.07,50.247,0.052336454,0.14113986,0.11,1692748800,NYQ,EQUITY,JEQ,JEQ,"Aberdeen Japan Equity Fund, Inc",Abrdn Japan Equity Fund Inc,713799000,America/New_York,EDT,7fbc6186-90ec-30f0-8ab0-3a6e275f6a87,finmb_6184219,-14400000,5.63,none,766053,0.056,11162927,0.13,0.131,1730754,12.565,0.127,0.00441,-0.00978,1986388,-0.22,1.0,0.0,0.42207,USD,
1,7 Straits View,#23-04 Marina One East Tower,Singapore,018936,Singapore,65 63952700,65 65357159,https://www.aberdeenjeq.com,Asset Management,Asset Management,Financial Services,Financial Services,"Abrdn Japan Equity Fund Inc is a close ended equity mutual fund launched and managed by Aberdeen Standard Investments (Asia) Limited. It invests in the public equity markets of Japan. The fund invests in stocks of companies operating across diversified sectors. It employs quantitative analysis to build its portfolio. The fund employs a quantitative analysis to create its portfolio. It benchmarks the performance of its portfolio against the TOPIX Index. The fund was previously known as Japan Equity Fund, Inc. Abrdn Japan Equity Fund Inc was formed on July 12, 1990 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Naoto  Nagai', 'title': 'Sr. Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,5.68,5.66,5.6159,5.68,5.68,5.66,5.6159,5.68,0.41,0.0728,1692748800,6.52,0.873098,14909,14909,26212,20530,20530,5.48,6.14,1100,800,76568000,4.92,6.29,44.239677,5.7912,5.6265,0.41,0.0721831,USD,86964816,-0.51779,13600000,14799,10586,1690761600,1693440000,0.0011,7e-05,0.67119,0.69,13600000,6.533,0.8617787,1667174400,1698710400,1682812800,-896169,-0.07,50.247,0.052336454,0.14113986,0.11,1692748800,NYQ,EQUITY,JEQ,JEQ,"Aberdeen Japan Equity Fund, Inc",Abrdn Japan Equity Fund Inc,713799000,America/New_York,EDT,7fbc6186-90ec-30f0-8ab0-3a6e275f6a87,finmb_6184219,-14400000,5.63,none,766053,0.056,11162927,0.13,0.131,1730754,12.565,0.127,0.00441,-0.00978,1986388,-0.22,1.0,0.0,0.42207,USD,
2,7 Straits View,#23-04 Marina One East Tower,Singapore,018936,Singapore,65 63952700,65 65357159,https://www.aberdeenjeq.com,Asset Management,Asset Management,Financial Services,Financial Services,"Abrdn Japan Equity Fund Inc is a close ended equity mutual fund launched and managed by Aberdeen Standard Investments (Asia) Limited. It invests in the public equity markets of Japan. The fund invests in stocks of companies operating across diversified sectors. It employs quantitative analysis to build its portfolio. The fund employs a quantitative analysis to create its portfolio. It benchmarks the performance of its portfolio against the TOPIX Index. The fund was previously known as Japan Equity Fund, Inc. Abrdn Japan Equity Fund Inc was formed on July 12, 1990 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Takahiro  Ueno CFA', 'title': 'Sr. Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,5.68,5.66,5.6159,5.68,5.68,5.66,5.6159,5.68,0.41,0.0728,1692748800,6.52,0.873098,14909,14909,26212,20530,20530,5.48,6.14,1100,800,76568000,4.92,6.29,44.239677,5.7912,5.6265,0.41,0.0721831,USD,86964816,-0.51779,13600000,14799,10586,1690761600,1693440000,0.0011,7e-05,0.67119,0.69,13600000,6.533,0.8617787,1667174400,1698710400,1682812800,-896169,-0.07,50.247,0.052336454,0.14113986,0.11,1692748800,NYQ,EQUITY,JEQ,JEQ,"Aberdeen Japan Equity Fund, Inc",Abrdn Japan Equity Fund Inc,713799000,America/New_York,EDT,7fbc6186-90ec-30f0-8ab0-3a6e275f6a87,finmb_6184219,-14400000,5.63,none,766053,0.056,11162927,0.13,0.131,1730754,12.565,0.127,0.00441,-0.00978,1986388,-0.22,1.0,0.0,0.42207,USD,
3,7 Straits View,#23-04 Marina One East Tower,Singapore,018936,Singapore,65 63952700,65 65357159,https://www.aberdeenjeq.com,Asset Management,Asset Management,Financial Services,Financial Services,"Abrdn Japan Equity Fund Inc is a close ended equity mutual fund launched and managed by Aberdeen Standard Investments (Asia) Limited. It invests in the public equity markets of Japan. The fund invests in stocks of companies operating across diversified sectors. It employs quantitative analysis to build its portfolio. The fund employs a quantitative analysis to create its portfolio. It benchmarks the performance of its portfolio against the TOPIX Index. The fund was previously known as Japan Equity Fund, Inc. Abrdn Japan Equity Fund Inc was formed on July 12, 1990 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Chern-Yeh  Kwok', 'title': 'Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,5.68,5.66,5.6159,5.68,5.68,5.66,5.6159,5.68,0.41,0.0728,1692748800,6.52,0.873098,14909,14909,26212,20530,20530,5.48,6.14,1100,800,76568000,4.92,6.29,44.239677,5.7912,5.6265,0.41,0.0721831,USD,86964816,-0.51779,13600000,14799,10586,1690761600,1693440000,0.0011,7e-05,0.67119,0.69,13600000,6.533,0.8617787,1667174400,1698710400,1682812800,-896169,-0.07,50.247,0.052336454,0.14113986,0.11,1692748800,NYQ,EQUITY,JEQ,JEQ,"Aberdeen Japan Equity Fund, Inc",Abrdn Japan Equity Fund Inc,713799000,America/New_York,EDT,7fbc6186-90ec-30f0-8ab0-3a6e275f6a87,finmb_6184219,-14400000,5.63,none,766053,0.056,11162927,0.13,0.131,1730754,12.565,0.127,0.00441,-0.00978,1986388,-0.22,1.0,0.0,0.42207,USD,
