,address1,address2,city,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,2-3-6 Akasaka,Minato-ku,Tokyo,107-8414,Japan,81 3 5561 2604,https://www.komatsu.jp/ja,Farm & Heavy Construction Machinery,Industrials,"Komatsu Ltd. manufactures and sells construction, mining, and utility equipment; and forest and industrial machinery worldwide. The company operates through three segments: Construction, Mining and Utility Equipment; Retail Finance; and Industrial Machinery and Others. It offers construction and mining equipment, including excavators, wheel loaders, and bulldozers, motor graders, dump truck, rope and hybrid shovels, electric wheel loaders, continuous miners, and jumbo drills; The company also provides forestry equipment, including harvesters, forwarders, feller bunchers, excavators, mini excavators, and forklifts; demolition, waste, and recycling equipment, such as mobile crushers, hydraulic excavators, wheel loaders, and mini shovels; material handling equipment; and tunnel-boring machines, pipe layers, towing tractors, and engines. In addition, it offers industrial machinery, including presses, sheet-metal machinery, 3D laser cutting machine, transfer machines, battery manufacturing equipment, wire saws, thermos modules, thermoelectric generation module, and temperature control products; quarry equipment; agricultural and livestock equipment; EH sensor device; iron and steel casting products; and logistics equipment. Further, the company provides retail financing; construction machinery rental services; remanufactured products; other support services; transportation, warehousing, packing, and other services; and purchases and sells used equipment. Komatsu Ltd. was founded in 1884 and is headquartered in Tokyo, Japan.",64343,"{'maxAge': 1, 'name': 'Mr. Hiroyuki  Ogawa', 'age': 61, 'title': 'Pres, CEO & Representative Director', 'yearBorn': 1961, 'fiscalYear': 2023, 'totalPay': 1600080, 'exercisedValue': 0, 'unexercisedValue': 0}",1,6,1,2,4,1693526400,1703980800,86400,2,30.0,30.085,29.87,30.085,30.0,30.085,29.87,30.085,1.05,0.035,1695859200,0.3741,1.191441,11.622569,16053,16053,8380,20710,20710,28255645696,17.7,30.31,0.0076797963,27.9234,25.1178,139.0,4.633333,USD,1103236169728,0.0955,913719189,945953984,0.01544,0.48764,2875.3,0.010388481,1680220800,1711843200,1688083200,0.31,351073009664,2.57,0.3,1.58,PNK,EQUITY,KMTUF,KMTUF,KOMATSU,Komatsu Ltd.,1276090200,America/New_York,EDT,-14400000,29.87,none,348762013696,368.824,698441007104,1275700051968,0.955,2.007,3679218040832,44.499,3894.413,0.06806,0.13744001,1039026000000,-16014125056,294251986944,0.31,0.178,0.3014,0.18983,0.14967,JPY,
1,2-3-6 Akasaka,Minato-ku,Tokyo,107-8414,Japan,81 3 5561 2604,https://www.komatsu.jp/ja,Farm & Heavy Construction Machinery,Industrials,"Komatsu Ltd. manufactures and sells construction, mining, and utility equipment; and forest and industrial machinery worldwide. The company operates through three segments: Construction, Mining and Utility Equipment; Retail Finance; and Industrial Machinery and Others. It offers construction and mining equipment, including excavators, wheel loaders, and bulldozers, motor graders, dump truck, rope and hybrid shovels, electric wheel loaders, continuous miners, and jumbo drills; The company also provides forestry equipment, including harvesters, forwarders, feller bunchers, excavators, mini excavators, and forklifts; demolition, waste, and recycling equipment, such as mobile crushers, hydraulic excavators, wheel loaders, and mini shovels; material handling equipment; and tunnel-boring machines, pipe layers, towing tractors, and engines. In addition, it offers industrial machinery, including presses, sheet-metal machinery, 3D laser cutting machine, transfer machines, battery manufacturing equipment, wire saws, thermos modules, thermoelectric generation module, and temperature control products; quarry equipment; agricultural and livestock equipment; EH sensor device; iron and steel casting products; and logistics equipment. Further, the company provides retail financing; construction machinery rental services; remanufactured products; other support services; transportation, warehousing, packing, and other services; and purchases and sells used equipment. Komatsu Ltd. was founded in 1884 and is headquartered in Tokyo, Japan.",64343,"{'maxAge': 1, 'name': 'Mr. Takeshi  Horikoshi', 'age': 61, 'title': 'Sr. Exec. Officer, CFO & Director', 'yearBorn': 1961, 'fiscalYear': 2023, 'totalPay': 542400, 'exercisedValue': 0, 'unexercisedValue': 0}",1,6,1,2,4,1693526400,1703980800,86400,2,30.0,30.085,29.87,30.085,30.0,30.085,29.87,30.085,1.05,0.035,1695859200,0.3741,1.191441,11.622569,16053,16053,8380,20710,20710,28255645696,17.7,30.31,0.0076797963,27.9234,25.1178,139.0,4.633333,USD,1103236169728,0.0955,913719189,945953984,0.01544,0.48764,2875.3,0.010388481,1680220800,1711843200,1688083200,0.31,351073009664,2.57,0.3,1.58,PNK,EQUITY,KMTUF,KMTUF,KOMATSU,Komatsu Ltd.,1276090200,America/New_York,EDT,-14400000,29.87,none,348762013696,368.824,698441007104,1275700051968,0.955,2.007,3679218040832,44.499,3894.413,0.06806,0.13744001,1039026000000,-16014125056,294251986944,0.31,0.178,0.3014,0.18983,0.14967,JPY,
2,2-3-6 Akasaka,Minato-ku,Tokyo,107-8414,Japan,81 3 5561 2604,https://www.komatsu.jp/ja,Farm & Heavy Construction Machinery,Industrials,"Komatsu Ltd. manufactures and sells construction, mining, and utility equipment; and forest and industrial machinery worldwide. The company operates through three segments: Construction, Mining and Utility Equipment; Retail Finance; and Industrial Machinery and Others. It offers construction and mining equipment, including excavators, wheel loaders, and bulldozers, motor graders, dump truck, rope and hybrid shovels, electric wheel loaders, continuous miners, and jumbo drills; The company also provides forestry equipment, including harvesters, forwarders, feller bunchers, excavators, mini excavators, and forklifts; demolition, waste, and recycling equipment, such as mobile crushers, hydraulic excavators, wheel loaders, and mini shovels; material handling equipment; and tunnel-boring machines, pipe layers, towing tractors, and engines. In addition, it offers industrial machinery, including presses, sheet-metal machinery, 3D laser cutting machine, transfer machines, battery manufacturing equipment, wire saws, thermos modules, thermoelectric generation module, and temperature control products; quarry equipment; agricultural and livestock equipment; EH sensor device; iron and steel casting products; and logistics equipment. Further, the company provides retail financing; construction machinery rental services; remanufactured products; other support services; transportation, warehousing, packing, and other services; and purchases and sells used equipment. Komatsu Ltd. was founded in 1884 and is headquartered in Tokyo, Japan.",64343,"{'maxAge': 1, 'name': 'Mr. Masayuki  Moriyama', 'age': 62, 'title': 'Sr. Exec. Officer, Pres of Mining Bus. Division & Representative Director', 'yearBorn': 1960, 'fiscalYear': 2023, 'totalPay': 678000, 'exercisedValue': 0, 'unexercisedValue': 0}",1,6,1,2,4,1693526400,1703980800,86400,2,30.0,30.085,29.87,30.085,30.0,30.085,29.87,30.085,1.05,0.035,1695859200,0.3741,1.191441,11.622569,16053,16053,8380,20710,20710,28255645696,17.7,30.31,0.0076797963,27.9234,25.1178,139.0,4.633333,USD,1103236169728,0.0955,913719189,945953984,0.01544,0.48764,2875.3,0.010388481,1680220800,1711843200,1688083200,0.31,351073009664,2.57,0.3,1.58,PNK,EQUITY,KMTUF,KMTUF,KOMATSU,Komatsu Ltd.,1276090200,America/New_York,EDT,-14400000,29.87,none,348762013696,368.824,698441007104,1275700051968,0.955,2.007,3679218040832,44.499,3894.413,0.06806,0.13744001,1039026000000,-16014125056,294251986944,0.31,0.178,0.3014,0.18983,0.14967,JPY,
3,2-3-6 Akasaka,Minato-ku,Tokyo,107-8414,Japan,81 3 5561 2604,https://www.komatsu.jp/ja,Farm & Heavy Construction Machinery,Industrials,"Komatsu Ltd. manufactures and sells construction, mining, and utility equipment; and forest and industrial machinery worldwide. The company operates through three segments: Construction, Mining and Utility Equipment; Retail Finance; and Industrial Machinery and Others. It offers construction and mining equipment, including excavators, wheel loaders, and bulldozers, motor graders, dump truck, rope and hybrid shovels, electric wheel loaders, continuous miners, and jumbo drills; The company also provides forestry equipment, including harvesters, forwarders, feller bunchers, excavators, mini excavators, and forklifts; demolition, waste, and recycling equipment, such as mobile crushers, hydraulic excavators, wheel loaders, and mini shovels; material handling equipment; and tunnel-boring machines, pipe layers, towing tractors, and engines. In addition, it offers industrial machinery, including presses, sheet-metal machinery, 3D laser cutting machine, transfer machines, battery manufacturing equipment, wire saws, thermos modules, thermoelectric generation module, and temperature control products; quarry equipment; agricultural and livestock equipment; EH sensor device; iron and steel casting products; and logistics equipment. Further, the company provides retail financing; construction machinery rental services; remanufactured products; other support services; transportation, warehousing, packing, and other services; and purchases and sells used equipment. Komatsu Ltd. was founded in 1884 and is headquartered in Tokyo, Japan.",64343,"{'maxAge': 1, 'name': 'Mr. Taisuke  Kusaba', 'title': 'Sr. Exec. Officer, CTO & Pres of Devel. Division', 'exercisedValue': 0, 'unexercisedValue': 0}",1,6,1,2,4,1693526400,1703980800,86400,2,30.0,30.085,29.87,30.085,30.0,30.085,29.87,30.085,1.05,0.035,1695859200,0.3741,1.191441,11.622569,16053,16053,8380,20710,20710,28255645696,17.7,30.31,0.0076797963,27.9234,25.1178,139.0,4.633333,USD,1103236169728,0.0955,913719189,945953984,0.01544,0.48764,2875.3,0.010388481,1680220800,1711843200,1688083200,0.31,351073009664,2.57,0.3,1.58,PNK,EQUITY,KMTUF,KMTUF,KOMATSU,Komatsu Ltd.,1276090200,America/New_York,EDT,-14400000,29.87,none,348762013696,368.824,698441007104,1275700051968,0.955,2.007,3679218040832,44.499,3894.413,0.06806,0.13744001,1039026000000,-16014125056,294251986944,0.31,0.178,0.3014,0.18983,0.14967,JPY,
4,2-3-6 Akasaka,Minato-ku,Tokyo,107-8414,Japan,81 3 5561 2604,https://www.komatsu.jp/ja,Farm & Heavy Construction Machinery,Industrials,"Komatsu Ltd. manufactures and sells construction, mining, and utility equipment; and forest and industrial machinery worldwide. The company operates through three segments: Construction, Mining and Utility Equipment; Retail Finance; and Industrial Machinery and Others. It offers construction and mining equipment, including excavators, wheel loaders, and bulldozers, motor graders, dump truck, rope and hybrid shovels, electric wheel loaders, continuous miners, and jumbo drills; The company also provides forestry equipment, including harvesters, forwarders, feller bunchers, excavators, mini excavators, and forklifts; demolition, waste, and recycling equipment, such as mobile crushers, hydraulic excavators, wheel loaders, and mini shovels; material handling equipment; and tunnel-boring machines, pipe layers, towing tractors, and engines. In addition, it offers industrial machinery, including presses, sheet-metal machinery, 3D laser cutting machine, transfer machines, battery manufacturing equipment, wire saws, thermos modules, thermoelectric generation module, and temperature control products; quarry equipment; agricultural and livestock equipment; EH sensor device; iron and steel casting products; and logistics equipment. Further, the company provides retail financing; construction machinery rental services; remanufactured products; other support services; transportation, warehousing, packing, and other services; and purchases and sells used equipment. Komatsu Ltd. was founded in 1884 and is headquartered in Tokyo, Japan.",64343,"{'maxAge': 1, 'name': 'Koichi  Honda', 'title': 'Sr Exec Off Supervising Legal, Gen Affairs & Comp, Safety & Health Care & Brand Strat', 'exercisedValue': 0, 'unexercisedValue': 0}",1,6,1,2,4,1693526400,1703980800,86400,2,30.0,30.085,29.87,30.085,30.0,30.085,29.87,30.085,1.05,0.035,1695859200,0.3741,1.191441,11.622569,16053,16053,8380,20710,20710,28255645696,17.7,30.31,0.0076797963,27.9234,25.1178,139.0,4.633333,USD,1103236169728,0.0955,913719189,945953984,0.01544,0.48764,2875.3,0.010388481,1680220800,1711843200,1688083200,0.31,351073009664,2.57,0.3,1.58,PNK,EQUITY,KMTUF,KMTUF,KOMATSU,Komatsu Ltd.,1276090200,America/New_York,EDT,-14400000,29.87,none,348762013696,368.824,698441007104,1275700051968,0.955,2.007,3679218040832,44.499,3894.413,0.06806,0.13744001,1039026000000,-16014125056,294251986944,0.31,0.178,0.3014,0.18983,0.14967,JPY,
5,2-3-6 Akasaka,Minato-ku,Tokyo,107-8414,Japan,81 3 5561 2604,https://www.komatsu.jp/ja,Farm & Heavy Construction Machinery,Industrials,"Komatsu Ltd. manufactures and sells construction, mining, and utility equipment; and forest and industrial machinery worldwide. The company operates through three segments: Construction, Mining and Utility Equipment; Retail Finance; and Industrial Machinery and Others. It offers construction and mining equipment, including excavators, wheel loaders, and bulldozers, motor graders, dump truck, rope and hybrid shovels, electric wheel loaders, continuous miners, and jumbo drills; The company also provides forestry equipment, including harvesters, forwarders, feller bunchers, excavators, mini excavators, and forklifts; demolition, waste, and recycling equipment, such as mobile crushers, hydraulic excavators, wheel loaders, and mini shovels; material handling equipment; and tunnel-boring machines, pipe layers, towing tractors, and engines. In addition, it offers industrial machinery, including presses, sheet-metal machinery, 3D laser cutting machine, transfer machines, battery manufacturing equipment, wire saws, thermos modules, thermoelectric generation module, and temperature control products; quarry equipment; agricultural and livestock equipment; EH sensor device; iron and steel casting products; and logistics equipment. Further, the company provides retail financing; construction machinery rental services; remanufactured products; other support services; transportation, warehousing, packing, and other services; and purchases and sells used equipment. Komatsu Ltd. was founded in 1884 and is headquartered in Tokyo, Japan.",64343,"{'maxAge': 1, 'name': 'Chizuko  Yamashita', 'title': 'Gen. Mang. of Corp. Communications Department & Sustainability Promotion Division', 'exercisedValue': 0, 'unexercisedValue': 0}",1,6,1,2,4,1693526400,1703980800,86400,2,30.0,30.085,29.87,30.085,30.0,30.085,29.87,30.085,1.05,0.035,1695859200,0.3741,1.191441,11.622569,16053,16053,8380,20710,20710,28255645696,17.7,30.31,0.0076797963,27.9234,25.1178,139.0,4.633333,USD,1103236169728,0.0955,913719189,945953984,0.01544,0.48764,2875.3,0.010388481,1680220800,1711843200,1688083200,0.31,351073009664,2.57,0.3,1.58,PNK,EQUITY,KMTUF,KMTUF,KOMATSU,Komatsu Ltd.,1276090200,America/New_York,EDT,-14400000,29.87,none,348762013696,368.824,698441007104,1275700051968,0.955,2.007,3679218040832,44.499,3894.413,0.06806,0.13744001,1039026000000,-16014125056,294251986944,0.31,0.178,0.3014,0.18983,0.14967,JPY,
6,2-3-6 Akasaka,Minato-ku,Tokyo,107-8414,Japan,81 3 5561 2604,https://www.komatsu.jp/ja,Farm & Heavy Construction Machinery,Industrials,"Komatsu Ltd. manufactures and sells construction, mining, and utility equipment; and forest and industrial machinery worldwide. The company operates through three segments: Construction, Mining and Utility Equipment; Retail Finance; and Industrial Machinery and Others. It offers construction and mining equipment, including excavators, wheel loaders, and bulldozers, motor graders, dump truck, rope and hybrid shovels, electric wheel loaders, continuous miners, and jumbo drills; The company also provides forestry equipment, including harvesters, forwarders, feller bunchers, excavators, mini excavators, and forklifts; demolition, waste, and recycling equipment, such as mobile crushers, hydraulic excavators, wheel loaders, and mini shovels; material handling equipment; and tunnel-boring machines, pipe layers, towing tractors, and engines. In addition, it offers industrial machinery, including presses, sheet-metal machinery, 3D laser cutting machine, transfer machines, battery manufacturing equipment, wire saws, thermos modules, thermoelectric generation module, and temperature control products; quarry equipment; agricultural and livestock equipment; EH sensor device; iron and steel casting products; and logistics equipment. Further, the company provides retail financing; construction machinery rental services; remanufactured products; other support services; transportation, warehousing, packing, and other services; and purchases and sells used equipment. Komatsu Ltd. was founded in 1884 and is headquartered in Tokyo, Japan.",64343,"{'maxAge': 1, 'name': 'Ms. Mitsuko  Yokomoto', 'title': 'Sr. Exec. Officer Supervising HR, Education & Sustainability and Director', 'exercisedValue': 0, 'unexercisedValue': 0}",1,6,1,2,4,1693526400,1703980800,86400,2,30.0,30.085,29.87,30.085,30.0,30.085,29.87,30.085,1.05,0.035,1695859200,0.3741,1.191441,11.622569,16053,16053,8380,20710,20710,28255645696,17.7,30.31,0.0076797963,27.9234,25.1178,139.0,4.633333,USD,1103236169728,0.0955,913719189,945953984,0.01544,0.48764,2875.3,0.010388481,1680220800,1711843200,1688083200,0.31,351073009664,2.57,0.3,1.58,PNK,EQUITY,KMTUF,KMTUF,KOMATSU,Komatsu Ltd.,1276090200,America/New_York,EDT,-14400000,29.87,none,348762013696,368.824,698441007104,1275700051968,0.955,2.007,3679218040832,44.499,3894.413,0.06806,0.13744001,1039026000000,-16014125056,294251986944,0.31,0.178,0.3014,0.18983,0.14967,JPY,
7,2-3-6 Akasaka,Minato-ku,Tokyo,107-8414,Japan,81 3 5561 2604,https://www.komatsu.jp/ja,Farm & Heavy Construction Machinery,Industrials,"Komatsu Ltd. manufactures and sells construction, mining, and utility equipment; and forest and industrial machinery worldwide. The company operates through three segments: Construction, Mining and Utility Equipment; Retail Finance; and Industrial Machinery and Others. It offers construction and mining equipment, including excavators, wheel loaders, and bulldozers, motor graders, dump truck, rope and hybrid shovels, electric wheel loaders, continuous miners, and jumbo drills; The company also provides forestry equipment, including harvesters, forwarders, feller bunchers, excavators, mini excavators, and forklifts; demolition, waste, and recycling equipment, such as mobile crushers, hydraulic excavators, wheel loaders, and mini shovels; material handling equipment; and tunnel-boring machines, pipe layers, towing tractors, and engines. In addition, it offers industrial machinery, including presses, sheet-metal machinery, 3D laser cutting machine, transfer machines, battery manufacturing equipment, wire saws, thermos modules, thermoelectric generation module, and temperature control products; quarry equipment; agricultural and livestock equipment; EH sensor device; iron and steel casting products; and logistics equipment. Further, the company provides retail financing; construction machinery rental services; remanufactured products; other support services; transportation, warehousing, packing, and other services; and purchases and sells used equipment. Komatsu Ltd. was founded in 1884 and is headquartered in Tokyo, Japan.",64343,"{'maxAge': 1, 'name': 'Keiko  Fujiwara', 'title': 'Sr. Exec. Officer & Pres of Construction Equipment Solution Division', 'exercisedValue': 0, 'unexercisedValue': 0}",1,6,1,2,4,1693526400,1703980800,86400,2,30.0,30.085,29.87,30.085,30.0,30.085,29.87,30.085,1.05,0.035,1695859200,0.3741,1.191441,11.622569,16053,16053,8380,20710,20710,28255645696,17.7,30.31,0.0076797963,27.9234,25.1178,139.0,4.633333,USD,1103236169728,0.0955,913719189,945953984,0.01544,0.48764,2875.3,0.010388481,1680220800,1711843200,1688083200,0.31,351073009664,2.57,0.3,1.58,PNK,EQUITY,KMTUF,KMTUF,KOMATSU,Komatsu Ltd.,1276090200,America/New_York,EDT,-14400000,29.87,none,348762013696,368.824,698441007104,1275700051968,0.955,2.007,3679218040832,44.499,3894.413,0.06806,0.13744001,1039026000000,-16014125056,294251986944,0.31,0.178,0.3014,0.18983,0.14967,JPY,
8,2-3-6 Akasaka,Minato-ku,Tokyo,107-8414,Japan,81 3 5561 2604,https://www.komatsu.jp/ja,Farm & Heavy Construction Machinery,Industrials,"Komatsu Ltd. manufactures and sells construction, mining, and utility equipment; and forest and industrial machinery worldwide. The company operates through three segments: Construction, Mining and Utility Equipment; Retail Finance; and Industrial Machinery and Others. It offers construction and mining equipment, including excavators, wheel loaders, and bulldozers, motor graders, dump truck, rope and hybrid shovels, electric wheel loaders, continuous miners, and jumbo drills; The company also provides forestry equipment, including harvesters, forwarders, feller bunchers, excavators, mini excavators, and forklifts; demolition, waste, and recycling equipment, such as mobile crushers, hydraulic excavators, wheel loaders, and mini shovels; material handling equipment; and tunnel-boring machines, pipe layers, towing tractors, and engines. In addition, it offers industrial machinery, including presses, sheet-metal machinery, 3D laser cutting machine, transfer machines, battery manufacturing equipment, wire saws, thermos modules, thermoelectric generation module, and temperature control products; quarry equipment; agricultural and livestock equipment; EH sensor device; iron and steel casting products; and logistics equipment. Further, the company provides retail financing; construction machinery rental services; remanufactured products; other support services; transportation, warehousing, packing, and other services; and purchases and sells used equipment. Komatsu Ltd. was founded in 1884 and is headquartered in Tokyo, Japan.",64343,"{'maxAge': 1, 'name': 'Mr. Chikashi  Shike', 'title': 'Exec. Officer & Pres of Smart Construction Promotion Division', 'exercisedValue': 0, 'unexercisedValue': 0}",1,6,1,2,4,1693526400,1703980800,86400,2,30.0,30.085,29.87,30.085,30.0,30.085,29.87,30.085,1.05,0.035,1695859200,0.3741,1.191441,11.622569,16053,16053,8380,20710,20710,28255645696,17.7,30.31,0.0076797963,27.9234,25.1178,139.0,4.633333,USD,1103236169728,0.0955,913719189,945953984,0.01544,0.48764,2875.3,0.010388481,1680220800,1711843200,1688083200,0.31,351073009664,2.57,0.3,1.58,PNK,EQUITY,KMTUF,KMTUF,KOMATSU,Komatsu Ltd.,1276090200,America/New_York,EDT,-14400000,29.87,none,348762013696,368.824,698441007104,1275700051968,0.955,2.007,3679218040832,44.499,3894.413,0.06806,0.13744001,1039026000000,-16014125056,294251986944,0.31,0.178,0.3014,0.18983,0.14967,JPY,
9,2-3-6 Akasaka,Minato-ku,Tokyo,107-8414,Japan,81 3 5561 2604,https://www.komatsu.jp/ja,Farm & Heavy Construction Machinery,Industrials,"Komatsu Ltd. manufactures and sells construction, mining, and utility equipment; and forest and industrial machinery worldwide. The company operates through three segments: Construction, Mining and Utility Equipment; Retail Finance; and Industrial Machinery and Others. It offers construction and mining equipment, including excavators, wheel loaders, and bulldozers, motor graders, dump truck, rope and hybrid shovels, electric wheel loaders, continuous miners, and jumbo drills; The company also provides forestry equipment, including harvesters, forwarders, feller bunchers, excavators, mini excavators, and forklifts; demolition, waste, and recycling equipment, such as mobile crushers, hydraulic excavators, wheel loaders, and mini shovels; material handling equipment; and tunnel-boring machines, pipe layers, towing tractors, and engines. In addition, it offers industrial machinery, including presses, sheet-metal machinery, 3D laser cutting machine, transfer machines, battery manufacturing equipment, wire saws, thermos modules, thermoelectric generation module, and temperature control products; quarry equipment; agricultural and livestock equipment; EH sensor device; iron and steel casting products; and logistics equipment. Further, the company provides retail financing; construction machinery rental services; remanufactured products; other support services; transportation, warehousing, packing, and other services; and purchases and sells used equipment. Komatsu Ltd. was founded in 1884 and is headquartered in Tokyo, Japan.",64343,"{'maxAge': 1, 'name': 'Korekiyo  Yanagisawa', 'title': 'Sr. Exec. Officer & Pres of Production Division', 'exercisedValue': 0, 'unexercisedValue': 0}",1,6,1,2,4,1693526400,1703980800,86400,2,30.0,30.085,29.87,30.085,30.0,30.085,29.87,30.085,1.05,0.035,1695859200,0.3741,1.191441,11.622569,16053,16053,8380,20710,20710,28255645696,17.7,30.31,0.0076797963,27.9234,25.1178,139.0,4.633333,USD,1103236169728,0.0955,913719189,945953984,0.01544,0.48764,2875.3,0.010388481,1680220800,1711843200,1688083200,0.31,351073009664,2.57,0.3,1.58,PNK,EQUITY,KMTUF,KMTUF,KOMATSU,Komatsu Ltd.,1276090200,America/New_York,EDT,-14400000,29.87,none,348762013696,368.824,698441007104,1275700051968,0.955,2.007,3679218040832,44.499,3894.413,0.06806,0.13744001,1039026000000,-16014125056,294251986944,0.31,0.178,0.3014,0.18983,0.14967,JPY,
