,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,One North Wacker Drive,Suite 4200,Chicago,IL,60606-6627,United States,312 344 4300,312 922 6320,https://www.firstindustrial.com,REIT—Industrial,Real Estate,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers. Across major markets in the United States, our local market experts manage, lease, buy, (re)develop, and sell bulk and regional distribution centers, light industrial, and other industrial facility types. In total, we own and have under development approximately 69.4 million square feet of industrial space as of June 30, 2023.",157,"{'maxAge': 1, 'name': 'Mr. Peter E. Baccile', 'age': 60, 'title': 'Pres, CEO & Director', 'yearBorn': 1962, 'fiscalYear': 2022, 'totalPay': 2509498, 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,2,7,4,1693526400,1672444800,86400,2,51.54,51.2,50.79,51.38,51.54,51.2,50.79,51.38,1.28,0.0248,1695859200,0.5125,2.29,0.984785,21.404165,36.956833,1347580,1347580,943616,1077750,1077750,51.31,51.26,800,800,6969265152,42.91,55.51,11.86476,51.8644,51.7598,1.23,0.023864958,USD,9023456256,0.5388,131628451,132254000,2530827,2595413,1690761600,1693440000,0.0191,0.00428,1.01204,3.47,0.026300002,18.836,2.7272243,1672444800,1703980800,1688083200,-0.533,316174016,2.4,1.39,3.58,15.362,22.873,NYQ,EQUITY,FR,FR,"First Industrial Realty Trust, ","First Industrial Realty Trust, Inc.",772464600,America/New_York,EDT,-14400000,51.37,65.0,47.0,58.6,59.5,2.3,buy,10,68098000,0.515,394510016,2204498944,0.953,1.144,587392000,86.051,4.444,0.03022,0.1329,395275000,364366112,308163008,-0.534,0.182,0.73039,0.67163,0.40138,USD,
1,One North Wacker Drive,Suite 4200,Chicago,IL,60606-6627,United States,312 344 4300,312 922 6320,https://www.firstindustrial.com,REIT—Industrial,Real Estate,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers. Across major markets in the United States, our local market experts manage, lease, buy, (re)develop, and sell bulk and regional distribution centers, light industrial, and other industrial facility types. In total, we own and have under development approximately 69.4 million square feet of industrial space as of June 30, 2023.",157,"{'maxAge': 1, 'name': 'Mr. Johannson L. Yap', 'age': 59, 'title': 'Co-Founder, Chief Investment Officer & Exec. VP of West Region', 'yearBorn': 1963, 'fiscalYear': 2022, 'totalPay': 1579498, 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,2,7,4,1693526400,1672444800,86400,2,51.54,51.2,50.79,51.38,51.54,51.2,50.79,51.38,1.28,0.0248,1695859200,0.5125,2.29,0.984785,21.404165,36.956833,1347580,1347580,943616,1077750,1077750,51.31,51.26,800,800,6969265152,42.91,55.51,11.86476,51.8644,51.7598,1.23,0.023864958,USD,9023456256,0.5388,131628451,132254000,2530827,2595413,1690761600,1693440000,0.0191,0.00428,1.01204,3.47,0.026300002,18.836,2.7272243,1672444800,1703980800,1688083200,-0.533,316174016,2.4,1.39,3.58,15.362,22.873,NYQ,EQUITY,FR,FR,"First Industrial Realty Trust, ","First Industrial Realty Trust, Inc.",772464600,America/New_York,EDT,-14400000,51.37,65.0,47.0,58.6,59.5,2.3,buy,10,68098000,0.515,394510016,2204498944,0.953,1.144,587392000,86.051,4.444,0.03022,0.1329,395275000,364366112,308163008,-0.534,0.182,0.73039,0.67163,0.40138,USD,
2,One North Wacker Drive,Suite 4200,Chicago,IL,60606-6627,United States,312 344 4300,312 922 6320,https://www.firstindustrial.com,REIT—Industrial,Real Estate,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers. Across major markets in the United States, our local market experts manage, lease, buy, (re)develop, and sell bulk and regional distribution centers, light industrial, and other industrial facility types. In total, we own and have under development approximately 69.4 million square feet of industrial space as of June 30, 2023.",157,"{'maxAge': 1, 'name': 'Mr. Scott A. Musil', 'age': 54, 'title': 'CFO, Sr. VP, Treasurer & Assistant Sec.', 'yearBorn': 1968, 'fiscalYear': 2022, 'totalPay': 946898, 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,2,7,4,1693526400,1672444800,86400,2,51.54,51.2,50.79,51.38,51.54,51.2,50.79,51.38,1.28,0.0248,1695859200,0.5125,2.29,0.984785,21.404165,36.956833,1347580,1347580,943616,1077750,1077750,51.31,51.26,800,800,6969265152,42.91,55.51,11.86476,51.8644,51.7598,1.23,0.023864958,USD,9023456256,0.5388,131628451,132254000,2530827,2595413,1690761600,1693440000,0.0191,0.00428,1.01204,3.47,0.026300002,18.836,2.7272243,1672444800,1703980800,1688083200,-0.533,316174016,2.4,1.39,3.58,15.362,22.873,NYQ,EQUITY,FR,FR,"First Industrial Realty Trust, ","First Industrial Realty Trust, Inc.",772464600,America/New_York,EDT,-14400000,51.37,65.0,47.0,58.6,59.5,2.3,buy,10,68098000,0.515,394510016,2204498944,0.953,1.144,587392000,86.051,4.444,0.03022,0.1329,395275000,364366112,308163008,-0.534,0.182,0.73039,0.67163,0.40138,USD,
3,One North Wacker Drive,Suite 4200,Chicago,IL,60606-6627,United States,312 344 4300,312 922 6320,https://www.firstindustrial.com,REIT—Industrial,Real Estate,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers. Across major markets in the United States, our local market experts manage, lease, buy, (re)develop, and sell bulk and regional distribution centers, light industrial, and other industrial facility types. In total, we own and have under development approximately 69.4 million square feet of industrial space as of June 30, 2023.",157,"{'maxAge': 1, 'name': 'Ms. Jennifer E. Matthews Rice', 'age': 51, 'title': 'Gen. Counsel & Sec.', 'yearBorn': 1971, 'fiscalYear': 2022, 'totalPay': 713648, 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,2,7,4,1693526400,1672444800,86400,2,51.54,51.2,50.79,51.38,51.54,51.2,50.79,51.38,1.28,0.0248,1695859200,0.5125,2.29,0.984785,21.404165,36.956833,1347580,1347580,943616,1077750,1077750,51.31,51.26,800,800,6969265152,42.91,55.51,11.86476,51.8644,51.7598,1.23,0.023864958,USD,9023456256,0.5388,131628451,132254000,2530827,2595413,1690761600,1693440000,0.0191,0.00428,1.01204,3.47,0.026300002,18.836,2.7272243,1672444800,1703980800,1688083200,-0.533,316174016,2.4,1.39,3.58,15.362,22.873,NYQ,EQUITY,FR,FR,"First Industrial Realty Trust, ","First Industrial Realty Trust, Inc.",772464600,America/New_York,EDT,-14400000,51.37,65.0,47.0,58.6,59.5,2.3,buy,10,68098000,0.515,394510016,2204498944,0.953,1.144,587392000,86.051,4.444,0.03022,0.1329,395275000,364366112,308163008,-0.534,0.182,0.73039,0.67163,0.40138,USD,
4,One North Wacker Drive,Suite 4200,Chicago,IL,60606-6627,United States,312 344 4300,312 922 6320,https://www.firstindustrial.com,REIT—Industrial,Real Estate,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers. Across major markets in the United States, our local market experts manage, lease, buy, (re)develop, and sell bulk and regional distribution centers, light industrial, and other industrial facility types. In total, we own and have under development approximately 69.4 million square feet of industrial space as of June 30, 2023.",157,"{'maxAge': 1, 'name': 'Mr. Peter O. Schultz Jr.', 'age': 59, 'title': 'Exec. VP of East Region', 'yearBorn': 1963, 'fiscalYear': 2022, 'totalPay': 1314798, 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,2,7,4,1693526400,1672444800,86400,2,51.54,51.2,50.79,51.38,51.54,51.2,50.79,51.38,1.28,0.0248,1695859200,0.5125,2.29,0.984785,21.404165,36.956833,1347580,1347580,943616,1077750,1077750,51.31,51.26,800,800,6969265152,42.91,55.51,11.86476,51.8644,51.7598,1.23,0.023864958,USD,9023456256,0.5388,131628451,132254000,2530827,2595413,1690761600,1693440000,0.0191,0.00428,1.01204,3.47,0.026300002,18.836,2.7272243,1672444800,1703980800,1688083200,-0.533,316174016,2.4,1.39,3.58,15.362,22.873,NYQ,EQUITY,FR,FR,"First Industrial Realty Trust, ","First Industrial Realty Trust, Inc.",772464600,America/New_York,EDT,-14400000,51.37,65.0,47.0,58.6,59.5,2.3,buy,10,68098000,0.515,394510016,2204498944,0.953,1.144,587392000,86.051,4.444,0.03022,0.1329,395275000,364366112,308163008,-0.534,0.182,0.73039,0.67163,0.40138,USD,
5,One North Wacker Drive,Suite 4200,Chicago,IL,60606-6627,United States,312 344 4300,312 922 6320,https://www.firstindustrial.com,REIT—Industrial,Real Estate,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers. Across major markets in the United States, our local market experts manage, lease, buy, (re)develop, and sell bulk and regional distribution centers, light industrial, and other industrial facility types. In total, we own and have under development approximately 69.4 million square feet of industrial space as of June 30, 2023.",157,"{'maxAge': 1, 'name': 'Mr. Christopher M. Schneider CPA', 'title': 'Sr. VP of Operations & Chief Information Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,2,7,4,1693526400,1672444800,86400,2,51.54,51.2,50.79,51.38,51.54,51.2,50.79,51.38,1.28,0.0248,1695859200,0.5125,2.29,0.984785,21.404165,36.956833,1347580,1347580,943616,1077750,1077750,51.31,51.26,800,800,6969265152,42.91,55.51,11.86476,51.8644,51.7598,1.23,0.023864958,USD,9023456256,0.5388,131628451,132254000,2530827,2595413,1690761600,1693440000,0.0191,0.00428,1.01204,3.47,0.026300002,18.836,2.7272243,1672444800,1703980800,1688083200,-0.533,316174016,2.4,1.39,3.58,15.362,22.873,NYQ,EQUITY,FR,FR,"First Industrial Realty Trust, ","First Industrial Realty Trust, Inc.",772464600,America/New_York,EDT,-14400000,51.37,65.0,47.0,58.6,59.5,2.3,buy,10,68098000,0.515,394510016,2204498944,0.953,1.144,587392000,86.051,4.444,0.03022,0.1329,395275000,364366112,308163008,-0.534,0.182,0.73039,0.67163,0.40138,USD,
6,One North Wacker Drive,Suite 4200,Chicago,IL,60606-6627,United States,312 344 4300,312 922 6320,https://www.firstindustrial.com,REIT—Industrial,Real Estate,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers. Across major markets in the United States, our local market experts manage, lease, buy, (re)develop, and sell bulk and regional distribution centers, light industrial, and other industrial facility types. In total, we own and have under development approximately 69.4 million square feet of industrial space as of June 30, 2023.",157,"{'maxAge': 1, 'name': 'Ms. Sara E. Niemiec', 'title': 'Chief Accounting Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,2,7,4,1693526400,1672444800,86400,2,51.54,51.2,50.79,51.38,51.54,51.2,50.79,51.38,1.28,0.0248,1695859200,0.5125,2.29,0.984785,21.404165,36.956833,1347580,1347580,943616,1077750,1077750,51.31,51.26,800,800,6969265152,42.91,55.51,11.86476,51.8644,51.7598,1.23,0.023864958,USD,9023456256,0.5388,131628451,132254000,2530827,2595413,1690761600,1693440000,0.0191,0.00428,1.01204,3.47,0.026300002,18.836,2.7272243,1672444800,1703980800,1688083200,-0.533,316174016,2.4,1.39,3.58,15.362,22.873,NYQ,EQUITY,FR,FR,"First Industrial Realty Trust, ","First Industrial Realty Trust, Inc.",772464600,America/New_York,EDT,-14400000,51.37,65.0,47.0,58.6,59.5,2.3,buy,10,68098000,0.515,394510016,2204498944,0.953,1.144,587392000,86.051,4.444,0.03022,0.1329,395275000,364366112,308163008,-0.534,0.182,0.73039,0.67163,0.40138,USD,
7,One North Wacker Drive,Suite 4200,Chicago,IL,60606-6627,United States,312 344 4300,312 922 6320,https://www.firstindustrial.com,REIT—Industrial,Real Estate,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers. Across major markets in the United States, our local market experts manage, lease, buy, (re)develop, and sell bulk and regional distribution centers, light industrial, and other industrial facility types. In total, we own and have under development approximately 69.4 million square feet of industrial space as of June 30, 2023.",157,"{'maxAge': 1, 'name': 'Mr. Arthur J. Harmon', 'title': 'VP of Investor Relations & Marketing', 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,2,7,4,1693526400,1672444800,86400,2,51.54,51.2,50.79,51.38,51.54,51.2,50.79,51.38,1.28,0.0248,1695859200,0.5125,2.29,0.984785,21.404165,36.956833,1347580,1347580,943616,1077750,1077750,51.31,51.26,800,800,6969265152,42.91,55.51,11.86476,51.8644,51.7598,1.23,0.023864958,USD,9023456256,0.5388,131628451,132254000,2530827,2595413,1690761600,1693440000,0.0191,0.00428,1.01204,3.47,0.026300002,18.836,2.7272243,1672444800,1703980800,1688083200,-0.533,316174016,2.4,1.39,3.58,15.362,22.873,NYQ,EQUITY,FR,FR,"First Industrial Realty Trust, ","First Industrial Realty Trust, Inc.",772464600,America/New_York,EDT,-14400000,51.37,65.0,47.0,58.6,59.5,2.3,buy,10,68098000,0.515,394510016,2204498944,0.953,1.144,587392000,86.051,4.444,0.03022,0.1329,395275000,364366112,308163008,-0.534,0.182,0.73039,0.67163,0.40138,USD,
8,One North Wacker Drive,Suite 4200,Chicago,IL,60606-6627,United States,312 344 4300,312 922 6320,https://www.firstindustrial.com,REIT—Industrial,Real Estate,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers. Across major markets in the United States, our local market experts manage, lease, buy, (re)develop, and sell bulk and regional distribution centers, light industrial, and other industrial facility types. In total, we own and have under development approximately 69.4 million square feet of industrial space as of June 30, 2023.",157,"{'maxAge': 1, 'name': 'Mr. Robert J. Walter', 'title': 'Sr. VP of Capital Markets & Asset Management', 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,2,7,4,1693526400,1672444800,86400,2,51.54,51.2,50.79,51.38,51.54,51.2,50.79,51.38,1.28,0.0248,1695859200,0.5125,2.29,0.984785,21.404165,36.956833,1347580,1347580,943616,1077750,1077750,51.31,51.26,800,800,6969265152,42.91,55.51,11.86476,51.8644,51.7598,1.23,0.023864958,USD,9023456256,0.5388,131628451,132254000,2530827,2595413,1690761600,1693440000,0.0191,0.00428,1.01204,3.47,0.026300002,18.836,2.7272243,1672444800,1703980800,1688083200,-0.533,316174016,2.4,1.39,3.58,15.362,22.873,NYQ,EQUITY,FR,FR,"First Industrial Realty Trust, ","First Industrial Realty Trust, Inc.",772464600,America/New_York,EDT,-14400000,51.37,65.0,47.0,58.6,59.5,2.3,buy,10,68098000,0.515,394510016,2204498944,0.953,1.144,587392000,86.051,4.444,0.03022,0.1329,395275000,364366112,308163008,-0.534,0.182,0.73039,0.67163,0.40138,USD,
9,One North Wacker Drive,Suite 4200,Chicago,IL,60606-6627,United States,312 344 4300,312 922 6320,https://www.firstindustrial.com,REIT—Industrial,Real Estate,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers. Across major markets in the United States, our local market experts manage, lease, buy, (re)develop, and sell bulk and regional distribution centers, light industrial, and other industrial facility types. In total, we own and have under development approximately 69.4 million square feet of industrial space as of June 30, 2023.",157,"{'maxAge': 1, 'name': 'Mr. Adam  Moore', 'title': 'Sr. Regional Director of Chicago - Milwaukee', 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,2,7,4,1693526400,1672444800,86400,2,51.54,51.2,50.79,51.38,51.54,51.2,50.79,51.38,1.28,0.0248,1695859200,0.5125,2.29,0.984785,21.404165,36.956833,1347580,1347580,943616,1077750,1077750,51.31,51.26,800,800,6969265152,42.91,55.51,11.86476,51.8644,51.7598,1.23,0.023864958,USD,9023456256,0.5388,131628451,132254000,2530827,2595413,1690761600,1693440000,0.0191,0.00428,1.01204,3.47,0.026300002,18.836,2.7272243,1672444800,1703980800,1688083200,-0.533,316174016,2.4,1.39,3.58,15.362,22.873,NYQ,EQUITY,FR,FR,"First Industrial Realty Trust, ","First Industrial Realty Trust, Inc.",772464600,America/New_York,EDT,-14400000,51.37,65.0,47.0,58.6,59.5,2.3,buy,10,68098000,0.515,394510016,2204498944,0.953,1.144,587392000,86.051,4.444,0.03022,0.1329,395275000,364366112,308163008,-0.534,0.182,0.73039,0.67163,0.40138,USD,
