,address1,address2,city,country,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Monte Carlo #7,Paradise Island,Nassau,Bahamas,https://www.xtragold.com,Gold,Basic Materials,"Xtra-Gold Resources Corp. engages in the exploration and development of gold properties in West Africa. Its flagship property is the Kibi Gold project located in the Republic of Ghana, West Africa. The company was formerly known as RetinaPharma International, Inc. and changed its name to Xtra-Gold Resources Corp. in December 2003. Xtra-Gold Resources Corp. was incorporated in 1998 and is based in Nassau, Bahamas. Xtra-Gold Resources Corp. is a subsidiary of Xtra-Gold Mining Limited.","{'maxAge': 1, 'name': 'Mr. James Werth Longshore BA', 'age': 55, 'title': 'Co-Founder, Chairman, Pres, CEO & MD of Ghana Operations', 'yearBorn': 1967, 'fiscalYear': 2022, 'totalPay': 465717, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.58,0.6311,0.6311,0.6311,0.58,0.6311,0.6311,0.6311,0.0,0.387966,31.555,1000,1000,2093,2810,2810,0.0,0.0,0,0,29480006,0.5,0.76,0.6058,0.6548,0.0,0.0,USD,18084748,0.0,35334039,46331200,0.22499001,0.0,0.254,2.4846456,1672444800,1703980800,1688083200,1023350,0.02,6.676,PNK,EQUITY,XTGRF,XTGRF,XTRA-GOLD RESOURCES CORP,Xtra-Gold Resources Corp.,1192023000,America/New_York,EDT,-14400000,0.6311,none,11251595,0.243,2708806,0,8.374,8.165,0.12607001,0.10706,2756644,2075464,0.0,0.0,0.0,USD,
1,Monte Carlo #7,Paradise Island,Nassau,Bahamas,https://www.xtragold.com,Gold,Basic Materials,"Xtra-Gold Resources Corp. engages in the exploration and development of gold properties in West Africa. Its flagship property is the Kibi Gold project located in the Republic of Ghana, West Africa. The company was formerly known as RetinaPharma International, Inc. and changed its name to Xtra-Gold Resources Corp. in December 2003. Xtra-Gold Resources Corp. was incorporated in 1998 and is based in Nassau, Bahamas. Xtra-Gold Resources Corp. is a subsidiary of Xtra-Gold Mining Limited.","{'maxAge': 1, 'name': 'Mr. Yves Pierre Clement P.Geo.', 'age': 57, 'title': 'VP of Exploration', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 115380, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.58,0.6311,0.6311,0.6311,0.58,0.6311,0.6311,0.6311,0.0,0.387966,31.555,1000,1000,2093,2810,2810,0.0,0.0,0,0,29480006,0.5,0.76,0.6058,0.6548,0.0,0.0,USD,18084748,0.0,35334039,46331200,0.22499001,0.0,0.254,2.4846456,1672444800,1703980800,1688083200,1023350,0.02,6.676,PNK,EQUITY,XTGRF,XTGRF,XTRA-GOLD RESOURCES CORP,Xtra-Gold Resources Corp.,1192023000,America/New_York,EDT,-14400000,0.6311,none,11251595,0.243,2708806,0,8.374,8.165,0.12607001,0.10706,2756644,2075464,0.0,0.0,0.0,USD,
2,Monte Carlo #7,Paradise Island,Nassau,Bahamas,https://www.xtragold.com,Gold,Basic Materials,"Xtra-Gold Resources Corp. engages in the exploration and development of gold properties in West Africa. Its flagship property is the Kibi Gold project located in the Republic of Ghana, West Africa. The company was formerly known as RetinaPharma International, Inc. and changed its name to Xtra-Gold Resources Corp. in December 2003. Xtra-Gold Resources Corp. was incorporated in 1998 and is based in Nassau, Bahamas. Xtra-Gold Resources Corp. is a subsidiary of Xtra-Gold Mining Limited.","{'maxAge': 1, 'name': 'William  Asiedu', 'title': 'Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.58,0.6311,0.6311,0.6311,0.58,0.6311,0.6311,0.6311,0.0,0.387966,31.555,1000,1000,2093,2810,2810,0.0,0.0,0,0,29480006,0.5,0.76,0.6058,0.6548,0.0,0.0,USD,18084748,0.0,35334039,46331200,0.22499001,0.0,0.254,2.4846456,1672444800,1703980800,1688083200,1023350,0.02,6.676,PNK,EQUITY,XTGRF,XTGRF,XTRA-GOLD RESOURCES CORP,Xtra-Gold Resources Corp.,1192023000,America/New_York,EDT,-14400000,0.6311,none,11251595,0.243,2708806,0,8.374,8.165,0.12607001,0.10706,2756644,2075464,0.0,0.0,0.0,USD,
