,address1,address2,city,state,zip,country,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,debtToEquity,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1493 Phoenix Street,Suite 2 White Rock,White Rock,BC,V4B 3L1,Canada,https://www.jzrgold.com,Other Industrial Metals & Mining,Basic Materials,"JZR Gold Inc., a junior mining resource company, engages in the exploration and development of mineral properties. Its flagship property is the Vila Nova gold development project located in Amapa, Brazil. The company was formerly known as Jazz Resources Inc. and changed its name to JZR Gold Inc. in October 2022. JZR Gold Inc. was incorporated in 1947 and is based in White Rock, Canada.","{'maxAge': 1, 'name': 'Mr. Robert C. Klenk', 'title': 'Chairman, Pres & CEO', 'fiscalYear': 2022, 'totalPay': 286207, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.25,0.25,0.215,0.27,0.25,0.25,0.215,0.27,1195776000,0.0,1.124463,54000,54000,11006,16700,16700,0.26,0.3,0,0,8259497,0.215,0.7,0.4058,0.51545,0.0,0.0,CAD,9734352,0.0,26138613,31767300,321,11259,1690761600,1693440000,0.0,0.082650006,0.0,0.03,0.246,1.0569105,1656547200,1688083200,1680220800,-2459778,-0.06,1:8,1582675200,VAN,EQUITY,JZR.V,JZR.V,JZR GOLD INC,JZR Gold Inc.,1201617000,America/Toronto,EDT,-14400000,0.26,none,122517,0.004,1990048,0.066,0.086,26.418,-0.122930005,-0.36053002,-368653,-866671,0.0,0.0,0.0,CAD,
1,1493 Phoenix Street,Suite 2 White Rock,White Rock,BC,V4B 3L1,Canada,https://www.jzrgold.com,Other Industrial Metals & Mining,Basic Materials,"JZR Gold Inc., a junior mining resource company, engages in the exploration and development of mineral properties. Its flagship property is the Vila Nova gold development project located in Amapa, Brazil. The company was formerly known as Jazz Resources Inc. and changed its name to JZR Gold Inc. in October 2022. JZR Gold Inc. was incorporated in 1947 and is based in White Rock, Canada.","{'maxAge': 1, 'name': 'Mr. Darren  Battersby', 'title': 'Chief Financial Officer', 'fiscalYear': 2022, 'totalPay': 28125, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.25,0.25,0.215,0.27,0.25,0.25,0.215,0.27,1195776000,0.0,1.124463,54000,54000,11006,16700,16700,0.26,0.3,0,0,8259497,0.215,0.7,0.4058,0.51545,0.0,0.0,CAD,9734352,0.0,26138613,31767300,321,11259,1690761600,1693440000,0.0,0.082650006,0.0,0.03,0.246,1.0569105,1656547200,1688083200,1680220800,-2459778,-0.06,1:8,1582675200,VAN,EQUITY,JZR.V,JZR.V,JZR GOLD INC,JZR Gold Inc.,1201617000,America/Toronto,EDT,-14400000,0.26,none,122517,0.004,1990048,0.066,0.086,26.418,-0.122930005,-0.36053002,-368653,-866671,0.0,0.0,0.0,CAD,
2,1493 Phoenix Street,Suite 2 White Rock,White Rock,BC,V4B 3L1,Canada,https://www.jzrgold.com,Other Industrial Metals & Mining,Basic Materials,"JZR Gold Inc., a junior mining resource company, engages in the exploration and development of mineral properties. Its flagship property is the Vila Nova gold development project located in Amapa, Brazil. The company was formerly known as Jazz Resources Inc. and changed its name to JZR Gold Inc. in October 2022. JZR Gold Inc. was incorporated in 1947 and is based in White Rock, Canada.","{'maxAge': 1, 'name': 'Mr. Steve  Silveira', 'title': 'Special Advisor', 'fiscalYear': 2019, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.25,0.25,0.215,0.27,0.25,0.25,0.215,0.27,1195776000,0.0,1.124463,54000,54000,11006,16700,16700,0.26,0.3,0,0,8259497,0.215,0.7,0.4058,0.51545,0.0,0.0,CAD,9734352,0.0,26138613,31767300,321,11259,1690761600,1693440000,0.0,0.082650006,0.0,0.03,0.246,1.0569105,1656547200,1688083200,1680220800,-2459778,-0.06,1:8,1582675200,VAN,EQUITY,JZR.V,JZR.V,JZR GOLD INC,JZR Gold Inc.,1201617000,America/Toronto,EDT,-14400000,0.26,none,122517,0.004,1990048,0.066,0.086,26.418,-0.122930005,-0.36053002,-368653,-866671,0.0,0.0,0.0,CAD,
3,1493 Phoenix Street,Suite 2 White Rock,White Rock,BC,V4B 3L1,Canada,https://www.jzrgold.com,Other Industrial Metals & Mining,Basic Materials,"JZR Gold Inc., a junior mining resource company, engages in the exploration and development of mineral properties. Its flagship property is the Vila Nova gold development project located in Amapa, Brazil. The company was formerly known as Jazz Resources Inc. and changed its name to JZR Gold Inc. in October 2022. JZR Gold Inc. was incorporated in 1947 and is based in White Rock, Canada.","{'maxAge': 1, 'name': 'Mr. James  Rogers', 'age': 33, 'title': 'Consultant', 'yearBorn': 1989, 'fiscalYear': 2019, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.25,0.25,0.215,0.27,0.25,0.25,0.215,0.27,1195776000,0.0,1.124463,54000,54000,11006,16700,16700,0.26,0.3,0,0,8259497,0.215,0.7,0.4058,0.51545,0.0,0.0,CAD,9734352,0.0,26138613,31767300,321,11259,1690761600,1693440000,0.0,0.082650006,0.0,0.03,0.246,1.0569105,1656547200,1688083200,1680220800,-2459778,-0.06,1:8,1582675200,VAN,EQUITY,JZR.V,JZR.V,JZR GOLD INC,JZR Gold Inc.,1201617000,America/Toronto,EDT,-14400000,0.26,none,122517,0.004,1990048,0.066,0.086,26.418,-0.122930005,-0.36053002,-368653,-866671,0.0,0.0,0.0,CAD,
4,1493 Phoenix Street,Suite 2 White Rock,White Rock,BC,V4B 3L1,Canada,https://www.jzrgold.com,Other Industrial Metals & Mining,Basic Materials,"JZR Gold Inc., a junior mining resource company, engages in the exploration and development of mineral properties. Its flagship property is the Vila Nova gold development project located in Amapa, Brazil. The company was formerly known as Jazz Resources Inc. and changed its name to JZR Gold Inc. in October 2022. JZR Gold Inc. was incorporated in 1947 and is based in White Rock, Canada.","{'maxAge': 1, 'name': 'Mr. Byron  Nutting', 'age': 73, 'title': 'Consultant', 'yearBorn': 1949, 'fiscalYear': 2017, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.25,0.25,0.215,0.27,0.25,0.25,0.215,0.27,1195776000,0.0,1.124463,54000,54000,11006,16700,16700,0.26,0.3,0,0,8259497,0.215,0.7,0.4058,0.51545,0.0,0.0,CAD,9734352,0.0,26138613,31767300,321,11259,1690761600,1693440000,0.0,0.082650006,0.0,0.03,0.246,1.0569105,1656547200,1688083200,1680220800,-2459778,-0.06,1:8,1582675200,VAN,EQUITY,JZR.V,JZR.V,JZR GOLD INC,JZR Gold Inc.,1201617000,America/Toronto,EDT,-14400000,0.26,none,122517,0.004,1990048,0.066,0.086,26.418,-0.122930005,-0.36053002,-368653,-866671,0.0,0.0,0.0,CAD,
