,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,33 King William Street,London,EC4R 9AS,United Kingdom,011 44 020 7743 2253,011 44 020 7743 1000,https://www.blackrock.com/uk/individual/investment-ideas/investment-trust/blackrock-smaller-companies-trust,Asset Management,Financial Services,"BlackRock Smaller Companies Trust plc is a closed ended equity mutual fund launched by BlackRock Fund Managers Limited. The fund is managed by BlackRock Investment Managers (UK) Limited. It invests in public equity markets of the United Kingdom. The fund seeks to invest in the stocks of companies operating across diversified sectors including support services, software and computer services, media and entertainment, construction and building materials, leisure and hotels, general retailers, mining, oil and gas, specialty and other finance, and information technology hardware. It was formerly known as the Merrill Lynch British Smaller Companies Trust plc. BlackRock Smaller Companies Trust plc was formed i 1906 and is domiciled in the United Kingdom.","{'maxAge': 1, 'name': 'Mr. Michael Jonathan Prentis', 'age': 64, 'title': 'Portfolio Mang.', 'yearBorn': 1958, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,1288.0,1290.0,1268.0,1292.0,1288.0,1290.0,1268.0,1292.0,0.4,0.031600002,1684368000,2.26,1.075075,109453,109453,64268,61198,61198,1268.0,1650.0,0,0,615643200,1162.0,1452.0,-4.6410046,1273.76,1321.98,0.4,0.000310559,GBp,660395776,0.0,48552300,0.03873,0.39099997,15.534,81.627396,1677542400,1709078400,1677542400,-140726000,-2.88,-4.978,LSE,EQUITY,BRSC.L,BRSC.L,BLACKROCK SMALLER CO TRUST PLC ,BlackRock Smaller Companies Trust plc,101718000,Europe/London,BST,3600000,1268.0,none,23536000,0.484,69504000,3.426,3.568,-132653000,9.163,-2.717,-0.09233,-0.16797,-88628624,11256000,0.0,0.0,1.0425,GBP,
