,address1,address2,city,zip,country,phone,fax,website,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationMean,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,L7HOTELS Gangnam Tower,"6th, 7th, 8th floor 415, Teheranro Gangnam-gu",Seoul,135-881,South Korea,82 2 3282 2600,82 2 515 0294,https://www.geniemusic.co.kr,"Genie Music Corporation engages in wired and wireless Internet music services, content planning, and distribution businesses in South Korea. The company was formerly known as KT Music Corporation and changed its name to Genie Music Corporation in March 2017. Genie Music Corporation was incorporated in 1991 and is headquartered in Seoul, South Korea.",224,"{'maxAge': 1, 'name': 'Seung-Ju  Lee', 'age': 48, 'title': 'Chief Exec. Officer and Representative Director', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,3800.0,3780.0,3765.0,3880.0,3800.0,3780.0,3765.0,3880.0,1.145226,460586,460586,249387,233598,233598,3870.0,3875.0,0,0,225197178880,3300.0,4995.0,0.78356045,3682.8,3904.525,KRW,183413096448,0.057579998,22409965,58115400,0.64063,0.013049999,1672444800,1703980800,1680220800,-0.353,16547362816,0.638,9.47,KOE,EQUITY,043610.KQ,043610.KQ,Genie Music,Genie Music Corporation,968889600,Asia/Seoul,KST,32400000,3875.0,1.0,strong_buy,62222520320,1071.528,19368757248,12680787968,1.16,1.498,287402426368,6.882,4963.261,0.02537,0.10451,85813635000,-5694200320,11347991552,-0.37,0.019,0.30062,0.067389995,0.044060003,KRW,
