,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,revenuePerShare,grossProfits,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"B-34, M.I.D.C.",Unit-III Badlapur (East),Thane,421503,India,91 25 1269 0651,91 25 1269 7347,https://www.omkarchemicals.com,Specialty Chemicals,Basic Materials,"Omkar Speciality Chemicals Limited manufactures and sells specialty chemicals and intermediates for chemical and allied industries in India and internationally. It provides a range of organic, inorganic, and organo inorganic intermediates. The company offers selenium derivatives, iodine derivatives, resolving agents, and advance intermediates, as well as tartaric acid derivatives and other intermediates. Its products have applications in the pharmaceuticals, neutraceuticals, fragrances and flavours, foods, poultry and veterinary, glass and ceramics, and electro plating segments. The company also exports its products to Europe, Canada, Asia, South America, and Australia. Omkar Speciality Chemicals Limited was incorporated in 1983 and is based in Thane, India.","{'maxAge': 1, 'name': 'Mr. Vaman G. Acharya', 'title': 'Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1609372800,86400,2,7.65,7.32,7.3,7.75,7.65,7.32,7.3,7.75,1473897600,0.0,0.024268,12829,12829,8538,23001,23001,7.71,8.0,0,0,158656384,6.82,32.45,0.8195993,10.3502,10.61365,0.0,0.0,INR,2434827008,-0.68306,17551799,20578000,0.14709,0.0,-83.011,1648684800,1680220800,1656547200,-132226000,-6.48,12.578,-43.872,BSE,EQUITY,OMKARCHEM.BO,OMKARCHEM.BO,OMKAR SPECIALITY CHEMICALS LTD,Omkar Speciality Chemicals Limited,1297309500,Asia/Kolkata,IST,19800000,7.71,248.0,248.0,248.0,248.0,none,1,3333000,0.162,-55499000,2279497984,193578000,9.414,62823000,-0.492,0.29202998,-0.2867,-0.35621,INR,
1,"B-34, M.I.D.C.",Unit-III Badlapur (East),Thane,421503,India,91 25 1269 0651,91 25 1269 7347,https://www.omkarchemicals.com,Specialty Chemicals,Basic Materials,"Omkar Speciality Chemicals Limited manufactures and sells specialty chemicals and intermediates for chemical and allied industries in India and internationally. It provides a range of organic, inorganic, and organo inorganic intermediates. The company offers selenium derivatives, iodine derivatives, resolving agents, and advance intermediates, as well as tartaric acid derivatives and other intermediates. Its products have applications in the pharmaceuticals, neutraceuticals, fragrances and flavours, foods, poultry and veterinary, glass and ceramics, and electro plating segments. The company also exports its products to Europe, Canada, Asia, South America, and Australia. Omkar Speciality Chemicals Limited was incorporated in 1983 and is based in Thane, India.","{'maxAge': 1, 'name': 'Mr. Sunny Dada Pagare', 'title': 'Company Sec. & Compliance Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1609372800,86400,2,7.65,7.32,7.3,7.75,7.65,7.32,7.3,7.75,1473897600,0.0,0.024268,12829,12829,8538,23001,23001,7.71,8.0,0,0,158656384,6.82,32.45,0.8195993,10.3502,10.61365,0.0,0.0,INR,2434827008,-0.68306,17551799,20578000,0.14709,0.0,-83.011,1648684800,1680220800,1656547200,-132226000,-6.48,12.578,-43.872,BSE,EQUITY,OMKARCHEM.BO,OMKARCHEM.BO,OMKAR SPECIALITY CHEMICALS LTD,Omkar Speciality Chemicals Limited,1297309500,Asia/Kolkata,IST,19800000,7.71,248.0,248.0,248.0,248.0,none,1,3333000,0.162,-55499000,2279497984,193578000,9.414,62823000,-0.492,0.29202998,-0.2867,-0.35621,INR,
2,"B-34, M.I.D.C.",Unit-III Badlapur (East),Thane,421503,India,91 25 1269 0651,91 25 1269 7347,https://www.omkarchemicals.com,Specialty Chemicals,Basic Materials,"Omkar Speciality Chemicals Limited manufactures and sells specialty chemicals and intermediates for chemical and allied industries in India and internationally. It provides a range of organic, inorganic, and organo inorganic intermediates. The company offers selenium derivatives, iodine derivatives, resolving agents, and advance intermediates, as well as tartaric acid derivatives and other intermediates. Its products have applications in the pharmaceuticals, neutraceuticals, fragrances and flavours, foods, poultry and veterinary, glass and ceramics, and electro plating segments. The company also exports its products to Europe, Canada, Asia, South America, and Australia. Omkar Speciality Chemicals Limited was incorporated in 1983 and is based in Thane, India.","{'maxAge': 1, 'name': 'Mr. Subhash Murlidhar Ambatkar', 'age': 60, 'title': 'Exec. Director', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}",1609372800,86400,2,7.65,7.32,7.3,7.75,7.65,7.32,7.3,7.75,1473897600,0.0,0.024268,12829,12829,8538,23001,23001,7.71,8.0,0,0,158656384,6.82,32.45,0.8195993,10.3502,10.61365,0.0,0.0,INR,2434827008,-0.68306,17551799,20578000,0.14709,0.0,-83.011,1648684800,1680220800,1656547200,-132226000,-6.48,12.578,-43.872,BSE,EQUITY,OMKARCHEM.BO,OMKARCHEM.BO,OMKAR SPECIALITY CHEMICALS LTD,Omkar Speciality Chemicals Limited,1297309500,Asia/Kolkata,IST,19800000,7.71,248.0,248.0,248.0,248.0,none,1,3333000,0.162,-55499000,2279497984,193578000,9.414,62823000,-0.492,0.29202998,-0.2867,-0.35621,INR,
3,"B-34, M.I.D.C.",Unit-III Badlapur (East),Thane,421503,India,91 25 1269 0651,91 25 1269 7347,https://www.omkarchemicals.com,Specialty Chemicals,Basic Materials,"Omkar Speciality Chemicals Limited manufactures and sells specialty chemicals and intermediates for chemical and allied industries in India and internationally. It provides a range of organic, inorganic, and organo inorganic intermediates. The company offers selenium derivatives, iodine derivatives, resolving agents, and advance intermediates, as well as tartaric acid derivatives and other intermediates. Its products have applications in the pharmaceuticals, neutraceuticals, fragrances and flavours, foods, poultry and veterinary, glass and ceramics, and electro plating segments. The company also exports its products to Europe, Canada, Asia, South America, and Australia. Omkar Speciality Chemicals Limited was incorporated in 1983 and is based in Thane, India.","{'maxAge': 1, 'name': 'Mr. Pravin Shivdas Herlekar', 'age': 73, 'title': 'CEO, Chairman & MD', 'yearBorn': 1949, 'fiscalYear': 2020, 'totalPay': 6000000, 'exercisedValue': 0, 'unexercisedValue': 0}",1609372800,86400,2,7.65,7.32,7.3,7.75,7.65,7.32,7.3,7.75,1473897600,0.0,0.024268,12829,12829,8538,23001,23001,7.71,8.0,0,0,158656384,6.82,32.45,0.8195993,10.3502,10.61365,0.0,0.0,INR,2434827008,-0.68306,17551799,20578000,0.14709,0.0,-83.011,1648684800,1680220800,1656547200,-132226000,-6.48,12.578,-43.872,BSE,EQUITY,OMKARCHEM.BO,OMKARCHEM.BO,OMKAR SPECIALITY CHEMICALS LTD,Omkar Speciality Chemicals Limited,1297309500,Asia/Kolkata,IST,19800000,7.71,248.0,248.0,248.0,248.0,none,1,3333000,0.162,-55499000,2279497984,193578000,9.414,62823000,-0.492,0.29202998,-0.2867,-0.35621,INR,
4,"B-34, M.I.D.C.",Unit-III Badlapur (East),Thane,421503,India,91 25 1269 0651,91 25 1269 7347,https://www.omkarchemicals.com,Specialty Chemicals,Basic Materials,"Omkar Speciality Chemicals Limited manufactures and sells specialty chemicals and intermediates for chemical and allied industries in India and internationally. It provides a range of organic, inorganic, and organo inorganic intermediates. The company offers selenium derivatives, iodine derivatives, resolving agents, and advance intermediates, as well as tartaric acid derivatives and other intermediates. Its products have applications in the pharmaceuticals, neutraceuticals, fragrances and flavours, foods, poultry and veterinary, glass and ceramics, and electro plating segments. The company also exports its products to Europe, Canada, Asia, South America, and Australia. Omkar Speciality Chemicals Limited was incorporated in 1983 and is based in Thane, India.","{'maxAge': 1, 'name': 'Mr. Prafulla D. Bhise', 'age': 72, 'title': 'Head of Technical and Associate Director', 'yearBorn': 1950, 'exercisedValue': 0, 'unexercisedValue': 0}",1609372800,86400,2,7.65,7.32,7.3,7.75,7.65,7.32,7.3,7.75,1473897600,0.0,0.024268,12829,12829,8538,23001,23001,7.71,8.0,0,0,158656384,6.82,32.45,0.8195993,10.3502,10.61365,0.0,0.0,INR,2434827008,-0.68306,17551799,20578000,0.14709,0.0,-83.011,1648684800,1680220800,1656547200,-132226000,-6.48,12.578,-43.872,BSE,EQUITY,OMKARCHEM.BO,OMKARCHEM.BO,OMKAR SPECIALITY CHEMICALS LTD,Omkar Speciality Chemicals Limited,1297309500,Asia/Kolkata,IST,19800000,7.71,248.0,248.0,248.0,248.0,none,1,3333000,0.162,-55499000,2279497984,193578000,9.414,62823000,-0.492,0.29202998,-0.2867,-0.35621,INR,
