,address1,address2,city,state,zip,country,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,19 West 44th Street,Suite 1001,New York,NY,10036,United States,Shell Companies,Financial Services,"Wave Sync Corp. engages in the rental of recreational sports facilities and industrial properties. It is also involved in the digital currency businesses, including digital mining, trading of digital currencies, and other related business. The company is based in New York, New York.",13,"{'maxAge': 1, 'name': 'Mr. Man Yun  Hon', 'age': 54, 'title': 'CEO & Director', 'yearBorn': 1968, 'fiscalYear': 2021, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,4.475,4.475,4.475,4.475,4.475,4.475,4.475,4.475,0.0,-3191.824,1,1,0,0,0,86466840,3.6,4.475,90.80734,4.475,4.475,0.0,0.0,USD,87534024,-1.6993899,10219147,19322200,20,10,1287100800,1289779200,0.0018000001,0.65255,0.0,0.16,0.0034,1.207,3.7075393,1640908800,1672444800,1648684800,-1618161,-0.09,1:5,1635897600,91.928,PNK,EQUITY,WAYS,WAYS,WAVE SYNC CORP,Wave Sync Corp.,783613800,America/New_York,EDT,-14400000,4.475,none,555717,0.029,1622711,0.247,0.362,952201,7.7,0.046,-0.08645,-0.15416999,143341,892584,-1869071,0.73939,0.0,-1.82408,USD,
