,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Kemalpasa OSB Mah. Izmir-Ankara Asfalti,Cad. No:75/1 Kemalpasa,Izmir,35710,Turkey,90 232 877 08 55,90 232 877 08 62,https://www.kaplaminambalaj.com.tr,Packaging & Containers,Consumer Cyclical,"Kaplamin Ambalaj Sanayi ve Ticaret A.S. engages in the production and sale of packaging materials in Turkey. It offers corrugated boards for food, durable, chemical and cleaning, automotive, heavy duty, ceramic tiles and sanitary ware, and YSM packaging applications, as well as paper bag products. The company was incorporated in 1975 and is based in Izmir, Turkey.",234,"{'maxAge': 1, 'name': 'Isa  Doganli', 'age': 61, 'title': 'Gen. Mang.', 'yearBorn': 1961, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,118.7,118.8,116.0,119.6,118.7,118.8,116.0,119.6,1660780800,0.1692,-0.167553,61.302082,137973,137973,328022,285764,285764,117.9,118.0,0,0,2353999872,65.6,144.0,2.5884714,110.821,98.16625,0.0,0.0,TRY,2523982592,-0.0070999996,3333400,20000000,0.74714994,0.0,17.234,6.829523,1672444800,1703980800,1688083200,-6453116,1.92,416:100,1374019200,2.775,96.799,IST,EQUITY,KAPLM.IS,KAPLM.IS,KAPLAMIN,Kaplamin Ambalaj Sanayi ve Ticaret A.S.,957940200,Europe/Istanbul,TRT,10800000,117.7,none,7407751,0.37,26074486,98709080,0.669,0.976,909417024,27.622,45.471,0.00937,-0.02485,190458664,-77458856,35275336,-0.137,0.14091,0.028670002,0.01184,TRY,
