,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"Rua do Rócio, nº 84",3º Andar Vila Olímpia,São Paulo,SP,04757-020,Brazil,55 11 4873 0302,https://www.kepler.com.br,Farm & Heavy Construction Machinery,Industrials,"Kepler Weber S.A. manufactures and sells grain storage and conservation systems in Brazil and internationally. It offers flat or elevated silos, dryers, cleaning machines and their components, bucket elevators, conveyor belts, sweep augers, chain conveyors, forked and pendular gutters, chains, galvanized sieves, control panels, zero-husk capture, as well as metallic structures, screw conveyors, dispatch hoppers, heat generators, and catwalks and structures. The company also provides industrial installations, port terminals, and spare parts, as well as technical assistance and support services. In addition, it offers engineering risk insurance. The company was founded in 1925 and is headquartered in São Paulo, Brazil.","{'maxAge': 1, 'name': 'Piero  Abbondi', 'title': 'CEO & Member of Exec. Board', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,12.08,0.0,0.0,0.0,12.08,0.0,0.0,0.0,1.32,0.1095,1693267200,0.5847,0.378656,6.919075,8.255173,0,0,1606520,1331466,1331466,11.88,11.99,0,0,2115817216,0.0,13.175,1.304423,10.3542,9.62075,0.746,0.061754968,BRL,2024578432,0.19313,133370821,176760000,0.115930006,0.64238,3.783,3.1641555,1672444800,1703980800,1688083200,-0.446,313259008,1.73,1.45,1:50,1346112000,1.248,4.812,SAO,EQUITY,KEPL3.SA,KEPL3.SA,KEPLER WEBERON  EDJ NM,Kepler Weber S.A.,974894400,America/Sao_Paulo,BRT,-10800000,11.97,17.0,16.0,16.33,16.0,1.7,buy,3,266530000,1.508,420739008,155846000,1.17,1.929,1622033024,23.307,10.106,0.20682,0.51226,659265000,113564752,325120992,-0.574,-0.219,0.34142,0.25939,0.25153,BRL,
1,"Rua do Rócio, nº 84",3º Andar Vila Olímpia,São Paulo,SP,04757-020,Brazil,55 11 4873 0302,https://www.kepler.com.br,Farm & Heavy Construction Machinery,Industrials,"Kepler Weber S.A. manufactures and sells grain storage and conservation systems in Brazil and internationally. It offers flat or elevated silos, dryers, cleaning machines and their components, bucket elevators, conveyor belts, sweep augers, chain conveyors, forked and pendular gutters, chains, galvanized sieves, control panels, zero-husk capture, as well as metallic structures, screw conveyors, dispatch hoppers, heat generators, and catwalks and structures. The company also provides industrial installations, port terminals, and spare parts, as well as technical assistance and support services. In addition, it offers engineering risk insurance. The company was founded in 1925 and is headquartered in São Paulo, Brazil.","{'maxAge': 1, 'name': 'Mr. Paulo Geraldo Polezi', 'title': 'Chief Financial & Investor Relations Officer and Member of Management Board', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,12.08,0.0,0.0,0.0,12.08,0.0,0.0,0.0,1.32,0.1095,1693267200,0.5847,0.378656,6.919075,8.255173,0,0,1606520,1331466,1331466,11.88,11.99,0,0,2115817216,0.0,13.175,1.304423,10.3542,9.62075,0.746,0.061754968,BRL,2024578432,0.19313,133370821,176760000,0.115930006,0.64238,3.783,3.1641555,1672444800,1703980800,1688083200,-0.446,313259008,1.73,1.45,1:50,1346112000,1.248,4.812,SAO,EQUITY,KEPL3.SA,KEPL3.SA,KEPLER WEBERON  EDJ NM,Kepler Weber S.A.,974894400,America/Sao_Paulo,BRT,-10800000,11.97,17.0,16.0,16.33,16.0,1.7,buy,3,266530000,1.508,420739008,155846000,1.17,1.929,1622033024,23.307,10.106,0.20682,0.51226,659265000,113564752,325120992,-0.574,-0.219,0.34142,0.25939,0.25153,BRL,
2,"Rua do Rócio, nº 84",3º Andar Vila Olímpia,São Paulo,SP,04757-020,Brazil,55 11 4873 0302,https://www.kepler.com.br,Farm & Heavy Construction Machinery,Industrials,"Kepler Weber S.A. manufactures and sells grain storage and conservation systems in Brazil and internationally. It offers flat or elevated silos, dryers, cleaning machines and their components, bucket elevators, conveyor belts, sweep augers, chain conveyors, forked and pendular gutters, chains, galvanized sieves, control panels, zero-husk capture, as well as metallic structures, screw conveyors, dispatch hoppers, heat generators, and catwalks and structures. The company also provides industrial installations, port terminals, and spare parts, as well as technical assistance and support services. In addition, it offers engineering risk insurance. The company was founded in 1925 and is headquartered in São Paulo, Brazil.","{'maxAge': 1, 'name': 'Mr. Bernardo  Nogueira', 'title': 'Commercial Director & Member of Management Board', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,12.08,0.0,0.0,0.0,12.08,0.0,0.0,0.0,1.32,0.1095,1693267200,0.5847,0.378656,6.919075,8.255173,0,0,1606520,1331466,1331466,11.88,11.99,0,0,2115817216,0.0,13.175,1.304423,10.3542,9.62075,0.746,0.061754968,BRL,2024578432,0.19313,133370821,176760000,0.115930006,0.64238,3.783,3.1641555,1672444800,1703980800,1688083200,-0.446,313259008,1.73,1.45,1:50,1346112000,1.248,4.812,SAO,EQUITY,KEPL3.SA,KEPL3.SA,KEPLER WEBERON  EDJ NM,Kepler Weber S.A.,974894400,America/Sao_Paulo,BRT,-10800000,11.97,17.0,16.0,16.33,16.0,1.7,buy,3,266530000,1.508,420739008,155846000,1.17,1.929,1622033024,23.307,10.106,0.20682,0.51226,659265000,113564752,325120992,-0.574,-0.219,0.34142,0.25939,0.25153,BRL,
3,"Rua do Rócio, nº 84",3º Andar Vila Olímpia,São Paulo,SP,04757-020,Brazil,55 11 4873 0302,https://www.kepler.com.br,Farm & Heavy Construction Machinery,Industrials,"Kepler Weber S.A. manufactures and sells grain storage and conservation systems in Brazil and internationally. It offers flat or elevated silos, dryers, cleaning machines and their components, bucket elevators, conveyor belts, sweep augers, chain conveyors, forked and pendular gutters, chains, galvanized sieves, control panels, zero-husk capture, as well as metallic structures, screw conveyors, dispatch hoppers, heat generators, and catwalks and structures. The company also provides industrial installations, port terminals, and spare parts, as well as technical assistance and support services. In addition, it offers engineering risk insurance. The company was founded in 1925 and is headquartered in São Paulo, Brazil.","{'maxAge': 1, 'name': 'Ms. Cristiane Beatriz Back Bender', 'title': 'Accountant', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,12.08,0.0,0.0,0.0,12.08,0.0,0.0,0.0,1.32,0.1095,1693267200,0.5847,0.378656,6.919075,8.255173,0,0,1606520,1331466,1331466,11.88,11.99,0,0,2115817216,0.0,13.175,1.304423,10.3542,9.62075,0.746,0.061754968,BRL,2024578432,0.19313,133370821,176760000,0.115930006,0.64238,3.783,3.1641555,1672444800,1703980800,1688083200,-0.446,313259008,1.73,1.45,1:50,1346112000,1.248,4.812,SAO,EQUITY,KEPL3.SA,KEPL3.SA,KEPLER WEBERON  EDJ NM,Kepler Weber S.A.,974894400,America/Sao_Paulo,BRT,-10800000,11.97,17.0,16.0,16.33,16.0,1.7,buy,3,266530000,1.508,420739008,155846000,1.17,1.929,1622033024,23.307,10.106,0.20682,0.51226,659265000,113564752,325120992,-0.574,-0.219,0.34142,0.25939,0.25153,BRL,
