,address1,city,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"st. Bolshevikskaya, 59 A",Essentuki,357600,Russia,7 879 34 4 21 80,https://www.staves.ru,Utilities—Regulated Electric,Utilities,"Publichnoye aktsionernoye obshchestvo ""Stavropol'energosbyt"" supplies electricity in the Stavropol territory, Russia. It is also involved in the production of steam and hot water. The company was founded in 2005 and is based in Essentuki, Russia.",762,"{'maxAge': 1, 'name': 'Mr. Ostapchenko Boris Valerievich', 'title': 'Chairman & CEO', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.5505,0.5545,0.545,0.56,0.5505,0.5545,0.545,0.56,0.08,0.1288,1688428800,0.2697,0.252659,2.4304347,672000,672000,0,0,0,0.5545,0.559,100000,209100000,636237056,0.545,0.657,0.026847424,0.657,0.657,0.0,0.0,RUB,297200736,0.03229,1563516,262100000,0.0,0.0,2.538,0.22025217,1672444800,1703980800,1688083200,1.921,765201024,0.23,0.013,0.216,MCX,EQUITY,STSBP.ME,STSBP.ME,STAVROPOLENERGOSBY,"Publichnoye aktsionernoye obshchestvo ""Stavropol'energosbyt""",1267597800,Europe/Moscow,MSK,10800000,0.559,none,783481984,0.912,1374951936,599193024,1.189,1.248,23698253824,27.464,27.586,0.18091999,0.43668997,1229441536,1425328000,1.921,0.117,0.48513,0.05802,0.05096,RUB,
1,"st. Bolshevikskaya, 59 A",Essentuki,357600,Russia,7 879 34 4 21 80,https://www.staves.ru,Utilities—Regulated Electric,Utilities,"Publichnoye aktsionernoye obshchestvo ""Stavropol'energosbyt"" supplies electricity in the Stavropol territory, Russia. It is also involved in the production of steam and hot water. The company was founded in 2005 and is based in Essentuki, Russia.",762,"{'maxAge': 1, 'name': 'Oksana Mikhaylovna Griva', 'title': 'Deputy Gen. Director - Director for Economics & Fin.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.5505,0.5545,0.545,0.56,0.5505,0.5545,0.545,0.56,0.08,0.1288,1688428800,0.2697,0.252659,2.4304347,672000,672000,0,0,0,0.5545,0.559,100000,209100000,636237056,0.545,0.657,0.026847424,0.657,0.657,0.0,0.0,RUB,297200736,0.03229,1563516,262100000,0.0,0.0,2.538,0.22025217,1672444800,1703980800,1688083200,1.921,765201024,0.23,0.013,0.216,MCX,EQUITY,STSBP.ME,STSBP.ME,STAVROPOLENERGOSBY,"Publichnoye aktsionernoye obshchestvo ""Stavropol'energosbyt""",1267597800,Europe/Moscow,MSK,10800000,0.559,none,783481984,0.912,1374951936,599193024,1.189,1.248,23698253824,27.464,27.586,0.18091999,0.43668997,1229441536,1425328000,1.921,0.117,0.48513,0.05802,0.05096,RUB,
2,"st. Bolshevikskaya, 59 A",Essentuki,357600,Russia,7 879 34 4 21 80,https://www.staves.ru,Utilities—Regulated Electric,Utilities,"Publichnoye aktsionernoye obshchestvo ""Stavropol'energosbyt"" supplies electricity in the Stavropol territory, Russia. It is also involved in the production of steam and hot water. The company was founded in 2005 and is based in Essentuki, Russia.",762,"{'maxAge': 1, 'name': 'Nina Nikolaevna Sidorenko', 'title': 'Chief Accountant', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.5505,0.5545,0.545,0.56,0.5505,0.5545,0.545,0.56,0.08,0.1288,1688428800,0.2697,0.252659,2.4304347,672000,672000,0,0,0,0.5545,0.559,100000,209100000,636237056,0.545,0.657,0.026847424,0.657,0.657,0.0,0.0,RUB,297200736,0.03229,1563516,262100000,0.0,0.0,2.538,0.22025217,1672444800,1703980800,1688083200,1.921,765201024,0.23,0.013,0.216,MCX,EQUITY,STSBP.ME,STSBP.ME,STAVROPOLENERGOSBY,"Publichnoye aktsionernoye obshchestvo ""Stavropol'energosbyt""",1267597800,Europe/Moscow,MSK,10800000,0.559,none,783481984,0.912,1374951936,599193024,1.189,1.248,23698253824,27.464,27.586,0.18091999,0.43668997,1229441536,1425328000,1.921,0.117,0.48513,0.05802,0.05096,RUB,
3,"st. Bolshevikskaya, 59 A",Essentuki,357600,Russia,7 879 34 4 21 80,https://www.staves.ru,Utilities—Regulated Electric,Utilities,"Publichnoye aktsionernoye obshchestvo ""Stavropol'energosbyt"" supplies electricity in the Stavropol territory, Russia. It is also involved in the production of steam and hot water. The company was founded in 2005 and is based in Essentuki, Russia.",762,"{'maxAge': 1, 'name': 'Mr. Valentin Aleksandrovich Sherstobitov', 'title': 'Technical Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.5505,0.5545,0.545,0.56,0.5505,0.5545,0.545,0.56,0.08,0.1288,1688428800,0.2697,0.252659,2.4304347,672000,672000,0,0,0,0.5545,0.559,100000,209100000,636237056,0.545,0.657,0.026847424,0.657,0.657,0.0,0.0,RUB,297200736,0.03229,1563516,262100000,0.0,0.0,2.538,0.22025217,1672444800,1703980800,1688083200,1.921,765201024,0.23,0.013,0.216,MCX,EQUITY,STSBP.ME,STSBP.ME,STAVROPOLENERGOSBY,"Publichnoye aktsionernoye obshchestvo ""Stavropol'energosbyt""",1267597800,Europe/Moscow,MSK,10800000,0.559,none,783481984,0.912,1374951936,599193024,1.189,1.248,23698253824,27.464,27.586,0.18091999,0.43668997,1229441536,1425328000,1.921,0.117,0.48513,0.05802,0.05096,RUB,
4,"st. Bolshevikskaya, 59 A",Essentuki,357600,Russia,7 879 34 4 21 80,https://www.staves.ru,Utilities—Regulated Electric,Utilities,"Publichnoye aktsionernoye obshchestvo ""Stavropol'energosbyt"" supplies electricity in the Stavropol territory, Russia. It is also involved in the production of steam and hot water. The company was founded in 2005 and is based in Essentuki, Russia.",762,"{'maxAge': 1, 'name': 'Yulia Vasilyevna Chernikova', 'title': 'Director of Legal Affairs', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.5505,0.5545,0.545,0.56,0.5505,0.5545,0.545,0.56,0.08,0.1288,1688428800,0.2697,0.252659,2.4304347,672000,672000,0,0,0,0.5545,0.559,100000,209100000,636237056,0.545,0.657,0.026847424,0.657,0.657,0.0,0.0,RUB,297200736,0.03229,1563516,262100000,0.0,0.0,2.538,0.22025217,1672444800,1703980800,1688083200,1.921,765201024,0.23,0.013,0.216,MCX,EQUITY,STSBP.ME,STSBP.ME,STAVROPOLENERGOSBY,"Publichnoye aktsionernoye obshchestvo ""Stavropol'energosbyt""",1267597800,Europe/Moscow,MSK,10800000,0.559,none,783481984,0.912,1374951936,599193024,1.189,1.248,23698253824,27.464,27.586,0.18091999,0.43668997,1229441536,1425328000,1.921,0.117,0.48513,0.05802,0.05096,RUB,
5,"st. Bolshevikskaya, 59 A",Essentuki,357600,Russia,7 879 34 4 21 80,https://www.staves.ru,Utilities—Regulated Electric,Utilities,"Publichnoye aktsionernoye obshchestvo ""Stavropol'energosbyt"" supplies electricity in the Stavropol territory, Russia. It is also involved in the production of steam and hot water. The company was founded in 2005 and is based in Essentuki, Russia.",762,"{'maxAge': 1, 'name': 'Ms. Narine Sergeevna Ayrapetova', 'title': 'Head of Corp. Affairs Department', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.5505,0.5545,0.545,0.56,0.5505,0.5545,0.545,0.56,0.08,0.1288,1688428800,0.2697,0.252659,2.4304347,672000,672000,0,0,0,0.5545,0.559,100000,209100000,636237056,0.545,0.657,0.026847424,0.657,0.657,0.0,0.0,RUB,297200736,0.03229,1563516,262100000,0.0,0.0,2.538,0.22025217,1672444800,1703980800,1688083200,1.921,765201024,0.23,0.013,0.216,MCX,EQUITY,STSBP.ME,STSBP.ME,STAVROPOLENERGOSBY,"Publichnoye aktsionernoye obshchestvo ""Stavropol'energosbyt""",1267597800,Europe/Moscow,MSK,10800000,0.559,none,783481984,0.912,1374951936,599193024,1.189,1.248,23698253824,27.464,27.586,0.18091999,0.43668997,1229441536,1425328000,1.921,0.117,0.48513,0.05802,0.05096,RUB,
6,"st. Bolshevikskaya, 59 A",Essentuki,357600,Russia,7 879 34 4 21 80,https://www.staves.ru,Utilities—Regulated Electric,Utilities,"Publichnoye aktsionernoye obshchestvo ""Stavropol'energosbyt"" supplies electricity in the Stavropol territory, Russia. It is also involved in the production of steam and hot water. The company was founded in 2005 and is based in Essentuki, Russia.",762,"{'maxAge': 1, 'name': 'Ms. Elizaveta Shamilyevna Dotdayeva', 'title': 'Chief Treasurer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.5505,0.5545,0.545,0.56,0.5505,0.5545,0.545,0.56,0.08,0.1288,1688428800,0.2697,0.252659,2.4304347,672000,672000,0,0,0,0.5545,0.559,100000,209100000,636237056,0.545,0.657,0.026847424,0.657,0.657,0.0,0.0,RUB,297200736,0.03229,1563516,262100000,0.0,0.0,2.538,0.22025217,1672444800,1703980800,1688083200,1.921,765201024,0.23,0.013,0.216,MCX,EQUITY,STSBP.ME,STSBP.ME,STAVROPOLENERGOSBY,"Publichnoye aktsionernoye obshchestvo ""Stavropol'energosbyt""",1267597800,Europe/Moscow,MSK,10800000,0.559,none,783481984,0.912,1374951936,599193024,1.189,1.248,23698253824,27.464,27.586,0.18091999,0.43668997,1229441536,1425328000,1.921,0.117,0.48513,0.05802,0.05096,RUB,
