,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,South Wing,4th Floor 368 Liuhe Road Binjiang District,Hangzhou,310052,China,86 57 1819 28888,86 57 1819 20123,https://www.utstar.com,Communication Equipment,Technology,"UTStarcom Holdings Corp. operates as a telecom infrastructure provider to develop technology for bandwidth from cloud-based services, mobile, streaming, and other applications in China, India, Japan, and internationally. Its products include converged packet transport, disaggregated router platform, packet transport network, packet aggregation network, multi-services access network, fiber to the X, carrier Wi-Fi solutions, and software defined network controller products. The company also offers packet optical and network synchronization products. It serves telecommunications operators and equipment distributors. The company was founded in 1991 and is based in Hangzhou, the People's Republic of China.",241,"{'maxAge': 1, 'name': 'Mr. Hua  Li', 'age': 38, 'title': 'CEO & Director', 'yearBorn': 1984, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,3.7,3.6,3.6,3.79,3.7,3.6,3.6,3.79,0.0,0.737897,-22.750002,512,512,4022,2140,2140,1.48,3.8,800,1000,33945440,3.1,5.03,2.5964081,3.7012,3.9784,0.0,0.0,USD,-13403280,-0.40791,3030271,9325670,6086,4417,1690761600,1693440000,0.0007,0.66699,0.02755,1.67,0.0016,5.859,0.6212664,1672444800,1703980800,1688083200,-5333000,-0.57,-0.16,1:3,1363910400,-1.025,2.525,NMS,EQUITY,UTSI,UTSI,UTStarcom Holdings Corp,UTStarcom Holdings Corp.,952093800,America/New_York,EDT,-14400000,3.64,none,49010000,5.387,-5309000,2490000,2.516,3.143,13074000,4.671,1.44,-0.03929,-0.093,437875,-389000,-0.131,0.24178,-0.40607,-0.42259,USD,
1,South Wing,4th Floor 368 Liuhe Road Binjiang District,Hangzhou,310052,China,86 57 1819 28888,86 57 1819 20123,https://www.utstar.com,Communication Equipment,Technology,"UTStarcom Holdings Corp. operates as a telecom infrastructure provider to develop technology for bandwidth from cloud-based services, mobile, streaming, and other applications in China, India, Japan, and internationally. Its products include converged packet transport, disaggregated router platform, packet transport network, packet aggregation network, multi-services access network, fiber to the X, carrier Wi-Fi solutions, and software defined network controller products. The company also offers packet optical and network synchronization products. It serves telecommunications operators and equipment distributors. The company was founded in 1991 and is based in Hangzhou, the People's Republic of China.",241,"{'maxAge': 1, 'name': 'Mr. Danjun  Xie', 'age': 51, 'title': 'Chief Financial Officer', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,3.7,3.6,3.6,3.79,3.7,3.6,3.6,3.79,0.0,0.737897,-22.750002,512,512,4022,2140,2140,1.48,3.8,800,1000,33945440,3.1,5.03,2.5964081,3.7012,3.9784,0.0,0.0,USD,-13403280,-0.40791,3030271,9325670,6086,4417,1690761600,1693440000,0.0007,0.66699,0.02755,1.67,0.0016,5.859,0.6212664,1672444800,1703980800,1688083200,-5333000,-0.57,-0.16,1:3,1363910400,-1.025,2.525,NMS,EQUITY,UTSI,UTSI,UTStarcom Holdings Corp,UTStarcom Holdings Corp.,952093800,America/New_York,EDT,-14400000,3.64,none,49010000,5.387,-5309000,2490000,2.516,3.143,13074000,4.671,1.44,-0.03929,-0.093,437875,-389000,-0.131,0.24178,-0.40607,-0.42259,USD,
2,South Wing,4th Floor 368 Liuhe Road Binjiang District,Hangzhou,310052,China,86 57 1819 28888,86 57 1819 20123,https://www.utstar.com,Communication Equipment,Technology,"UTStarcom Holdings Corp. operates as a telecom infrastructure provider to develop technology for bandwidth from cloud-based services, mobile, streaming, and other applications in China, India, Japan, and internationally. Its products include converged packet transport, disaggregated router platform, packet transport network, packet aggregation network, multi-services access network, fiber to the X, carrier Wi-Fi solutions, and software defined network controller products. The company also offers packet optical and network synchronization products. It serves telecommunications operators and equipment distributors. The company was founded in 1991 and is based in Hangzhou, the People's Republic of China.",241,"{'maxAge': 1, 'name': 'Dr. Lingrong  Lu', 'age': 50, 'title': 'Chief Technology Officer', 'yearBorn': 1972, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,3.7,3.6,3.6,3.79,3.7,3.6,3.6,3.79,0.0,0.737897,-22.750002,512,512,4022,2140,2140,1.48,3.8,800,1000,33945440,3.1,5.03,2.5964081,3.7012,3.9784,0.0,0.0,USD,-13403280,-0.40791,3030271,9325670,6086,4417,1690761600,1693440000,0.0007,0.66699,0.02755,1.67,0.0016,5.859,0.6212664,1672444800,1703980800,1688083200,-5333000,-0.57,-0.16,1:3,1363910400,-1.025,2.525,NMS,EQUITY,UTSI,UTSI,UTStarcom Holdings Corp,UTStarcom Holdings Corp.,952093800,America/New_York,EDT,-14400000,3.64,none,49010000,5.387,-5309000,2490000,2.516,3.143,13074000,4.671,1.44,-0.03929,-0.093,437875,-389000,-0.131,0.24178,-0.40607,-0.42259,USD,
3,South Wing,4th Floor 368 Liuhe Road Binjiang District,Hangzhou,310052,China,86 57 1819 28888,86 57 1819 20123,https://www.utstar.com,Communication Equipment,Technology,"UTStarcom Holdings Corp. operates as a telecom infrastructure provider to develop technology for bandwidth from cloud-based services, mobile, streaming, and other applications in China, India, Japan, and internationally. Its products include converged packet transport, disaggregated router platform, packet transport network, packet aggregation network, multi-services access network, fiber to the X, carrier Wi-Fi solutions, and software defined network controller products. The company also offers packet optical and network synchronization products. It serves telecommunications operators and equipment distributors. The company was founded in 1991 and is based in Hangzhou, the People's Republic of China.",241,"{'maxAge': 1, 'name': 'Ms. Yinghua  Chen', 'age': 52, 'title': 'Chief Human Resource Officer', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,3.7,3.6,3.6,3.79,3.7,3.6,3.6,3.79,0.0,0.737897,-22.750002,512,512,4022,2140,2140,1.48,3.8,800,1000,33945440,3.1,5.03,2.5964081,3.7012,3.9784,0.0,0.0,USD,-13403280,-0.40791,3030271,9325670,6086,4417,1690761600,1693440000,0.0007,0.66699,0.02755,1.67,0.0016,5.859,0.6212664,1672444800,1703980800,1688083200,-5333000,-0.57,-0.16,1:3,1363910400,-1.025,2.525,NMS,EQUITY,UTSI,UTSI,UTStarcom Holdings Corp,UTStarcom Holdings Corp.,952093800,America/New_York,EDT,-14400000,3.64,none,49010000,5.387,-5309000,2490000,2.516,3.143,13074000,4.671,1.44,-0.03929,-0.093,437875,-389000,-0.131,0.24178,-0.40607,-0.42259,USD,
4,South Wing,4th Floor 368 Liuhe Road Binjiang District,Hangzhou,310052,China,86 57 1819 28888,86 57 1819 20123,https://www.utstar.com,Communication Equipment,Technology,"UTStarcom Holdings Corp. operates as a telecom infrastructure provider to develop technology for bandwidth from cloud-based services, mobile, streaming, and other applications in China, India, Japan, and internationally. Its products include converged packet transport, disaggregated router platform, packet transport network, packet aggregation network, multi-services access network, fiber to the X, carrier Wi-Fi solutions, and software defined network controller products. The company also offers packet optical and network synchronization products. It serves telecommunications operators and equipment distributors. The company was founded in 1991 and is based in Hangzhou, the People's Republic of China.",241,"{'maxAge': 1, 'name': 'Ms. Fei  Wang', 'age': 42, 'title': 'Director of Investor Relations', 'yearBorn': 1980, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,3.7,3.6,3.6,3.79,3.7,3.6,3.6,3.79,0.0,0.737897,-22.750002,512,512,4022,2140,2140,1.48,3.8,800,1000,33945440,3.1,5.03,2.5964081,3.7012,3.9784,0.0,0.0,USD,-13403280,-0.40791,3030271,9325670,6086,4417,1690761600,1693440000,0.0007,0.66699,0.02755,1.67,0.0016,5.859,0.6212664,1672444800,1703980800,1688083200,-5333000,-0.57,-0.16,1:3,1363910400,-1.025,2.525,NMS,EQUITY,UTSI,UTSI,UTStarcom Holdings Corp,UTStarcom Holdings Corp.,952093800,America/New_York,EDT,-14400000,3.64,none,49010000,5.387,-5309000,2490000,2.516,3.143,13074000,4.671,1.44,-0.03929,-0.093,437875,-389000,-0.131,0.24178,-0.40607,-0.42259,USD,
