,address1,address2,city,zip,country,phone,fax,website,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,WIZ Building,"8th floor 429, Bongeunsa-ro, Samseong-dong Gangnam-gu",Seoul,135-867,South Korea,82 2 2007 0300,82 2 2007 0333,https://www.wizcorp.co.kr,"WIZ CORP, Inc. engages in the operation of expressway rest areas and gas stations. The company also operates business centers that provide independent office space, conference rooms, seminar rooms, and common spaces. In addition, it offers venture incubating services. The company was founded in 1995 and is based in Seoul, South Korea.",67,"{'maxAge': 1, 'name': 'Mr. Seung-Hwan  Jung', 'age': 59, 'title': 'Chief Exec. Officer and Representative Director', 'yearBorn': 1963, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,847.0,854.0,847.0,856.0,847.0,854.0,847.0,856.0,1.493229,88895,88895,306525,140187,140187,848.0,850.0,0,0,29649047552,740.0,1043.0,0.6899824,885.68,857.72,KRW,26397792256,0.0788,50646697,34963500,0.24476999,0.0,1672444800,1703980800,1680220800,3.513,4553622016,1:1,1514332800,0.614,9.967,KOE,EQUITY,038620.KQ,038620.KQ,WIZ,"WIZ CORP, Inc.",968889600,Asia/Seoul,KST,32400000,848.0,none,27395506176,435.939,2648590080,0,27.115,28.618,42970730496,683.779,0.0127799995,0.05647,8392400170,665675712,1736635264,4.599,0.21,0.20593001,0.06164,0.04144,KRW,
