,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1108 Fifth Avenue,San Rafael,CA,94901,United States,707 863 6000,https://www.westamerica.com,Banks—Regional,Financial Services,"Westamerica Bancorporation operates as a bank holding company for the Westamerica Bank that provides various banking products and services to individual and commercial customers. The company accepts various deposit products, including retail savings and checking accounts, as well as certificates of deposit. Its loan portfolio includes commercial, commercial and residential real estate, real estate construction, and consumer installment loans, as well as indirect automobile loans. The company was formerly known as Independent Bankshares Corporation and changed its name to Westamerica Bancorporation in 1983. The company was founded in 1884 and is headquartered in San Rafael, California.",594,"{'maxAge': 1, 'name': 'Mr. David L. Payne', 'age': 67, 'title': 'Chairman, Pres & CEO', 'yearBorn': 1955, 'fiscalYear': 2022, 'totalPay': 750021, 'exercisedValue': 0, 'unexercisedValue': 0}",9,7,2,1,2,1693526400,1672444800,86400,2,40.0,41.0,41.0,41.0,40.0,41.0,41.0,41.0,1.62,0.0395,1691107200,0.2907,2.9,0.636929,7.5367646,13.666667,23,23,0,0,0,41.0,41.8,20000,20000,1098476160,33.4,63.0,3.5182421,40.984,44.2215,1.68,0.042,EUR,981197184,0.49581,25603942,26648600,0.03957,0.77089995,24.462,1.676069,1672444800,1703980800,1688083200,0.59,154803008,5.44,3.0,5.99,3.143,FRA,EQUITY,WB1.F,WB1.F,WESTAMERICA BANCORP.,Westamerica Bancorporation,997423200,Europe/Berlin,CEST,7200000,41.0,75.0,60.0,67.5,67.5,2.5,buy,2,266187008,9.989,154792992,312223008,11.636,0.02243,0.24398,264022000,178940992,0.606,0.371,0.0,0.0,0.69198,USD,
1,1108 Fifth Avenue,San Rafael,CA,94901,United States,707 863 6000,https://www.westamerica.com,Banks—Regional,Financial Services,"Westamerica Bancorporation operates as a bank holding company for the Westamerica Bank that provides various banking products and services to individual and commercial customers. The company accepts various deposit products, including retail savings and checking accounts, as well as certificates of deposit. Its loan portfolio includes commercial, commercial and residential real estate, real estate construction, and consumer installment loans, as well as indirect automobile loans. The company was formerly known as Independent Bankshares Corporation and changed its name to Westamerica Bancorporation in 1983. The company was founded in 1884 and is headquartered in San Rafael, California.",594,"{'maxAge': 1, 'name': 'Mr. John A. Thorson', 'age': 62, 'title': 'Sr. VP & CFO', 'yearBorn': 1960, 'fiscalYear': 2022, 'totalPay': 321718, 'exercisedValue': 0, 'unexercisedValue': 24445}",9,7,2,1,2,1693526400,1672444800,86400,2,40.0,41.0,41.0,41.0,40.0,41.0,41.0,41.0,1.62,0.0395,1691107200,0.2907,2.9,0.636929,7.5367646,13.666667,23,23,0,0,0,41.0,41.8,20000,20000,1098476160,33.4,63.0,3.5182421,40.984,44.2215,1.68,0.042,EUR,981197184,0.49581,25603942,26648600,0.03957,0.77089995,24.462,1.676069,1672444800,1703980800,1688083200,0.59,154803008,5.44,3.0,5.99,3.143,FRA,EQUITY,WB1.F,WB1.F,WESTAMERICA BANCORP.,Westamerica Bancorporation,997423200,Europe/Berlin,CEST,7200000,41.0,75.0,60.0,67.5,67.5,2.5,buy,2,266187008,9.989,154792992,312223008,11.636,0.02243,0.24398,264022000,178940992,0.606,0.371,0.0,0.0,0.69198,USD,
2,1108 Fifth Avenue,San Rafael,CA,94901,United States,707 863 6000,https://www.westamerica.com,Banks—Regional,Financial Services,"Westamerica Bancorporation operates as a bank holding company for the Westamerica Bank that provides various banking products and services to individual and commercial customers. The company accepts various deposit products, including retail savings and checking accounts, as well as certificates of deposit. Its loan portfolio includes commercial, commercial and residential real estate, real estate construction, and consumer installment loans, as well as indirect automobile loans. The company was formerly known as Independent Bankshares Corporation and changed its name to Westamerica Bancorporation in 1983. The company was founded in 1884 and is headquartered in San Rafael, California.",594,"{'maxAge': 1, 'name': 'Mr. Russell W. Rizzardi', 'age': 67, 'title': 'Sr. VP & Chief Credit Administrator of Westamerica Bank', 'yearBorn': 1955, 'fiscalYear': 2022, 'totalPay': 197932, 'exercisedValue': 0, 'unexercisedValue': 9071}",9,7,2,1,2,1693526400,1672444800,86400,2,40.0,41.0,41.0,41.0,40.0,41.0,41.0,41.0,1.62,0.0395,1691107200,0.2907,2.9,0.636929,7.5367646,13.666667,23,23,0,0,0,41.0,41.8,20000,20000,1098476160,33.4,63.0,3.5182421,40.984,44.2215,1.68,0.042,EUR,981197184,0.49581,25603942,26648600,0.03957,0.77089995,24.462,1.676069,1672444800,1703980800,1688083200,0.59,154803008,5.44,3.0,5.99,3.143,FRA,EQUITY,WB1.F,WB1.F,WESTAMERICA BANCORP.,Westamerica Bancorporation,997423200,Europe/Berlin,CEST,7200000,41.0,75.0,60.0,67.5,67.5,2.5,buy,2,266187008,9.989,154792992,312223008,11.636,0.02243,0.24398,264022000,178940992,0.606,0.371,0.0,0.0,0.69198,USD,
3,1108 Fifth Avenue,San Rafael,CA,94901,United States,707 863 6000,https://www.westamerica.com,Banks—Regional,Financial Services,"Westamerica Bancorporation operates as a bank holding company for the Westamerica Bank that provides various banking products and services to individual and commercial customers. The company accepts various deposit products, including retail savings and checking accounts, as well as certificates of deposit. Its loan portfolio includes commercial, commercial and residential real estate, real estate construction, and consumer installment loans, as well as indirect automobile loans. The company was formerly known as Independent Bankshares Corporation and changed its name to Westamerica Bancorporation in 1983. The company was founded in 1884 and is headquartered in San Rafael, California.",594,"{'maxAge': 1, 'name': 'Mr. Brian J. Donohoe', 'age': 41, 'title': 'SVP and Mang. of Operations & Systems Admin. of Community Banker Services Corp.', 'yearBorn': 1981, 'fiscalYear': 2022, 'totalPay': 256170, 'exercisedValue': 0, 'unexercisedValue': 20524}",9,7,2,1,2,1693526400,1672444800,86400,2,40.0,41.0,41.0,41.0,40.0,41.0,41.0,41.0,1.62,0.0395,1691107200,0.2907,2.9,0.636929,7.5367646,13.666667,23,23,0,0,0,41.0,41.8,20000,20000,1098476160,33.4,63.0,3.5182421,40.984,44.2215,1.68,0.042,EUR,981197184,0.49581,25603942,26648600,0.03957,0.77089995,24.462,1.676069,1672444800,1703980800,1688083200,0.59,154803008,5.44,3.0,5.99,3.143,FRA,EQUITY,WB1.F,WB1.F,WESTAMERICA BANCORP.,Westamerica Bancorporation,997423200,Europe/Berlin,CEST,7200000,41.0,75.0,60.0,67.5,67.5,2.5,buy,2,266187008,9.989,154792992,312223008,11.636,0.02243,0.24398,264022000,178940992,0.606,0.371,0.0,0.0,0.69198,USD,
4,1108 Fifth Avenue,San Rafael,CA,94901,United States,707 863 6000,https://www.westamerica.com,Banks—Regional,Financial Services,"Westamerica Bancorporation operates as a bank holding company for the Westamerica Bank that provides various banking products and services to individual and commercial customers. The company accepts various deposit products, including retail savings and checking accounts, as well as certificates of deposit. Its loan portfolio includes commercial, commercial and residential real estate, real estate construction, and consumer installment loans, as well as indirect automobile loans. The company was formerly known as Independent Bankshares Corporation and changed its name to Westamerica Bancorporation in 1983. The company was founded in 1884 and is headquartered in San Rafael, California.",594,"{'maxAge': 1, 'name': 'Ms. Diane  Cunningham', 'title': 'Corp. Exec. Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",9,7,2,1,2,1693526400,1672444800,86400,2,40.0,41.0,41.0,41.0,40.0,41.0,41.0,41.0,1.62,0.0395,1691107200,0.2907,2.9,0.636929,7.5367646,13.666667,23,23,0,0,0,41.0,41.8,20000,20000,1098476160,33.4,63.0,3.5182421,40.984,44.2215,1.68,0.042,EUR,981197184,0.49581,25603942,26648600,0.03957,0.77089995,24.462,1.676069,1672444800,1703980800,1688083200,0.59,154803008,5.44,3.0,5.99,3.143,FRA,EQUITY,WB1.F,WB1.F,WESTAMERICA BANCORP.,Westamerica Bancorporation,997423200,Europe/Berlin,CEST,7200000,41.0,75.0,60.0,67.5,67.5,2.5,buy,2,266187008,9.989,154792992,312223008,11.636,0.02243,0.24398,264022000,178940992,0.606,0.371,0.0,0.0,0.69198,USD,
5,1108 Fifth Avenue,San Rafael,CA,94901,United States,707 863 6000,https://www.westamerica.com,Banks—Regional,Financial Services,"Westamerica Bancorporation operates as a bank holding company for the Westamerica Bank that provides various banking products and services to individual and commercial customers. The company accepts various deposit products, including retail savings and checking accounts, as well as certificates of deposit. Its loan portfolio includes commercial, commercial and residential real estate, real estate construction, and consumer installment loans, as well as indirect automobile loans. The company was formerly known as Independent Bankshares Corporation and changed its name to Westamerica Bancorporation in 1983. The company was founded in 1884 and is headquartered in San Rafael, California.",594,"{'maxAge': 1, 'name': 'Mr. George S. Ensinger', 'age': 68, 'title': 'Sr. VP & HR Division Mang.', 'yearBorn': 1954, 'fiscalYear': 2019, 'exercisedValue': 0, 'unexercisedValue': 0}",9,7,2,1,2,1693526400,1672444800,86400,2,40.0,41.0,41.0,41.0,40.0,41.0,41.0,41.0,1.62,0.0395,1691107200,0.2907,2.9,0.636929,7.5367646,13.666667,23,23,0,0,0,41.0,41.8,20000,20000,1098476160,33.4,63.0,3.5182421,40.984,44.2215,1.68,0.042,EUR,981197184,0.49581,25603942,26648600,0.03957,0.77089995,24.462,1.676069,1672444800,1703980800,1688083200,0.59,154803008,5.44,3.0,5.99,3.143,FRA,EQUITY,WB1.F,WB1.F,WESTAMERICA BANCORP.,Westamerica Bancorporation,997423200,Europe/Berlin,CEST,7200000,41.0,75.0,60.0,67.5,67.5,2.5,buy,2,266187008,9.989,154792992,312223008,11.636,0.02243,0.24398,264022000,178940992,0.606,0.371,0.0,0.0,0.69198,USD,
6,1108 Fifth Avenue,San Rafael,CA,94901,United States,707 863 6000,https://www.westamerica.com,Banks—Regional,Financial Services,"Westamerica Bancorporation operates as a bank holding company for the Westamerica Bank that provides various banking products and services to individual and commercial customers. The company accepts various deposit products, including retail savings and checking accounts, as well as certificates of deposit. Its loan portfolio includes commercial, commercial and residential real estate, real estate construction, and consumer installment loans, as well as indirect automobile loans. The company was formerly known as Independent Bankshares Corporation and changed its name to Westamerica Bancorporation in 1983. The company was founded in 1884 and is headquartered in San Rafael, California.",594,"{'maxAge': 1, 'name': 'Mr. Kris  Irvine', 'title': 'VP & Corp. Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",9,7,2,1,2,1693526400,1672444800,86400,2,40.0,41.0,41.0,41.0,40.0,41.0,41.0,41.0,1.62,0.0395,1691107200,0.2907,2.9,0.636929,7.5367646,13.666667,23,23,0,0,0,41.0,41.8,20000,20000,1098476160,33.4,63.0,3.5182421,40.984,44.2215,1.68,0.042,EUR,981197184,0.49581,25603942,26648600,0.03957,0.77089995,24.462,1.676069,1672444800,1703980800,1688083200,0.59,154803008,5.44,3.0,5.99,3.143,FRA,EQUITY,WB1.F,WB1.F,WESTAMERICA BANCORP.,Westamerica Bancorporation,997423200,Europe/Berlin,CEST,7200000,41.0,75.0,60.0,67.5,67.5,2.5,buy,2,266187008,9.989,154792992,312223008,11.636,0.02243,0.24398,264022000,178940992,0.606,0.371,0.0,0.0,0.69198,USD,
