,address1,city,state,zip,country,phone,fax,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,108 Cherry Hill Drive,Beverly,MA,01915-1088,United States,978 787 4000,978 787 3000,https://www.axcelis.com,Semiconductor Equipment & Materials,Semiconductor Equipment & Materials,Technology,Technology,"Axcelis Technologies, Inc. designs, manufactures, and services ion implantation and other processing equipment used in the fabrication of semiconductor chips in the United States, Europe, and Asia Pacific. The company offers high energy, high current, and medium current implanters for various application requirements. It also provides aftermarket lifecycle products and services, including used tools, spare parts, equipment upgrades, maintenance services, and customer training. It sells its equipment and services to semiconductor chip manufacturers through its direct sales force. Axcelis Technologies, Inc. was founded in 1978 and is headquartered in Beverly, Massachusetts.",1388,"{'maxAge': 1, 'name': 'Ms. Mary G. Puma', 'age': 64, 'title': 'Exec. Chairperson', 'yearBorn': 1958, 'fiscalYear': 2022, 'totalPay': 1794433, 'exercisedValue': 0, 'unexercisedValue': 0}",2,3,1,6,3,1693526400,1672444800,86400,2,178.88,175.87,165.7,177.27,178.88,175.87,165.7,177.27,0.0,1.736514,28.839655,20.856607,2760925,2760925,529859,686190,686190,166.0,168.1,1100,800,5489383424,49.78,201.0,5.3648334,178.8782,137.6938,0.0,0.0,USD,5113858048,0.20186001,32423983,32817500,1357634,1330565,1690761600,1693440000,0.0414,0.01095,0.90617996,2.67,0.0502,32817500,22.659,7.3820558,1672444800,1703980800,1688083200,0.394,206551008,5.8,8.02,1.27,1:4,1467331200,4.998,22.109,1.724267,0.14113986,NMS,EQUITY,ACLS,ACLS,"Axcelis Technologies, Inc.","Axcelis Technologies, Inc.",963322200,America/New_York,EDT,6650331a-aa66-3db9-83af-0fe4f88e5c66,finmb_416350,-14400000,167.27,240.0,175.0,213.75,220.0,2.2,buy,4,452864000,13.799,231296992,77345000,2.463,3.824,1023216000,10.395,31.16,0.14505,0.31038,401790000,141473744,253659008,0.409,0.239,0.42666,0.22604999,0.21927,USD,
1,108 Cherry Hill Drive,Beverly,MA,01915-1088,United States,978 787 4000,978 787 3000,https://www.axcelis.com,Semiconductor Equipment & Materials,Semiconductor Equipment & Materials,Technology,Technology,"Axcelis Technologies, Inc. designs, manufactures, and services ion implantation and other processing equipment used in the fabrication of semiconductor chips in the United States, Europe, and Asia Pacific. The company offers high energy, high current, and medium current implanters for various application requirements. It also provides aftermarket lifecycle products and services, including used tools, spare parts, equipment upgrades, maintenance services, and customer training. It sells its equipment and services to semiconductor chip manufacturers through its direct sales force. Axcelis Technologies, Inc. was founded in 1978 and is headquartered in Beverly, Massachusetts.",1388,"{'maxAge': 1, 'name': 'Dr. Russell J. Low Ph.D.', 'age': 51, 'title': 'CEO, Pres & Director', 'yearBorn': 1971, 'fiscalYear': 2022, 'totalPay': 798549, 'exercisedValue': 0, 'unexercisedValue': 0}",2,3,1,6,3,1693526400,1672444800,86400,2,178.88,175.87,165.7,177.27,178.88,175.87,165.7,177.27,0.0,1.736514,28.839655,20.856607,2760925,2760925,529859,686190,686190,166.0,168.1,1100,800,5489383424,49.78,201.0,5.3648334,178.8782,137.6938,0.0,0.0,USD,5113858048,0.20186001,32423983,32817500,1357634,1330565,1690761600,1693440000,0.0414,0.01095,0.90617996,2.67,0.0502,32817500,22.659,7.3820558,1672444800,1703980800,1688083200,0.394,206551008,5.8,8.02,1.27,1:4,1467331200,4.998,22.109,1.724267,0.14113986,NMS,EQUITY,ACLS,ACLS,"Axcelis Technologies, Inc.","Axcelis Technologies, Inc.",963322200,America/New_York,EDT,6650331a-aa66-3db9-83af-0fe4f88e5c66,finmb_416350,-14400000,167.27,240.0,175.0,213.75,220.0,2.2,buy,4,452864000,13.799,231296992,77345000,2.463,3.824,1023216000,10.395,31.16,0.14505,0.31038,401790000,141473744,253659008,0.409,0.239,0.42666,0.22604999,0.21927,USD,
2,108 Cherry Hill Drive,Beverly,MA,01915-1088,United States,978 787 4000,978 787 3000,https://www.axcelis.com,Semiconductor Equipment & Materials,Semiconductor Equipment & Materials,Technology,Technology,"Axcelis Technologies, Inc. designs, manufactures, and services ion implantation and other processing equipment used in the fabrication of semiconductor chips in the United States, Europe, and Asia Pacific. The company offers high energy, high current, and medium current implanters for various application requirements. It also provides aftermarket lifecycle products and services, including used tools, spare parts, equipment upgrades, maintenance services, and customer training. It sells its equipment and services to semiconductor chip manufacturers through its direct sales force. Axcelis Technologies, Inc. was founded in 1978 and is headquartered in Beverly, Massachusetts.",1388,"{'maxAge': 1, 'name': 'Mr. Kevin J. Brewer', 'age': 63, 'title': 'Exec. VP & CFO', 'yearBorn': 1959, 'fiscalYear': 2022, 'totalPay': 995680, 'exercisedValue': 0, 'unexercisedValue': 0}",2,3,1,6,3,1693526400,1672444800,86400,2,178.88,175.87,165.7,177.27,178.88,175.87,165.7,177.27,0.0,1.736514,28.839655,20.856607,2760925,2760925,529859,686190,686190,166.0,168.1,1100,800,5489383424,49.78,201.0,5.3648334,178.8782,137.6938,0.0,0.0,USD,5113858048,0.20186001,32423983,32817500,1357634,1330565,1690761600,1693440000,0.0414,0.01095,0.90617996,2.67,0.0502,32817500,22.659,7.3820558,1672444800,1703980800,1688083200,0.394,206551008,5.8,8.02,1.27,1:4,1467331200,4.998,22.109,1.724267,0.14113986,NMS,EQUITY,ACLS,ACLS,"Axcelis Technologies, Inc.","Axcelis Technologies, Inc.",963322200,America/New_York,EDT,6650331a-aa66-3db9-83af-0fe4f88e5c66,finmb_416350,-14400000,167.27,240.0,175.0,213.75,220.0,2.2,buy,4,452864000,13.799,231296992,77345000,2.463,3.824,1023216000,10.395,31.16,0.14505,0.31038,401790000,141473744,253659008,0.409,0.239,0.42666,0.22604999,0.21927,USD,
3,108 Cherry Hill Drive,Beverly,MA,01915-1088,United States,978 787 4000,978 787 3000,https://www.axcelis.com,Semiconductor Equipment & Materials,Semiconductor Equipment & Materials,Technology,Technology,"Axcelis Technologies, Inc. designs, manufactures, and services ion implantation and other processing equipment used in the fabrication of semiconductor chips in the United States, Europe, and Asia Pacific. The company offers high energy, high current, and medium current implanters for various application requirements. It also provides aftermarket lifecycle products and services, including used tools, spare parts, equipment upgrades, maintenance services, and customer training. It sells its equipment and services to semiconductor chip manufacturers through its direct sales force. Axcelis Technologies, Inc. was founded in 1978 and is headquartered in Beverly, Massachusetts.",1388,"{'maxAge': 1, 'name': 'Ms. Lynnette C. Fallon', 'age': 62, 'title': 'Exec. VP of HR & Legal, Gen. Counsel and Corp. Sec.', 'yearBorn': 1960, 'fiscalYear': 2022, 'totalPay': 793662, 'exercisedValue': 0, 'unexercisedValue': 0}",2,3,1,6,3,1693526400,1672444800,86400,2,178.88,175.87,165.7,177.27,178.88,175.87,165.7,177.27,0.0,1.736514,28.839655,20.856607,2760925,2760925,529859,686190,686190,166.0,168.1,1100,800,5489383424,49.78,201.0,5.3648334,178.8782,137.6938,0.0,0.0,USD,5113858048,0.20186001,32423983,32817500,1357634,1330565,1690761600,1693440000,0.0414,0.01095,0.90617996,2.67,0.0502,32817500,22.659,7.3820558,1672444800,1703980800,1688083200,0.394,206551008,5.8,8.02,1.27,1:4,1467331200,4.998,22.109,1.724267,0.14113986,NMS,EQUITY,ACLS,ACLS,"Axcelis Technologies, Inc.","Axcelis Technologies, Inc.",963322200,America/New_York,EDT,6650331a-aa66-3db9-83af-0fe4f88e5c66,finmb_416350,-14400000,167.27,240.0,175.0,213.75,220.0,2.2,buy,4,452864000,13.799,231296992,77345000,2.463,3.824,1023216000,10.395,31.16,0.14505,0.31038,401790000,141473744,253659008,0.409,0.239,0.42666,0.22604999,0.21927,USD,
4,108 Cherry Hill Drive,Beverly,MA,01915-1088,United States,978 787 4000,978 787 3000,https://www.axcelis.com,Semiconductor Equipment & Materials,Semiconductor Equipment & Materials,Technology,Technology,"Axcelis Technologies, Inc. designs, manufactures, and services ion implantation and other processing equipment used in the fabrication of semiconductor chips in the United States, Europe, and Asia Pacific. The company offers high energy, high current, and medium current implanters for various application requirements. It also provides aftermarket lifecycle products and services, including used tools, spare parts, equipment upgrades, maintenance services, and customer training. It sells its equipment and services to semiconductor chip manufacturers through its direct sales force. Axcelis Technologies, Inc. was founded in 1978 and is headquartered in Beverly, Massachusetts.",1388,"{'maxAge': 1, 'name': 'Mr. Douglas A. Lawson', 'age': 61, 'title': 'Exec. VP of Corp. Marketing & Strategy', 'yearBorn': 1961, 'fiscalYear': 2022, 'totalPay': 707308, 'exercisedValue': 0, 'unexercisedValue': 0}",2,3,1,6,3,1693526400,1672444800,86400,2,178.88,175.87,165.7,177.27,178.88,175.87,165.7,177.27,0.0,1.736514,28.839655,20.856607,2760925,2760925,529859,686190,686190,166.0,168.1,1100,800,5489383424,49.78,201.0,5.3648334,178.8782,137.6938,0.0,0.0,USD,5113858048,0.20186001,32423983,32817500,1357634,1330565,1690761600,1693440000,0.0414,0.01095,0.90617996,2.67,0.0502,32817500,22.659,7.3820558,1672444800,1703980800,1688083200,0.394,206551008,5.8,8.02,1.27,1:4,1467331200,4.998,22.109,1.724267,0.14113986,NMS,EQUITY,ACLS,ACLS,"Axcelis Technologies, Inc.","Axcelis Technologies, Inc.",963322200,America/New_York,EDT,6650331a-aa66-3db9-83af-0fe4f88e5c66,finmb_416350,-14400000,167.27,240.0,175.0,213.75,220.0,2.2,buy,4,452864000,13.799,231296992,77345000,2.463,3.824,1023216000,10.395,31.16,0.14505,0.31038,401790000,141473744,253659008,0.409,0.239,0.42666,0.22604999,0.21927,USD,
5,108 Cherry Hill Drive,Beverly,MA,01915-1088,United States,978 787 4000,978 787 3000,https://www.axcelis.com,Semiconductor Equipment & Materials,Semiconductor Equipment & Materials,Technology,Technology,"Axcelis Technologies, Inc. designs, manufactures, and services ion implantation and other processing equipment used in the fabrication of semiconductor chips in the United States, Europe, and Asia Pacific. The company offers high energy, high current, and medium current implanters for various application requirements. It also provides aftermarket lifecycle products and services, including used tools, spare parts, equipment upgrades, maintenance services, and customer training. It sells its equipment and services to semiconductor chip manufacturers through its direct sales force. Axcelis Technologies, Inc. was founded in 1978 and is headquartered in Beverly, Massachusetts.",1388,"{'maxAge': 1, 'name': 'Mr. Greg  Redinbo Ph.D.', 'age': 57, 'title': 'Exec. VP of Marketing & Applications', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",2,3,1,6,3,1693526400,1672444800,86400,2,178.88,175.87,165.7,177.27,178.88,175.87,165.7,177.27,0.0,1.736514,28.839655,20.856607,2760925,2760925,529859,686190,686190,166.0,168.1,1100,800,5489383424,49.78,201.0,5.3648334,178.8782,137.6938,0.0,0.0,USD,5113858048,0.20186001,32423983,32817500,1357634,1330565,1690761600,1693440000,0.0414,0.01095,0.90617996,2.67,0.0502,32817500,22.659,7.3820558,1672444800,1703980800,1688083200,0.394,206551008,5.8,8.02,1.27,1:4,1467331200,4.998,22.109,1.724267,0.14113986,NMS,EQUITY,ACLS,ACLS,"Axcelis Technologies, Inc.","Axcelis Technologies, Inc.",963322200,America/New_York,EDT,6650331a-aa66-3db9-83af-0fe4f88e5c66,finmb_416350,-14400000,167.27,240.0,175.0,213.75,220.0,2.2,buy,4,452864000,13.799,231296992,77345000,2.463,3.824,1023216000,10.395,31.16,0.14505,0.31038,401790000,141473744,253659008,0.409,0.239,0.42666,0.22604999,0.21927,USD,
6,108 Cherry Hill Drive,Beverly,MA,01915-1088,United States,978 787 4000,978 787 3000,https://www.axcelis.com,Semiconductor Equipment & Materials,Semiconductor Equipment & Materials,Technology,Technology,"Axcelis Technologies, Inc. designs, manufactures, and services ion implantation and other processing equipment used in the fabrication of semiconductor chips in the United States, Europe, and Asia Pacific. The company offers high energy, high current, and medium current implanters for various application requirements. It also provides aftermarket lifecycle products and services, including used tools, spare parts, equipment upgrades, maintenance services, and customer training. It sells its equipment and services to semiconductor chip manufacturers through its direct sales force. Axcelis Technologies, Inc. was founded in 1978 and is headquartered in Beverly, Massachusetts.",1388,"{'maxAge': 1, 'name': 'Mr. Gerald M. Blumenstock', 'title': 'Exec. VP of Engineering', 'exercisedValue': 0, 'unexercisedValue': 0}",2,3,1,6,3,1693526400,1672444800,86400,2,178.88,175.87,165.7,177.27,178.88,175.87,165.7,177.27,0.0,1.736514,28.839655,20.856607,2760925,2760925,529859,686190,686190,166.0,168.1,1100,800,5489383424,49.78,201.0,5.3648334,178.8782,137.6938,0.0,0.0,USD,5113858048,0.20186001,32423983,32817500,1357634,1330565,1690761600,1693440000,0.0414,0.01095,0.90617996,2.67,0.0502,32817500,22.659,7.3820558,1672444800,1703980800,1688083200,0.394,206551008,5.8,8.02,1.27,1:4,1467331200,4.998,22.109,1.724267,0.14113986,NMS,EQUITY,ACLS,ACLS,"Axcelis Technologies, Inc.","Axcelis Technologies, Inc.",963322200,America/New_York,EDT,6650331a-aa66-3db9-83af-0fe4f88e5c66,finmb_416350,-14400000,167.27,240.0,175.0,213.75,220.0,2.2,buy,4,452864000,13.799,231296992,77345000,2.463,3.824,1023216000,10.395,31.16,0.14505,0.31038,401790000,141473744,253659008,0.409,0.239,0.42666,0.22604999,0.21927,USD,
7,108 Cherry Hill Drive,Beverly,MA,01915-1088,United States,978 787 4000,978 787 3000,https://www.axcelis.com,Semiconductor Equipment & Materials,Semiconductor Equipment & Materials,Technology,Technology,"Axcelis Technologies, Inc. designs, manufactures, and services ion implantation and other processing equipment used in the fabrication of semiconductor chips in the United States, Europe, and Asia Pacific. The company offers high energy, high current, and medium current implanters for various application requirements. It also provides aftermarket lifecycle products and services, including used tools, spare parts, equipment upgrades, maintenance services, and customer training. It sells its equipment and services to semiconductor chip manufacturers through its direct sales force. Axcelis Technologies, Inc. was founded in 1978 and is headquartered in Beverly, Massachusetts.",1388,"{'maxAge': 1, 'name': 'Dr. Christopher  Tatnall Ph.D.', 'title': 'Exec. VP of Global Customer Operations', 'exercisedValue': 0, 'unexercisedValue': 0}",2,3,1,6,3,1693526400,1672444800,86400,2,178.88,175.87,165.7,177.27,178.88,175.87,165.7,177.27,0.0,1.736514,28.839655,20.856607,2760925,2760925,529859,686190,686190,166.0,168.1,1100,800,5489383424,49.78,201.0,5.3648334,178.8782,137.6938,0.0,0.0,USD,5113858048,0.20186001,32423983,32817500,1357634,1330565,1690761600,1693440000,0.0414,0.01095,0.90617996,2.67,0.0502,32817500,22.659,7.3820558,1672444800,1703980800,1688083200,0.394,206551008,5.8,8.02,1.27,1:4,1467331200,4.998,22.109,1.724267,0.14113986,NMS,EQUITY,ACLS,ACLS,"Axcelis Technologies, Inc.","Axcelis Technologies, Inc.",963322200,America/New_York,EDT,6650331a-aa66-3db9-83af-0fe4f88e5c66,finmb_416350,-14400000,167.27,240.0,175.0,213.75,220.0,2.2,buy,4,452864000,13.799,231296992,77345000,2.463,3.824,1023216000,10.395,31.16,0.14505,0.31038,401790000,141473744,253659008,0.409,0.239,0.42666,0.22604999,0.21927,USD,
