,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"Av. Pimentel Gomes, 214",B. Expectativa,Sobral,CE,62040-125,Brazil,55 88 3112 2999,https://www.grendene.com.br,Footwear & Accessories,Consumer Cyclical,"Grendene S.A. engages in development, production, distribution, and sale of footwear for women, men, and children in Brazil and internationally. The company sells its products under the Melissa, Rider, Grendha, Rider, Cartago, Ipanema, Zaxy, Cartago, Pega Forte, Grendene Kids, Nuar, and Zizou brands. It also licenses the use of celebrity personalities and characters in the children's media. The company operates through its own stores, franchised stores, and web commerce channels. It sells its products through commercial representatives and distributors. The company also exports its products. Grendene S.A. was incorporated in 1971 and is headquartered in Sobral, Brazil.",17192,"{'maxAge': 1, 'name': ""Mr. Rudimar  Dall'Onder"", 'age': 65, 'title': 'CEO & Member of Exec. Board', 'yearBorn': 1957, 'exercisedValue': 0, 'unexercisedValue': 0}",8,9,4,2,7,1693526400,86400,2,7.06,7.11,7.04,7.2,7.06,7.11,7.04,7.2,0.08,0.0108,1692662400,0.53290004,4.15,0.55718,11.467742,11.849999,1083300,1083300,1413225,1554088,1554088,7.05,7.11,0,0,6414336512,5.81,8.3,2.6061149,7.2634,7.0305,1.433,0.2029745,BRL,5706254848,0.22639,275392546,902156992,0.69474,0.20206,3.74,1.9010695,1672444800,1703980800,1688083200,-0.129,557211008,0.62,0.6,3:1,1527811200,2.318,16.334,SAO,EQUITY,GRND3.SA,GRND3.SA,GRENDENE    ON      NM,Grendene S.A.,1099054800,America/Sao_Paulo,BRT,-10800000,7.11,7.0,7.0,7.0,7.0,3.0,hold,1,752337024,0.834,349340000,89361000,6.149,7.66,2461263872,2.648,2.729,0.043509997,0.14869,1007762000,101555504,681092992,-0.128,-0.104,0.42349,0.14194,0.11590999,BRL,
1,"Av. Pimentel Gomes, 214",B. Expectativa,Sobral,CE,62040-125,Brazil,55 88 3112 2999,https://www.grendene.com.br,Footwear & Accessories,Consumer Cyclical,"Grendene S.A. engages in development, production, distribution, and sale of footwear for women, men, and children in Brazil and internationally. The company sells its products under the Melissa, Rider, Grendha, Rider, Cartago, Ipanema, Zaxy, Cartago, Pega Forte, Grendene Kids, Nuar, and Zizou brands. It also licenses the use of celebrity personalities and characters in the children's media. The company operates through its own stores, franchised stores, and web commerce channels. It sells its products through commercial representatives and distributors. The company also exports its products. Grendene S.A. was incorporated in 1971 and is headquartered in Sobral, Brazil.",17192,"{'maxAge': 1, 'name': 'Mr. Alceu Demartini de Albuquerque', 'age': 42, 'title': 'Chief Admin. & Financial Officer, Investor Relations Officer and Member of Exec. Board', 'yearBorn': 1980, 'exercisedValue': 0, 'unexercisedValue': 0}",8,9,4,2,7,1693526400,86400,2,7.06,7.11,7.04,7.2,7.06,7.11,7.04,7.2,0.08,0.0108,1692662400,0.53290004,4.15,0.55718,11.467742,11.849999,1083300,1083300,1413225,1554088,1554088,7.05,7.11,0,0,6414336512,5.81,8.3,2.6061149,7.2634,7.0305,1.433,0.2029745,BRL,5706254848,0.22639,275392546,902156992,0.69474,0.20206,3.74,1.9010695,1672444800,1703980800,1688083200,-0.129,557211008,0.62,0.6,3:1,1527811200,2.318,16.334,SAO,EQUITY,GRND3.SA,GRND3.SA,GRENDENE    ON      NM,Grendene S.A.,1099054800,America/Sao_Paulo,BRT,-10800000,7.11,7.0,7.0,7.0,7.0,3.0,hold,1,752337024,0.834,349340000,89361000,6.149,7.66,2461263872,2.648,2.729,0.043509997,0.14869,1007762000,101555504,681092992,-0.128,-0.104,0.42349,0.14194,0.11590999,BRL,
2,"Av. Pimentel Gomes, 214",B. Expectativa,Sobral,CE,62040-125,Brazil,55 88 3112 2999,https://www.grendene.com.br,Footwear & Accessories,Consumer Cyclical,"Grendene S.A. engages in development, production, distribution, and sale of footwear for women, men, and children in Brazil and internationally. The company sells its products under the Melissa, Rider, Grendha, Rider, Cartago, Ipanema, Zaxy, Cartago, Pega Forte, Grendene Kids, Nuar, and Zizou brands. It also licenses the use of celebrity personalities and characters in the children's media. The company operates through its own stores, franchised stores, and web commerce channels. It sells its products through commercial representatives and distributors. The company also exports its products. Grendene S.A. was incorporated in 1971 and is headquartered in Sobral, Brazil.",17192,"{'maxAge': 1, 'name': 'Mr. Gelson Luis Rostirolla', 'age': 69, 'title': 'Deputy CEO & Member of Exec. Board', 'yearBorn': 1953, 'exercisedValue': 0, 'unexercisedValue': 0}",8,9,4,2,7,1693526400,86400,2,7.06,7.11,7.04,7.2,7.06,7.11,7.04,7.2,0.08,0.0108,1692662400,0.53290004,4.15,0.55718,11.467742,11.849999,1083300,1083300,1413225,1554088,1554088,7.05,7.11,0,0,6414336512,5.81,8.3,2.6061149,7.2634,7.0305,1.433,0.2029745,BRL,5706254848,0.22639,275392546,902156992,0.69474,0.20206,3.74,1.9010695,1672444800,1703980800,1688083200,-0.129,557211008,0.62,0.6,3:1,1527811200,2.318,16.334,SAO,EQUITY,GRND3.SA,GRND3.SA,GRENDENE    ON      NM,Grendene S.A.,1099054800,America/Sao_Paulo,BRT,-10800000,7.11,7.0,7.0,7.0,7.0,3.0,hold,1,752337024,0.834,349340000,89361000,6.149,7.66,2461263872,2.648,2.729,0.043509997,0.14869,1007762000,101555504,681092992,-0.128,-0.104,0.42349,0.14194,0.11590999,BRL,
3,"Av. Pimentel Gomes, 214",B. Expectativa,Sobral,CE,62040-125,Brazil,55 88 3112 2999,https://www.grendene.com.br,Footwear & Accessories,Consumer Cyclical,"Grendene S.A. engages in development, production, distribution, and sale of footwear for women, men, and children in Brazil and internationally. The company sells its products under the Melissa, Rider, Grendha, Rider, Cartago, Ipanema, Zaxy, Cartago, Pega Forte, Grendene Kids, Nuar, and Zizou brands. It also licenses the use of celebrity personalities and characters in the children's media. The company operates through its own stores, franchised stores, and web commerce channels. It sells its products through commercial representatives and distributors. The company also exports its products. Grendene S.A. was incorporated in 1971 and is headquartered in Sobral, Brazil.",17192,"{'maxAge': 1, 'name': 'Gisele Carina Pistore Pereira', 'title': 'Accountant', 'exercisedValue': 0, 'unexercisedValue': 0}",8,9,4,2,7,1693526400,86400,2,7.06,7.11,7.04,7.2,7.06,7.11,7.04,7.2,0.08,0.0108,1692662400,0.53290004,4.15,0.55718,11.467742,11.849999,1083300,1083300,1413225,1554088,1554088,7.05,7.11,0,0,6414336512,5.81,8.3,2.6061149,7.2634,7.0305,1.433,0.2029745,BRL,5706254848,0.22639,275392546,902156992,0.69474,0.20206,3.74,1.9010695,1672444800,1703980800,1688083200,-0.129,557211008,0.62,0.6,3:1,1527811200,2.318,16.334,SAO,EQUITY,GRND3.SA,GRND3.SA,GRENDENE    ON      NM,Grendene S.A.,1099054800,America/Sao_Paulo,BRT,-10800000,7.11,7.0,7.0,7.0,7.0,3.0,hold,1,752337024,0.834,349340000,89361000,6.149,7.66,2461263872,2.648,2.729,0.043509997,0.14869,1007762000,101555504,681092992,-0.128,-0.104,0.42349,0.14194,0.11590999,BRL,
4,"Av. Pimentel Gomes, 214",B. Expectativa,Sobral,CE,62040-125,Brazil,55 88 3112 2999,https://www.grendene.com.br,Footwear & Accessories,Consumer Cyclical,"Grendene S.A. engages in development, production, distribution, and sale of footwear for women, men, and children in Brazil and internationally. The company sells its products under the Melissa, Rider, Grendha, Rider, Cartago, Ipanema, Zaxy, Cartago, Pega Forte, Grendene Kids, Nuar, and Zizou brands. It also licenses the use of celebrity personalities and characters in the children's media. The company operates through its own stores, franchised stores, and web commerce channels. It sells its products through commercial representatives and distributors. The company also exports its products. Grendene S.A. was incorporated in 1971 and is headquartered in Sobral, Brazil.",17192,"{'maxAge': 1, 'name': 'Luiz Carlos Schneider', 'title': 'Controller Division Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",8,9,4,2,7,1693526400,86400,2,7.06,7.11,7.04,7.2,7.06,7.11,7.04,7.2,0.08,0.0108,1692662400,0.53290004,4.15,0.55718,11.467742,11.849999,1083300,1083300,1413225,1554088,1554088,7.05,7.11,0,0,6414336512,5.81,8.3,2.6061149,7.2634,7.0305,1.433,0.2029745,BRL,5706254848,0.22639,275392546,902156992,0.69474,0.20206,3.74,1.9010695,1672444800,1703980800,1688083200,-0.129,557211008,0.62,0.6,3:1,1527811200,2.318,16.334,SAO,EQUITY,GRND3.SA,GRND3.SA,GRENDENE    ON      NM,Grendene S.A.,1099054800,America/Sao_Paulo,BRT,-10800000,7.11,7.0,7.0,7.0,7.0,3.0,hold,1,752337024,0.834,349340000,89361000,6.149,7.66,2461263872,2.648,2.729,0.043509997,0.14869,1007762000,101555504,681092992,-0.128,-0.104,0.42349,0.14194,0.11590999,BRL,
5,"Av. Pimentel Gomes, 214",B. Expectativa,Sobral,CE,62040-125,Brazil,55 88 3112 2999,https://www.grendene.com.br,Footwear & Accessories,Consumer Cyclical,"Grendene S.A. engages in development, production, distribution, and sale of footwear for women, men, and children in Brazil and internationally. The company sells its products under the Melissa, Rider, Grendha, Rider, Cartago, Ipanema, Zaxy, Cartago, Pega Forte, Grendene Kids, Nuar, and Zizou brands. It also licenses the use of celebrity personalities and characters in the children's media. The company operates through its own stores, franchised stores, and web commerce channels. It sells its products through commercial representatives and distributors. The company also exports its products. Grendene S.A. was incorporated in 1971 and is headquartered in Sobral, Brazil.",17192,"{'maxAge': 1, 'name': 'Paulo Antônio Pedó Filho', 'title': 'Brand Director of Melissa', 'exercisedValue': 0, 'unexercisedValue': 0}",8,9,4,2,7,1693526400,86400,2,7.06,7.11,7.04,7.2,7.06,7.11,7.04,7.2,0.08,0.0108,1692662400,0.53290004,4.15,0.55718,11.467742,11.849999,1083300,1083300,1413225,1554088,1554088,7.05,7.11,0,0,6414336512,5.81,8.3,2.6061149,7.2634,7.0305,1.433,0.2029745,BRL,5706254848,0.22639,275392546,902156992,0.69474,0.20206,3.74,1.9010695,1672444800,1703980800,1688083200,-0.129,557211008,0.62,0.6,3:1,1527811200,2.318,16.334,SAO,EQUITY,GRND3.SA,GRND3.SA,GRENDENE    ON      NM,Grendene S.A.,1099054800,America/Sao_Paulo,BRT,-10800000,7.11,7.0,7.0,7.0,7.0,3.0,hold,1,752337024,0.834,349340000,89361000,6.149,7.66,2461263872,2.648,2.729,0.043509997,0.14869,1007762000,101555504,681092992,-0.128,-0.104,0.42349,0.14194,0.11590999,BRL,
