,address1,address2,city,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"233, Taejong-ro",Yeongdo-gu,Busan,South Korea,82 5 1410 3114,https://www.hjsc.co.kr,Aerospace & Defense,Industrials,"HJ Shipbuilding & Construction Co., Ltd. engages in the defense and special shipbuilding, civil engineering, construction/housing, and plant construction business in South Korea. The company was founded in 1937 and is based in Busan, South Korea. As of September 3, 2021, HJ Shipbuilding & Construction Co., Ltd. operates as a subsidiary of Dongbu Corporation.","{'maxAge': 1, 'name': 'Jae-Yong  Lee', 'age': 74, 'title': 'Chief Exec. Officer and Pres of Shipbuilding Division', 'yearBorn': 1948, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,3755.0,3780.0,3730.0,3825.0,3755.0,3780.0,3730.0,3825.0,1262044800,0.0,1.098736,18819,18819,97203,35622,35622,3745.0,3775.0,311839784960,3240.0,5920.0,0.16403028,4060.3,3927.45,KRW,973601964032,-0.069,27380296,83268304,0.67113,0.10079,1672444800,1703980800,1688083200,-131174998016,0.512,-15.533,KSC,EQUITY,097230.KS,097230.KS,HJSC,"HJ Shipbuilding & Construction Co., Ltd.",1188518400,Asia/Seoul,KST,32400000,3745.0,none,187159003136,2247.661,-62678999040,848486989824,0.153,0.523,1901111017472,302.418,22850.092,-0.02076,-0.38127998,96635000000,201617883136,-30599999488,0.126,0.00648,-0.03297,-0.04393,KRW,
1,"233, Taejong-ro",Yeongdo-gu,Busan,South Korea,82 5 1410 3114,https://www.hjsc.co.kr,Aerospace & Defense,Industrials,"HJ Shipbuilding & Construction Co., Ltd. engages in the defense and special shipbuilding, civil engineering, construction/housing, and plant construction business in South Korea. The company was founded in 1937 and is based in Busan, South Korea. As of September 3, 2021, HJ Shipbuilding & Construction Co., Ltd. operates as a subsidiary of Dongbu Corporation.","{'maxAge': 1, 'name': 'Mr. Hwa-Young  Song', 'age': 77, 'title': 'Chief Exec. Officer and Pres of Construction Division', 'yearBorn': 1945, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,3755.0,3780.0,3730.0,3825.0,3755.0,3780.0,3730.0,3825.0,1262044800,0.0,1.098736,18819,18819,97203,35622,35622,3745.0,3775.0,311839784960,3240.0,5920.0,0.16403028,4060.3,3927.45,KRW,973601964032,-0.069,27380296,83268304,0.67113,0.10079,1672444800,1703980800,1688083200,-131174998016,0.512,-15.533,KSC,EQUITY,097230.KS,097230.KS,HJSC,"HJ Shipbuilding & Construction Co., Ltd.",1188518400,Asia/Seoul,KST,32400000,3745.0,none,187159003136,2247.661,-62678999040,848486989824,0.153,0.523,1901111017472,302.418,22850.092,-0.02076,-0.38127998,96635000000,201617883136,-30599999488,0.126,0.00648,-0.03297,-0.04393,KRW,
2,"233, Taejong-ro",Yeongdo-gu,Busan,South Korea,82 5 1410 3114,https://www.hjsc.co.kr,Aerospace & Defense,Industrials,"HJ Shipbuilding & Construction Co., Ltd. engages in the defense and special shipbuilding, civil engineering, construction/housing, and plant construction business in South Korea. The company was founded in 1937 and is based in Busan, South Korea. As of September 3, 2021, HJ Shipbuilding & Construction Co., Ltd. operates as a subsidiary of Dongbu Corporation.","{'maxAge': 1, 'name': 'Sung-Moon  Choi', 'title': 'Chief Exec. Officer and Pres', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,3755.0,3780.0,3730.0,3825.0,3755.0,3780.0,3730.0,3825.0,1262044800,0.0,1.098736,18819,18819,97203,35622,35622,3745.0,3775.0,311839784960,3240.0,5920.0,0.16403028,4060.3,3927.45,KRW,973601964032,-0.069,27380296,83268304,0.67113,0.10079,1672444800,1703980800,1688083200,-131174998016,0.512,-15.533,KSC,EQUITY,097230.KS,097230.KS,HJSC,"HJ Shipbuilding & Construction Co., Ltd.",1188518400,Asia/Seoul,KST,32400000,3745.0,none,187159003136,2247.661,-62678999040,848486989824,0.153,0.523,1901111017472,302.418,22850.092,-0.02076,-0.38127998,96635000000,201617883136,-30599999488,0.126,0.00648,-0.03297,-0.04393,KRW,
3,"233, Taejong-ro",Yeongdo-gu,Busan,South Korea,82 5 1410 3114,https://www.hjsc.co.kr,Aerospace & Defense,Industrials,"HJ Shipbuilding & Construction Co., Ltd. engages in the defense and special shipbuilding, civil engineering, construction/housing, and plant construction business in South Korea. The company was founded in 1937 and is based in Busan, South Korea. As of September 3, 2021, HJ Shipbuilding & Construction Co., Ltd. operates as a subsidiary of Dongbu Corporation.","{'maxAge': 1, 'name': 'Ho-Won  Moon', 'age': 62, 'title': 'Head of Overseas Sales Team and Assistant Managing Director', 'yearBorn': 1960, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,3755.0,3780.0,3730.0,3825.0,3755.0,3780.0,3730.0,3825.0,1262044800,0.0,1.098736,18819,18819,97203,35622,35622,3745.0,3775.0,311839784960,3240.0,5920.0,0.16403028,4060.3,3927.45,KRW,973601964032,-0.069,27380296,83268304,0.67113,0.10079,1672444800,1703980800,1688083200,-131174998016,0.512,-15.533,KSC,EQUITY,097230.KS,097230.KS,HJSC,"HJ Shipbuilding & Construction Co., Ltd.",1188518400,Asia/Seoul,KST,32400000,3745.0,none,187159003136,2247.661,-62678999040,848486989824,0.153,0.523,1901111017472,302.418,22850.092,-0.02076,-0.38127998,96635000000,201617883136,-30599999488,0.126,0.00648,-0.03297,-0.04393,KRW,
4,"233, Taejong-ro",Yeongdo-gu,Busan,South Korea,82 5 1410 3114,https://www.hjsc.co.kr,Aerospace & Defense,Industrials,"HJ Shipbuilding & Construction Co., Ltd. engages in the defense and special shipbuilding, civil engineering, construction/housing, and plant construction business in South Korea. The company was founded in 1937 and is based in Busan, South Korea. As of September 3, 2021, HJ Shipbuilding & Construction Co., Ltd. operates as a subsidiary of Dongbu Corporation.","{'maxAge': 1, 'name': 'Won-Kook  Cho', 'age': 46, 'title': 'Head of Ship Sales Division, Managing Director and Internal Director', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,3755.0,3780.0,3730.0,3825.0,3755.0,3780.0,3730.0,3825.0,1262044800,0.0,1.098736,18819,18819,97203,35622,35622,3745.0,3775.0,311839784960,3240.0,5920.0,0.16403028,4060.3,3927.45,KRW,973601964032,-0.069,27380296,83268304,0.67113,0.10079,1672444800,1703980800,1688083200,-131174998016,0.512,-15.533,KSC,EQUITY,097230.KS,097230.KS,HJSC,"HJ Shipbuilding & Construction Co., Ltd.",1188518400,Asia/Seoul,KST,32400000,3745.0,none,187159003136,2247.661,-62678999040,848486989824,0.153,0.523,1901111017472,302.418,22850.092,-0.02076,-0.38127998,96635000000,201617883136,-30599999488,0.126,0.00648,-0.03297,-0.04393,KRW,
