,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,580 Hornby Street,Suite 750 Box 113,Vancouver,BC,V6C 3B6,Canada,604-602-4935,604 602 4936,https://www.starcore.com,Other Industrial Metals & Mining,Basic Materials,"Starcore International Mines Ltd., a mineral resource company, engages in exploring, extracting, and processing mineral resources in Mexico. The company, through its subsidiary, Compañia Minera Peña de Bernal, S.A. de C.V., explores for gold and silver deposits. Its principal property is the San Martin mine consists of 8 mining claims that covers an area of 12,991.78 hectares located in Queretaro, Mexico. The company was formerly known as Starcore International Ventures Ltd. and changed its name to Starcore International Mines Ltd. in February 2008. Starcore International Mines Ltd. was incorporated in 1980 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Robert  Eadie', 'age': 57, 'title': 'Exec. Chairman & CEO', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 382000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,1409097600,0.0,-1.1999999,900,900,6633,4220,4220,0.11,0.12,0,0,6677628,0.1,0.25,0.29824153,0.1266,0.16645,0.0,0.0,CAD,1392000,-0.28169,38634390,55646900,5316,1683,1688083200,1693440000,0.0001,0.32219002,0.0,0.54,0.0001,0.627,0.19138756,1682812800,1714435200,1690761600,-6307000,-0.03,-0.1,1:4,1450051200,0.062,-0.507,TOR,EQUITY,SAM.TO,SAM.TO,STARCORE INTERNATIONAL MINES LT,Starcore International Mines Ltd.,1088515800,America/Toronto,EDT,-14400000,0.12,0.67,0.67,0.67,0.67,2.0,buy,1,6121000,0.108,-2748000,681000,2.206,2.718,22390000,1.909,0.429,-0.06856,-0.16524,-879125,-1737000,-0.077,0.08213,-0.122729994,-0.24533,CAD,
1,580 Hornby Street,Suite 750 Box 113,Vancouver,BC,V6C 3B6,Canada,604-602-4935,604 602 4936,https://www.starcore.com,Other Industrial Metals & Mining,Basic Materials,"Starcore International Mines Ltd., a mineral resource company, engages in exploring, extracting, and processing mineral resources in Mexico. The company, through its subsidiary, Compañia Minera Peña de Bernal, S.A. de C.V., explores for gold and silver deposits. Its principal property is the San Martin mine consists of 8 mining claims that covers an area of 12,991.78 hectares located in Queretaro, Mexico. The company was formerly known as Starcore International Ventures Ltd. and changed its name to Starcore International Mines Ltd. in February 2008. Starcore International Mines Ltd. was incorporated in 1980 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Pierre  Alarie', 'title': 'Pres & Director', 'fiscalYear': 2022, 'totalPay': 519048, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,1409097600,0.0,-1.1999999,900,900,6633,4220,4220,0.11,0.12,0,0,6677628,0.1,0.25,0.29824153,0.1266,0.16645,0.0,0.0,CAD,1392000,-0.28169,38634390,55646900,5316,1683,1688083200,1693440000,0.0001,0.32219002,0.0,0.54,0.0001,0.627,0.19138756,1682812800,1714435200,1690761600,-6307000,-0.03,-0.1,1:4,1450051200,0.062,-0.507,TOR,EQUITY,SAM.TO,SAM.TO,STARCORE INTERNATIONAL MINES LT,Starcore International Mines Ltd.,1088515800,America/Toronto,EDT,-14400000,0.12,0.67,0.67,0.67,0.67,2.0,buy,1,6121000,0.108,-2748000,681000,2.206,2.718,22390000,1.909,0.429,-0.06856,-0.16524,-879125,-1737000,-0.077,0.08213,-0.122729994,-0.24533,CAD,
2,580 Hornby Street,Suite 750 Box 113,Vancouver,BC,V6C 3B6,Canada,604-602-4935,604 602 4936,https://www.starcore.com,Other Industrial Metals & Mining,Basic Materials,"Starcore International Mines Ltd., a mineral resource company, engages in exploring, extracting, and processing mineral resources in Mexico. The company, through its subsidiary, Compañia Minera Peña de Bernal, S.A. de C.V., explores for gold and silver deposits. Its principal property is the San Martin mine consists of 8 mining claims that covers an area of 12,991.78 hectares located in Queretaro, Mexico. The company was formerly known as Starcore International Ventures Ltd. and changed its name to Starcore International Mines Ltd. in February 2008. Starcore International Mines Ltd. was incorporated in 1980 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Gary Vittorio Arca CPA, CA', 'age': 61, 'title': 'CFO & Director', 'yearBorn': 1961, 'fiscalYear': 2022, 'totalPay': 212000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,1409097600,0.0,-1.1999999,900,900,6633,4220,4220,0.11,0.12,0,0,6677628,0.1,0.25,0.29824153,0.1266,0.16645,0.0,0.0,CAD,1392000,-0.28169,38634390,55646900,5316,1683,1688083200,1693440000,0.0001,0.32219002,0.0,0.54,0.0001,0.627,0.19138756,1682812800,1714435200,1690761600,-6307000,-0.03,-0.1,1:4,1450051200,0.062,-0.507,TOR,EQUITY,SAM.TO,SAM.TO,STARCORE INTERNATIONAL MINES LT,Starcore International Mines Ltd.,1088515800,America/Toronto,EDT,-14400000,0.12,0.67,0.67,0.67,0.67,2.0,buy,1,6121000,0.108,-2748000,681000,2.206,2.718,22390000,1.909,0.429,-0.06856,-0.16524,-879125,-1737000,-0.077,0.08213,-0.122729994,-0.24533,CAD,
3,580 Hornby Street,Suite 750 Box 113,Vancouver,BC,V6C 3B6,Canada,604-602-4935,604 602 4936,https://www.starcore.com,Other Industrial Metals & Mining,Basic Materials,"Starcore International Mines Ltd., a mineral resource company, engages in exploring, extracting, and processing mineral resources in Mexico. The company, through its subsidiary, Compañia Minera Peña de Bernal, S.A. de C.V., explores for gold and silver deposits. Its principal property is the San Martin mine consists of 8 mining claims that covers an area of 12,991.78 hectares located in Queretaro, Mexico. The company was formerly known as Starcore International Ventures Ltd. and changed its name to Starcore International Mines Ltd. in February 2008. Starcore International Mines Ltd. was incorporated in 1980 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Salvador  Garcia P.Eng.', 'age': 66, 'title': 'COO & Director', 'yearBorn': 1956, 'fiscalYear': 2022, 'totalPay': 297675, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,1409097600,0.0,-1.1999999,900,900,6633,4220,4220,0.11,0.12,0,0,6677628,0.1,0.25,0.29824153,0.1266,0.16645,0.0,0.0,CAD,1392000,-0.28169,38634390,55646900,5316,1683,1688083200,1693440000,0.0001,0.32219002,0.0,0.54,0.0001,0.627,0.19138756,1682812800,1714435200,1690761600,-6307000,-0.03,-0.1,1:4,1450051200,0.062,-0.507,TOR,EQUITY,SAM.TO,SAM.TO,STARCORE INTERNATIONAL MINES LT,Starcore International Mines Ltd.,1088515800,America/Toronto,EDT,-14400000,0.12,0.67,0.67,0.67,0.67,2.0,buy,1,6121000,0.108,-2748000,681000,2.206,2.718,22390000,1.909,0.429,-0.06856,-0.16524,-879125,-1737000,-0.077,0.08213,-0.122729994,-0.24533,CAD,
4,580 Hornby Street,Suite 750 Box 113,Vancouver,BC,V6C 3B6,Canada,604-602-4935,604 602 4936,https://www.starcore.com,Other Industrial Metals & Mining,Basic Materials,"Starcore International Mines Ltd., a mineral resource company, engages in exploring, extracting, and processing mineral resources in Mexico. The company, through its subsidiary, Compañia Minera Peña de Bernal, S.A. de C.V., explores for gold and silver deposits. Its principal property is the San Martin mine consists of 8 mining claims that covers an area of 12,991.78 hectares located in Queretaro, Mexico. The company was formerly known as Starcore International Ventures Ltd. and changed its name to Starcore International Mines Ltd. in February 2008. Starcore International Mines Ltd. was incorporated in 1980 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Cory Harrison Kent LLB', 'age': 52, 'title': 'Corp. Sec.', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,1409097600,0.0,-1.1999999,900,900,6633,4220,4220,0.11,0.12,0,0,6677628,0.1,0.25,0.29824153,0.1266,0.16645,0.0,0.0,CAD,1392000,-0.28169,38634390,55646900,5316,1683,1688083200,1693440000,0.0001,0.32219002,0.0,0.54,0.0001,0.627,0.19138756,1682812800,1714435200,1690761600,-6307000,-0.03,-0.1,1:4,1450051200,0.062,-0.507,TOR,EQUITY,SAM.TO,SAM.TO,STARCORE INTERNATIONAL MINES LT,Starcore International Mines Ltd.,1088515800,America/Toronto,EDT,-14400000,0.12,0.67,0.67,0.67,0.67,2.0,buy,1,6121000,0.108,-2748000,681000,2.206,2.718,22390000,1.909,0.429,-0.06856,-0.16524,-879125,-1737000,-0.077,0.08213,-0.122729994,-0.24533,CAD,
5,580 Hornby Street,Suite 750 Box 113,Vancouver,BC,V6C 3B6,Canada,604-602-4935,604 602 4936,https://www.starcore.com,Other Industrial Metals & Mining,Basic Materials,"Starcore International Mines Ltd., a mineral resource company, engages in exploring, extracting, and processing mineral resources in Mexico. The company, through its subsidiary, Compañia Minera Peña de Bernal, S.A. de C.V., explores for gold and silver deposits. Its principal property is the San Martin mine consists of 8 mining claims that covers an area of 12,991.78 hectares located in Queretaro, Mexico. The company was formerly known as Starcore International Ventures Ltd. and changed its name to Starcore International Mines Ltd. in February 2008. Starcore International Mines Ltd. was incorporated in 1980 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Evan  Eadie', 'title': 'Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,1409097600,0.0,-1.1999999,900,900,6633,4220,4220,0.11,0.12,0,0,6677628,0.1,0.25,0.29824153,0.1266,0.16645,0.0,0.0,CAD,1392000,-0.28169,38634390,55646900,5316,1683,1688083200,1693440000,0.0001,0.32219002,0.0,0.54,0.0001,0.627,0.19138756,1682812800,1714435200,1690761600,-6307000,-0.03,-0.1,1:4,1450051200,0.062,-0.507,TOR,EQUITY,SAM.TO,SAM.TO,STARCORE INTERNATIONAL MINES LT,Starcore International Mines Ltd.,1088515800,America/Toronto,EDT,-14400000,0.12,0.67,0.67,0.67,0.67,2.0,buy,1,6121000,0.108,-2748000,681000,2.206,2.718,22390000,1.909,0.429,-0.06856,-0.16524,-879125,-1737000,-0.077,0.08213,-0.122729994,-0.24533,CAD,
