,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,4200 East Beltline,Grand Rapids,MI,49525,United States,616 527 5820,https://www.independentbank.com,Banks—Regional,Financial Services,"Independent Bank Corporation operates as the bank holding company for Independent Bank that provides commercial banking services to individuals and businesses in rural and suburban communities across Lower Michigan. It offers checking and savings accounts, commercial lending, direct and indirect consumer financing, mortgage lending, and safe deposit box services. The company also provides title insurance services and investment services. Independent Bank Corporation was founded in 1864 and is based in Grand Rapids, Michigan.",803,"{'maxAge': 1, 'name': 'Mr. William Bradford Kessel CPA, CPA', 'age': 58, 'title': 'Pres, CEO & Director', 'yearBorn': 1964, 'fiscalYear': 2022, 'totalPay': 956663, 'exercisedValue': 0, 'unexercisedValue': 0}",2,4,2,5,3,1693526400,1672444800,86400,2,19.43,19.42,18.79,20.21,19.43,19.42,18.79,20.21,0.92,0.0473,1691020800,0.318,3.96,0.967496,6.667845,7.5783134,95754,95754,70193,61870,61870,7.56,30.2,800,800,395217056,14.9,24.97,1.9606451,19.3408,19.84365,0.9,0.04632012,USD,430153152,0.29847,19174640,20944200,177098,158707,1690761600,1693440000,0.0085,0.04559,0.80809,2.77,0.0106,17.913,1.053425,1672444800,1703980800,1688083200,0.138,60164000,2.83,2.49,0.96,1:10,1283299200,2.134,NMS,EQUITY,IBCP,IBCP,Independent Bank Corporation,Independent Bank Corporation,494688600,America/New_York,EDT,-14400000,18.87,22.0,21.0,21.8,22.0,2.8,hold,5,168908992,8.065,192116000,201575008,9.569,0.01208,0.17036,206129000,66855000,0.148,0.044,0.0,0.0,0.38005,USD,
1,4200 East Beltline,Grand Rapids,MI,49525,United States,616 527 5820,https://www.independentbank.com,Banks—Regional,Financial Services,"Independent Bank Corporation operates as the bank holding company for Independent Bank that provides commercial banking services to individuals and businesses in rural and suburban communities across Lower Michigan. It offers checking and savings accounts, commercial lending, direct and indirect consumer financing, mortgage lending, and safe deposit box services. The company also provides title insurance services and investment services. Independent Bank Corporation was founded in 1864 and is based in Grand Rapids, Michigan.",803,"{'maxAge': 1, 'name': 'Mr. Gavin A. Mohr', 'age': 38, 'title': 'CFO, Exec. VP, Treasurer & Corp. Sec.', 'yearBorn': 1984, 'fiscalYear': 2022, 'totalPay': 480277, 'exercisedValue': 0, 'unexercisedValue': 0}",2,4,2,5,3,1693526400,1672444800,86400,2,19.43,19.42,18.79,20.21,19.43,19.42,18.79,20.21,0.92,0.0473,1691020800,0.318,3.96,0.967496,6.667845,7.5783134,95754,95754,70193,61870,61870,7.56,30.2,800,800,395217056,14.9,24.97,1.9606451,19.3408,19.84365,0.9,0.04632012,USD,430153152,0.29847,19174640,20944200,177098,158707,1690761600,1693440000,0.0085,0.04559,0.80809,2.77,0.0106,17.913,1.053425,1672444800,1703980800,1688083200,0.138,60164000,2.83,2.49,0.96,1:10,1283299200,2.134,NMS,EQUITY,IBCP,IBCP,Independent Bank Corporation,Independent Bank Corporation,494688600,America/New_York,EDT,-14400000,18.87,22.0,21.0,21.8,22.0,2.8,hold,5,168908992,8.065,192116000,201575008,9.569,0.01208,0.17036,206129000,66855000,0.148,0.044,0.0,0.0,0.38005,USD,
2,4200 East Beltline,Grand Rapids,MI,49525,United States,616 527 5820,https://www.independentbank.com,Banks—Regional,Financial Services,"Independent Bank Corporation operates as the bank holding company for Independent Bank that provides commercial banking services to individuals and businesses in rural and suburban communities across Lower Michigan. It offers checking and savings accounts, commercial lending, direct and indirect consumer financing, mortgage lending, and safe deposit box services. The company also provides title insurance services and investment services. Independent Bank Corporation was founded in 1864 and is based in Grand Rapids, Michigan.",803,"{'maxAge': 1, 'name': 'Ms. Stefanie M. Kimball', 'age': 62, 'title': 'Exec. VP & Chief Risk Officer', 'yearBorn': 1960, 'fiscalYear': 2022, 'totalPay': 493755, 'exercisedValue': 0, 'unexercisedValue': 0}",2,4,2,5,3,1693526400,1672444800,86400,2,19.43,19.42,18.79,20.21,19.43,19.42,18.79,20.21,0.92,0.0473,1691020800,0.318,3.96,0.967496,6.667845,7.5783134,95754,95754,70193,61870,61870,7.56,30.2,800,800,395217056,14.9,24.97,1.9606451,19.3408,19.84365,0.9,0.04632012,USD,430153152,0.29847,19174640,20944200,177098,158707,1690761600,1693440000,0.0085,0.04559,0.80809,2.77,0.0106,17.913,1.053425,1672444800,1703980800,1688083200,0.138,60164000,2.83,2.49,0.96,1:10,1283299200,2.134,NMS,EQUITY,IBCP,IBCP,Independent Bank Corporation,Independent Bank Corporation,494688600,America/New_York,EDT,-14400000,18.87,22.0,21.0,21.8,22.0,2.8,hold,5,168908992,8.065,192116000,201575008,9.569,0.01208,0.17036,206129000,66855000,0.148,0.044,0.0,0.0,0.38005,USD,
3,4200 East Beltline,Grand Rapids,MI,49525,United States,616 527 5820,https://www.independentbank.com,Banks—Regional,Financial Services,"Independent Bank Corporation operates as the bank holding company for Independent Bank that provides commercial banking services to individuals and businesses in rural and suburban communities across Lower Michigan. It offers checking and savings accounts, commercial lending, direct and indirect consumer financing, mortgage lending, and safe deposit box services. The company also provides title insurance services and investment services. Independent Bank Corporation was founded in 1864 and is based in Grand Rapids, Michigan.",803,"{'maxAge': 1, 'name': 'Mr. Patrick J. Ervin', 'age': 56, 'title': 'Exec. VP of Mortgage Banking', 'yearBorn': 1966, 'fiscalYear': 2022, 'totalPay': 494583, 'exercisedValue': 0, 'unexercisedValue': 0}",2,4,2,5,3,1693526400,1672444800,86400,2,19.43,19.42,18.79,20.21,19.43,19.42,18.79,20.21,0.92,0.0473,1691020800,0.318,3.96,0.967496,6.667845,7.5783134,95754,95754,70193,61870,61870,7.56,30.2,800,800,395217056,14.9,24.97,1.9606451,19.3408,19.84365,0.9,0.04632012,USD,430153152,0.29847,19174640,20944200,177098,158707,1690761600,1693440000,0.0085,0.04559,0.80809,2.77,0.0106,17.913,1.053425,1672444800,1703980800,1688083200,0.138,60164000,2.83,2.49,0.96,1:10,1283299200,2.134,NMS,EQUITY,IBCP,IBCP,Independent Bank Corporation,Independent Bank Corporation,494688600,America/New_York,EDT,-14400000,18.87,22.0,21.0,21.8,22.0,2.8,hold,5,168908992,8.065,192116000,201575008,9.569,0.01208,0.17036,206129000,66855000,0.148,0.044,0.0,0.0,0.38005,USD,
4,4200 East Beltline,Grand Rapids,MI,49525,United States,616 527 5820,https://www.independentbank.com,Banks—Regional,Financial Services,"Independent Bank Corporation operates as the bank holding company for Independent Bank that provides commercial banking services to individuals and businesses in rural and suburban communities across Lower Michigan. It offers checking and savings accounts, commercial lending, direct and indirect consumer financing, mortgage lending, and safe deposit box services. The company also provides title insurance services and investment services. Independent Bank Corporation was founded in 1864 and is based in Grand Rapids, Michigan.",803,"{'maxAge': 1, 'name': 'Mr. Joel F. Rahn', 'age': 56, 'title': 'Exec. VP of Commercial Lending & Chief Lending Officer', 'yearBorn': 1966, 'fiscalYear': 2022, 'totalPay': 474292, 'exercisedValue': 0, 'unexercisedValue': 0}",2,4,2,5,3,1693526400,1672444800,86400,2,19.43,19.42,18.79,20.21,19.43,19.42,18.79,20.21,0.92,0.0473,1691020800,0.318,3.96,0.967496,6.667845,7.5783134,95754,95754,70193,61870,61870,7.56,30.2,800,800,395217056,14.9,24.97,1.9606451,19.3408,19.84365,0.9,0.04632012,USD,430153152,0.29847,19174640,20944200,177098,158707,1690761600,1693440000,0.0085,0.04559,0.80809,2.77,0.0106,17.913,1.053425,1672444800,1703980800,1688083200,0.138,60164000,2.83,2.49,0.96,1:10,1283299200,2.134,NMS,EQUITY,IBCP,IBCP,Independent Bank Corporation,Independent Bank Corporation,494688600,America/New_York,EDT,-14400000,18.87,22.0,21.0,21.8,22.0,2.8,hold,5,168908992,8.065,192116000,201575008,9.569,0.01208,0.17036,206129000,66855000,0.148,0.044,0.0,0.0,0.38005,USD,
5,4200 East Beltline,Grand Rapids,MI,49525,United States,616 527 5820,https://www.independentbank.com,Banks—Regional,Financial Services,"Independent Bank Corporation operates as the bank holding company for Independent Bank that provides commercial banking services to individuals and businesses in rural and suburban communities across Lower Michigan. It offers checking and savings accounts, commercial lending, direct and indirect consumer financing, mortgage lending, and safe deposit box services. The company also provides title insurance services and investment services. Independent Bank Corporation was founded in 1864 and is based in Grand Rapids, Michigan.",803,"{'maxAge': 1, 'name': 'Mr. Larry Russ Daniel Jr.', 'age': 58, 'title': 'Exec. VP of Operations & Digital Banking', 'yearBorn': 1964, 'exercisedValue': 0, 'unexercisedValue': 0}",2,4,2,5,3,1693526400,1672444800,86400,2,19.43,19.42,18.79,20.21,19.43,19.42,18.79,20.21,0.92,0.0473,1691020800,0.318,3.96,0.967496,6.667845,7.5783134,95754,95754,70193,61870,61870,7.56,30.2,800,800,395217056,14.9,24.97,1.9606451,19.3408,19.84365,0.9,0.04632012,USD,430153152,0.29847,19174640,20944200,177098,158707,1690761600,1693440000,0.0085,0.04559,0.80809,2.77,0.0106,17.913,1.053425,1672444800,1703980800,1688083200,0.138,60164000,2.83,2.49,0.96,1:10,1283299200,2.134,NMS,EQUITY,IBCP,IBCP,Independent Bank Corporation,Independent Bank Corporation,494688600,America/New_York,EDT,-14400000,18.87,22.0,21.0,21.8,22.0,2.8,hold,5,168908992,8.065,192116000,201575008,9.569,0.01208,0.17036,206129000,66855000,0.148,0.044,0.0,0.0,0.38005,USD,
6,4200 East Beltline,Grand Rapids,MI,49525,United States,616 527 5820,https://www.independentbank.com,Banks—Regional,Financial Services,"Independent Bank Corporation operates as the bank holding company for Independent Bank that provides commercial banking services to individuals and businesses in rural and suburban communities across Lower Michigan. It offers checking and savings accounts, commercial lending, direct and indirect consumer financing, mortgage lending, and safe deposit box services. The company also provides title insurance services and investment services. Independent Bank Corporation was founded in 1864 and is based in Grand Rapids, Michigan.",803,"{'maxAge': 1, 'name': 'Mr. James J. Twarozynski', 'age': 57, 'title': 'Sr. VP, Chief Accounting Officer & Controller', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",2,4,2,5,3,1693526400,1672444800,86400,2,19.43,19.42,18.79,20.21,19.43,19.42,18.79,20.21,0.92,0.0473,1691020800,0.318,3.96,0.967496,6.667845,7.5783134,95754,95754,70193,61870,61870,7.56,30.2,800,800,395217056,14.9,24.97,1.9606451,19.3408,19.84365,0.9,0.04632012,USD,430153152,0.29847,19174640,20944200,177098,158707,1690761600,1693440000,0.0085,0.04559,0.80809,2.77,0.0106,17.913,1.053425,1672444800,1703980800,1688083200,0.138,60164000,2.83,2.49,0.96,1:10,1283299200,2.134,NMS,EQUITY,IBCP,IBCP,Independent Bank Corporation,Independent Bank Corporation,494688600,America/New_York,EDT,-14400000,18.87,22.0,21.0,21.8,22.0,2.8,hold,5,168908992,8.065,192116000,201575008,9.569,0.01208,0.17036,206129000,66855000,0.148,0.044,0.0,0.0,0.38005,USD,
7,4200 East Beltline,Grand Rapids,MI,49525,United States,616 527 5820,https://www.independentbank.com,Banks—Regional,Financial Services,"Independent Bank Corporation operates as the bank holding company for Independent Bank that provides commercial banking services to individuals and businesses in rural and suburban communities across Lower Michigan. It offers checking and savings accounts, commercial lending, direct and indirect consumer financing, mortgage lending, and safe deposit box services. The company also provides title insurance services and investment services. Independent Bank Corporation was founded in 1864 and is based in Grand Rapids, Michigan.",803,"{'maxAge': 1, 'name': 'Ms. Laurinda M. Neve', 'age': 70, 'title': 'Sr. VP of HR', 'yearBorn': 1952, 'exercisedValue': 0, 'unexercisedValue': 0}",2,4,2,5,3,1693526400,1672444800,86400,2,19.43,19.42,18.79,20.21,19.43,19.42,18.79,20.21,0.92,0.0473,1691020800,0.318,3.96,0.967496,6.667845,7.5783134,95754,95754,70193,61870,61870,7.56,30.2,800,800,395217056,14.9,24.97,1.9606451,19.3408,19.84365,0.9,0.04632012,USD,430153152,0.29847,19174640,20944200,177098,158707,1690761600,1693440000,0.0085,0.04559,0.80809,2.77,0.0106,17.913,1.053425,1672444800,1703980800,1688083200,0.138,60164000,2.83,2.49,0.96,1:10,1283299200,2.134,NMS,EQUITY,IBCP,IBCP,Independent Bank Corporation,Independent Bank Corporation,494688600,America/New_York,EDT,-14400000,18.87,22.0,21.0,21.8,22.0,2.8,hold,5,168908992,8.065,192116000,201575008,9.569,0.01208,0.17036,206129000,66855000,0.148,0.044,0.0,0.0,0.38005,USD,
8,4200 East Beltline,Grand Rapids,MI,49525,United States,616 527 5820,https://www.independentbank.com,Banks—Regional,Financial Services,"Independent Bank Corporation operates as the bank holding company for Independent Bank that provides commercial banking services to individuals and businesses in rural and suburban communities across Lower Michigan. It offers checking and savings accounts, commercial lending, direct and indirect consumer financing, mortgage lending, and safe deposit box services. The company also provides title insurance services and investment services. Independent Bank Corporation was founded in 1864 and is based in Grand Rapids, Michigan.",803,"{'maxAge': 1, 'name': 'Ms. Darcy J. Benjamin', 'title': 'Accounting Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",2,4,2,5,3,1693526400,1672444800,86400,2,19.43,19.42,18.79,20.21,19.43,19.42,18.79,20.21,0.92,0.0473,1691020800,0.318,3.96,0.967496,6.667845,7.5783134,95754,95754,70193,61870,61870,7.56,30.2,800,800,395217056,14.9,24.97,1.9606451,19.3408,19.84365,0.9,0.04632012,USD,430153152,0.29847,19174640,20944200,177098,158707,1690761600,1693440000,0.0085,0.04559,0.80809,2.77,0.0106,17.913,1.053425,1672444800,1703980800,1688083200,0.138,60164000,2.83,2.49,0.96,1:10,1283299200,2.134,NMS,EQUITY,IBCP,IBCP,Independent Bank Corporation,Independent Bank Corporation,494688600,America/New_York,EDT,-14400000,18.87,22.0,21.0,21.8,22.0,2.8,hold,5,168908992,8.065,192116000,201575008,9.569,0.01208,0.17036,206129000,66855000,0.148,0.044,0.0,0.0,0.38005,USD,
