,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,200 South Wacker Drive,Suite 500,Chicago,IL,60606,United States,312 263 2610,312 876 1028,https://www.dtffund.com,Asset Management,Financial Services,"DTF Tax-Free Income 2028 Term Fund Inc. is a closed-ended fixed income mutual fund launched by Virtus Investment Partners, Inc. The fund is managed by Duff & Phelps Investment Management Co. It invests primarily in a diversified portfolio of investment grade tax-exempt utility obligations. The fund invests in various sectors, such as water and sewer, electric utilities, prerefunded utilities, pollution control, and nonutilities. It invests in the fixed income markets of the United States. It was formerly known as DTF Tax-Free Income Inc. DTF Tax-Free Income 2028 Term Fund Inc. was formed on November, 1991 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Nathan Ivey Partain', 'age': 65, 'title': 'Portfolio Mang.', 'yearBorn': 1957, 'fiscalYear': 2013, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,2,10.86,10.9135,10.8018,10.98,10.86,10.9135,10.8018,10.98,0.39,0.0359,1694649600,3.44,0.318118,10723,10723,12424,16080,16080,4.37,10.92,800,900,76059944,10.53,11.73,15.503207,10.9044,10.95945,0.39,0.0359116,USD,112735024,-0.50373,7029570,5509,3663,1690761600,1693440000,0.0008,0.00328,0.44671002,0.38,0.00090000004,12.557,0.86167073,1667174400,1698710400,1682812800,-2471358,-0.36,22.979,NYQ,EQUITY,DTF,DTF,"DTF Tax-Free Income, Inc.",DTF Tax-Free Income 2028 Term Fund Inc.,690820200,America/New_York,EDT,-14400000,10.82,none,3255038,0.463,39930152,2.734,2.76,4906078,45.236,0.698,0.01591,-0.027190002,5408069,3404150,30884954,-0.184,1.0,0.0,0.74829,USD,
