,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,debtToEquity,revenuePerShare,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,NECC House,"9062/47, Ram Bagh Road Azad Market",Delhi,110006,India,91 11 2351 7516,91 11 2352 7700,https://www.neccgroup.com,Trucking,Industrials,"North Eastern Carrying Corporation Limited provides transportation, freight management, and logistics solutions. The company offers small parcels, as well as full truck load, bulk movements, over dimensional consignments, and containerized movement of cargos. It also offers containerized movement of cargo, warehousing, and third party logistics, and storage facilities, as well as supply chain solutions. The company operates through a network of approximately 187 branches in India, Nepal, Bhutan, and Bangladesh. North Eastern Carrying Corporation Limited was incorporated in 1984 and is headquartered in Delhi, India.",478,"{'maxAge': 1, 'name': 'Mr. Sunil Kumar Jain', 'age': 60, 'title': 'Chairman & MD', 'yearBorn': 1962, 'fiscalYear': 2023, 'totalPay': 4800000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,21.25,21.4,21.35,23.25,21.25,21.4,21.35,23.25,0.0,1.131316,18.196722,517553,517553,155568,253793,253793,0.0,0.0,0,0,1114881792,14.2,30.15,0.3622669,19.896,21.109772,0.0,0.0,INR,2209188096,0.02046,33892000,50197300,0.35574,0.0,20.524,1.0816605,1680220800,1711843200,1688083200,0.549,62979000,1.22,0.718,10.626,NSI,EQUITY,NECCLTD.NS,NECCLTD.NS,NORTH EASTERN CARR,North Eastern Carrying Corporation Limited,1456890300,Asia/Kolkata,IST,19800000,22.2,none,81454000,1.643,207900752,1190188032,3077515008,113.502,61.623,0.579,0.021,0.12356,0.06755,0.05722,INR,
1,NECC House,"9062/47, Ram Bagh Road Azad Market",Delhi,110006,India,91 11 2351 7516,91 11 2352 7700,https://www.neccgroup.com,Trucking,Industrials,"North Eastern Carrying Corporation Limited provides transportation, freight management, and logistics solutions. The company offers small parcels, as well as full truck load, bulk movements, over dimensional consignments, and containerized movement of cargos. It also offers containerized movement of cargo, warehousing, and third party logistics, and storage facilities, as well as supply chain solutions. The company operates through a network of approximately 187 branches in India, Nepal, Bhutan, and Bangladesh. North Eastern Carrying Corporation Limited was incorporated in 1984 and is headquartered in Delhi, India.",478,"{'maxAge': 1, 'name': 'Mr. Shyam Lal Yadav', 'age': 59, 'title': 'CFO & VP', 'yearBorn': 1963, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,21.25,21.4,21.35,23.25,21.25,21.4,21.35,23.25,0.0,1.131316,18.196722,517553,517553,155568,253793,253793,0.0,0.0,0,0,1114881792,14.2,30.15,0.3622669,19.896,21.109772,0.0,0.0,INR,2209188096,0.02046,33892000,50197300,0.35574,0.0,20.524,1.0816605,1680220800,1711843200,1688083200,0.549,62979000,1.22,0.718,10.626,NSI,EQUITY,NECCLTD.NS,NECCLTD.NS,NORTH EASTERN CARR,North Eastern Carrying Corporation Limited,1456890300,Asia/Kolkata,IST,19800000,22.2,none,81454000,1.643,207900752,1190188032,3077515008,113.502,61.623,0.579,0.021,0.12356,0.06755,0.05722,INR,
2,NECC House,"9062/47, Ram Bagh Road Azad Market",Delhi,110006,India,91 11 2351 7516,91 11 2352 7700,https://www.neccgroup.com,Trucking,Industrials,"North Eastern Carrying Corporation Limited provides transportation, freight management, and logistics solutions. The company offers small parcels, as well as full truck load, bulk movements, over dimensional consignments, and containerized movement of cargos. It also offers containerized movement of cargo, warehousing, and third party logistics, and storage facilities, as well as supply chain solutions. The company operates through a network of approximately 187 branches in India, Nepal, Bhutan, and Bangladesh. North Eastern Carrying Corporation Limited was incorporated in 1984 and is headquartered in Delhi, India.",478,"{'maxAge': 1, 'name': 'Mr. Vinod R. Nair', 'age': 56, 'title': 'HR & Legal Head and Deputy GM', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,21.25,21.4,21.35,23.25,21.25,21.4,21.35,23.25,0.0,1.131316,18.196722,517553,517553,155568,253793,253793,0.0,0.0,0,0,1114881792,14.2,30.15,0.3622669,19.896,21.109772,0.0,0.0,INR,2209188096,0.02046,33892000,50197300,0.35574,0.0,20.524,1.0816605,1680220800,1711843200,1688083200,0.549,62979000,1.22,0.718,10.626,NSI,EQUITY,NECCLTD.NS,NECCLTD.NS,NORTH EASTERN CARR,North Eastern Carrying Corporation Limited,1456890300,Asia/Kolkata,IST,19800000,22.2,none,81454000,1.643,207900752,1190188032,3077515008,113.502,61.623,0.579,0.021,0.12356,0.06755,0.05722,INR,
3,NECC House,"9062/47, Ram Bagh Road Azad Market",Delhi,110006,India,91 11 2351 7516,91 11 2352 7700,https://www.neccgroup.com,Trucking,Industrials,"North Eastern Carrying Corporation Limited provides transportation, freight management, and logistics solutions. The company offers small parcels, as well as full truck load, bulk movements, over dimensional consignments, and containerized movement of cargos. It also offers containerized movement of cargo, warehousing, and third party logistics, and storage facilities, as well as supply chain solutions. The company operates through a network of approximately 187 branches in India, Nepal, Bhutan, and Bangladesh. North Eastern Carrying Corporation Limited was incorporated in 1984 and is headquartered in Delhi, India.",478,"{'maxAge': 1, 'name': 'Mr. Utkarsh  Jain', 'age': 28, 'title': 'Whole Time Director', 'yearBorn': 1994, 'fiscalYear': 2023, 'totalPay': 1200000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,21.25,21.4,21.35,23.25,21.25,21.4,21.35,23.25,0.0,1.131316,18.196722,517553,517553,155568,253793,253793,0.0,0.0,0,0,1114881792,14.2,30.15,0.3622669,19.896,21.109772,0.0,0.0,INR,2209188096,0.02046,33892000,50197300,0.35574,0.0,20.524,1.0816605,1680220800,1711843200,1688083200,0.549,62979000,1.22,0.718,10.626,NSI,EQUITY,NECCLTD.NS,NECCLTD.NS,NORTH EASTERN CARR,North Eastern Carrying Corporation Limited,1456890300,Asia/Kolkata,IST,19800000,22.2,none,81454000,1.643,207900752,1190188032,3077515008,113.502,61.623,0.579,0.021,0.12356,0.06755,0.05722,INR,
4,NECC House,"9062/47, Ram Bagh Road Azad Market",Delhi,110006,India,91 11 2351 7516,91 11 2352 7700,https://www.neccgroup.com,Trucking,Industrials,"North Eastern Carrying Corporation Limited provides transportation, freight management, and logistics solutions. The company offers small parcels, as well as full truck load, bulk movements, over dimensional consignments, and containerized movement of cargos. It also offers containerized movement of cargo, warehousing, and third party logistics, and storage facilities, as well as supply chain solutions. The company operates through a network of approximately 187 branches in India, Nepal, Bhutan, and Bangladesh. North Eastern Carrying Corporation Limited was incorporated in 1984 and is headquartered in Delhi, India.",478,"{'maxAge': 1, 'name': 'Mr. Surya Nath Singh', 'age': 53, 'title': 'Sr. Mang. of Accounts', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,21.25,21.4,21.35,23.25,21.25,21.4,21.35,23.25,0.0,1.131316,18.196722,517553,517553,155568,253793,253793,0.0,0.0,0,0,1114881792,14.2,30.15,0.3622669,19.896,21.109772,0.0,0.0,INR,2209188096,0.02046,33892000,50197300,0.35574,0.0,20.524,1.0816605,1680220800,1711843200,1688083200,0.549,62979000,1.22,0.718,10.626,NSI,EQUITY,NECCLTD.NS,NECCLTD.NS,NORTH EASTERN CARR,North Eastern Carrying Corporation Limited,1456890300,Asia/Kolkata,IST,19800000,22.2,none,81454000,1.643,207900752,1190188032,3077515008,113.502,61.623,0.579,0.021,0.12356,0.06755,0.05722,INR,
5,NECC House,"9062/47, Ram Bagh Road Azad Market",Delhi,110006,India,91 11 2351 7516,91 11 2352 7700,https://www.neccgroup.com,Trucking,Industrials,"North Eastern Carrying Corporation Limited provides transportation, freight management, and logistics solutions. The company offers small parcels, as well as full truck load, bulk movements, over dimensional consignments, and containerized movement of cargos. It also offers containerized movement of cargo, warehousing, and third party logistics, and storage facilities, as well as supply chain solutions. The company operates through a network of approximately 187 branches in India, Nepal, Bhutan, and Bangladesh. North Eastern Carrying Corporation Limited was incorporated in 1984 and is headquartered in Delhi, India.",478,"{'maxAge': 1, 'name': 'Mr. Prabhajeet J. Singh', 'age': 57, 'title': 'Sr. Mang. of Admin.', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,21.25,21.4,21.35,23.25,21.25,21.4,21.35,23.25,0.0,1.131316,18.196722,517553,517553,155568,253793,253793,0.0,0.0,0,0,1114881792,14.2,30.15,0.3622669,19.896,21.109772,0.0,0.0,INR,2209188096,0.02046,33892000,50197300,0.35574,0.0,20.524,1.0816605,1680220800,1711843200,1688083200,0.549,62979000,1.22,0.718,10.626,NSI,EQUITY,NECCLTD.NS,NECCLTD.NS,NORTH EASTERN CARR,North Eastern Carrying Corporation Limited,1456890300,Asia/Kolkata,IST,19800000,22.2,none,81454000,1.643,207900752,1190188032,3077515008,113.502,61.623,0.579,0.021,0.12356,0.06755,0.05722,INR,
6,NECC House,"9062/47, Ram Bagh Road Azad Market",Delhi,110006,India,91 11 2351 7516,91 11 2352 7700,https://www.neccgroup.com,Trucking,Industrials,"North Eastern Carrying Corporation Limited provides transportation, freight management, and logistics solutions. The company offers small parcels, as well as full truck load, bulk movements, over dimensional consignments, and containerized movement of cargos. It also offers containerized movement of cargo, warehousing, and third party logistics, and storage facilities, as well as supply chain solutions. The company operates through a network of approximately 187 branches in India, Nepal, Bhutan, and Bangladesh. North Eastern Carrying Corporation Limited was incorporated in 1984 and is headquartered in Delhi, India.",478,"{'maxAge': 1, 'name': 'Ms. Mamta  Bisht', 'title': 'Compliance Officer & Company Sec.', 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,21.25,21.4,21.35,23.25,21.25,21.4,21.35,23.25,0.0,1.131316,18.196722,517553,517553,155568,253793,253793,0.0,0.0,0,0,1114881792,14.2,30.15,0.3622669,19.896,21.109772,0.0,0.0,INR,2209188096,0.02046,33892000,50197300,0.35574,0.0,20.524,1.0816605,1680220800,1711843200,1688083200,0.549,62979000,1.22,0.718,10.626,NSI,EQUITY,NECCLTD.NS,NECCLTD.NS,NORTH EASTERN CARR,North Eastern Carrying Corporation Limited,1456890300,Asia/Kolkata,IST,19800000,22.2,none,81454000,1.643,207900752,1190188032,3077515008,113.502,61.623,0.579,0.021,0.12356,0.06755,0.05722,INR,
