,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,200 Granville Street,Suite 2710,Vancouver,BC,V6C 1S4,Canada,778-330-0994,https://minaurum.com,Gold,Basic Materials,"Minaurum Gold Inc., an exploration stage company, engages in the acquisition and exploration of mineral properties in Mexico and the United States. The company explores for gold, silver, copper, lead, and zinc deposits. Its flagship project is the Alamos project, which covers an area of approximately 37,928 hectares in Southern Sonora. The company was formerly known as Chava Resources Ltd. and changed its name to Minaurum Gold Inc. in November 2009. Minaurum Gold Inc. was incorporated in 2007 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Darrell A. Rader B.B.A., BBA', 'age': 43, 'title': 'Pres, CEO & Director', 'yearBorn': 1979, 'fiscalYear': 2022, 'totalPay': 161016, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.13,0.13,0.125,0.13181,0.13,0.13,0.125,0.13181,0.0,1.650453,52851,52851,69829,90500,90500,0.0,0.0,0,0,48829552,0.084,0.21,0.10762,0.13306,0.0,0.0,USD,46277372,0.0,361343543,366652992,0.01129,0.053039998,0.028,4.6928573,1682812800,1714435200,1682812800,-7688889,-0.02,PNK,EQUITY,MMRGF,MMRGF,MINAURUM GOLD INC,Minaurum Gold Inc.,1344000600,America/New_York,EDT,-14400000,0.1314,none,1900791,0.005,0,12.218,12.888,-0.24073,-0.58996,-2681026,-4150135,0.0,0.0,0.0,CAD,
1,200 Granville Street,Suite 2710,Vancouver,BC,V6C 1S4,Canada,778-330-0994,https://minaurum.com,Gold,Basic Materials,"Minaurum Gold Inc., an exploration stage company, engages in the acquisition and exploration of mineral properties in Mexico and the United States. The company explores for gold, silver, copper, lead, and zinc deposits. Its flagship project is the Alamos project, which covers an area of approximately 37,928 hectares in Southern Sonora. The company was formerly known as Chava Resources Ltd. and changed its name to Minaurum Gold Inc. in November 2009. Minaurum Gold Inc. was incorporated in 2007 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Ms. Jasmine W. C. Lau B.Com., C.A., CPA, CA, CPA', 'title': 'Chief Financial Officer', 'fiscalYear': 2022, 'totalPay': 38407, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.13,0.13,0.125,0.13181,0.13,0.13,0.125,0.13181,0.0,1.650453,52851,52851,69829,90500,90500,0.0,0.0,0,0,48829552,0.084,0.21,0.10762,0.13306,0.0,0.0,USD,46277372,0.0,361343543,366652992,0.01129,0.053039998,0.028,4.6928573,1682812800,1714435200,1682812800,-7688889,-0.02,PNK,EQUITY,MMRGF,MMRGF,MINAURUM GOLD INC,Minaurum Gold Inc.,1344000600,America/New_York,EDT,-14400000,0.1314,none,1900791,0.005,0,12.218,12.888,-0.24073,-0.58996,-2681026,-4150135,0.0,0.0,0.0,CAD,
2,200 Granville Street,Suite 2710,Vancouver,BC,V6C 1S4,Canada,778-330-0994,https://minaurum.com,Gold,Basic Materials,"Minaurum Gold Inc., an exploration stage company, engages in the acquisition and exploration of mineral properties in Mexico and the United States. The company explores for gold, silver, copper, lead, and zinc deposits. Its flagship project is the Alamos project, which covers an area of approximately 37,928 hectares in Southern Sonora. The company was formerly known as Chava Resources Ltd. and changed its name to Minaurum Gold Inc. in November 2009. Minaurum Gold Inc. was incorporated in 2007 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Stephen R. Maynard M.S., C.P.G', 'title': 'VP of Exploration', 'fiscalYear': 2022, 'totalPay': 95280, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.13,0.13,0.125,0.13181,0.13,0.13,0.125,0.13181,0.0,1.650453,52851,52851,69829,90500,90500,0.0,0.0,0,0,48829552,0.084,0.21,0.10762,0.13306,0.0,0.0,USD,46277372,0.0,361343543,366652992,0.01129,0.053039998,0.028,4.6928573,1682812800,1714435200,1682812800,-7688889,-0.02,PNK,EQUITY,MMRGF,MMRGF,MINAURUM GOLD INC,Minaurum Gold Inc.,1344000600,America/New_York,EDT,-14400000,0.1314,none,1900791,0.005,0,12.218,12.888,-0.24073,-0.58996,-2681026,-4150135,0.0,0.0,0.0,CAD,
3,200 Granville Street,Suite 2710,Vancouver,BC,V6C 1S4,Canada,778-330-0994,https://minaurum.com,Gold,Basic Materials,"Minaurum Gold Inc., an exploration stage company, engages in the acquisition and exploration of mineral properties in Mexico and the United States. The company explores for gold, silver, copper, lead, and zinc deposits. Its flagship project is the Alamos project, which covers an area of approximately 37,928 hectares in Southern Sonora. The company was formerly known as Chava Resources Ltd. and changed its name to Minaurum Gold Inc. in November 2009. Minaurum Gold Inc. was incorporated in 2007 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Sunny  Pannu BBA', 'title': 'Investor Relations & Corp. Devel. Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.13,0.13,0.125,0.13181,0.13,0.13,0.125,0.13181,0.0,1.650453,52851,52851,69829,90500,90500,0.0,0.0,0,0,48829552,0.084,0.21,0.10762,0.13306,0.0,0.0,USD,46277372,0.0,361343543,366652992,0.01129,0.053039998,0.028,4.6928573,1682812800,1714435200,1682812800,-7688889,-0.02,PNK,EQUITY,MMRGF,MMRGF,MINAURUM GOLD INC,Minaurum Gold Inc.,1344000600,America/New_York,EDT,-14400000,0.1314,none,1900791,0.005,0,12.218,12.888,-0.24073,-0.58996,-2681026,-4150135,0.0,0.0,0.0,CAD,
4,200 Granville Street,Suite 2710,Vancouver,BC,V6C 1S4,Canada,778-330-0994,https://minaurum.com,Gold,Basic Materials,"Minaurum Gold Inc., an exploration stage company, engages in the acquisition and exploration of mineral properties in Mexico and the United States. The company explores for gold, silver, copper, lead, and zinc deposits. Its flagship project is the Alamos project, which covers an area of approximately 37,928 hectares in Southern Sonora. The company was formerly known as Chava Resources Ltd. and changed its name to Minaurum Gold Inc. in November 2009. Minaurum Gold Inc. was incorporated in 2007 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Gerald H. Rayner', 'title': 'Consultant', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.13,0.13,0.125,0.13181,0.13,0.13,0.125,0.13181,0.0,1.650453,52851,52851,69829,90500,90500,0.0,0.0,0,0,48829552,0.084,0.21,0.10762,0.13306,0.0,0.0,USD,46277372,0.0,361343543,366652992,0.01129,0.053039998,0.028,4.6928573,1682812800,1714435200,1682812800,-7688889,-0.02,PNK,EQUITY,MMRGF,MMRGF,MINAURUM GOLD INC,Minaurum Gold Inc.,1344000600,America/New_York,EDT,-14400000,0.1314,none,1900791,0.005,0,12.218,12.888,-0.24073,-0.58996,-2681026,-4150135,0.0,0.0,0.0,CAD,
