,address1,address2,city,zip,country,phone,website,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,currency,enterpriseValue,forwardPE,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,3 Heeoujeong-ro 1-gil,Mapo-gu,Seoul,04028,South Korea,82 2 3142 1104,https://www.ygfamily.com,"YG Entertainment Inc. operates as an entertainment company in South Korea. The company publishes and distributes digital music and other materials. It also trains and offers artists, as well as provides content services. The company was formerly known as Hyun Entertainment and changed its name to YG Entertainment Inc. in April 2001. YG Entertainment Inc. was founded in 1996 and is based in Seoul, South Korea.","{'maxAge': 1, 'name': 'Mr. Min-Suk  Yang', 'age': 49, 'title': 'CEO & Director', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,81700.0,79900.0,73500.0,80000.0,81700.0,79900.0,73500.0,80000.0,0.917061,1835685,1835685,458099,417635,417635,78800.0,78900.0,0,0,1443069689856,39450.0,97000.0,2.59829,76326.0,64922.25,KRW,1210455687168,21.39854,0.13391,12235716,18197600,0.2945,0.20267999,1672444800,1703980800,1688083200,2.691,73568272384,0.66,1:1,1398988800,2.179,11.51,KOE,EQUITY,122870.KQ,122870.KQ,YG Entertainment,YG Entertainment Inc.,1322006400,Asia/Seoul,KST,32400000,79300.0,120000.0,60000.0,91714.0,94000.0,1.6,buy,14,263604895744,14224.137,105161596928,21536681984,2.229,2.518,555392106496,3.8,30010.975,0.07848,0.16962999,127201314090,59655512064,78273748992,2.682,0.989,0.33273998,0.18935,0.16367,KRW,
