,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,debtToEquity,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Wesizwe House,Devcon Park 9 Autumn Road Rivonia Extension 3,Johannesburg,2128,South Africa,27 11 994 4600,27 11 994 4601,https://www.wesizwe.co.za,Other Industrial Metals & Mining,Basic Materials,"Wesizwe Platinum Limited, through its subsidiaries, operates as a metals mining company in South Africa. The company primarily explores for platinum, palladium, rhodium, and gold deposits. Its flagship project is the Bakubung platinum mine located on the Western limb of the Bushveld Igneous Complex in the North West province of South Africa. Wesizwe Platinum Limited was incorporated in 2003 and is headquartered in Johannesburg, South Africa.","{'maxAge': 1, 'name': 'Mr. Jianguo Henry  LiU', 'title': 'Financial Director & Exec. Director', 'fiscalYear': 2022, 'totalPay': 220508, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0,0.173869,3752,3752,60,0,0,68274128,0.00303,0.1,0.0091976,0.0123295,0.0,0.0,USD,15990601728,0.0,505977484,1627830016,0.68886,6.0000002e-05,2.073,0.0058369515,1672444800,1703980800,1672444800,-134100000,-0.0,-346.027,PNK,EQUITY,WSZWF,WSZWF,WESIZWE PLATINUM LIMITED,Wesizwe Platinum Limited,1535117400,America/New_York,EDT,-14400000,0.0121,none,224335008,0.138,-46212000,16195239936,0.045,0.204,479.843,-0.0023999999,-0.04065,961539000,-2711881728,-390595008,0.0,0.0,0.0,ZAR,
1,Wesizwe House,Devcon Park 9 Autumn Road Rivonia Extension 3,Johannesburg,2128,South Africa,27 11 994 4600,27 11 994 4601,https://www.wesizwe.co.za,Other Industrial Metals & Mining,Basic Materials,"Wesizwe Platinum Limited, through its subsidiaries, operates as a metals mining company in South Africa. The company primarily explores for platinum, palladium, rhodium, and gold deposits. Its flagship project is the Bakubung platinum mine located on the Western limb of the Bushveld Igneous Complex in the North West province of South Africa. Wesizwe Platinum Limited was incorporated in 2003 and is headquartered in Johannesburg, South Africa.","{'maxAge': 1, 'name': 'Ms. Basetsana  Ramaboa', 'age': 57, 'title': 'HR Exec.', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 139917, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0,0.173869,3752,3752,60,0,0,68274128,0.00303,0.1,0.0091976,0.0123295,0.0,0.0,USD,15990601728,0.0,505977484,1627830016,0.68886,6.0000002e-05,2.073,0.0058369515,1672444800,1703980800,1672444800,-134100000,-0.0,-346.027,PNK,EQUITY,WSZWF,WSZWF,WESIZWE PLATINUM LIMITED,Wesizwe Platinum Limited,1535117400,America/New_York,EDT,-14400000,0.0121,none,224335008,0.138,-46212000,16195239936,0.045,0.204,479.843,-0.0023999999,-0.04065,961539000,-2711881728,-390595008,0.0,0.0,0.0,ZAR,
2,Wesizwe House,Devcon Park 9 Autumn Road Rivonia Extension 3,Johannesburg,2128,South Africa,27 11 994 4600,27 11 994 4601,https://www.wesizwe.co.za,Other Industrial Metals & Mining,Basic Materials,"Wesizwe Platinum Limited, through its subsidiaries, operates as a metals mining company in South Africa. The company primarily explores for platinum, palladium, rhodium, and gold deposits. Its flagship project is the Bakubung platinum mine located on the Western limb of the Bushveld Igneous Complex in the North West province of South Africa. Wesizwe Platinum Limited was incorporated in 2003 and is headquartered in Johannesburg, South Africa.","{'maxAge': 1, 'name': 'Mr. Zhimin  Li', 'age': 57, 'title': 'Deputy Chief Exec. Officer', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 307740, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0,0.173869,3752,3752,60,0,0,68274128,0.00303,0.1,0.0091976,0.0123295,0.0,0.0,USD,15990601728,0.0,505977484,1627830016,0.68886,6.0000002e-05,2.073,0.0058369515,1672444800,1703980800,1672444800,-134100000,-0.0,-346.027,PNK,EQUITY,WSZWF,WSZWF,WESIZWE PLATINUM LIMITED,Wesizwe Platinum Limited,1535117400,America/New_York,EDT,-14400000,0.0121,none,224335008,0.138,-46212000,16195239936,0.045,0.204,479.843,-0.0023999999,-0.04065,961539000,-2711881728,-390595008,0.0,0.0,0.0,ZAR,
3,Wesizwe House,Devcon Park 9 Autumn Road Rivonia Extension 3,Johannesburg,2128,South Africa,27 11 994 4600,27 11 994 4601,https://www.wesizwe.co.za,Other Industrial Metals & Mining,Basic Materials,"Wesizwe Platinum Limited, through its subsidiaries, operates as a metals mining company in South Africa. The company primarily explores for platinum, palladium, rhodium, and gold deposits. Its flagship project is the Bakubung platinum mine located on the Western limb of the Bushveld Igneous Complex in the North West province of South Africa. Wesizwe Platinum Limited was incorporated in 2003 and is headquartered in Johannesburg, South Africa.","{'maxAge': 1, 'name': 'Mr. Long  Zou', 'title': 'CEO & Exec. Director', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0,0.173869,3752,3752,60,0,0,68274128,0.00303,0.1,0.0091976,0.0123295,0.0,0.0,USD,15990601728,0.0,505977484,1627830016,0.68886,6.0000002e-05,2.073,0.0058369515,1672444800,1703980800,1672444800,-134100000,-0.0,-346.027,PNK,EQUITY,WSZWF,WSZWF,WESIZWE PLATINUM LIMITED,Wesizwe Platinum Limited,1535117400,America/New_York,EDT,-14400000,0.0121,none,224335008,0.138,-46212000,16195239936,0.045,0.204,479.843,-0.0023999999,-0.04065,961539000,-2711881728,-390595008,0.0,0.0,0.0,ZAR,
