,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationMean,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,51 rue d’Anjou,Paris,75008,France,33 1 53 83 16 00,33 1 53 83 16 05,https://www.maureletprom.fr,Oil & Gas E&P,Energy,"Etablissements Maurel & Prom S.A., an oil and gas exploration company, engages in the exploration and production of hydrocarbons. It operates through three segments: Exploration, Production, and Drilling. The company was founded in 1831 and is headquartered in Paris, France. Etablissements Maurel & Prom S.A. is a subsidiary of PT Pertamina Internasional Eksplorasi dan Produksi.",707,"{'maxAge': 1, 'name': 'Mr. Olivier Cleret de Langavant', 'age': 65, 'title': 'Chief Exec. Officer', 'yearBorn': 1957, 'fiscalYear': 2022, 'totalPay': 909621, 'exercisedValue': 0, 'unexercisedValue': 0}",8,5,6,4,6,1693526400,1672444800,86400,4,4.81,4.84,4.802,4.96,4.81,4.84,4.802,4.96,0.23,0.0478,1688342400,0.4098,1.181681,8.610714,621983,621983,328454,406618,406618,959298304,3.115,4.99,1.5450822,4.2574,3.82393,0.246,0.051143453,EUR,1069758912,0.19429001,53799988,198942000,0.72052,0.041199997,4.32,1.1162037,1672444800,1703980800,1688083200,-0.614,120631000,0.56,10:1,1104364800,1.723,3.111,PAR,EQUITY,MAU.PA,MAU.PA,MAUREL ET PROM,Etablissements Maurel & Prom S.A.,946886400,Europe/Paris,CEST,7200000,4.822,2.3,buy,232679008,1.17,343913984,324875008,0.987,1.034,620872000,37.202,3.126,0.08899,0.1441,676480000,138361376,253914000,-0.614,-0.157,1.0,0.55392,0.39808998,USD,
1,51 rue d’Anjou,Paris,75008,France,33 1 53 83 16 00,33 1 53 83 16 05,https://www.maureletprom.fr,Oil & Gas E&P,Energy,"Etablissements Maurel & Prom S.A., an oil and gas exploration company, engages in the exploration and production of hydrocarbons. It operates through three segments: Exploration, Production, and Drilling. The company was founded in 1831 and is headquartered in Paris, France. Etablissements Maurel & Prom S.A. is a subsidiary of PT Pertamina Internasional Eksplorasi dan Produksi.",707,"{'maxAge': 1, 'name': 'Mr. Patrick  Deygas', 'title': 'Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",8,5,6,4,6,1693526400,1672444800,86400,4,4.81,4.84,4.802,4.96,4.81,4.84,4.802,4.96,0.23,0.0478,1688342400,0.4098,1.181681,8.610714,621983,621983,328454,406618,406618,959298304,3.115,4.99,1.5450822,4.2574,3.82393,0.246,0.051143453,EUR,1069758912,0.19429001,53799988,198942000,0.72052,0.041199997,4.32,1.1162037,1672444800,1703980800,1688083200,-0.614,120631000,0.56,10:1,1104364800,1.723,3.111,PAR,EQUITY,MAU.PA,MAU.PA,MAUREL ET PROM,Etablissements Maurel & Prom S.A.,946886400,Europe/Paris,CEST,7200000,4.822,2.3,buy,232679008,1.17,343913984,324875008,0.987,1.034,620872000,37.202,3.126,0.08899,0.1441,676480000,138361376,253914000,-0.614,-0.157,1.0,0.55392,0.39808998,USD,
2,51 rue d’Anjou,Paris,75008,France,33 1 53 83 16 00,33 1 53 83 16 05,https://www.maureletprom.fr,Oil & Gas E&P,Energy,"Etablissements Maurel & Prom S.A., an oil and gas exploration company, engages in the exploration and production of hydrocarbons. It operates through three segments: Exploration, Production, and Drilling. The company was founded in 1831 and is headquartered in Paris, France. Etablissements Maurel & Prom S.A. is a subsidiary of PT Pertamina Internasional Eksplorasi dan Produksi.",707,"{'maxAge': 1, 'name': 'Mr. Jean-Philippe  Hagry', 'title': 'Chief Operating Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",8,5,6,4,6,1693526400,1672444800,86400,4,4.81,4.84,4.802,4.96,4.81,4.84,4.802,4.96,0.23,0.0478,1688342400,0.4098,1.181681,8.610714,621983,621983,328454,406618,406618,959298304,3.115,4.99,1.5450822,4.2574,3.82393,0.246,0.051143453,EUR,1069758912,0.19429001,53799988,198942000,0.72052,0.041199997,4.32,1.1162037,1672444800,1703980800,1688083200,-0.614,120631000,0.56,10:1,1104364800,1.723,3.111,PAR,EQUITY,MAU.PA,MAU.PA,MAUREL ET PROM,Etablissements Maurel & Prom S.A.,946886400,Europe/Paris,CEST,7200000,4.822,2.3,buy,232679008,1.17,343913984,324875008,0.987,1.034,620872000,37.202,3.126,0.08899,0.1441,676480000,138361376,253914000,-0.614,-0.157,1.0,0.55392,0.39808998,USD,
3,51 rue d’Anjou,Paris,75008,France,33 1 53 83 16 00,33 1 53 83 16 05,https://www.maureletprom.fr,Oil & Gas E&P,Energy,"Etablissements Maurel & Prom S.A., an oil and gas exploration company, engages in the exploration and production of hydrocarbons. It operates through three segments: Exploration, Production, and Drilling. The company was founded in 1831 and is headquartered in Paris, France. Etablissements Maurel & Prom S.A. is a subsidiary of PT Pertamina Internasional Eksplorasi dan Produksi.",707,"{'maxAge': 1, 'name': 'Matthieu  Lefrancq', 'title': 'Head of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",8,5,6,4,6,1693526400,1672444800,86400,4,4.81,4.84,4.802,4.96,4.81,4.84,4.802,4.96,0.23,0.0478,1688342400,0.4098,1.181681,8.610714,621983,621983,328454,406618,406618,959298304,3.115,4.99,1.5450822,4.2574,3.82393,0.246,0.051143453,EUR,1069758912,0.19429001,53799988,198942000,0.72052,0.041199997,4.32,1.1162037,1672444800,1703980800,1688083200,-0.614,120631000,0.56,10:1,1104364800,1.723,3.111,PAR,EQUITY,MAU.PA,MAU.PA,MAUREL ET PROM,Etablissements Maurel & Prom S.A.,946886400,Europe/Paris,CEST,7200000,4.822,2.3,buy,232679008,1.17,343913984,324875008,0.987,1.034,620872000,37.202,3.126,0.08899,0.1441,676480000,138361376,253914000,-0.614,-0.157,1.0,0.55392,0.39808998,USD,
4,51 rue d’Anjou,Paris,75008,France,33 1 53 83 16 00,33 1 53 83 16 05,https://www.maureletprom.fr,Oil & Gas E&P,Energy,"Etablissements Maurel & Prom S.A., an oil and gas exploration company, engages in the exploration and production of hydrocarbons. It operates through three segments: Exploration, Production, and Drilling. The company was founded in 1831 and is headquartered in Paris, France. Etablissements Maurel & Prom S.A. is a subsidiary of PT Pertamina Internasional Eksplorasi dan Produksi.",707,"{'maxAge': 1, 'name': 'Nadine  Andriatoraka', 'title': 'HR Director', 'exercisedValue': 0, 'unexercisedValue': 0}",8,5,6,4,6,1693526400,1672444800,86400,4,4.81,4.84,4.802,4.96,4.81,4.84,4.802,4.96,0.23,0.0478,1688342400,0.4098,1.181681,8.610714,621983,621983,328454,406618,406618,959298304,3.115,4.99,1.5450822,4.2574,3.82393,0.246,0.051143453,EUR,1069758912,0.19429001,53799988,198942000,0.72052,0.041199997,4.32,1.1162037,1672444800,1703980800,1688083200,-0.614,120631000,0.56,10:1,1104364800,1.723,3.111,PAR,EQUITY,MAU.PA,MAU.PA,MAUREL ET PROM,Etablissements Maurel & Prom S.A.,946886400,Europe/Paris,CEST,7200000,4.822,2.3,buy,232679008,1.17,343913984,324875008,0.987,1.034,620872000,37.202,3.126,0.08899,0.1441,676480000,138361376,253914000,-0.614,-0.157,1.0,0.55392,0.39808998,USD,
5,51 rue d’Anjou,Paris,75008,France,33 1 53 83 16 00,33 1 53 83 16 05,https://www.maureletprom.fr,Oil & Gas E&P,Energy,"Etablissements Maurel & Prom S.A., an oil and gas exploration company, engages in the exploration and production of hydrocarbons. It operates through three segments: Exploration, Production, and Drilling. The company was founded in 1831 and is headquartered in Paris, France. Etablissements Maurel & Prom S.A. is a subsidiary of PT Pertamina Internasional Eksplorasi dan Produksi.",707,"{'maxAge': 1, 'name': 'Noor  Syarifuddin', 'title': 'Exploration Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",8,5,6,4,6,1693526400,1672444800,86400,4,4.81,4.84,4.802,4.96,4.81,4.84,4.802,4.96,0.23,0.0478,1688342400,0.4098,1.181681,8.610714,621983,621983,328454,406618,406618,959298304,3.115,4.99,1.5450822,4.2574,3.82393,0.246,0.051143453,EUR,1069758912,0.19429001,53799988,198942000,0.72052,0.041199997,4.32,1.1162037,1672444800,1703980800,1688083200,-0.614,120631000,0.56,10:1,1104364800,1.723,3.111,PAR,EQUITY,MAU.PA,MAU.PA,MAUREL ET PROM,Etablissements Maurel & Prom S.A.,946886400,Europe/Paris,CEST,7200000,4.822,2.3,buy,232679008,1.17,343913984,324875008,0.987,1.034,620872000,37.202,3.126,0.08899,0.1441,676480000,138361376,253914000,-0.614,-0.157,1.0,0.55392,0.39808998,USD,
6,51 rue d’Anjou,Paris,75008,France,33 1 53 83 16 00,33 1 53 83 16 05,https://www.maureletprom.fr,Oil & Gas E&P,Energy,"Etablissements Maurel & Prom S.A., an oil and gas exploration company, engages in the exploration and production of hydrocarbons. It operates through three segments: Exploration, Production, and Drilling. The company was founded in 1831 and is headquartered in Paris, France. Etablissements Maurel & Prom S.A. is a subsidiary of PT Pertamina Internasional Eksplorasi dan Produksi.",707,"{'maxAge': 1, 'name': 'Mr. Alain  Torre', 'title': 'Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",8,5,6,4,6,1693526400,1672444800,86400,4,4.81,4.84,4.802,4.96,4.81,4.84,4.802,4.96,0.23,0.0478,1688342400,0.4098,1.181681,8.610714,621983,621983,328454,406618,406618,959298304,3.115,4.99,1.5450822,4.2574,3.82393,0.246,0.051143453,EUR,1069758912,0.19429001,53799988,198942000,0.72052,0.041199997,4.32,1.1162037,1672444800,1703980800,1688083200,-0.614,120631000,0.56,10:1,1104364800,1.723,3.111,PAR,EQUITY,MAU.PA,MAU.PA,MAUREL ET PROM,Etablissements Maurel & Prom S.A.,946886400,Europe/Paris,CEST,7200000,4.822,2.3,buy,232679008,1.17,343913984,324875008,0.987,1.034,620872000,37.202,3.126,0.08899,0.1441,676480000,138361376,253914000,-0.614,-0.157,1.0,0.55392,0.39808998,USD,
