,address1,address2,city,state,zip,country,phone,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1200 Silver City Road,PO Box 432,Eureka,UT,84628,United States,212 226 4265,https://www.appliedminerals.com,Other Industrial Metals & Mining,Other Industrial Metals & Mining,Basic Materials,Basic Materials,"Applied Minerals, Inc. extracts, processes, and markets halloysite clay and iron oxide. The company owns the Dragon mine property that consists of 38 patented and 6 unpatented mining claims covering an area of 267 acres located in Juab County, Utah. It provides halloysite clay-based line of products for use in various applications, such as molecular sieves and catalysts, flame retardant additives for plastics, binders for ceramics, nucleation and reinforcement of polymers, paints and coatings, batteries, agriculture, environmental remediation, controlled release carriers cosmetics, and others under the tradename DRAGONITE. The company also offers natural iron oxide-based products for the pigmentary and technical application markets under the trade name AMIRON. It markets and sells its products directly, as well as through employees, agents, and distributors. The company was formerly known as Atlas Mining Company and changed its name to Applied Minerals, Inc. in October 2009. Applied Minerals, Inc. was incorporated in 1924 is based in Eureka, Utah.",17,"{'maxAge': 1, 'name': 'Mr. Christopher T. Carney', 'age': 51, 'title': 'Pres, CEO, CFO, Sec. & Director', 'yearBorn': 1971, 'fiscalYear': 2021, 'totalPay': 150000, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0,-0.049792,7857,7857,353994,14927,14927,0.0,0.0,0,0,40974,0.0001,0.02,0.06773939,0.000336,0.0025147,0.0,0.0,USD,47732244,0.0,357382653,409737984,0.0714,0.0364,409740000,-0.135,1640908800,1672444800,1664496000,-2414472,-0.01,78.912,-27.286,-0.9756098,0.14113986,PNK,EQUITY,AMNL,AMNL,APPLIED MINERALS INC,"Applied Minerals, Inc.",1027603800,America/New_York,EDT,dbf7dfc1-22e0-34c1-959a-9768018bfad8,finmb_987036,-14400000,0.0001,none,750280,0.002,-1749303,48443364,0.017,0.017,604877,0.002,-0.76588994,-249642,-3195646,-1578213,-0.69,-0.31386998,-2.8920002,-2.91152,USD,
