,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,The MNP Tower,9th floor 1021 West Hastings Street,Vancouver,BC,V6E 0C3,Canada,604-681-2801,https://www.amerigoresources.com,Copper,Basic Materials,"Amerigo Resources Ltd., through its subsidiary, Minera Valle Central S.A., produces and sells copper and molybdenum concentrates from Codelco's El Teniente underground mine in Chile. The company was formerly known as Golden Temple Mining Corp. and changed its name to Amerigo Resources Ltd. in March 2002. The company was incorporated in 1984 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Dr. Klaus M. Zeitler', 'age': 83, 'title': 'Exec. Chairman', 'yearBorn': 1939, 'fiscalYear': 2022, 'totalPay': 961230, 'exercisedValue': 0, 'unexercisedValue': 0}",10,7,9,8,8,1693526400,1672444800,86400,4,1.4,1.4,1.39,1.42,1.4,1.4,1.39,1.42,0.12,0.0857,1693267200,2.820696,Infinity,4.862069,77202,77202,113106,115460,115460,1.41,1.42,0,0,232410288,0.85,1.85,1.4052511,1.4926,1.5065,0.087,0.062142856,CAD,219380976,-0.00455,141020107,164830000,76872,45672,1690761600,1693440000,0.0005,0.1276,0.24589,0.64,0.689,2.046444,1672444800,1703980800,1688083200,-752000,0.0,0.29,0.83,1:4,1015545600,1.326,6.931,TOR,EQUITY,ARG.TO,ARG.TO,AMERIGO RESOURCES LTD.,Amerigo Resources Ltd.,1015857000,America/Toronto,EDT,-14400000,1.41,none,32752000,0.199,31651000,19723000,0.734,0.911,165387008,17.357,0.997,0.030150002,-0.00617,27923000,9561500,18291000,-0.046,0.09102,0.19137,0.06802,USD,0.2473
1,The MNP Tower,9th floor 1021 West Hastings Street,Vancouver,BC,V6E 0C3,Canada,604-681-2801,https://www.amerigoresources.com,Copper,Basic Materials,"Amerigo Resources Ltd., through its subsidiary, Minera Valle Central S.A., produces and sells copper and molybdenum concentrates from Codelco's El Teniente underground mine in Chile. The company was formerly known as Golden Temple Mining Corp. and changed its name to Amerigo Resources Ltd. in March 2002. The company was incorporated in 1984 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Ms. Aurora G. Davidson B.Sc, CGA', 'age': 54, 'title': 'Pres, CEO & Director', 'yearBorn': 1968, 'fiscalYear': 2022, 'totalPay': 881928, 'exercisedValue': 0, 'unexercisedValue': 0}",10,7,9,8,8,1693526400,1672444800,86400,4,1.4,1.4,1.39,1.42,1.4,1.4,1.39,1.42,0.12,0.0857,1693267200,2.820696,Infinity,4.862069,77202,77202,113106,115460,115460,1.41,1.42,0,0,232410288,0.85,1.85,1.4052511,1.4926,1.5065,0.087,0.062142856,CAD,219380976,-0.00455,141020107,164830000,76872,45672,1690761600,1693440000,0.0005,0.1276,0.24589,0.64,0.689,2.046444,1672444800,1703980800,1688083200,-752000,0.0,0.29,0.83,1:4,1015545600,1.326,6.931,TOR,EQUITY,ARG.TO,ARG.TO,AMERIGO RESOURCES LTD.,Amerigo Resources Ltd.,1015857000,America/Toronto,EDT,-14400000,1.41,none,32752000,0.199,31651000,19723000,0.734,0.911,165387008,17.357,0.997,0.030150002,-0.00617,27923000,9561500,18291000,-0.046,0.09102,0.19137,0.06802,USD,0.2473
2,The MNP Tower,9th floor 1021 West Hastings Street,Vancouver,BC,V6E 0C3,Canada,604-681-2801,https://www.amerigoresources.com,Copper,Basic Materials,"Amerigo Resources Ltd., through its subsidiary, Minera Valle Central S.A., produces and sells copper and molybdenum concentrates from Codelco's El Teniente underground mine in Chile. The company was formerly known as Golden Temple Mining Corp. and changed its name to Amerigo Resources Ltd. in March 2002. The company was incorporated in 1984 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Ms. Carmen L. Amezquita Hernandez C.A., CPA', 'age': 39, 'title': 'Chief Financial Officer', 'yearBorn': 1983, 'fiscalYear': 2022, 'totalPay': 153282, 'exercisedValue': 0, 'unexercisedValue': 0}",10,7,9,8,8,1693526400,1672444800,86400,4,1.4,1.4,1.39,1.42,1.4,1.4,1.39,1.42,0.12,0.0857,1693267200,2.820696,Infinity,4.862069,77202,77202,113106,115460,115460,1.41,1.42,0,0,232410288,0.85,1.85,1.4052511,1.4926,1.5065,0.087,0.062142856,CAD,219380976,-0.00455,141020107,164830000,76872,45672,1690761600,1693440000,0.0005,0.1276,0.24589,0.64,0.689,2.046444,1672444800,1703980800,1688083200,-752000,0.0,0.29,0.83,1:4,1015545600,1.326,6.931,TOR,EQUITY,ARG.TO,ARG.TO,AMERIGO RESOURCES LTD.,Amerigo Resources Ltd.,1015857000,America/Toronto,EDT,-14400000,1.41,none,32752000,0.199,31651000,19723000,0.734,0.911,165387008,17.357,0.997,0.030150002,-0.00617,27923000,9561500,18291000,-0.046,0.09102,0.19137,0.06802,USD,0.2473
3,The MNP Tower,9th floor 1021 West Hastings Street,Vancouver,BC,V6E 0C3,Canada,604-681-2801,https://www.amerigoresources.com,Copper,Basic Materials,"Amerigo Resources Ltd., through its subsidiary, Minera Valle Central S.A., produces and sells copper and molybdenum concentrates from Codelco's El Teniente underground mine in Chile. The company was formerly known as Golden Temple Mining Corp. and changed its name to Amerigo Resources Ltd. in March 2002. The company was incorporated in 1984 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Ms. Kimberly  Thomas', 'title': 'Corp. Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",10,7,9,8,8,1693526400,1672444800,86400,4,1.4,1.4,1.39,1.42,1.4,1.4,1.39,1.42,0.12,0.0857,1693267200,2.820696,Infinity,4.862069,77202,77202,113106,115460,115460,1.41,1.42,0,0,232410288,0.85,1.85,1.4052511,1.4926,1.5065,0.087,0.062142856,CAD,219380976,-0.00455,141020107,164830000,76872,45672,1690761600,1693440000,0.0005,0.1276,0.24589,0.64,0.689,2.046444,1672444800,1703980800,1688083200,-752000,0.0,0.29,0.83,1:4,1015545600,1.326,6.931,TOR,EQUITY,ARG.TO,ARG.TO,AMERIGO RESOURCES LTD.,Amerigo Resources Ltd.,1015857000,America/Toronto,EDT,-14400000,1.41,none,32752000,0.199,31651000,19723000,0.734,0.911,165387008,17.357,0.997,0.030150002,-0.00617,27923000,9561500,18291000,-0.046,0.09102,0.19137,0.06802,USD,0.2473
