,address1,address2,city,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Repsol Campus,"C/ Mendez Alvaro, 44",Madrid,28045,Spain,34 91 753 81 00,https://www.repsol.com,Oil & Gas Integrated,Energy,"Repsol, S.A. operates as an integrated energy company worldwide. Its Upstream segment engages in the exploration, development, and production of crude oil and natural gas reserves. The company's Industrial segment is involved in refining activities and petrochemicals business; the trading and transportation of crude oil and oil products; and the sale, transportation, and regasification of natural gas and liquefied natural gas (LNG). Its Commercial and Renewables segment engages in the low carbon power generation and renewable sources; sale of gas and power; mobility and sale of oil products; and liquified petroleum gas activities. The company also offers asphalt products; installs, operates, and manages service stations; provides maritime services; constructs and operates oil refineries; explores and produces hydrocarbons; offers human resource services; distributes and supplies electricity; and develops new energy source, solar, and wind projects, as well as produces and sells chemical products and lubricants. In addition, it is involved in fuel and special products marketing, research, trading and transport, insurance and reinsurance, safety, and financing activities; development of production processes, storage, transport, use, consumption, and transformation of hydrogen; decarbonization activities; and promotion, design, construction, and operation of molecular recycling facilities. Further, the company produces synthetic oil cloths; and invests in liquefaction plant project. The company was formerly known as Repsol YPF, S.A. and changed its name to Repsol, S.A. in May 2012. Repsol, S.A. was founded in 1927 and is headquartered in Madrid, Spain.",24099,"{'maxAge': 1, 'name': 'Mr. Josu Jon  Imaz San Miguel Ph.D.', 'age': 59, 'title': 'CEO & Exec. Director', 'yearBorn': 1963, 'fiscalYear': 2022, 'totalPay': 4658517, 'exercisedValue': 0, 'unexercisedValue': 0}",2,2,2,7,1,1693526400,1672444800,86400,2,16.28,16.22,16.17,16.29,16.28,16.22,16.17,16.29,0.76,0.0467,1688342400,0.3027,6.29,1.015765,6.5526314,8874,8874,72987,28630,28630,0.0,0.0,0,0,20450555904,10.79,16.94,0.344158,15.1242,15.18405,0.725,0.04453317,USD,26346981376,0.05271,1229807853,1260359936,1374258,592767,1294963200,1297728000,0.0011,0.0,0.0036300002,1.61,18.22,0.88830954,1672444800,1703980800,1688083200,-0.731,3072000000,2.47,29:28,1560729600,0.443,3.969,PNK,EQUITY,REPYY,REPYY,REPSOL SA SPON ADR-EACH CNV INT,"Repsol, S.A.",610896600,America/New_York,EDT,-14400000,16.185,37.5,37.5,37.5,37.5,3.0,hold,1,9052999680,7.09,6638000128,12177999872,1.101,1.527,59421999104,43.341,44.494,0.049439996,0.12364,18425000000,3391065088,8753999872,-0.713,-0.377,0.25236,0.11171,0.0817,EUR,
1,Repsol Campus,"C/ Mendez Alvaro, 44",Madrid,28045,Spain,34 91 753 81 00,https://www.repsol.com,Oil & Gas Integrated,Energy,"Repsol, S.A. operates as an integrated energy company worldwide. Its Upstream segment engages in the exploration, development, and production of crude oil and natural gas reserves. The company's Industrial segment is involved in refining activities and petrochemicals business; the trading and transportation of crude oil and oil products; and the sale, transportation, and regasification of natural gas and liquefied natural gas (LNG). Its Commercial and Renewables segment engages in the low carbon power generation and renewable sources; sale of gas and power; mobility and sale of oil products; and liquified petroleum gas activities. The company also offers asphalt products; installs, operates, and manages service stations; provides maritime services; constructs and operates oil refineries; explores and produces hydrocarbons; offers human resource services; distributes and supplies electricity; and develops new energy source, solar, and wind projects, as well as produces and sells chemical products and lubricants. In addition, it is involved in fuel and special products marketing, research, trading and transport, insurance and reinsurance, safety, and financing activities; development of production processes, storage, transport, use, consumption, and transformation of hydrogen; decarbonization activities; and promotion, design, construction, and operation of molecular recycling facilities. Further, the company produces synthetic oil cloths; and invests in liquefaction plant project. The company was formerly known as Repsol YPF, S.A. and changed its name to Repsol, S.A. in May 2012. Repsol, S.A. was founded in 1927 and is headquartered in Madrid, Spain.",24099,"{'maxAge': 1, 'name': 'Mr. Antonio De Lorenzo Sierra', 'title': 'Exec. MD & CFO', 'exercisedValue': 0, 'unexercisedValue': 0}",2,2,2,7,1,1693526400,1672444800,86400,2,16.28,16.22,16.17,16.29,16.28,16.22,16.17,16.29,0.76,0.0467,1688342400,0.3027,6.29,1.015765,6.5526314,8874,8874,72987,28630,28630,0.0,0.0,0,0,20450555904,10.79,16.94,0.344158,15.1242,15.18405,0.725,0.04453317,USD,26346981376,0.05271,1229807853,1260359936,1374258,592767,1294963200,1297728000,0.0011,0.0,0.0036300002,1.61,18.22,0.88830954,1672444800,1703980800,1688083200,-0.731,3072000000,2.47,29:28,1560729600,0.443,3.969,PNK,EQUITY,REPYY,REPYY,REPSOL SA SPON ADR-EACH CNV INT,"Repsol, S.A.",610896600,America/New_York,EDT,-14400000,16.185,37.5,37.5,37.5,37.5,3.0,hold,1,9052999680,7.09,6638000128,12177999872,1.101,1.527,59421999104,43.341,44.494,0.049439996,0.12364,18425000000,3391065088,8753999872,-0.713,-0.377,0.25236,0.11171,0.0817,EUR,
2,Repsol Campus,"C/ Mendez Alvaro, 44",Madrid,28045,Spain,34 91 753 81 00,https://www.repsol.com,Oil & Gas Integrated,Energy,"Repsol, S.A. operates as an integrated energy company worldwide. Its Upstream segment engages in the exploration, development, and production of crude oil and natural gas reserves. The company's Industrial segment is involved in refining activities and petrochemicals business; the trading and transportation of crude oil and oil products; and the sale, transportation, and regasification of natural gas and liquefied natural gas (LNG). Its Commercial and Renewables segment engages in the low carbon power generation and renewable sources; sale of gas and power; mobility and sale of oil products; and liquified petroleum gas activities. The company also offers asphalt products; installs, operates, and manages service stations; provides maritime services; constructs and operates oil refineries; explores and produces hydrocarbons; offers human resource services; distributes and supplies electricity; and develops new energy source, solar, and wind projects, as well as produces and sells chemical products and lubricants. In addition, it is involved in fuel and special products marketing, research, trading and transport, insurance and reinsurance, safety, and financing activities; development of production processes, storage, transport, use, consumption, and transformation of hydrogen; decarbonization activities; and promotion, design, construction, and operation of molecular recycling facilities. Further, the company produces synthetic oil cloths; and invests in liquefaction plant project. The company was formerly known as Repsol YPF, S.A. and changed its name to Repsol, S.A. in May 2012. Repsol, S.A. was founded in 1927 and is headquartered in Madrid, Spain.",24099,"{'maxAge': 1, 'name': 'Mr. Luis  Cabra Duenas', 'age': 65, 'title': 'EMD Energy Transition, Technology, Institutional & Deputy to the CEO', 'yearBorn': 1957, 'exercisedValue': 0, 'unexercisedValue': 0}",2,2,2,7,1,1693526400,1672444800,86400,2,16.28,16.22,16.17,16.29,16.28,16.22,16.17,16.29,0.76,0.0467,1688342400,0.3027,6.29,1.015765,6.5526314,8874,8874,72987,28630,28630,0.0,0.0,0,0,20450555904,10.79,16.94,0.344158,15.1242,15.18405,0.725,0.04453317,USD,26346981376,0.05271,1229807853,1260359936,1374258,592767,1294963200,1297728000,0.0011,0.0,0.0036300002,1.61,18.22,0.88830954,1672444800,1703980800,1688083200,-0.731,3072000000,2.47,29:28,1560729600,0.443,3.969,PNK,EQUITY,REPYY,REPYY,REPSOL SA SPON ADR-EACH CNV INT,"Repsol, S.A.",610896600,America/New_York,EDT,-14400000,16.185,37.5,37.5,37.5,37.5,3.0,hold,1,9052999680,7.09,6638000128,12177999872,1.101,1.527,59421999104,43.341,44.494,0.049439996,0.12364,18425000000,3391065088,8753999872,-0.713,-0.377,0.25236,0.11171,0.0817,EUR,
3,Repsol Campus,"C/ Mendez Alvaro, 44",Madrid,28045,Spain,34 91 753 81 00,https://www.repsol.com,Oil & Gas Integrated,Energy,"Repsol, S.A. operates as an integrated energy company worldwide. Its Upstream segment engages in the exploration, development, and production of crude oil and natural gas reserves. The company's Industrial segment is involved in refining activities and petrochemicals business; the trading and transportation of crude oil and oil products; and the sale, transportation, and regasification of natural gas and liquefied natural gas (LNG). Its Commercial and Renewables segment engages in the low carbon power generation and renewable sources; sale of gas and power; mobility and sale of oil products; and liquified petroleum gas activities. The company also offers asphalt products; installs, operates, and manages service stations; provides maritime services; constructs and operates oil refineries; explores and produces hydrocarbons; offers human resource services; distributes and supplies electricity; and develops new energy source, solar, and wind projects, as well as produces and sells chemical products and lubricants. In addition, it is involved in fuel and special products marketing, research, trading and transport, insurance and reinsurance, safety, and financing activities; development of production processes, storage, transport, use, consumption, and transformation of hydrogen; decarbonization activities; and promotion, design, construction, and operation of molecular recycling facilities. Further, the company produces synthetic oil cloths; and invests in liquefaction plant project. The company was formerly known as Repsol YPF, S.A. and changed its name to Repsol, S.A. in May 2012. Repsol, S.A. was founded in 1927 and is headquartered in Madrid, Spain.",24099,"{'maxAge': 1, 'name': 'Mr. Ramón  Álvarez-Pedrosa', 'title': 'Head of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",2,2,2,7,1,1693526400,1672444800,86400,2,16.28,16.22,16.17,16.29,16.28,16.22,16.17,16.29,0.76,0.0467,1688342400,0.3027,6.29,1.015765,6.5526314,8874,8874,72987,28630,28630,0.0,0.0,0,0,20450555904,10.79,16.94,0.344158,15.1242,15.18405,0.725,0.04453317,USD,26346981376,0.05271,1229807853,1260359936,1374258,592767,1294963200,1297728000,0.0011,0.0,0.0036300002,1.61,18.22,0.88830954,1672444800,1703980800,1688083200,-0.731,3072000000,2.47,29:28,1560729600,0.443,3.969,PNK,EQUITY,REPYY,REPYY,REPSOL SA SPON ADR-EACH CNV INT,"Repsol, S.A.",610896600,America/New_York,EDT,-14400000,16.185,37.5,37.5,37.5,37.5,3.0,hold,1,9052999680,7.09,6638000128,12177999872,1.101,1.527,59421999104,43.341,44.494,0.049439996,0.12364,18425000000,3391065088,8753999872,-0.713,-0.377,0.25236,0.11171,0.0817,EUR,
4,Repsol Campus,"C/ Mendez Alvaro, 44",Madrid,28045,Spain,34 91 753 81 00,https://www.repsol.com,Oil & Gas Integrated,Energy,"Repsol, S.A. operates as an integrated energy company worldwide. Its Upstream segment engages in the exploration, development, and production of crude oil and natural gas reserves. The company's Industrial segment is involved in refining activities and petrochemicals business; the trading and transportation of crude oil and oil products; and the sale, transportation, and regasification of natural gas and liquefied natural gas (LNG). Its Commercial and Renewables segment engages in the low carbon power generation and renewable sources; sale of gas and power; mobility and sale of oil products; and liquified petroleum gas activities. The company also offers asphalt products; installs, operates, and manages service stations; provides maritime services; constructs and operates oil refineries; explores and produces hydrocarbons; offers human resource services; distributes and supplies electricity; and develops new energy source, solar, and wind projects, as well as produces and sells chemical products and lubricants. In addition, it is involved in fuel and special products marketing, research, trading and transport, insurance and reinsurance, safety, and financing activities; development of production processes, storage, transport, use, consumption, and transformation of hydrogen; decarbonization activities; and promotion, design, construction, and operation of molecular recycling facilities. Further, the company produces synthetic oil cloths; and invests in liquefaction plant project. The company was formerly known as Repsol YPF, S.A. and changed its name to Repsol, S.A. in May 2012. Repsol, S.A. was founded in 1927 and is headquartered in Madrid, Spain.",24099,"{'maxAge': 1, 'name': 'Mr. Marcos  Fraga', 'title': ""Head of Corp. Communication & Brand and Director of Chairman's Office"", 'exercisedValue': 0, 'unexercisedValue': 0}",2,2,2,7,1,1693526400,1672444800,86400,2,16.28,16.22,16.17,16.29,16.28,16.22,16.17,16.29,0.76,0.0467,1688342400,0.3027,6.29,1.015765,6.5526314,8874,8874,72987,28630,28630,0.0,0.0,0,0,20450555904,10.79,16.94,0.344158,15.1242,15.18405,0.725,0.04453317,USD,26346981376,0.05271,1229807853,1260359936,1374258,592767,1294963200,1297728000,0.0011,0.0,0.0036300002,1.61,18.22,0.88830954,1672444800,1703980800,1688083200,-0.731,3072000000,2.47,29:28,1560729600,0.443,3.969,PNK,EQUITY,REPYY,REPYY,REPSOL SA SPON ADR-EACH CNV INT,"Repsol, S.A.",610896600,America/New_York,EDT,-14400000,16.185,37.5,37.5,37.5,37.5,3.0,hold,1,9052999680,7.09,6638000128,12177999872,1.101,1.527,59421999104,43.341,44.494,0.049439996,0.12364,18425000000,3391065088,8753999872,-0.713,-0.377,0.25236,0.11171,0.0817,EUR,
5,Repsol Campus,"C/ Mendez Alvaro, 44",Madrid,28045,Spain,34 91 753 81 00,https://www.repsol.com,Oil & Gas Integrated,Energy,"Repsol, S.A. operates as an integrated energy company worldwide. Its Upstream segment engages in the exploration, development, and production of crude oil and natural gas reserves. The company's Industrial segment is involved in refining activities and petrochemicals business; the trading and transportation of crude oil and oil products; and the sale, transportation, and regasification of natural gas and liquefied natural gas (LNG). Its Commercial and Renewables segment engages in the low carbon power generation and renewable sources; sale of gas and power; mobility and sale of oil products; and liquified petroleum gas activities. The company also offers asphalt products; installs, operates, and manages service stations; provides maritime services; constructs and operates oil refineries; explores and produces hydrocarbons; offers human resource services; distributes and supplies electricity; and develops new energy source, solar, and wind projects, as well as produces and sells chemical products and lubricants. In addition, it is involved in fuel and special products marketing, research, trading and transport, insurance and reinsurance, safety, and financing activities; development of production processes, storage, transport, use, consumption, and transformation of hydrogen; decarbonization activities; and promotion, design, construction, and operation of molecular recycling facilities. Further, the company produces synthetic oil cloths; and invests in liquefaction plant project. The company was formerly known as Repsol YPF, S.A. and changed its name to Repsol, S.A. in May 2012. Repsol, S.A. was founded in 1927 and is headquartered in Madrid, Spain.",24099,"{'maxAge': 1, 'name': 'Ms. Carmen  Munoz', 'title': 'EMD People & Organization', 'exercisedValue': 0, 'unexercisedValue': 0}",2,2,2,7,1,1693526400,1672444800,86400,2,16.28,16.22,16.17,16.29,16.28,16.22,16.17,16.29,0.76,0.0467,1688342400,0.3027,6.29,1.015765,6.5526314,8874,8874,72987,28630,28630,0.0,0.0,0,0,20450555904,10.79,16.94,0.344158,15.1242,15.18405,0.725,0.04453317,USD,26346981376,0.05271,1229807853,1260359936,1374258,592767,1294963200,1297728000,0.0011,0.0,0.0036300002,1.61,18.22,0.88830954,1672444800,1703980800,1688083200,-0.731,3072000000,2.47,29:28,1560729600,0.443,3.969,PNK,EQUITY,REPYY,REPYY,REPSOL SA SPON ADR-EACH CNV INT,"Repsol, S.A.",610896600,America/New_York,EDT,-14400000,16.185,37.5,37.5,37.5,37.5,3.0,hold,1,9052999680,7.09,6638000128,12177999872,1.101,1.527,59421999104,43.341,44.494,0.049439996,0.12364,18425000000,3391065088,8753999872,-0.713,-0.377,0.25236,0.11171,0.0817,EUR,
6,Repsol Campus,"C/ Mendez Alvaro, 44",Madrid,28045,Spain,34 91 753 81 00,https://www.repsol.com,Oil & Gas Integrated,Energy,"Repsol, S.A. operates as an integrated energy company worldwide. Its Upstream segment engages in the exploration, development, and production of crude oil and natural gas reserves. The company's Industrial segment is involved in refining activities and petrochemicals business; the trading and transportation of crude oil and oil products; and the sale, transportation, and regasification of natural gas and liquefied natural gas (LNG). Its Commercial and Renewables segment engages in the low carbon power generation and renewable sources; sale of gas and power; mobility and sale of oil products; and liquified petroleum gas activities. The company also offers asphalt products; installs, operates, and manages service stations; provides maritime services; constructs and operates oil refineries; explores and produces hydrocarbons; offers human resource services; distributes and supplies electricity; and develops new energy source, solar, and wind projects, as well as produces and sells chemical products and lubricants. In addition, it is involved in fuel and special products marketing, research, trading and transport, insurance and reinsurance, safety, and financing activities; development of production processes, storage, transport, use, consumption, and transformation of hydrogen; decarbonization activities; and promotion, design, construction, and operation of molecular recycling facilities. Further, the company produces synthetic oil cloths; and invests in liquefaction plant project. The company was formerly known as Repsol YPF, S.A. and changed its name to Repsol, S.A. in May 2012. Repsol, S.A. was founded in 1927 and is headquartered in Madrid, Spain.",24099,"{'maxAge': 1, 'name': 'Mr. Miguel  Klingenberg Calvo', 'title': 'Gen. Counsel', 'exercisedValue': 0, 'unexercisedValue': 0}",2,2,2,7,1,1693526400,1672444800,86400,2,16.28,16.22,16.17,16.29,16.28,16.22,16.17,16.29,0.76,0.0467,1688342400,0.3027,6.29,1.015765,6.5526314,8874,8874,72987,28630,28630,0.0,0.0,0,0,20450555904,10.79,16.94,0.344158,15.1242,15.18405,0.725,0.04453317,USD,26346981376,0.05271,1229807853,1260359936,1374258,592767,1294963200,1297728000,0.0011,0.0,0.0036300002,1.61,18.22,0.88830954,1672444800,1703980800,1688083200,-0.731,3072000000,2.47,29:28,1560729600,0.443,3.969,PNK,EQUITY,REPYY,REPYY,REPSOL SA SPON ADR-EACH CNV INT,"Repsol, S.A.",610896600,America/New_York,EDT,-14400000,16.185,37.5,37.5,37.5,37.5,3.0,hold,1,9052999680,7.09,6638000128,12177999872,1.101,1.527,59421999104,43.341,44.494,0.049439996,0.12364,18425000000,3391065088,8753999872,-0.713,-0.377,0.25236,0.11171,0.0817,EUR,
7,Repsol Campus,"C/ Mendez Alvaro, 44",Madrid,28045,Spain,34 91 753 81 00,https://www.repsol.com,Oil & Gas Integrated,Energy,"Repsol, S.A. operates as an integrated energy company worldwide. Its Upstream segment engages in the exploration, development, and production of crude oil and natural gas reserves. The company's Industrial segment is involved in refining activities and petrochemicals business; the trading and transportation of crude oil and oil products; and the sale, transportation, and regasification of natural gas and liquefied natural gas (LNG). Its Commercial and Renewables segment engages in the low carbon power generation and renewable sources; sale of gas and power; mobility and sale of oil products; and liquified petroleum gas activities. The company also offers asphalt products; installs, operates, and manages service stations; provides maritime services; constructs and operates oil refineries; explores and produces hydrocarbons; offers human resource services; distributes and supplies electricity; and develops new energy source, solar, and wind projects, as well as produces and sells chemical products and lubricants. In addition, it is involved in fuel and special products marketing, research, trading and transport, insurance and reinsurance, safety, and financing activities; development of production processes, storage, transport, use, consumption, and transformation of hydrogen; decarbonization activities; and promotion, design, construction, and operation of molecular recycling facilities. Further, the company produces synthetic oil cloths; and invests in liquefaction plant project. The company was formerly known as Repsol YPF, S.A. and changed its name to Repsol, S.A. in May 2012. Repsol, S.A. was founded in 1927 and is headquartered in Madrid, Spain.",24099,"{'maxAge': 1, 'name': 'Mr. Tomas  Garcia Blanco', 'age': 57, 'title': 'Exec. Managing Director & Deputy to the CEO for Special Projects', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",2,2,2,7,1,1693526400,1672444800,86400,2,16.28,16.22,16.17,16.29,16.28,16.22,16.17,16.29,0.76,0.0467,1688342400,0.3027,6.29,1.015765,6.5526314,8874,8874,72987,28630,28630,0.0,0.0,0,0,20450555904,10.79,16.94,0.344158,15.1242,15.18405,0.725,0.04453317,USD,26346981376,0.05271,1229807853,1260359936,1374258,592767,1294963200,1297728000,0.0011,0.0,0.0036300002,1.61,18.22,0.88830954,1672444800,1703980800,1688083200,-0.731,3072000000,2.47,29:28,1560729600,0.443,3.969,PNK,EQUITY,REPYY,REPYY,REPSOL SA SPON ADR-EACH CNV INT,"Repsol, S.A.",610896600,America/New_York,EDT,-14400000,16.185,37.5,37.5,37.5,37.5,3.0,hold,1,9052999680,7.09,6638000128,12177999872,1.101,1.527,59421999104,43.341,44.494,0.049439996,0.12364,18425000000,3391065088,8753999872,-0.713,-0.377,0.25236,0.11171,0.0817,EUR,
8,Repsol Campus,"C/ Mendez Alvaro, 44",Madrid,28045,Spain,34 91 753 81 00,https://www.repsol.com,Oil & Gas Integrated,Energy,"Repsol, S.A. operates as an integrated energy company worldwide. Its Upstream segment engages in the exploration, development, and production of crude oil and natural gas reserves. The company's Industrial segment is involved in refining activities and petrochemicals business; the trading and transportation of crude oil and oil products; and the sale, transportation, and regasification of natural gas and liquefied natural gas (LNG). Its Commercial and Renewables segment engages in the low carbon power generation and renewable sources; sale of gas and power; mobility and sale of oil products; and liquified petroleum gas activities. The company also offers asphalt products; installs, operates, and manages service stations; provides maritime services; constructs and operates oil refineries; explores and produces hydrocarbons; offers human resource services; distributes and supplies electricity; and develops new energy source, solar, and wind projects, as well as produces and sells chemical products and lubricants. In addition, it is involved in fuel and special products marketing, research, trading and transport, insurance and reinsurance, safety, and financing activities; development of production processes, storage, transport, use, consumption, and transformation of hydrogen; decarbonization activities; and promotion, design, construction, and operation of molecular recycling facilities. Further, the company produces synthetic oil cloths; and invests in liquefaction plant project. The company was formerly known as Repsol YPF, S.A. and changed its name to Repsol, S.A. in May 2012. Repsol, S.A. was founded in 1927 and is headquartered in Madrid, Spain.",24099,"{'maxAge': 1, 'name': 'Berta  Cabello', 'title': 'Head of Refining Transformation', 'exercisedValue': 0, 'unexercisedValue': 0}",2,2,2,7,1,1693526400,1672444800,86400,2,16.28,16.22,16.17,16.29,16.28,16.22,16.17,16.29,0.76,0.0467,1688342400,0.3027,6.29,1.015765,6.5526314,8874,8874,72987,28630,28630,0.0,0.0,0,0,20450555904,10.79,16.94,0.344158,15.1242,15.18405,0.725,0.04453317,USD,26346981376,0.05271,1229807853,1260359936,1374258,592767,1294963200,1297728000,0.0011,0.0,0.0036300002,1.61,18.22,0.88830954,1672444800,1703980800,1688083200,-0.731,3072000000,2.47,29:28,1560729600,0.443,3.969,PNK,EQUITY,REPYY,REPYY,REPSOL SA SPON ADR-EACH CNV INT,"Repsol, S.A.",610896600,America/New_York,EDT,-14400000,16.185,37.5,37.5,37.5,37.5,3.0,hold,1,9052999680,7.09,6638000128,12177999872,1.101,1.527,59421999104,43.341,44.494,0.049439996,0.12364,18425000000,3391065088,8753999872,-0.713,-0.377,0.25236,0.11171,0.0817,EUR,
9,Repsol Campus,"C/ Mendez Alvaro, 44",Madrid,28045,Spain,34 91 753 81 00,https://www.repsol.com,Oil & Gas Integrated,Energy,"Repsol, S.A. operates as an integrated energy company worldwide. Its Upstream segment engages in the exploration, development, and production of crude oil and natural gas reserves. The company's Industrial segment is involved in refining activities and petrochemicals business; the trading and transportation of crude oil and oil products; and the sale, transportation, and regasification of natural gas and liquefied natural gas (LNG). Its Commercial and Renewables segment engages in the low carbon power generation and renewable sources; sale of gas and power; mobility and sale of oil products; and liquified petroleum gas activities. The company also offers asphalt products; installs, operates, and manages service stations; provides maritime services; constructs and operates oil refineries; explores and produces hydrocarbons; offers human resource services; distributes and supplies electricity; and develops new energy source, solar, and wind projects, as well as produces and sells chemical products and lubricants. In addition, it is involved in fuel and special products marketing, research, trading and transport, insurance and reinsurance, safety, and financing activities; development of production processes, storage, transport, use, consumption, and transformation of hydrogen; decarbonization activities; and promotion, design, construction, and operation of molecular recycling facilities. Further, the company produces synthetic oil cloths; and invests in liquefaction plant project. The company was formerly known as Repsol YPF, S.A. and changed its name to Repsol, S.A. in May 2012. Repsol, S.A. was founded in 1927 and is headquartered in Madrid, Spain.",24099,"{'maxAge': 1, 'name': 'Mr. Juan Abascal Heredero', 'title': 'EMD Industrial Transformation and Circular Economy', 'exercisedValue': 0, 'unexercisedValue': 0}",2,2,2,7,1,1693526400,1672444800,86400,2,16.28,16.22,16.17,16.29,16.28,16.22,16.17,16.29,0.76,0.0467,1688342400,0.3027,6.29,1.015765,6.5526314,8874,8874,72987,28630,28630,0.0,0.0,0,0,20450555904,10.79,16.94,0.344158,15.1242,15.18405,0.725,0.04453317,USD,26346981376,0.05271,1229807853,1260359936,1374258,592767,1294963200,1297728000,0.0011,0.0,0.0036300002,1.61,18.22,0.88830954,1672444800,1703980800,1688083200,-0.731,3072000000,2.47,29:28,1560729600,0.443,3.969,PNK,EQUITY,REPYY,REPYY,REPSOL SA SPON ADR-EACH CNV INT,"Repsol, S.A.",610896600,America/New_York,EDT,-14400000,16.185,37.5,37.5,37.5,37.5,3.0,hold,1,9052999680,7.09,6638000128,12177999872,1.101,1.527,59421999104,43.341,44.494,0.049439996,0.12364,18425000000,3391065088,8753999872,-0.713,-0.377,0.25236,0.11171,0.0817,EUR,
