,address1,address2,city,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,China Taiping Tower,22nd Floor 8 Sunning Road,Causeway Bay,Hong Kong,852 3978 3888,852 2789 9336,https://www.chinavered.com,Asset Management,Financial Services,"China Vered Financial Holding Corporation Limited, an investment holding company, provides asset management, consultancy, financing, and securities advisory and brokerage services. The company also offers money lending services. It operates in Hong Kong, Mainland China, Japan, and Canada. The company was formerly known as China Minsheng Financial Holding Corporation Limited and changed its name to China Vered Financial Holding Corporation Limited in July 2020. China Vered Financial Holding Corporation Limited was incorporated in 1972 and is based in Causeway Bay, Hong Kong.",71,"{'maxAge': 1, 'name': 'Mr. Feng  Li', 'age': 43, 'title': 'CEO & Exec. Director', 'yearBorn': 1979, 'fiscalYear': 2022, 'totalPay': 1950000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.024,0.023,0.022,0.023,0.024,0.023,0.022,0.023,0.0,0.592717,161100,161100,6887860,2684760,2684760,0.022,0.023,0,0,763719040,0.015,0.079,3.7780755,0.02536,0.04829,0.0,0.0,HKD,-469289920,-1.78503,12916244541,34714501120,0.54846,0.06005,0.121,0.18181819,1672444800,1703980800,1688083200,-360835008,-0.01,1:5,1334880000,-2.322,HKG,EQUITY,0245.HK,0245.HK,CHINA VERED FIN,China Vered Financial Holding Corporation Limited,1087781400,Asia/Hong_Kong,HKT,28800000,0.022,none,1231224064,0.037,30076000,4.166,4.487,202144992,0.753,0.006,-0.0794,-0.08615,270920000,-0.562,0.97359,0.0,0.16672,HKD,
1,China Taiping Tower,22nd Floor 8 Sunning Road,Causeway Bay,Hong Kong,852 3978 3888,852 2789 9336,https://www.chinavered.com,Asset Management,Financial Services,"China Vered Financial Holding Corporation Limited, an investment holding company, provides asset management, consultancy, financing, and securities advisory and brokerage services. The company also offers money lending services. It operates in Hong Kong, Mainland China, Japan, and Canada. The company was formerly known as China Minsheng Financial Holding Corporation Limited and changed its name to China Vered Financial Holding Corporation Limited in July 2020. China Vered Financial Holding Corporation Limited was incorporated in 1972 and is based in Causeway Bay, Hong Kong.",71,"{'maxAge': 1, 'name': 'Ms. Le  Lin', 'age': 41, 'title': 'Exec. Chairman', 'yearBorn': 1981, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.024,0.023,0.022,0.023,0.024,0.023,0.022,0.023,0.0,0.592717,161100,161100,6887860,2684760,2684760,0.022,0.023,0,0,763719040,0.015,0.079,3.7780755,0.02536,0.04829,0.0,0.0,HKD,-469289920,-1.78503,12916244541,34714501120,0.54846,0.06005,0.121,0.18181819,1672444800,1703980800,1688083200,-360835008,-0.01,1:5,1334880000,-2.322,HKG,EQUITY,0245.HK,0245.HK,CHINA VERED FIN,China Vered Financial Holding Corporation Limited,1087781400,Asia/Hong_Kong,HKT,28800000,0.022,none,1231224064,0.037,30076000,4.166,4.487,202144992,0.753,0.006,-0.0794,-0.08615,270920000,-0.562,0.97359,0.0,0.16672,HKD,
2,China Taiping Tower,22nd Floor 8 Sunning Road,Causeway Bay,Hong Kong,852 3978 3888,852 2789 9336,https://www.chinavered.com,Asset Management,Financial Services,"China Vered Financial Holding Corporation Limited, an investment holding company, provides asset management, consultancy, financing, and securities advisory and brokerage services. The company also offers money lending services. It operates in Hong Kong, Mainland China, Japan, and Canada. The company was formerly known as China Minsheng Financial Holding Corporation Limited and changed its name to China Vered Financial Holding Corporation Limited in July 2020. China Vered Financial Holding Corporation Limited was incorporated in 1972 and is based in Causeway Bay, Hong Kong.",71,"{'maxAge': 1, 'name': 'Mr. Anthony  Ho', 'age': 56, 'title': 'Chief Investment Officer', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.024,0.023,0.022,0.023,0.024,0.023,0.022,0.023,0.0,0.592717,161100,161100,6887860,2684760,2684760,0.022,0.023,0,0,763719040,0.015,0.079,3.7780755,0.02536,0.04829,0.0,0.0,HKD,-469289920,-1.78503,12916244541,34714501120,0.54846,0.06005,0.121,0.18181819,1672444800,1703980800,1688083200,-360835008,-0.01,1:5,1334880000,-2.322,HKG,EQUITY,0245.HK,0245.HK,CHINA VERED FIN,China Vered Financial Holding Corporation Limited,1087781400,Asia/Hong_Kong,HKT,28800000,0.022,none,1231224064,0.037,30076000,4.166,4.487,202144992,0.753,0.006,-0.0794,-0.08615,270920000,-0.562,0.97359,0.0,0.16672,HKD,
3,China Taiping Tower,22nd Floor 8 Sunning Road,Causeway Bay,Hong Kong,852 3978 3888,852 2789 9336,https://www.chinavered.com,Asset Management,Financial Services,"China Vered Financial Holding Corporation Limited, an investment holding company, provides asset management, consultancy, financing, and securities advisory and brokerage services. The company also offers money lending services. It operates in Hong Kong, Mainland China, Japan, and Canada. The company was formerly known as China Minsheng Financial Holding Corporation Limited and changed its name to China Vered Financial Holding Corporation Limited in July 2020. China Vered Financial Holding Corporation Limited was incorporated in 1972 and is based in Causeway Bay, Hong Kong.",71,"{'maxAge': 1, 'name': 'Mr. Fang  Xie', 'age': 35, 'title': 'Chief Risk Officer', 'yearBorn': 1987, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.024,0.023,0.022,0.023,0.024,0.023,0.022,0.023,0.0,0.592717,161100,161100,6887860,2684760,2684760,0.022,0.023,0,0,763719040,0.015,0.079,3.7780755,0.02536,0.04829,0.0,0.0,HKD,-469289920,-1.78503,12916244541,34714501120,0.54846,0.06005,0.121,0.18181819,1672444800,1703980800,1688083200,-360835008,-0.01,1:5,1334880000,-2.322,HKG,EQUITY,0245.HK,0245.HK,CHINA VERED FIN,China Vered Financial Holding Corporation Limited,1087781400,Asia/Hong_Kong,HKT,28800000,0.022,none,1231224064,0.037,30076000,4.166,4.487,202144992,0.753,0.006,-0.0794,-0.08615,270920000,-0.562,0.97359,0.0,0.16672,HKD,
4,China Taiping Tower,22nd Floor 8 Sunning Road,Causeway Bay,Hong Kong,852 3978 3888,852 2789 9336,https://www.chinavered.com,Asset Management,Financial Services,"China Vered Financial Holding Corporation Limited, an investment holding company, provides asset management, consultancy, financing, and securities advisory and brokerage services. The company also offers money lending services. It operates in Hong Kong, Mainland China, Japan, and Canada. The company was formerly known as China Minsheng Financial Holding Corporation Limited and changed its name to China Vered Financial Holding Corporation Limited in July 2020. China Vered Financial Holding Corporation Limited was incorporated in 1972 and is based in Causeway Bay, Hong Kong.",71,"{'maxAge': 1, 'name': 'Ms. Lina  Du', 'age': 33, 'title': 'Exec. Director', 'yearBorn': 1989, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.024,0.023,0.022,0.023,0.024,0.023,0.022,0.023,0.0,0.592717,161100,161100,6887860,2684760,2684760,0.022,0.023,0,0,763719040,0.015,0.079,3.7780755,0.02536,0.04829,0.0,0.0,HKD,-469289920,-1.78503,12916244541,34714501120,0.54846,0.06005,0.121,0.18181819,1672444800,1703980800,1688083200,-360835008,-0.01,1:5,1334880000,-2.322,HKG,EQUITY,0245.HK,0245.HK,CHINA VERED FIN,China Vered Financial Holding Corporation Limited,1087781400,Asia/Hong_Kong,HKT,28800000,0.022,none,1231224064,0.037,30076000,4.166,4.487,202144992,0.753,0.006,-0.0794,-0.08615,270920000,-0.562,0.97359,0.0,0.16672,HKD,
5,China Taiping Tower,22nd Floor 8 Sunning Road,Causeway Bay,Hong Kong,852 3978 3888,852 2789 9336,https://www.chinavered.com,Asset Management,Financial Services,"China Vered Financial Holding Corporation Limited, an investment holding company, provides asset management, consultancy, financing, and securities advisory and brokerage services. The company also offers money lending services. It operates in Hong Kong, Mainland China, Japan, and Canada. The company was formerly known as China Minsheng Financial Holding Corporation Limited and changed its name to China Vered Financial Holding Corporation Limited in July 2020. China Vered Financial Holding Corporation Limited was incorporated in 1972 and is based in Causeway Bay, Hong Kong.",71,"{'maxAge': 1, 'name': 'Ms. Wai-Yee  Wong ACIS, ACS, BEc, HKICS, UKICSA', 'age': 46, 'title': 'Company Sec.', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.024,0.023,0.022,0.023,0.024,0.023,0.022,0.023,0.0,0.592717,161100,161100,6887860,2684760,2684760,0.022,0.023,0,0,763719040,0.015,0.079,3.7780755,0.02536,0.04829,0.0,0.0,HKD,-469289920,-1.78503,12916244541,34714501120,0.54846,0.06005,0.121,0.18181819,1672444800,1703980800,1688083200,-360835008,-0.01,1:5,1334880000,-2.322,HKG,EQUITY,0245.HK,0245.HK,CHINA VERED FIN,China Vered Financial Holding Corporation Limited,1087781400,Asia/Hong_Kong,HKT,28800000,0.022,none,1231224064,0.037,30076000,4.166,4.487,202144992,0.753,0.006,-0.0794,-0.08615,270920000,-0.562,0.97359,0.0,0.16672,HKD,
