,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,3100 Donald Douglas Loop North,Santa Monica,CA,90405,United States,310-751-7510,https://www.rightscorp.com,Software—Infrastructure,Technology,"Rightscorp, Inc. operates as a technology company that has a patent-pending proprietary method for collecting payments from illegal downloaders of copyrighted content through notifications sent to their Internet service providers (ISP's). The company's technology system monitors peer-to-peer file sharing networks and sends through email to ISP's notifications of copyright infringement by the ISPs' customers with date, time, copyright title, and other specific technology identifiers worldwide. It primarily serves copyright holders. The company was founded in 2010 and is headquartered in Santa Monica, California.",8,"{'maxAge': 1, 'name': 'Mr. Cecil Bond Kyte', 'age': 51, 'title': 'Chairman, CEO & CFO', 'yearBorn': 1971, 'fiscalYear': 2015, 'exercisedValue': 0, 'unexercisedValue': 0}",1483142400,86400,4,0.018,0.0189,0.0156,0.0203,0.018,0.0189,0.0156,0.0203,0.0,0.256569,100501,100501,15266,43680,43680,0.0,0.0,0,0,2645884,0.0101,0.05,3.1747496,0.018376,0.0194665,0.0,0.0,USD,2476746,-1.70857,114250028,147403008,0.0,0.00122,-0.015,1483142400,1514678400,1506729600,-1423948,-0.08,15:1,1336348800,2.972,-2.034,PNK,EQUITY,RIHT,RIHT,RIGHTSCORP INC,"Rightscorp, Inc.",1375191000,America/New_York,EDT,-14400000,0.01795,none,3147,0.0,-1217836,50000,0.001,0.01,833415,0.006,-11.208321,563562,194303,-440769,-0.124,0.84167,-1.4612601,-1.5475,USD,
